panel,cash,gross,CAGR,SH0,MaxDD,SH_ex,Vol,H1_SH0,H2_SH0,H1_ex,H2_ex,turnover
U56,0.00,0.3,0.05647234365763598,1.1439186508783588,-0.08083222091290954,1.1439186508783588,0.04908313409101082,1.2215228007843075,1.0939813801664122,1.2215228007843075,1.0939813801664122,3.7114405217563373
U56,0.00,0.4,0.07545243467231644,1.1441750763046235,-0.10679378726285449,1.1441750763046235,0.06545972915840417,1.221764816993193,1.0942959226635773,1.221764816993193,1.0942959226635773,4.933821142222249
U56,0.00,0.5,0.09449379694131044,1.1443950886981427,-0.13227281832744442,1.1443950886981427,0.08184544454722134,1.22196974030511,1.094576806157714,1.22196974030511,1.094576806157714,6.151456138455796
U56,0.00,0.6,0.1135858061978674,1.1445786141360195,-0.15727334169825824,1.1445786141360195,0.09824109819206152,1.222136488423014,1.094824812867179,1.222136488423014,1.094824812867179,7.365970733833992
U56,0.00,0.7,0.13271688149409955,1.144720987516993,-0.18180008792566094,1.144720987516993,0.11464754985083961,1.22225832153584,1.0950370051137082,1.22225832153584,1.0950370051137082,8.579509607135652
U56,0.00,0.8,0.15187448838291573,1.1448162644106483,-0.20597336383860043,1.1448162644106483,0.1310656929642478,1.222334038160521,1.095203629108242,1.222334038160521,1.095203629108242,9.794692386556784
U56,0.00,0.9,0.17104507525315982,1.1448580063483837,-0.230027354464034,1.1448580063483837,0.14749643096837176,1.2223546275980703,1.0953203843491972,1.2223546275980703,1.0953203843491972,11.014634319233451
U56,0.00,1.0,0.19021578474568468,1.1448485999443594,-0.2537100784642269,1.1448485999443594,0.16394066879430755,1.2223226231733977,1.0953897874030063,1.2223226231733977,1.0953897874030063,12.241473755484565
U56,0.02,0.3,0.07159264507488494,1.433533869323346,-0.07977229713218514,1.026054873332275,0.04908228447789306,1.5484667715618539,1.3567856630253907,1.0878267726287636,0.9875406589226592,3.7114405217563373
U56,0.02,0.4,0.08874393420385651,1.331900105028896,-0.10589532987343075,1.0263633958351157,0.06545858287462081,1.4335545784357666,1.2647568052905276,1.0881019086585306,0.987916894433828,4.933821142222249
U56,0.02,0.5,0.10588823399508551,1.2710043071413093,-0.13152875443320666,1.026636956278267,0.08184399400887708,1.3646787921215682,1.2096532631503305,1.088340464610022,0.9882613189447261,6.151456138455796
U56,0.02,0.6,0.12301469167392654,1.2304599298475545,-0.15667676733779512,1.0268754904040618,0.09823933525897614,1.3188018452128203,1.1729972406874394,1.0885413473552896,0.9885747326352844,7.365970733833992
U56,0.02,0.7,0.1401115722586903,1.2015252370106038,-0.18134426642231438,1.0270743779064897,0.11464546579311352,1.2860442085766328,1.146866396203332,1.0886978130550908,0.9888542641975954,8.579509607135652
U56,0.02,0.8,0.1571662704672634,1.1798257694860401,-0.20575205316103484,1.0272277249094175,0.1310632784023495,1.2614682737220497,1.1272913099689386,1.088808693427819,0.9890902157583994,9.794692386556784
U56,0.02,0.9,0.17416525550273576,1.1629281611549884,-0.2299113137595341,1.027329126894304,0.14749367581446587,1.2423226057699648,1.1120678908263413,1.0888649462266058,0.9892783507136261,11.014634319233451
U56,0.02,1.0,0.19111014655562886,1.1494515877227507,-0.2536939140967167,1.0274539988231775,0.16393766614899055,1.227008962685304,1.099974974941539,1.0889138747590394,0.9895174525308238,12.241473755484565
U56,0.04,0.3,0.08692847605209852,1.7231576634220935,-0.07872282918227524,0.9081862505396184,0.04908147619377696,1.8754175246033495,1.6195992996125634,0.9541264291204692,0.8810949097223727,3.7114405217563373
U56,0.04,0.4,0.1021990393069081,1.5196304332646493,-0.10499601422143945,0.9085468266675008,0.06545749152516475,1.6453484041273259,1.4352235351154183,0.9544346547106742,0.8815327894501556,4.933821142222249
U56,0.04,0.5,0.11740081312581618,1.3976168442215713,-0.13078408480414794,0.9088738892902112,0.08184261194234026,1.5073902660187029,1.32473344673091,0.9547068118715818,0.8819407032372854,6.151456138455796
U56,0.04,0.6,0.13252308421339776,1.316343229820767,-0.15607979227871538,0.9091673837155166,0.09823765427790243,1.4154685192605947,1.2511719660786957,0.9549417966379226,0.8823194690840158,7.365970733833992
U56,0.04,0.7,0.14755433224153647,1.2583305047942255,-0.1808882043167609,0.9094227343344349,0.1146434771208678,1.3498306145859666,1.1986970498100291,0.9551328611986085,0.8826662818826762,8.579509607135652
U56,0.04,0.8,0.16248224982284487,1.2148355562022493,-0.2055306847145678,0.9096340976795708,0.13106097262319513,1.3006024211395775,1.1593794633678027,0.9552788704366546,0.8829714994880202,9.794692386556784
U56,0.04,0.9,0.1772936949930839,1.1809980129467652,-0.22979525671357948,0.909795103016869,0.14749104281491549,1.262290015762678,1.1288152421405564,0.9553707505402883,0.8832309489624559,11.014634319233451
U56,0.04,1.0,0.19200515141035335,1.1540537952485344,-0.2536777494491895,0.9100543490247658,0.16393479829178204,1.2316943362541581,1.1045594999394734,0.9555008946653007,0.8836397463341966,12.241473755484565
U56,0.054,0.3,0.09779343460619794,1.9258990301974113,-0.07806141492989505,0.8256754909641274,0.04908093498674928,2.1042866166943965,1.8035740704576582,0.8605338133655864,0.806580031373026,3.7114405217563373
U56,0.054,0.4,0.11171603124304652,1.6510445632375872,-0.10436598218305326,0.8260724781702693,0.06545676026794724,1.7936061963716718,1.554553505219974,0.8608651830772316,0.8070610324085938,4.933821142222249
U56,0.054,0.5,0.1255305658332737,1.4862474246490955,-0.13026245540159087,0.8264369644571863,0.08184168523835436,1.6072895345505656,1.4052916446539452,0.861160841866354,0.8075133573243235,6.151456138455796
U56,0.054,0.6,0.13922662300006783,1.3764626053607791,-0.1556616711853207,0.8267689017689366,0.09823652635485883,1.483135836744738,1.3058955407586308,0.8614196781775966,0.8079378365105502,7.365970733833992
U56,0.054,0.7,0.15279303194967597,1.2980947221947536,-0.18064975898576707,0.8270637457257676,0.11464214180732436,1.3944813166024177,1.2349791923238354,0.8616349414529437,0.808331711098279,8.579509607135652
U56,0.054,0.8,0.16621789170126822,1.2393425277753785,-0.20537569242201603,0.8273156880595461,0.13105942330660517,1.3279962161475207,1.1818414110160727,0.8618055197684205,0.8086853778399371,9.794692386556784
