panel,cost_bps,chooser,picked_depth,reaches_target,IS_Sharpe,IS_legs,IS_slope,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anch_OOS_CAGR,anch_OOS_Sharpe,anch_OOS_MaxDD,twin_OOS_CAGR,twin_OOS_Sharpe,twin_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,pick_4a,pick_4b
U56,0.0,IS_SHARPE,0.0,False,1.1380714168904504,3,-inf,0.1613567698256233,1.1749575749058712,-0.19077302894814896,1.2291217550949394,1.1408679236004295,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,0.0,IS_LEGS,0.075,True,1.0876223371514029,4,-0.7367124723568301,0.14275218924258248,1.2005543950424358,-0.14473412505316996,1.195759526388946,1.2097199247485497,0.16081238553403576,1.2874928739181362,-0.14473412505316952,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.15622869086698832,1.206110612939412,-0.1703697027614709,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,0.0,IS_PCTL,0.0,False,1.1380714168904504,3,-inf,0.1613567698256233,1.1749575749058712,-0.19077302894814896,1.2291217550949394,1.1408679236004295,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,0.0,IS_SLOPE,0.125,False,1.0520241702766722,2,0.6293664039136478,0.14300710055598098,1.1021004823387104,-0.17402941019346907,1.1509452418858215,1.064194071383874,0.1544513655655615,1.1416641541048949,-0.17402941019346907,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.15650899510544147,1.2061137670815336,-0.17065180897842547,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,10.0,IS_SHARPE,0.0,False,1.1157632962436081,3,-inf,0.1580277872834881,1.1536630715946208,-0.19127563702223593,1.2066824143589665,1.120343265016094,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,10.0,IS_LEGS,0.0,False,1.1157632962436081,3,-inf,0.1580277872834881,1.1536630715946208,-0.19127563702223593,1.2066824143589665,1.120343265016094,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,10.0,IS_PCTL,0.0,False,1.1157632962436081,3,-inf,0.1580277872834881,1.1536630715946208,-0.19127563702223593,1.2066824143589665,1.120343265016094,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,10.0,IS_SLOPE,0.1,False,1.0250294811734209,2,0.6251350533221788,0.1352394597965727,1.079433386100257,-0.1726730288057975,1.1290283012192541,1.0421236084377115,0.1475574955825263,1.1222540625402098,-0.17267302880579782,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.14813922289344772,1.185251389747758,-0.16560456762234377,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,25.0,IS_SHARPE,0.0,False,1.0822389528598733,3,-inf,0.15305116985858325,1.121673857904339,-0.19202940839038485,1.1729560994455814,1.0895212284259783,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.09163013641609163,1.2401274350259128,-0.12092630671374771,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
U56,25.0,IS_LEGS,0.0,False,1.0822389528598733,3,-inf,0.15305116985858325,1.121673857904339,-0.19202940839038485,1.1729560994455814,1.0895212284259783,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.09163013641609163,1.2401274350259128,-0.12092630671374771,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True
