density,S,n_rungs,reach,EXACT,ALLSEED,COARSE_BIN,med_logratio_cont,CONT_within_sqrt2,CONT_within_2x,CONT_within_4x
D_COARSE,3,9,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.45053049507564197,0.4444444444444444,0.5555555555555556,0.8888888888888888
D_COARSE,9,9,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,7.993605777301159e-15,0.6666666666666666,0.6666666666666666,0.8888888888888888
D_COARSE,27,9,1.0,1.0,0.2222222222222222,1.0,0.0,0.8888888888888888,1.0,1.0
D_DENSE,3,25,1.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.1477765279212697,0.6666666666666666,0.7777777777777778,0.8888888888888888
D_DENSE,9,25,1.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.2938443652449768,0.5555555555555556,0.7777777777777778,0.8888888888888888
D_DENSE,27,25,1.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,8.881784197001248e-16,0.7777777777777778,0.8888888888888888,0.8888888888888888
D_MED,3,14,1.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.059896919201830816,0.7777777777777778,0.7777777777777778,0.8888888888888888
D_MED,9,14,1.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,4.440892098500636e-15,0.8888888888888888,1.0,1.0
D_MED,27,14,1.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0,1.0,1.0,1.0
