m_min,split,model,k,n_test,coverage,mean_width,median_width,rho_w_err,oos_logsd_R2
8,10 bps -> 5/15/20/25,CTRL-ONLY,0.25,448,0.37723214285714285,0.009865734264482963,0.0008251978311070476,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,0.5,448,0.4732142857142857,0.019731468528965925,0.0016503956622140952,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,0.75,448,0.5401785714285714,0.029597202793448883,0.002475593493321143,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,1.0,448,0.5848214285714286,0.03946293705793185,0.0033007913244281904,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,1.25,448,0.625,0.04932867132241481,0.004125989155535238,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,1.5,448,0.6584821428571429,0.059194405586897765,0.004951186986642286,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,1.75,448,0.6852678571428571,0.06906013985138072,0.005776384817749333,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,2.0,448,0.7075892857142857,0.0789258741158637,0.006601582648856381,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,2.5,448,0.7276785714285714,0.09865734264482962,0.008251978311070477,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,3.0,448,0.75,0.11838881117379553,0.009902373973284572,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,4.0,448,0.7857142857142857,0.1578517482317274,0.013203165297712762,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,6.0,448,0.8325892857142857,0.23677762234759106,0.019804747946569144,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,10.0,448,0.8660714285714286,0.39462937057931846,0.03300791324428191,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,15.0,448,0.890625,0.5919440558689777,0.04951186986642286,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,25.0,448,0.90625,0.986573426448296,0.08251978311070476,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,40.0,448,0.921875,1.5785174823172738,0.13203165297712763,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,60.0,448,0.9508928571428571,2.3677762234759108,0.19804747946569143,0.6954535795900539,0.657955424229005
8,10 bps -> 5/15/20/25,CTRL-ONLY,100.0,448,0.9799107142857143,3.946293705793184,0.33007913244281906,0.6954535795900539,0.657955424229005
8,published views -> BAND+/SLEEVE+,SHARE,0.25,160,0.4875,0.025845951976403315,0.015959120377600347,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,0.5,160,0.61875,0.05169190395280663,0.031918240755200694,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,0.75,160,0.6875,0.07753785592920995,0.04787736113280105,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,1.0,160,0.74375,0.10338380790561326,0.06383648151040139,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,1.25,160,0.775,0.1292297598820166,0.07979560188800175,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,1.5,160,0.8125,0.1550757118584199,0.0957547222656021,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,1.75,160,0.84375,0.18092166383482322,0.11171384264320244,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,2.0,160,0.86875,0.20676761581122652,0.12767296302080278,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,2.5,160,0.90625,0.2584595197640332,0.1595912037760035,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,3.0,160,0.91875,0.3101514237168398,0.1915094445312042,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,4.0,160,0.95,0.41353523162245304,0.25534592604160555,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,6.0,160,0.9625,0.6203028474336796,0.3830188890624084,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,10.0,160,0.9875,1.0338380790561328,0.638364815104014,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,15.0,160,0.9875,1.5507571185841988,0.9575472226560209,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,25.0,160,1.0,2.5845951976403314,1.5959120377600349,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,40.0,160,1.0,4.135352316224531,2.553459260416056,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,60.0,160,1.0,6.203028474336795,3.8301888906240835,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,SHARE,100.0,160,1.0,10.338380790561326,6.3836481510401395,0.2899704288119067,0.23362773598142084
8,published views -> BAND+/SLEEVE+,CONST,0.25,160,0.0625,0.00032315006717932874,0.0003231500671793287,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,0.5,160,0.08125,0.0006463001343586575,0.0006463001343586574,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,0.75,160,0.09375,0.0009694502015379861,0.0009694502015379861,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,1.0,160,0.1,0.001292600268717315,0.0012926002687173148,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,1.25,160,0.10625,0.0016157503358966434,0.0016157503358966434,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,1.5,160,0.11875,0.0019389004030759723,0.0019389004030759723,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,1.75,160,0.11875,0.002262050470255301,0.0022620504702553007,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,2.0,160,0.1375,0.00258520053743463,0.0025852005374346295,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,2.5,160,0.14375,0.003231500671793287,0.003231500671793287,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,3.0,160,0.15625,0.0038778008061519445,0.0038778008061519445,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,4.0,160,0.19375,0.00517040107486926,0.005170401074869259,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,6.0,160,0.325,0.007755601612303889,0.007755601612303889,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,10.0,160,0.48125,0.012926002687173147,0.012926002687173147,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,15.0,160,0.59375,0.01938900403075972,0.019389004030759723,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,25.0,160,0.78125,0.032315006717932866,0.032315006717932866,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,40.0,160,0.89375,0.05170401074869259,0.05170401074869259,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,60.0,160,0.94375,0.07755601612303888,0.07755601612303889,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,CONST,100.0,160,0.96875,0.12926002687173146,0.12926002687173146,,-1.8656570628200115
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.25,160,0.29375,0.011572878372412918,0.006034508676470008,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.5,160,0.4875,0.023145756744825836,0.012069017352940015,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.75,160,0.6125,0.03471863511723876,0.01810352602941002,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.0,160,0.66875,0.04629151348965167,0.02413803470588003,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.25,160,0.71875,0.05786439186206458,0.03017254338235004,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.5,160,0.76875,0.06943727023447752,0.03620705205882004,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.75,160,0.78125,0.08101014860689043,0.04224156073529005,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.0,160,0.825,0.09258302697930335,0.04827606941176006,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.5,160,0.8375,0.11572878372412916,0.06034508676470008,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,3.0,160,0.875,0.13887454046895503,0.07241410411764009,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,4.0,160,0.9,0.1851660539586067,0.09655213882352012,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,6.0,160,0.93125,0.27774908093791006,0.14482820823528017,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,10.0,160,0.95,0.46291513489651664,0.24138034705880032,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,15.0,160,0.975,0.6943727023447751,0.36207052058820044,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,25.0,160,0.98125,1.1572878372412918,0.6034508676470007,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,40.0,160,0.9875,1.8516605395860666,0.9655213882352013,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,60.0,160,1.0,2.7774908093791004,1.4482820823528018,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,SHARE+CTRL,100.0,160,1.0,4.629151348965167,2.413803470588003,0.43971057698889054,0.6110651020547463
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.25,160,0.2875,0.01084706911291442,0.005163706827511966,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.5,160,0.45625,0.02169413822582884,0.010327413655023931,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.75,160,0.6,0.03254120733874326,0.015491120482535897,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.0,160,0.64375,0.04338827645165768,0.020654827310047863,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.25,160,0.69375,0.0542353455645721,0.02581853413755983,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.5,160,0.74375,0.06508241467748652,0.030982240965071794,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.75,160,0.7875,0.07592948379040093,0.03614594779258376,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.0,160,0.7875,0.08677655290331536,0.041309654620095726,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.5,160,0.83125,0.1084706911291442,0.05163706827511966,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,3.0,160,0.85,0.13016482935497303,0.06196448193014359,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,4.0,160,0.8875,0.17355310580663072,0.08261930924019145,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,6.0,160,0.925,0.26032965870994607,0.12392896386028718,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,10.0,160,0.95,0.4338827645165768,0.20654827310047863,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,15.0,160,0.975,0.6508241467748652,0.30982240965071794,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,25.0,160,0.98125,1.084706911291442,0.5163706827511966,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,40.0,160,0.9875,1.7355310580663073,0.8261930924019145,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,60.0,160,1.0,2.603296587099461,1.2392896386028718,0.4315273376952671,0.6079768493552704
8,published views -> BAND+/SLEEVE+,CTRL-ONLY,100.0,160,1.0,4.338827645165768,2.0654827310047863,0.4315273376952671,0.6079768493552704
12,corpus A -> corpus B,SHARE,0.25,385,0.35064935064935066,0.010741923301038717,0.0005497685893632761,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,0.5,385,0.43116883116883115,0.021483846602077434,0.0010995371787265523,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,0.75,385,0.4909090909090909,0.03222576990311616,0.0016493057680898285,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,1.0,385,0.5402597402597402,0.04296769320415487,0.0021990743574531045,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,1.25,385,0.5662337662337662,0.05370961650519359,0.0027488429468163805,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,1.5,385,0.5974025974025974,0.06445153980623232,0.003298611536179657,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,1.75,385,0.6233766233766234,0.07519346310727103,0.003848380125542933,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,2.0,385,0.6467532467532467,0.08593538640830974,0.004398148714906209,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,2.5,385,0.6935064935064935,0.10741923301038718,0.005497685893632761,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,3.0,385,0.7168831168831169,0.12890307961246464,0.006597223072359314,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,4.0,385,0.7688311688311689,0.17187077281661947,0.008796297429812418,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,6.0,385,0.7974025974025974,0.2578061592249293,0.013194446144718628,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,10.0,385,0.8311688311688312,0.4296769320415487,0.021990743574531044,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,15.0,385,0.8649350649350649,0.644515398062323,0.03298611536179657,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,25.0,385,0.8883116883116883,1.0741923301038716,0.054976858936327616,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,40.0,385,0.9142857142857143,1.7187077281661949,0.08796297429812418,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,60.0,385,0.9272727272727272,2.578061592249292,0.13194446144718627,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,SHARE,100.0,385,0.9532467532467532,4.296769320415486,0.21990743574531046,0.7005477523309053,0.5173145430750467
12,corpus A -> corpus B,CONST,0.25,385,0.2909090909090909,0.0004471521096138904,0.0004471521096138905,,-0.024522132461555657
12,corpus A -> corpus B,CONST,0.5,385,0.3194805194805195,0.0008943042192277808,0.000894304219227781,,-0.024522132461555657
12,corpus A -> corpus B,CONST,0.75,385,0.33506493506493507,0.001341456328841671,0.0013414563288416713,,-0.024522132461555657
12,corpus A -> corpus B,CONST,1.0,385,0.36363636363636365,0.0017886084384555617,0.001788608438455562,,-0.024522132461555657
12,corpus A -> corpus B,CONST,1.25,385,0.37402597402597404,0.002235760548069453,0.0022357605480694525,,-0.024522132461555657
12,corpus A -> corpus B,CONST,1.5,385,0.38441558441558443,0.002682912657683342,0.0026829126576833427,,-0.024522132461555657
12,corpus A -> corpus B,CONST,1.75,385,0.3948051948051948,0.0031300647672972337,0.0031300647672972332,,-0.024522132461555657
12,corpus A -> corpus B,CONST,2.0,385,0.4,0.0035772168769111234,0.003577216876911124,,-0.024522132461555657
12,corpus A -> corpus B,CONST,2.5,385,0.42077922077922075,0.004471521096138906,0.004471521096138905,,-0.024522132461555657
12,corpus A -> corpus B,CONST,3.0,385,0.44155844155844154,0.005365825315366684,0.005365825315366685,,-0.024522132461555657
12,corpus A -> corpus B,CONST,4.0,385,0.4805194805194805,0.007154433753822247,0.007154433753822248,,-0.024522132461555657
12,corpus A -> corpus B,CONST,6.0,385,0.548051948051948,0.010731650630733367,0.01073165063073337,,-0.024522132461555657
12,corpus A -> corpus B,CONST,10.0,385,0.6415584415584416,0.017886084384555623,0.01788608438455562,,-0.024522132461555657
12,corpus A -> corpus B,CONST,15.0,385,0.7246753246753247,0.026829126576833433,0.02682912657683343,,-0.024522132461555657
12,corpus A -> corpus B,CONST,25.0,385,0.8207792207792208,0.044715210961389036,0.04471521096138905,,-0.024522132461555657
12,corpus A -> corpus B,CONST,40.0,385,0.8961038961038961,0.0715443375382225,0.07154433753822248,,-0.024522132461555657
12,corpus A -> corpus B,CONST,60.0,385,0.9428571428571428,0.10731650630733373,0.10731650630733372,,-0.024522132461555657
12,corpus A -> corpus B,CONST,100.0,385,0.9766233766233766,0.17886084384555614,0.1788608438455562,,-0.024522132461555657
12,corpus A -> corpus B,SHARE+CTRL,0.25,385,0.37402597402597404,0.011500767910859364,0.0009661053703176851,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,0.5,385,0.4857142857142857,0.023001535821718728,0.0019322107406353703,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,0.75,385,0.5454545454545454,0.03450230373257809,0.0028983161109530555,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,1.0,385,0.6025974025974026,0.046003071643437456,0.0038644214812707405,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,1.25,385,0.6415584415584416,0.057503839554296825,0.0048305268515884256,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,1.5,385,0.6727272727272727,0.06900460746515619,0.005796632221906111,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,1.75,385,0.7012987012987013,0.08050537537601554,0.006762737592223796,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,2.0,385,0.7194805194805195,0.09200614328687491,0.007728842962541481,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,2.5,385,0.7454545454545455,0.11500767910859365,0.009661053703176851,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,3.0,385,0.7610389610389611,0.13800921493031237,0.011593264443812222,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,4.0,385,0.7896103896103897,0.18401228657374982,0.015457685925082962,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,6.0,385,0.8155844155844156,0.27601842986062475,0.023186528887624444,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,10.0,385,0.8545454545454545,0.4600307164343746,0.038644214812707404,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,15.0,385,0.8831168831168831,0.6900460746515618,0.05796632221906111,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,25.0,385,0.8961038961038961,1.1500767910859366,0.09661053703176851,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,40.0,385,0.9142857142857143,1.8401228657374984,0.15457685925082962,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,60.0,385,0.9324675324675324,2.760184298606247,0.23186528887624444,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,SHARE+CTRL,100.0,385,0.9688311688311688,4.6003071643437465,0.38644214812707406,0.7025413347553078,0.6073337825197485
12,corpus A -> corpus B,CTRL-ONLY,0.25,385,0.35324675324675325,0.010291629517499797,0.0009920120603609801,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,0.5,385,0.4701298701298701,0.020583259034999593,0.0019840241207219602,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,0.75,385,0.5428571428571428,0.03087488855249939,0.0029760361810829404,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,1.0,385,0.574025974025974,0.041166518069999186,0.0039680482414439205,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,1.25,385,0.6337662337662338,0.051458147587498976,0.004960060301804901,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,1.5,385,0.6649350649350649,0.06174977710499878,0.005952072362165881,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,1.75,385,0.6935064935064935,0.07204140662249858,0.00694408442252686,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,2.0,385,0.7038961038961039,0.08233303613999837,0.007936096482887841,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,2.5,385,0.7298701298701299,0.10291629517499795,0.009920120603609802,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,3.0,385,0.7584415584415585,0.12349955420999756,0.011904144724331761,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,4.0,385,0.7818181818181819,0.16466607227999674,0.015872192965775682,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,6.0,385,0.8207792207792208,0.24699910841999512,0.023808289448663523,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,10.0,385,0.8571428571428571,0.4116651806999918,0.03968048241443921,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,15.0,385,0.8857142857142857,0.6174977710499877,0.059520723621658805,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,25.0,385,0.8987012987012987,1.0291629517499796,0.09920120603609801,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,40.0,385,0.9246753246753247,1.6466607227999672,0.15872192965775683,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,60.0,385,0.9454545454545454,2.469991084199951,0.23808289448663522,0.6906970239502493,0.6111031197777048
12,corpus A -> corpus B,CTRL-ONLY,100.0,385,0.9688311688311688,4.1166518069999185,0.39680482414439205,0.6906970239502493,0.6111031197777048
12,corpus B -> corpus A,SHARE,0.25,175,0.38285714285714284,0.009631180073707198,0.00022181521033731925,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,0.5,175,0.49714285714285716,0.019262360147414396,0.0004436304206746385,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,0.75,175,0.5314285714285715,0.028893540221121592,0.0006654456310119577,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,1.0,175,0.5714285714285714,0.03852472029482879,0.000887260841349277,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,1.25,175,0.5942857142857143,0.048155900368535995,0.0011090760516865963,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,1.5,175,0.6228571428571429,0.057787080442243184,0.0013308912620239154,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,1.75,175,0.64,0.06741826051595039,0.0015527064723612348,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,2.0,175,0.6571428571428571,0.07704944058965758,0.001774521682698554,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,2.5,175,0.68,0.09631180073707199,0.0022181521033731925,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,3.0,175,0.7085714285714285,0.11557416088448637,0.002661782524047831,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,4.0,175,0.7428571428571429,0.15409888117931517,0.003549043365397108,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,6.0,175,0.7714285714285715,0.23114832176897274,0.005323565048095662,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,10.0,175,0.8285714285714286,0.38524720294828796,0.00887260841349277,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,15.0,175,0.8742857142857143,0.5778708044224319,0.013308912620239154,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,25.0,175,0.9428571428571428,0.96311800737072,0.022181521033731926,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,40.0,175,0.9657142857142857,1.5409888117931518,0.03549043365397108,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,60.0,175,0.9771428571428571,2.3114832176897275,0.05323565048095662,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,SHARE,100.0,175,0.9885714285714285,3.85247202948288,0.0887260841349277,0.8270404808801949,0.5917961469773914
12,corpus B -> corpus A,CONST,0.25,175,0.33714285714285713,0.000803852251276881,0.0008038522512768808,,-0.022016335076119775
12,corpus B -> corpus A,CONST,0.5,175,0.35428571428571426,0.001607704502553762,0.0016077045025537616,,-0.022016335076119775
12,corpus B -> corpus A,CONST,0.75,175,0.38857142857142857,0.002411556753830643,0.0024115567538306425,,-0.022016335076119775
12,corpus B -> corpus A,CONST,1.0,175,0.4114285714285714,0.003215409005107524,0.003215409005107523,,-0.022016335076119775
12,corpus B -> corpus A,CONST,1.25,175,0.42857142857142855,0.004019261256384404,0.004019261256384404,,-0.022016335076119775
12,corpus B -> corpus A,CONST,1.5,175,0.46285714285714286,0.004823113507661286,0.004823113507661285,,-0.022016335076119775
12,corpus B -> corpus A,CONST,1.75,175,0.4742857142857143,0.005626965758938167,0.005626965758938165,,-0.022016335076119775
12,corpus B -> corpus A,CONST,2.0,175,0.5085714285714286,0.006430818010215048,0.006430818010215046,,-0.022016335076119775
12,corpus B -> corpus A,CONST,2.5,175,0.5314285714285715,0.008038522512768808,0.008038522512768808,,-0.022016335076119775
12,corpus B -> corpus A,CONST,3.0,175,0.56,0.009646227015322572,0.00964622701532257,,-0.022016335076119775
12,corpus B -> corpus A,CONST,4.0,175,0.6342857142857142,0.012861636020430096,0.012861636020430093,,-0.022016335076119775
12,corpus B -> corpus A,CONST,6.0,175,0.6971428571428572,0.019292454030645143,0.01929245403064514,,-0.022016335076119775
12,corpus B -> corpus A,CONST,10.0,175,0.8228571428571428,0.03215409005107523,0.03215409005107523,,-0.022016335076119775
12,corpus B -> corpus A,CONST,15.0,175,0.8857142857142857,0.04823113507661284,0.04823113507661285,,-0.022016335076119775
12,corpus B -> corpus A,CONST,25.0,175,0.9314285714285714,0.08038522512768806,0.08038522512768807,,-0.022016335076119775
12,corpus B -> corpus A,CONST,40.0,175,0.9485714285714286,0.12861636020430092,0.12861636020430092,,-0.022016335076119775
12,corpus B -> corpus A,CONST,60.0,175,0.9714285714285714,0.19292454030645137,0.1929245403064514,,-0.022016335076119775
12,corpus B -> corpus A,CONST,100.0,175,0.9828571428571429,0.32154090051075224,0.3215409005107523,,-0.022016335076119775
12,corpus B -> corpus A,SHARE+CTRL,0.25,175,0.4228571428571429,0.013165263239093452,0.0009890852654269747,0.7935852072088762,0.7471155249848522
