panel,cost,dial,pick,s0,ladder_len,OOS_Sharpe,s0_OOS_Sharpe,ladmean_OOS_Sharpe,ladmed_OOS_Sharpe,v2_OOS_Sharpe,v1_OOS_Sharpe,OOS_CAGR,OOS_MaxDD,m_s0,m_ladmean,m_ladmed,m_v2,m_v1
u56,10.0,band,0.08,0.03,7,1.1725783987824188,1.2850846619485738,1.2375742874774192,1.217784190624114,1.2850846619485738,0.7470621251510196,0.09057445172143797,-0.1446691867564125,-0.11250626316615508,-0.06499588869500039,-0.045205791841695264,-0.11250626316615508,0.4255162736313992
u56,10.0,gross,1.00,0.75,5,1.2843753698428795,1.2850846619485738,1.2849340720042708,1.2850846619485738,1.2850846619485738,0.7470621251510196,0.1277802093489815,-0.15910992922046197,-0.0007092921056943702,-0.0005587021613913112,-0.0007092921056943702,-0.0007092921056943702,0.5373132446918599
u56,10.0,cadence,M,W,3,1.2327516249262327,1.2850846619485738,1.1779510328296396,1.2327516249262327,1.2850846619485738,0.7470621251510196,0.09638746588312741,-0.14381694370256592,-0.052333037022341156,0.05480059209659305,0.0,-0.052333037022341156,0.48568949977521314
u56,10.0,share,0.75,0.20,8,1.0694650295181325,0.8011695587303236,0.8775703260505273,0.8982845312894453,1.2850846619485738,0.7470621251510196,0.11576522266628086,-0.16603011615233543,0.2682954707878089,0.19189470346760518,0.1711804982286872,-0.21561963243044135,0.32240290436711294
u56,10.0,volcap,0.90,0.60,5,0.7968177083015525,0.8011695587303236,0.7859554115089162,0.8011695587303236,1.2850846619485738,0.7470621251510196,0.08253743168320615,-0.14914973136976029,-0.004351850428771065,0.010862296792636283,-0.004351850428771065,-0.48826695364702133,0.04975558315053297
u56,10.0,kexp,0.25,-0.50,11,1.037168697901524,0.8011695587303236,1.0405032815325845,1.0124199996008418,1.2850846619485738,0.7470621251510196,0.18618303798377256,-0.20921392439599062,0.2359991391712004,-0.0033345836310605392,0.02474869830068216,-0.24791596404704985,0.29010657275050444
u56,25.0,band,0.12,0.03,7,1.156906922066175,1.2482558034007076,1.2037928702400948,1.188489086966596,1.2482558034007076,0.3991985325090755,0.08860436849468667,-0.12160756072003931,-0.09134888133453267,-0.04688594817391989,-0.031582164900421095,-0.09134888133453267,0.7577083895570995
u56,25.0,gross,1.00,0.75,5,1.2477460410371628,1.2482558034007076,1.2481082071000222,1.2482558034007076,1.2482558034007076,0.3991985325090755,0.12377402254866632,-0.15958973197389015,-0.0005097623635448301,-0.000362166062859437,-0.0005097623635448301,-0.0005097623635448301,0.8485475085280874
u56,25.0,cadence,M,W,3,1.2085031652491554,1.2482558034007076,1.1528579807406294,1.2085031652491554,1.2482558034007076,0.3991985325090755,0.09433394329274192,-0.1440715944963803,-0.03975263815155228,0.05564518450852596,0.0,-0.03975263815155228,0.8093046327400799
u56,25.0,share,0.75,0.20,8,0.9261357876755941,0.5039611920662631,0.5877916495813283,0.6564808850763408,1.2482558034007076,0.3991985325090755,0.09871544761094686,-0.1676109472290529,0.422174595609331,0.3383441380942658,0.2696549025992533,-0.3221200157251135,0.5269372551665186
