panel,book,cost,rule,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,regret_vs_donothing,regret_vs_oracle,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
u56,V1u,0.0,published(IS L_per_armed),vol60-dg/spy200,0.09847074271706058,0.9489017887754472,-0.13860912345891985,0.9489017887754472,0.09847074271706058,0.0,0.0,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,0.0,LEAK-purged(IS L_pa - IS LEAK),gross50/spy200,0.09423724840098124,0.9404041211684744,-0.13074013573614918,0.9489017887754472,0.09847074271706058,-0.008497667606972792,-0.008497667606972792,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,0.0,IS Sharpe (record convention),vol60-dg/spy200,0.09847074271706058,0.9489017887754472,-0.13860912345891985,0.9489017887754472,0.09847074271706058,0.0,0.0,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,10.0,published(IS L_per_armed),vol60-dg/spy200,0.071676179287683,0.7135811186539041,-0.15672052714358353,0.7135811186539041,0.071676179287683,0.0,-0.003709589513340328,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,10.0,LEAK-purged(IS L_pa - IS LEAK),gross50/spy200,0.06854799691458102,0.7061663308206494,-0.1341775951759533,0.7135811186539041,0.071676179287683,-0.007414787833254666,-0.011124377346594994,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,10.0,IS Sharpe (record convention),vol60-dg/spy200,0.071676179287683,0.7135811186539041,-0.15672052714358353,0.7135811186539041,0.071676179287683,0.0,-0.003709589513340328,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,25.0,published(IS L_per_armed),vol60-dg/spy200,0.032674294773369805,0.3592014253245978,-0.1994805519592857,0.3592014253245978,0.032674294773369805,0.0,-0.009218940227134709,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,25.0,LEAK-purged(IS L_pa - IS LEAK),gross50/spy200,0.031111548600799566,0.35329481323651707,-0.1664204239731416,0.3592014253245978,0.032674294773369805,-0.005906612088080743,-0.015125552315215451,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,V1u,25.0,IS Sharpe (record convention),vol60-dg/spy200,0.032674294773369805,0.3592014253245978,-0.1994805519592857,0.3592014253245978,0.032674294773369805,0.0,-0.009218940227134709,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,0.0,published(IS L_per_armed),vol60-dg/hivol80,0.16160443500173072,1.219495062083247,-0.1761966608426384,1.2312087703939816,0.17684772887227385,-0.011713708310734594,-0.06935729217289177,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,0.0,LEAK-purged(IS L_pa - IS LEAK),vol60-dg/breadth20,0.16391927251500782,1.2098282800543163,-0.20003102521127014,1.2312087703939816,0.17684772887227385,-0.02138049033966527,-0.07902407420182245,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,0.0,IS Sharpe (record convention),gross50/hivol80,0.15428526203361126,1.2285961252949413,-0.164837200679812,1.2312087703939816,0.17684772887227385,-0.002612645099040245,-0.06025622896119742,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,10.0,published(IS L_per_armed),vol60-dg/hivol80,0.15109804459669407,1.149680386662797,-0.17695102710890354,1.1676757786012193,0.16638965234820668,-0.017995391938422367,-0.06742842974252206,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,10.0,LEAK-purged(IS L_pa - IS LEAK),vol60-dg/breadth20,0.15337778321898043,1.1414355852700022,-0.20089251214379444,1.1676757786012193,0.16638965234820668,-0.026240193331217077,-0.07567323113531677,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,10.0,IS Sharpe (record convention),vol60-dg/hivol80,0.15109804459669407,1.149680386662797,-0.17695102710890354,1.1676757786012193,0.16638965234820668,-0.017995391938422367,-0.06742842974252206,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,25.0,published(IS L_per_armed),vol60-dg/hivol80,0.135512097852726,1.0447061466661904,-0.1780818222330235,1.0721881027666573,0.15087243394308603,-0.027481956100466887,-0.08115394589183422,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,25.0,LEAK-purged(IS L_pa - IS LEAK),vol60-dg/breadth20,0.13773997591360465,1.0386226088355637,-0.2021837028759519,1.0721881027666573,0.15087243394308603,-0.03356549393109365,-0.08723748372246098,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,TOP20,25.0,IS Sharpe (record convention),vol60-dg/hivol80,0.135512097852726,1.0447061466661904,-0.1780818222330235,1.0721881027666573,0.15087243394308603,-0.027481956100466887,-0.08115394589183422,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,0.0,published(IS L_per_armed),band3-dg/hivol80,0.11980595467871069,1.3041670717958171,-0.15096482432216873,1.1428755510902837,0.13914970573908247,0.16129152070553343,-0.04106879773374872,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,0.0,LEAK-purged(IS L_pa - IS LEAK),band3-dg/hivol80,0.11980595467871069,1.3041670717958171,-0.15096482432216873,1.1428755510902837,0.13914970573908247,0.16129152070553343,-0.04106879773374872,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,0.0,IS Sharpe (record convention),band3-dg/hivol80,0.11980595467871069,1.3041670717958171,-0.15096482432216873,1.1428755510902837,0.13914970573908247,0.16129152070553343,-0.04106879773374872,1.3096108938377817,0.09730828776460765,-0.12029817082125305,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,10.0,published(IS L_per_armed),band3-dg/hivol80,0.11767489188163394,1.2831219778714742,-0.15495663540797133,1.1357457661990906,0.13817415675493705,0.14737621167238357,-0.03870391130059203,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,10.0,LEAK-purged(IS L_pa - IS LEAK),band3-dg/hivol80,0.11767489188163394,1.2831219778714742,-0.15495663540797133,1.1357457661990906,0.13817415675493705,0.14737621167238357,-0.03870391130059203,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,10.0,IS Sharpe (record convention),band3-dg/hivol80,0.11767489188163394,1.2831219778714742,-0.15495663540797133,1.1357457661990906,0.13817415675493705,0.14737621167238357,-0.03870391130059203,1.2850846619485738,0.09534815248934558,-0.12054946768671182,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,25.0,published(IS L_per_armed),abs12-dg/hivol80,0.11196951766748908,1.1541208688963056,-0.16881387104814038,1.125049412500613,0.13671236509806106,0.02907145639569264,-0.13332905820845076,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,25.0,LEAK-purged(IS L_pa - IS LEAK),band3-dg/hivol80,0.1144850906723649,1.2514355358628761,-0.16091168757754648,1.125049412500613,0.13671236509806106,0.12638612336226318,-0.03601439124188022,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
u56,EWall,25.0,IS Sharpe (record convention),band3-dg/hivol80,0.1144850906723649,1.2514355358628761,-0.16091168757754648,1.125049412500613,0.13671236509806106,0.12638612336226318,-0.03601439124188022,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.8820109845896832,0.15450717694493354,-0.33717289200673795
broad,V1u,0.0,published(IS L_per_armed),ddctl8/hivol80,0.08471655236953168,0.813452725954481,-0.20492788578094168,0.8572937826333676,0.09163740452979319,-0.0438410566788866,-0.060527468317075894,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,V1u,0.0,LEAK-purged(IS L_pa - IS LEAK),gross50/breadth20,0.0854406680597184,0.8286758367870806,-0.15626764427391437,0.8572937826333676,0.09163740452979319,-0.028617945846287074,-0.045304357484476365,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,V1u,0.0,IS Sharpe (record convention),ddctl8/hivol80,0.08471655236953168,0.813452725954481,-0.20492788578094168,0.8572937826333676,0.09163740452979319,-0.0438410566788866,-0.060527468317075894,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,V1u,10.0,published(IS L_per_armed),g200-dg/breadth20,0.0556487594816677,0.5510473402765099,-0.23574025909046903,0.5726795060813383,0.05825091721868203,-0.021632165804828407,-0.04712459767405586,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,V1u,10.0,LEAK-purged(IS L_pa - IS LEAK),gross50/breadth20,0.05321086547430509,0.5432776572225418,-0.1783785972622609,0.5726795060813383,0.05825091721868203,-0.029401848858796487,-0.054894280728023936,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,V1u,10.0,IS Sharpe (record convention),ddctl8/hivol80,0.053072756882055705,0.543918817894439,-0.22939597811716006,0.5726795060813383,0.05825091721868203,-0.028760688186899364,-0.05425312005612681,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301
