pair,char,SMD,OVL,min_n,n_rungs,d_mean,d_p90,d_max,d_sd_rep,DISP_mean,sd_char
BB,ac1,0.11178883403089504,0.5970149253731343,67,4,0.034088280131287424,0.045475951212004276,0.048789870926420995,0.027844378839446897,0.4626185765884573,0.061751156290334674
BB,avol,0.05193679445553664,0.7164179104477612,67,2,0.05284589618395533,0.06516313408846325,0.06824244356459022,0.031312730453906965,0.22249962902466885,0.20031494072764705
BB,beta,0.13544250781513872,0.6567164179104477,67,6,0.10238821876942007,0.15393751291147562,0.15423943981868699,0.026494642808313856,0.7280436822703242,0.37121454321402636
BB,dnup,0.011857526720487172,0.6417910447761195,67,2,0.03153351449808174,0.037796728937304985,0.03936253254711079,0.03545824517941683,0.3186071858152342,0.13522607749652282
BB,ivol,0.03644547176433304,0.6567164179104478,67,2,0.008154289115605057,0.010387376033461357,0.010945647762925432,0.017047728307527613,0.2748627600985075,0.2039381398189792
BB,kurt,0.1959654537851295,0.9552238805970149,67,4,0.020148977306388982,0.02834142416232319,0.030451372732348776,0.008654720083816509,0.2737316522827915,30.636499562251778
BB,mafrac,0.06949089601667793,0.7462686567164178,67,2,0.1385745884234953,0.1792145610843241,0.18937455424953129,0.025745356462683236,0.46824489607683495,0.13296033874928542
BB,mdd,0.15541811000244754,0.7164179104477612,67,3,0.11805051123544145,0.1423354345823931,0.1439539050470788,0.03407196139558928,0.5330128454804305,0.20852412570398832
BB,momac,0.09557573081624413,0.5373134328358209,67,4,0.131266085958003,0.1401247870159443,0.14250261356405125,0.01677218906511621,0.2639307997697369,0.07236370191968149
BB,mommean,0.013391880846950545,0.7611940298507461,67,4,0.025919080461512894,0.045703174969320366,0.04636025891598495,0.015725321623956064,0.3703713004372644,0.1751389138440125
BB,skew,0.13316894572249274,0.791044776119403,67,3,0.03995703317458579,0.057647775464631255,0.06462988310401145,0.016410790086148517,0.2632326931909518,1.1823983953760495
BB,tpers,0.22605654813917744,0.5522388059701493,67,3,0.1552640304395751,0.18026580144822207,0.18245787943166072,0.03663424438460649,0.3222433134113679,0.012845067882201832
BB,trendr2,0.09109407726447379,0.7164179104477612,67,2,0.026315247598056587,0.03261073824826543,0.03418461091081764,0.010629159024559125,0.27215713962556454,0.3293045235381976
BS,ac1,0.07257920841019175,0.6837531798023457,134,6,0.14939856384735503,0.25753853148395844,0.28602492613503233,0.03908570605286736,0.7412006956566731,0.061751156290334674
BS,avol,1.1458595782151286,0.3848742711780464,134,4,0.4005921729283076,0.439763377935395,0.4626421884441928,0.025672570339053055,1.1696835109493051,0.20031494072764705
BS,beta,0.211925705197988,0.8223700502014812,134,8,0.06152597396280668,0.0954170673752603,0.0970855967807822,0.024367582179583555,1.0112277635485414,0.37121454321402636
BS,dnup,0.8690275760577569,0.49282996780801874,134,5,0.2840852599443733,0.3554555250586197,0.3622264058282352,0.029043841169352807,1.1092827842429778,0.13522607749652282
BS,ivol,1.2429257837565588,0.3026271358141419,134,2,0.5331268494892012,0.5481396622074828,0.5518928653870532,0.033869914574873664,1.2429257837565588,0.2039381398189792
BS,kurt,0.27093856260267013,0.7348101123342563,134,8,0.11035124236249497,0.13832171761689382,0.147938546170106,0.015265946006947318,0.4768499583300082,30.636499562251778
BS,mafrac,1.3188214545970367,0.32643344364152094,134,3,0.4531819724940993,0.4706056352806408,0.4726740207339614,0.03403218030532074,1.4763379213686274,0.13296033874928542
BS,mdd,1.3055464501714633,0.4395668715247293,134,4,0.30575871159110357,0.35407191033958796,0.3640837960139515,0.03786178103857886,1.4429908427981648,0.20852412570398832
BS,momac,0.3280465778414983,0.8166735131681044,134,7,0.07826112227974844,0.13246873631648742,0.1489342084558962,0.03103956820480707,0.643712326260094,0.07236370191968149
BS,mommean,0.23497277844298195,0.7175772720109858,134,7,0.13263508443494426,0.1906142246617393,0.19903098737639377,0.03045631855933964,0.6197665899092276,0.1751389138440125
BS,skew,0.39176538426399066,0.6189640035118525,134,7,0.20809260992716902,0.27173783811114816,0.2812408030736548,0.03291450147469814,0.637037980670697,1.1823983953760495
