universe,book,mask,months,f,CAGR,Sharpe,dSharpe,MaxDD,H1,H2,OOS,turn,pass4a,pass4b,IS_Sharpe
universe.json,v1,sellinmay,"[5, 6, 7, 8, 9, 10]",0.0,0.03227124929481473,0.4680102196360793,-0.19845925477993126,-0.14102077265313395,0.4104621980517486,0.5203768442961085,0.5811859831345172,12.65850534292404,False,False,0.32182353869835345
universe.json,v1,sellinmay,"[5, 6, 7, 8, 9, 10]",0.25,0.04074011728669169,0.5651711959714832,-0.10129827844452732,-0.13827804821227885,0.511260971137123,0.6146273310179329,0.6803477229892855,15.396020683223993,False,False,0.41571845300074134
universe.json,v1,sellinmay,"[5, 6, 7, 8, 9, 10]",0.5,0.048989778977056586,0.6265638490786607,-0.03990562533734987,-0.1382780482122784,0.5809723066547174,0.6689414909338747,0.734706213464953,18.126528040773902,False,False,0.4846656409779596
universe.json,v1,sellinmay,"[5, 6, 7, 8, 9, 10]",0.75,0.05701136825034725,0.6567722529220288,-0.009697221493981778,-0.13827804821227851,0.6214171133454941,0.6905126203782466,0.7533834365448309,20.853014270179248,False,False,0.5286003433676063
universe.json,v1,sep,[9],0.0,0.06510013343770238,0.6938782367610167,0.02740876234500611,-0.13827804821227851,0.5734986122654133,0.8010187093045406,0.8622725723265944,22.76811265976075,False,False,0.46908606240866874
universe.json,v1,sep,[9],0.25,0.06509218234348246,0.6921733214626675,0.025703847046656958,-0.13827804821227851,0.5947006450384341,0.7795431551311837,0.8409366799412649,22.97084342993531,False,False,0.4936283136012364
universe.json,v1,sep,[9],0.5,0.06503901007253066,0.6868719406468906,0.020402466230880045,-0.1382780482122783,0.6130860528809924,0.7537981088751092,0.8148186729038698,23.173432135582853,False,False,0.5159952402037529
universe.json,v1,sep,[9],0.75,0.06494013790960196,0.6782149823504758,0.011745507934465271,-0.13827804821227818,0.6285184449756688,0.7244238542274386,0.7846188964034816,23.37617300956127,False,False,0.5359879143028267
universe.json,v1,worst1,[1],0.0,0.05868140396867427,0.6350453884550032,-0.03142408596100732,-0.13827804821227851,0.7317905273747994,0.5574687543034168,0.6159867957599042,22.555133195394625,False,False,0.6643464090877281
universe.json,v1,worst1,[1],0.25,0.06029927315054029,0.6490330656286882,-0.017436408787322333,-0.13827804821227851,0.7149355338372202,0.5974909506314391,0.656714740993508,22.811556450437923,False,False,0.6414611305766483
universe.json,v1,worst1,[1],0.5,0.061858273000178654,0.6588892795330433,-0.007580194882967239,-0.1382780482122784,0.6936960558396097,0.6335199420282289,0.6930489106986782,23.06713270537997,False,False,0.6148395257852849
