panel,book,conv,cost_bps,chooser,tranche,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,pass4b,pass4a
B136,CAND,RESPREAD,10.0,C_ISSHARPE,NOEQETF,0.75,0.12819169965874466,1.1488296099318318,-0.17382707882312087,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,True,False
B136,CAND,RESPREAD,10.0,C_ISCALMAR,NOEQETF,0.75,0.12819169965874466,1.1488296099318318,-0.17382707882312087,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,True,False
B136,CAND,RESPREAD,25.0,C_ISSHARPE,NOEQETF,0.75,0.11976556673648919,1.0802387166514489,-0.17585088972716478,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,True,False
B136,CAND,RESPREAD,25.0,C_ISCALMAR,NOEQETF,0.75,0.11976556673648919,1.0802387166514489,-0.17585088972716478,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,True,False
B136,CAND,RESPREAD,50.0,C_ISSHARPE,NOEQETF,0.75,0.10585588179109395,0.9657491345586716,-0.18949165572129179,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
B136,CAND,RESPREAD,50.0,C_ISCALMAR,NOEQETF,0.75,0.10585588179109395,0.9657491345586716,-0.18949165572129179,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
B136,CAP2,DEGROSS,0.0,C_ISSHARPE,STOCKS,0.75,0.10475904626301547,1.195466695911759,-0.1569469113364702,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1313567037098642,0.08074281555114382,-0.12211674782076976,True,False
B136,CAP2,DEGROSS,0.0,C_ISCALMAR,NOEQETF,0.75,0.10675821800415797,1.1973431290266827,-0.14957090177647714,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1313567037098642,0.08074281555114382,-0.12211674782076976,True,False
B136,CAP2,DEGROSS,10.0,C_ISSHARPE,STOCKS,0.75,0.10022994167909194,1.1475137990845152,-0.16192006687005034,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,False,False
B136,CAP2,DEGROSS,10.0,C_ISCALMAR,NOEQETF,0.75,0.101928411390384,1.1471419023698315,-0.1549284464762748,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,False,False
B136,CAP2,DEGROSS,25.0,C_ISSHARPE,STOCKS,0.75,0.09346961851536228,1.0754871397873014,-0.16932678303907722,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,False,False
B136,CAP2,DEGROSS,25.0,C_ISCALMAR,NOEQETF,0.75,0.09472151368350934,1.071733138089951,-0.1629037637591212,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,False,False
B136,CAP2,DEGROSS,50.0,C_ISSHARPE,STOCKS,0.75,0.08229074556944682,0.9552870308110346,-0.18153122099256358,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
B136,CAP2,DEGROSS,50.0,C_ISCALMAR,STOCKS,0.75,0.08229074556944682,0.9552870308110346,-0.18153122099256358,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
B136,CAP2,RESPREAD,0.0,C_ISSHARPE,NOEQETF,0.75,0.12698551429728733,1.1926132647464474,-0.1604783707786258,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1313567037098642,0.08074281555114382,-0.12211674782076976,True,False
B136,CAP2,RESPREAD,0.0,C_ISCALMAR,NOEQETF,0.75,0.12698551429728733,1.1926132647464474,-0.1604783707786258,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1313567037098642,0.08074281555114382,-0.12211674782076976,True,False
B136,CAP2,RESPREAD,10.0,C_ISSHARPE,NOEQETF,0.75,0.12157716387179085,1.1463954591443435,-0.16594243663398245,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,True,False
B136,CAP2,RESPREAD,10.0,C_ISCALMAR,NOEQETF,0.75,0.12157716387179085,1.1463954591443435,-0.16594243663398245,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1016867720596069,0.07847283605551292,-0.12241069123223403,True,False
B136,CAP2,RESPREAD,25.0,C_ISSHARPE,NOEQETF,0.75,0.11351135797799627,1.0769756295222144,-0.1740742141988868,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,True,False
B136,CAP2,RESPREAD,25.0,C_ISCALMAR,NOEQETF,0.75,0.11351135797799627,1.0769756295222144,-0.1740742141988868,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.057138821217919,0.07507655272231117,-0.12285153570594698,True,False
B136,CAP2,RESPREAD,50.0,C_ISSHARPE,NOEQETF,0.75,0.1001920145582158,0.961114184654039,-0.1874573829885866,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
B136,CAP2,RESPREAD,50.0,C_ISCALMAR,NOEQETF,0.75,0.1001920145582158,0.961114184654039,-0.1874573829885866,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.9827932668211912,0.06943916638398329,-0.12358608812190786,False,False
U56,CAND,DEGROSS,0.0,C_ISSHARPE,STOCKS,0.75,0.10702792999666477,1.582553796441831,-0.09401185430374237,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,False,True
U56,CAND,DEGROSS,0.0,C_ISCALMAR,NOBROAD,0.75,0.13169381766171284,1.3236490432800838,-0.15307693557507362,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,True,False
U56,CAND,DEGROSS,10.0,C_ISSHARPE,STOCKS,0.75,0.10412103808281814,1.5416192220164597,-0.0973257171065286,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,False,True
U56,CAND,DEGROSS,10.0,C_ISCALMAR,NOBROAD,0.75,0.12692558229606687,1.2794676279447736,-0.1542242441747702,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,True,False
U56,CAND,DEGROSS,25.0,C_ISSHARPE,STOCKS,0.75,0.09977427332736455,1.480099006210875,-0.10227454997138141,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,True
U56,CAND,DEGROSS,25.0,C_ISCALMAR,NOBROAD,0.75,0.11980900392935889,1.2130938898474202,-0.15594369433588884,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,True,False
U56,CAND,DEGROSS,50.0,C_ISSHARPE,STOCKS,0.75,0.09256571748067954,1.377329113050085,-0.11046437418349564,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,True
U56,CAND,DEGROSS,50.0,C_ISCALMAR,NOBROAD,0.75,0.10804283374935064,1.1022968862084483,-0.15880541233967693,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,False
U56,CAND,RESPREAD,0.0,C_ISSHARPE,NOEQETF,0.75,0.17498237325117327,1.5134927870581687,-0.1485679872931852,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,True,False
U56,CAND,RESPREAD,0.0,C_ISCALMAR,NOEQETF,0.75,0.17498237325117327,1.5134927870581687,-0.1485679872931852,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,True,False
U56,CAND,RESPREAD,10.0,C_ISSHARPE,NOEQETF,0.75,0.16994294233649931,1.4742676837028197,-0.14921918395578782,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,True,False
U56,CAND,RESPREAD,10.0,C_ISCALMAR,NOEQETF,0.75,0.16994294233649931,1.4742676837028197,-0.14921918395578782,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,True,False
U56,CAND,RESPREAD,25.0,C_ISSHARPE,STOCKS,0.75,0.2230869075077484,1.4092155432054594,-0.20215702356411036,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,True,False
U56,CAND,RESPREAD,25.0,C_ISCALMAR,STOCKS,1.0,0.294975473843339,1.3819063672769354,-0.26799356099268434,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,False
U56,CAND,RESPREAD,50.0,C_ISSHARPE,STOCKS,0.75,0.20832468393288206,1.328184112154423,-0.20385445685633885,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,False
U56,CAND,RESPREAD,50.0,C_ISCALMAR,STOCKS,1.0,0.27481191231044355,1.30357682889227,-0.27004497067137023,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,False
U56,CAP2,DEGROSS,0.0,C_ISSHARPE,STOCKS,0.75,0.09198331023866557,1.7258527774112118,-0.08379998890338125,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,False,True
U56,CAP2,DEGROSS,0.0,C_ISCALMAR,NOEQETF,0.75,0.09764794803797194,1.7080999950765097,-0.07081731180365969,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,False,True
U56,CAP2,DEGROSS,10.0,C_ISSHARPE,STOCKS,0.75,0.09000601154132393,1.690859871659821,-0.08549667680874695,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,False,True
U56,CAP2,DEGROSS,10.0,C_ISCALMAR,STOCKS,1.0,0.10030853396734218,1.6574749693155726,-0.09041860004905256,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,False,True
U56,CAP2,DEGROSS,25.0,C_ISSHARPE,STOCKS,0.75,0.08704653702438603,1.638249754660464,-0.08803603810314065,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,True
U56,CAP2,DEGROSS,25.0,C_ISCALMAR,STOCKS,1.0,0.0971740590543213,1.6087410556768516,-0.09303076060311999,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,True
U56,CAP2,DEGROSS,50.0,C_ISSHARPE,STOCKS,0.75,0.08213129378925665,1.5502782520142921,-0.09225322862599006,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,True
U56,CAP2,DEGROSS,50.0,C_ISCALMAR,STOCKS,1.0,0.09196903590475358,1.5272736158099394,-0.09736833725317673,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,True
U56,CAP2,RESPREAD,0.0,C_ISSHARPE,STOCKS,0.75,0.10251210609273542,1.6869781052388555,-0.08867314176250085,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,False,True
U56,CAP2,RESPREAD,0.0,C_ISCALMAR,NOEQETF,1.0,0.10898167882060417,1.6685041298754406,-0.08040891562678565,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.3084634507178121,0.09708168179295829,-0.12029821098034799,False,True
U56,CAP2,RESPREAD,10.0,C_ISSHARPE,STOCKS,0.75,0.10041509928153891,1.6546066466944782,-0.09041860004905156,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,False,True
U56,CAP2,RESPREAD,10.0,C_ISCALMAR,STOCKS,0.75,0.10041509928153891,1.6546066466944782,-0.09041860004905156,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,0.0951245058604564,-0.12054950773958317,False,True
U56,CAP2,RESPREAD,25.0,C_ISSHARPE,STOCKS,0.75,0.09727678927970174,1.6059478197853305,-0.09303076060311988,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,True
U56,CAP2,RESPREAD,25.0,C_ISCALMAR,STOCKS,0.75,0.09727678927970174,1.6059478197853305,-0.09303076060311988,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2471042446353333,0.09219507341635946,-0.12092639496264546,False,True
U56,CAP2,RESPREAD,50.0,C_ISSHARPE,STOCKS,0.75,0.09206541675883662,1.5246069412870642,-0.09736833725317606,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,True
U56,CAP2,RESPREAD,50.0,C_ISCALMAR,STOCKS,0.75,0.09206541675883662,1.5246069412870642,-0.09736833725317606,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.1856242391281901,0.08732952292477725,-0.12155438589978085,False,True
