panel,book,gate,dial,conv,cost,adm,turn,gross,nheld,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,fail4b,binds
u56,V1u,none,,control,10.0,1.0,23.235629037526,0.749893462556593,4.998197792295562,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
u56,V1u,none,,control,25.0,1.0,23.235629037526,0.749893462556593,4.998197792295562,0.026556024035808035,0.3126738813902359,-0.19948029385501065,0.32764985175717887,0.3014333817637421,0.25045220562899934,0.019190398794172614,-0.15024600372225128,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
u56,TOP20,none,,control,10.0,1.0,9.044335590211622,0.747068832234263,19.913268754223925,0.1549168325251733,1.17098731330246,-0.22210408719864583,1.2683523918035853,1.106564259293661,1.1869259287603628,0.14116573592969606,-0.11751850120891061,0.16638958865609776,1.1676752607259366,-0.22210408719864583,False,False,DD,DD
u56,TOP20,none,,control,25.0,1.0,9.044335590211622,0.747068832234263,19.913268754223925,0.13936214243464784,1.0668696117978038,-0.2234027013672909,1.1508604539129934,1.0119410740461796,1.0692805043296694,0.12556867581148823,-0.12528331092292921,0.15087237124064035,1.0721876011978528,-0.22340270136729112,False,False,DD,DD
u56,EWall,none,,control,10.0,1.0,0.8284430410038339,0.7502297498779416,54.1139896373057,0.13269504597354542,1.1240306130524902,-0.2252589051154078,1.1901347982102557,1.0719486149777597,1.1099714775734477,0.12609224011202858,-0.12568116248617456,0.1381731378987332,1.1357379992068701,-0.2252589051154077,False,False,DD,DD
u56,EWall,none,,control,25.0,1.0,0.8284430410038339,0.7502297498779416,54.1139896373057,0.1312883298840295,1.1133616504048525,-0.22547617750089255,1.179326790710523,1.061343596718628,1.0993258136003343,0.12475159865067531,-0.12589856361621898,0.13671134762230652,1.1250416500196643,-0.22547617750089244,False,False,DD,DD
u56,RULESv1,none,,control,10.0,,,,,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.04925613582932131,-0.13101770077431318,0.07730300522922962,0.747063834691694,-0.13827796154480798,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
u56,RULESv1,none,,control,25.0,,,,,0.02751817304906079,0.3169259386690001,-0.15629933763153747,0.2848945732875525,0.3460135787879513,0.20560330044696404,0.015154355024209254,-0.15629933763153747,0.037834702288707334,0.39920030769495,-0.14177187688535975,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
u56,V1u,g200,50.0,dg,10.0,0.6108800244585331,22.958252072805724,0.6698085935482176,4.474205902230232,0.04019966722879764,0.4787100120921405,-0.14280293324065918,0.4841210338414249,0.47607714698909304,0.3813431974200763,0.029327566634054225,-0.11633521781594669,0.04925826600849681,0.5517807112325055,-0.14280293324065962,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
u56,V1u,g200,50.0,dg,25.0,0.6108800244585331,22.958252072805724,0.6698085935482176,4.474205902230232,0.00497481095830743,0.10012989173694853,-0.18366656374965928,0.09132881826483388,0.10821494284392812,-0.004104029518108901,-0.0040092741778845475,-0.16024429074621582,0.012449899112985774,0.1774177380820561,-0.18366656374965917,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
