panel,blend,span,n_members,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,legH1,legH2,legDD,legCAGR,dd_margin_pp,cagr_margin_pp,odd_margin_pp,anchor_dd_margin_pp,turn_y,drag_bpyr,mean_names,name_overlap,ctrl_N,ctrl_names,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,ctrl_keep4b,ctrl_dd_margin_pp,ctrl_oSharpe,ctrl_oMaxDD,d_sharpe_vs_ctrl,se_vs_ctrl,t_vs_ctrl,d_maxdd_vs_ctrl_pp,se_maxdd_vs_ctrl_pp,t_maxdd_vs_ctrl,ose_maxdd_vs_ctrl_pp,ot_maxdd_vs_ctrl,od_sharpe_vs_ctrl,ot_vs_ctrl,od_maxdd_vs_ctrl_pp,d_sharpe_vs_anchor,se_vs_anchor,t_vs_anchor,d_maxdd_vs_anchor_pp,od_sharpe_vs_anchor,ot_vs_anchor,anchor_Sharpe,anchor_MaxDD,anchor_names,spy_CAGR,spy_Sharpe,spy_MaxDD,live_Sharpe,live_MaxDD
U56,WAVG,SKIP5,5,0.15705559001128022,1.147716598046156,-0.20018389605801,1.1664030695293934,1.144108122764253,0.17757709007365285,1.206079574618173,-0.20018389605801024,False,True,True,True,True,True,True,0.21198391460324761,5.119740061057641,0.21198391460324484,1.1028113573180953,2.8421097902996957,28.421097902996955,23.907374100719423,1.0,24,23.70211330935252,0.1489020194835855,1.1313647940571834,-0.21016137575047655,False,-0.7857640546434064,1.1793855205283528,-0.21016137575047678,0.016351803988972513,0.034066535953933046,0.47999608798160376,0.997747969246654,1.130973536156312,0.8822027548386023,1.2096090573904983,0.8248516023839187,0.026694054089820174,0.6415494684156081,0.997747969246654,-0.005946220199233965,0.02216347234336491,-0.26828919706771887,-0.8908274427148477,0.020401870416477008,0.7253662052237377,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
U56,VOTE,SKIP5,5,0.16044203500326248,1.1525806291331342,-0.2101029236591666,1.137792795803308,1.17670316265162,0.18541239607788906,1.2326864914131486,-0.21010292365916616,False,False,False,True,True,False,True,-0.7799188455124118,5.458384560255867,-0.7799188455123479,1.1028113573180953,2.898296563678657,28.982965636786567,19.85161870503597,0.9284912859186335,20,19.78169964028777,0.1580277627432507,1.1536628182453899,-0.19127562163086154,True,1.1028113573180953,1.185677704201696,-0.19127562163086187,-0.0010821891122556604,0.031382157135204564,-0.034484216862251914,-1.882730202830507,1.1783518063292011,-1.5977657883816414,1.1274434616127376,-1.669910968428786,0.04700878721145263,1.2202529809393863,-1.8827302028304294,-0.0010821891122556604,0.031382157135204564,-0.034484216862251914,-1.882730202830507,0.04700878721145263,1.2202529809393863,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
U56,WAVG,LONG2,2,0.15225553196379948,1.104048908060497,-0.21603006281546278,1.133868000158707,1.091883121844958,0.1714554385900895,1.1544086043578343,-0.2160300628154631,False,False,False,True,True,False,True,-1.3726327611420286,4.639734256309567,-1.3726327611420426,1.1028113573180953,2.900755913931138,29.007559139311383,23.483138489208635,1.0,24,23.70211330935252,0.1489020194835855,1.1313647940571834,-0.21016137575047655,False,-0.7857640546434064,1.1793855205283528,-0.21016137575047678,-0.02731588599668644,0.03521810301821421,-0.7756205944016668,-0.5868687064986222,0.8914261412417298,-0.6583481001366325,0.9131592681345418,-0.6426794612702392,-0.02497691617051845,-0.5306480323789544,-0.5868687064986333,-0.04961391018489292,0.02543646681745102,-1.9505032102514586,-2.475444118460124,-0.031269099843861614,-0.898409257275267,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
U56,VOTE,LONG2,2,0.15765009305145772,1.1335341696101822,-0.2054621657326452,1.1758622139647936,1.1105210045434821,0.17709058401354327,1.1852382402769606,-0.2054621657326452,False,False,False,True,True,False,True,-0.3158430528602707,5.1791903650753905,-0.31584305286025127,1.1028113573180953,3.0098238345936275,30.098238345936274,19.832508992805757,0.9124756435176936,20,19.78169964028777,0.1580277627432507,1.1536628182453899,-0.19127562163086154,True,1.1028113573180953,1.185677704201696,-0.19127562163086187,-0.02012864863520769,0.03183117429462369,-0.6323564581344219,-1.418654410178366,1.0061858342825396,-1.4099327995309503,1.0047253782941947,-1.411982259855822,-0.00043946392473537266,-0.011220753357638853,-1.4186544101783327,-0.02012864863520769,0.03183117429462369,-0.6323564581344219,-1.418654410178366,-0.00043946392473537266,-0.011220753357638853,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
U56,WAVG,BOTH10,10,0.1505798614303706,1.09553416499049,-0.21692892377221606,1.1197852780366004,1.0884526242981616,0.17039442633664348,1.1481878103637178,-0.21692892377221606,False,False,False,True,True,False,True,-1.4625188568173575,4.47216720296668,-1.4625188568173382,1.1028113573180953,2.8338273253408053,28.338273253408055,27.630170863309353,1.0,28,27.58408273381295,0.1404104657463392,1.0845448259959174,-0.238141055289118,False,-3.5837320085075506,1.0995818921312097,-0.23814105528911733,0.01098933899457255,0.042576731793379057,0.2581066824927474,2.1212131516901933,1.9905049127145464,1.0656658710765972,2.0182209915139757,1.0510311609131024,0.04860591823250804,0.8363074715869697,2.1212131516901267,-0.05812865325489991,0.028717793563345764,-2.024133683065853,-2.565330214135453,-0.03748989383797818,-0.9412232073966946,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
U56,VOTE,BOTH10,10,0.15547608464553409,1.1139195261971988,-0.2177521207912303,1.1324052577657449,1.11169550370755,0.17855493695261115,1.1819105259359755,-0.21775212079122996,False,False,False,True,True,False,True,-1.5448385587187807,4.961789524483027,-1.544838558718728,1.1028113573180953,2.8473511973418932,28.473511973418933,19.86398381294964,0.8919931305342724,20,19.78169964028777,0.1580277627432507,1.1536628182453899,-0.19127562163086154,True,1.1028113573180953,1.185677704201696,-0.19127562163086187,-0.03974329204819105,0.035331827660611374,-1.1248580863111608,-2.647649916036876,1.377901846089513,-1.9215083596490632,1.4121175339767507,-1.874950103183409,-0.0037671782657204833,-0.08540726963367451,-2.6476499160368094,-0.03974329204819105,0.035331827660611374,-1.1248580863111608,-2.647649916036876,-0.0037671782657204833,-0.08540726963367451,1.1536628182453899,-0.19127562163086154,19.78169964028777,0.1512259848581483,0.8844382267420076,-0.3371728920067375,1.2011323521926403,-0.12054956914840909
B136,WAVG,SKIP5,5,0.16317426372369326,1.0810834743276707,-0.2113193654205089,1.3178130464603397,0.8971742102540599,0.16065058222617612,1.011033175347286,-0.211319365420509,False,False,False,True,True,False,True,-0.9023645576150763,5.731405866364632,-0.9023645576150957,-0.5106156467431955,3.2257095347441607,32.257095347441606,23.631744604316548,1.0,24,23.89658273381295,0.1590686857713861,1.0678674162464687,-0.2147438987306629,False,-1.2448178886304784,1.03368396567614,-0.2147438987306629,0.013216058081201965,0.02810534724210285,0.47023286947345805,0.3424533310154021,1.1941889356462538,0.28676645779679594,1.0871364990190666,0.31500490630605243,-0.022650790328853976,-0.6024349175687266,0.342453331015391,0.015711462987325175,0.018448479513559733,0.8516399942757973,-0.3917489108718808,-0.006920589157630941,-0.2668242060072106,1.0653720113403455,-0.20740187631179008,19.93345323741007,0.15122886437149563,0.8844567259452163,-0.3371595330739302,1.0973256635620152,-0.12241069123223436
B136,VOTE,SKIP5,5,0.1582412058003564,1.0404218296900127,-0.22524535062448492,1.3165480014462696,0.8296320923145841,0.15231267081798072,0.9495404047847453,-0.22524535062448503,False,False,False,True,True,False,True,-2.2949630780126795,5.238100074030945,-2.294963078012699,-0.5106156467431955,3.2534111540005406,32.534111540005405,19.94019784172662,0.9413781474820144,20,19.93345323741007,0.1605988223657484,1.0653720113403455,-0.20740187631179008,False,-0.5106156467431955,1.017953764504917,-0.2074018763117904,-0.024950181650332803,0.026436406607230206,-0.9437811280867904,-1.784347431269484,1.2069632050297094,-1.4783776537956368,1.3041133906704516,-1.3682456173171564,-0.06841335972017171,-1.8149002863328085,-1.7843474312694618,-0.024950181650332803,0.026436406607230206,-0.9437811280867904,-1.784347431269484,-0.06841335972017171,-1.8149002863328085,1.0653720113403455,-0.20740187631179008,19.93345323741007,0.15122886437149563,0.8844567259452163,-0.3371595330739302,1.0973256635620152,-0.12241069123223436
B136,WAVG,LONG2,2,0.17289239078361995,1.1264086539944527,-0.22218756315869037,1.326513827962382,0.9691969512801145,0.1754742932243898,1.0857942640430105,-0.22218756315869037,False,False,False,True,True,False,True,-1.9891843314332247,6.703218572357302,-1.9891843314332331,-0.5106156467431955,3.2879674827208407,32.879674827208405,26.635341726618705,1.0,27,26.861510791366907,0.1642751643247704,1.1078059113433525,-0.22826512875420812,False,-2.596940890985,1.0715278895633342,-0.228265128754208,0.01860274265110018,0.04394616744794876,0.42330750851331594,0.6077565595517753,1.614960554827365,0.37632904267234124,1.4633747864125952,0.4153116243321748,0.01426637447967627,0.25145276926995624,0.6077565595517642,0.06103664265410713,0.039450348377322024,1.5471762649678895,-1.4785686846900292,0.06784049953809346,1.285770669177038,1.0653720113403455,-0.20740187631179008,19.93345323741007,0.15122886437149563,0.8844567259452163,-0.3371595330739302,1.0973256635620152,-0.12241069123223436
B136,VOTE,LONG2,2,0.18439843841017822,1.1517111677858902,-0.22088929358914455,1.3195304526678386,1.0270210105778286,0.19591610709194884,1.1459509238256058,-0.22088929358914444,False,False,False,True,True,False,True,-1.859357374478643,7.853823335013129,-1.8593573744786402,-0.5106156467431955,3.317257814241251,33.17257814241251,19.993255395683452,0.8327562949640288,20,19.93345323741007,0.1605988223657484,1.0653720113403455,-0.20740187631179008,False,-0.5106156467431955,1.017953764504917,-0.2074018763117904,0.08633915644554468,0.051430244479413065,1.6787623181551325,-1.3487417277354474,1.9467061257212048,-0.6928327341836319,1.7042059986626525,-0.7914194227656784,0.12799715932068878,2.0637491142699758,-1.348741727735403,0.08633915644554468,0.051430244479413065,1.6787623181551325,-1.3487417277354474,0.12799715932068878,2.0637491142699758,1.0653720113403455,-0.20740187631179008,19.93345323741007,0.15122886437149563,0.8844567259452163,-0.3371595330739302,1.0973256635620152,-0.12241069123223436
