scope,norm,qlo,qhi,family,n,mean,t,p,W,L,Z,abstain,n_files,fc_mean,fc_t,fc_W,fc_L
FROZEN(parent),raw,0.1,0.6,BAND,1203,0.009569112038539804,5.325346975932775,1.0076051215612836e-07,325,244,634,0.5020781379883624,43,0.01874515549544656,2.1179830634148193,35,7
FROZEN(parent),raw,0.1,0.7,BAND,1203,0.009418983159416961,4.938706512262608,7.86424664500629e-07,377,312,514,0.6018287614297589,43,0.022090104194533,2.13119795190889,36,6
FROZEN(parent),raw,0.1,0.8,BAND,1203,0.01393110106725353,6.532960768563728,6.448219735943894e-11,462,345,396,0.6999168744804655,43,0.031082336532377818,2.78781235273326,35,7
FROZEN(parent),raw,0.1,0.9,BAND,1203,0.01261372088826107,5.6162241513195434,1.9517543581315522e-08,516,411,276,0.799667497921862,43,0.03281882127441897,2.8751754425843448,34,8
FROZEN(parent),raw,0.1,1.0,BAND,1203,0.007527494466883062,2.868293619086357,0.004126923440880947,564,484,155,0.9002493765586035,43,0.03309442379355386,2.8559098322727974,35,7
FROZEN(parent),raw,0.2,0.3,BAND,1203,0.005317909948437129,4.911607752404546,9.033262307056589e-07,80,30,1093,0.10141313383208644,43,0.009606331395942424,5.119661806428452,29,2
FROZEN(parent),raw,0.2,0.4,BAND,1203,0.006610254561447269,5.560430084497426,2.6911064487933345e-08,152,74,977,0.200332502078138,43,0.013692220142502242,4.598780556748972,33,2
FROZEN(parent),raw,0.2,0.5,BAND,1203,0.006633417303066204,5.155331105577128,2.5318315444167183e-07,192,144,867,0.3000831255195345,43,0.016993092961675216,4.921247887838724,35,2
FROZEN(parent),raw,0.2,0.6,BAND,1203,0.012948949863856075,7.8974427658874955,2.886579864025407e-15,286,169,748,0.4023275145469659,43,0.028798657638588514,4.68140329081016,35,2
FROZEN(parent),raw,0.2,0.7,BAND,1203,0.012798820984733231,7.271902484519157,3.5438318946034997e-13,338,237,628,0.5020781379883624,43,0.03214360633767496,3.977275762804857,36,1
FROZEN(parent),raw,0.2,0.8,BAND,1203,0.0173109388925698,8.674675963489685,0.0,423,270,510,0.600166251039069,43,0.04113583867551977,4.662235539630346,35,2
FROZEN(parent),raw,0.2,0.9,BAND,1203,0.01599355871357734,7.55059705056553,4.3298697960381105e-14,477,336,390,0.6999168744804655,43,0.04287232341756093,4.706199741861636,35,2
FROZEN(parent),raw,0.2,1.0,BAND,1203,0.010907332292199335,4.325575071747212,1.5213444461537051e-05,525,409,269,0.800498753117207,43,0.043147925936695815,4.632524268023073,35,2
FROZEN(parent),raw,0.3,0.4,BAND,1203,0.001292344613010141,2.5723793426283397,0.010100215522012235,72,44,1087,0.09891936824605153,43,0.004085888746559817,1.5365440490420017,19,6
FROZEN(parent),raw,0.3,0.5,BAND,1203,0.0013155073546290757,1.8698286311363432,0.06150761908767821,112,114,977,0.19866999168744803,43,0.007386761565732795,2.674541131546992,28,6
FROZEN(parent),raw,0.3,0.6,BAND,1203,0.007631039915418946,6.063933331533006,1.3283223410098799e-09,206,139,858,0.30091438071487947,43,0.019192326242646093,3.558693100824176,32,2
FROZEN(parent),raw,0.3,0.7,BAND,1203,0.007480911036296102,5.30089665246844,1.1523531062707093e-07,258,207,738,0.400665004156276,43,0.02253727494173254,2.963325163491806,33,1
FROZEN(parent),raw,0.3,0.8,BAND,1203,0.01199302894413267,7.023035618145656,2.171152146956956e-12,343,240,620,0.49875311720698257,43,0.03152950727957735,3.92599599927845,32,2
FROZEN(parent),raw,0.3,0.9,BAND,1203,0.010675648765140213,5.782137397505757,7.3757426832798956e-09,397,306,500,0.5985037406483791,43,0.03326599202161851,4.028701595076169,31,3
FROZEN(parent),raw,0.3,1.0,BAND,1203,0.005589422343762203,2.442778314036479,0.014574686952398164,445,379,379,0.6990856192851206,43,0.03354159454075339,3.958619708835432,32,2
FROZEN(parent),raw,0.4,0.5,BAND,1203,2.3162741618934733e-05,0.04702418478096919,0.9624939521791704,40,70,1093,0.09975062344139651,43,0.0033008728191729775,3.0369876607641584,16,10
FROZEN(parent),raw,0.4,0.6,BAND,1203,0.006338695302408805,5.465855705083272,4.606789794081578e-08,134,95,974,0.20199501246882792,43,0.015106437496086278,4.533643752577579,28,4
FROZEN(parent),raw,0.4,0.7,BAND,1203,0.0061885664232859605,4.67471648256312,2.94359987051962e-06,186,163,854,0.30174563591022446,43,0.01845138619517272,3.53461099673632,32,1
FROZEN(parent),raw,0.4,0.8,BAND,1203,0.010700684331122529,6.52826824354662,6.653433359815608e-11,271,196,736,0.399833748960931,43,0.027443618533017532,4.613662309163278,31,2
FROZEN(parent),raw,0.4,0.9,BAND,1203,0.009383304152130073,5.264662082803349,1.4044744456320757e-07,325,262,616,0.4995843724023275,43,0.029180103275058687,4.649701910121151,30,3
FROZEN(parent),raw,0.4,1.0,BAND,1203,0.004297077730752066,1.9231673877911533,0.05445903149623854,373,335,495,0.600166251039069,43,0.029455705794193574,4.5044081208104005,31,2
FROZEN(parent),raw,0.5,0.6,BAND,1203,0.006315532560789871,6.014800967850289,1.8010783975341838e-09,94,25,1084,0.10224438902743142,43,0.011805564676913294,3.80850969110713,27,3
FROZEN(parent),raw,0.5,0.7,BAND,1203,0.0061654036816670265,5.017071652456704,5.246500480726723e-07,146,93,964,0.20199501246882792,43,0.015150513375999744,2.9567638008416943,28,3
FROZEN(parent),raw,0.5,0.8,BAND,1203,0.010677521589503592,6.829239731011963,8.536726880947754e-12,231,126,846,0.3000831255195345,43,0.02414274571384456,4.330598000046436,28,4
FROZEN(parent),raw,0.5,0.9,BAND,1203,0.00936014141051114,5.464157686411704,4.651099594354946e-08,285,192,726,0.399833748960931,43,0.025879230455885707,4.427420826768261,28,4
FROZEN(parent),raw,0.5,1.0,BAND,1203,0.004273914989133129,1.961012523133997,0.04987756205388849,333,265,605,0.5004156275976724,43,0.0261548329750206,4.271557155870519,29,3
FROZEN(parent),raw,0.6,0.7,BAND,1203,-0.00015012887912284396,-0.23558985256113857,0.8137509483350853,52,68,1083,0.09975062344139651,43,0.003344948699086445,1.3915693871760761,17,2
FROZEN(parent),raw,0.6,0.8,BAND,1203,0.004361989028713723,3.702622095451988,0.0002133826117494131,137,101,965,0.19783873649210307,43,0.012337181036931261,4.216827508949113,28,4
FROZEN(parent),raw,0.6,0.9,BAND,1203,0.003044608849721267,2.2300844566229534,0.02574183651229478,191,167,845,0.2975893599334996,43,0.014073665778972412,4.315746928642978,28,4
FROZEN(parent),raw,0.6,1.0,BAND,1203,-0.0020416175716567375,-1.072159162380162,0.28364854938173645,239,240,724,0.39817123857024106,43,0.0143492682981073,3.8581810603123814,29,3
FROZEN(parent),raw,0.7,0.8,BAND,1203,0.004512117907836567,4.556383070049266,5.2041988396478445e-06,85,33,1085,0.09808811305070657,43,0.008992232337844814,4.565110529099391,25,3
FROZEN(parent),raw,0.7,0.9,BAND,1203,0.00319473772884411,2.6466962387714377,0.008128232919825562,139,99,965,0.19783873649210307,43,0.010728717079885968,4.369307498344819,24,5
FROZEN(parent),raw,0.7,1.0,BAND,1203,-0.0018914886925338978,-1.054018399806036,0.291874493165023,187,172,844,0.29842061512884455,43,0.011004319599020856,3.7668342009563096,24,5
FROZEN(parent),raw,0.8,0.9,BAND,1203,-0.0013173801789924569,-1.9288865628108045,0.05374494633261895,54,66,1083,0.09975062344139651,43,0.001736484742041152,2.7127620805303714,23,5
FROZEN(parent),raw,0.8,1.0,BAND,1203,-0.006403606600370465,-4.325508479725164,1.5218041410580696e-05,102,139,962,0.200332502078138,43,0.002012087261176039,1.302012009277404,24,4
FROZEN(parent),raw,0.9,1.0,BAND,1203,-0.005086226421378007,-3.8598935698151275,0.00011343642053107672,48,73,1082,0.10058187863674148,43,0.0002756025191348877,0.22859205588373238,11,3
FROZEN(parent),z,0.0,0.1,THRESHOLD,1203,0.00013744057332989393,0.21379836435373753,0.8307043005218706,65,54,1084,0.09975062344139651,43,0.0006372929009886058,0.1926199538974282,15,12
FROZEN(parent),z,0.0,0.2,THRESHOLD,1203,-0.0002016977424657727,-0.19704222645733319,0.8437944935524517,120,119,964,0.200332502078138,43,-0.0065745238590323935,-1.0438566486867247,25,10
FROZEN(parent),z,0.0,0.3,THRESHOLD,1203,0.002578670059769362,1.7770506341577466,0.07555990931368495,191,163,849,0.29842061512884455,43,0.0010415129795788244,0.14109158403321667,27,9
FROZEN(parent),z,0.0,0.4,THRESHOLD,1203,0.004915257329357736,2.955303616106133,0.00312361487342816,263,211,729,0.399833748960931,43,0.008912840844878138,1.015453259654948,33,9
FROZEN(parent),z,0.0,0.5,THRESHOLD,1203,0.00430662676967445,2.455195472700772,0.014080799871698968,305,278,620,0.5004156275976724,43,0.011068412710429664,1.0708485989693475,33,9
FROZEN(parent),z,0.0,0.6,THRESHOLD,1203,0.009554808459237833,4.709139210969374,2.4876512942917373e-06,382,316,505,0.5993349958437241,43,0.019389650836442486,1.7988908299514288,34,8
FROZEN(parent),z,0.0,0.7,THRESHOLD,1203,0.011050040001563588,5.159933456677667,2.470376321284107e-07,465,353,385,0.6999168744804655,43,0.02260130597243983,2.062153024296917,34,8
FROZEN(parent),z,0.0,0.8,THRESHOLD,1203,0.011855570089652566,5.1878700980709445,2.1271289263324888e-07,537,399,267,0.799667497921862,43,0.02675652637695605,2.3895458787713046,36,7
FROZEN(parent),z,0.0,0.9,THRESHOLD,1203,0.011236456267617299,4.273614824448732,1.9232916695699487e-05,595,462,146,0.9010806317539485,43,0.03467289616041224,2.873291416911001,36,7
FROZEN(parent),z,0.0,1.0,ALWAYS-ABSTAIN,1203,0.008766277537064607,3.1918973734057654,0.001413415423590969,632,535,36,1.0,43,0.035366378756108756,2.8909124499012693,35,8
FROZEN(parent),z,0.1,0.2,BAND,1203,-0.00033913831579566653,-0.42576405541806567,0.6702797812419088,55,65,1083,0.10058187863674148,43,-0.007211816760020997,-1.3674267664810815,19,6
FROZEN(parent),z,0.1,0.3,BAND,1203,0.002441229486439469,1.8762163076969476,0.06062558367838,126,109,968,0.19866999168744803,43,0.00040422007859021897,0.06263951027483321,25,7
FROZEN(parent),z,0.1,0.4,BAND,1203,0.004777816756027841,3.1140119624549145,0.001845620068098075,198,157,848,0.3000831255195345,43,0.00827554794388953,1.0310865612526732,33,7
FROZEN(parent),z,0.1,0.5,BAND,1203,0.004169186196344557,2.554124296277358,0.010645524669849138,240,224,739,0.400665004156276,43,0.010431119809441057,1.0743850172268166,34,7
FROZEN(parent),z,0.1,0.6,BAND,1203,0.009417367885907938,4.892085318960016,9.977317341203218e-07,317,262,624,0.4995843724023275,43,0.018752357935453875,1.838905517115277,35,6
FROZEN(parent),z,0.1,0.7,BAND,1203,0.010912599428233695,5.340533217430875,9.267359413200893e-08,400,299,504,0.600166251039069,43,0.02196401307145122,2.1134737697310273,35,6
FROZEN(parent),z,0.1,0.8,BAND,1203,0.011718129516322673,5.3420184774911155,9.191728311819247e-08,472,345,386,0.6999168744804655,43,0.026119233475967448,2.4517990112143297,36,6
FROZEN(parent),z,0.1,0.9,BAND,1203,0.011099015694287406,4.352621138352421,1.3451949928855456e-05,530,408,265,0.801330008312552,43,0.03403560325942363,2.939366064398698,36,6
FROZEN(parent),z,0.1,1.0,BAND,1203,0.008628836963734714,3.2311814765217575,0.0012327964113389989,567,481,155,0.9002493765586035,43,0.03472908585512015,2.9542165905205158,35,7
FROZEN(parent),z,0.2,0.3,BAND,1203,0.0027803678022351357,2.7044477689851867,0.006841802481178494,71,44,1088,0.09808811305070657,43,0.007616036838611218,2.581969163298903,22,3
FROZEN(parent),z,0.2,0.4,BAND,1203,0.005116955071823508,3.9053891838954247,9.407386116722094e-05,143,92,968,0.19950124688279303,43,0.015487364703910529,2.890764576685969,29,4
FROZEN(parent),z,0.2,0.5,BAND,1203,0.004508324512140224,3.1661765114213236,0.001544570366276865,185,159,859,0.3000831255195345,43,0.017642936569462055,2.3155735926770675,30,4
FROZEN(parent),z,0.2,0.6,BAND,1203,0.009756506201703603,5.572213874331252,2.5152237181913506e-08,262,197,744,0.39900249376558605,43,0.025964174695474875,3.2857495090310898,31,3
FROZEN(parent),z,0.2,0.7,BAND,1203,0.011251737744029365,5.984908313806866,2.1651178627735135e-09,345,234,624,0.4995843724023275,43,0.02917582983147222,3.6204678513830295,31,3
FROZEN(parent),z,0.2,0.8,BAND,1203,0.012057267832118336,5.904115495652667,3.5454372770971077e-09,417,280,506,0.5993349958437241,43,0.033331050235988445,4.0378190574642945,32,3
FROZEN(parent),z,0.2,0.9,BAND,1203,0.011438154010083072,4.724504950363201,2.3067659673525753e-06,475,343,385,0.7007481296758105,43,0.04124742001944464,4.47159435459118,32,3
FROZEN(parent),z,0.2,1.0,BAND,1203,0.008967975279530383,3.519701871989198,0.0004320321201212174,512,416,275,0.799667497921862,43,0.041940902615141155,4.447015932425674,31,4
FROZEN(parent),z,0.3,0.4,BAND,1203,0.0023365872695883727,2.853365982020932,0.00432587699224074,72,48,1083,0.10141313383208644,43,0.007871327865299312,2.6207726104766653,19,11
FROZEN(parent),z,0.3,0.5,BAND,1203,0.0017279567099050877,1.7467857296644527,0.08067451286036986,114,115,974,0.20199501246882792,43,0.01002689973085084,1.946602353161496,23,10
FROZEN(parent),z,0.3,0.6,BAND,1203,0.006976138399468469,4.8829994771337635,1.0448414822228358e-06,191,153,859,0.30091438071487947,43,0.01834813785686366,3.4846563980885383,30,3
FROZEN(parent),z,0.3,0.7,BAND,1203,0.008471369941794225,5.339930247340538,9.298234981969244e-08,274,190,739,0.4014962593516209,43,0.021559792992861003,3.894901123513138,30,3
FROZEN(parent),z,0.3,0.8,BAND,1203,0.009276900029883203,5.221569282011275,1.7741322988484853e-07,346,236,621,0.5012468827930174,43,0.025715013397377227,4.494083119175468,31,3
FROZEN(parent),z,0.3,0.9,BAND,1203,0.008657786207847937,3.933532423268799,8.370654164702174e-05,404,299,500,0.6026600166251039,43,0.03363138318083342,4.773376517836326,31,3
FROZEN(parent),z,0.3,1.0,BAND,1203,0.0061876074772952445,2.6471618363053135,0.00811704970881788,441,372,390,0.7015793848711555,43,0.034324865776529934,4.711633436263549,30,4
FROZEN(parent),z,0.4,0.5,BAND,1203,-0.0006086305596832857,-1.1009491065861,0.27091880787382183,42,67,1094,0.10058187863674148,43,0.0021555718655515287,0.8959292798132228,16,10
FROZEN(parent),z,0.4,0.6,BAND,1203,0.004639551129880096,3.9373053466366095,8.240172601947648e-05,119,105,979,0.19950124688279303,43,0.010476809991564345,3.8046905030631537,28,3
FROZEN(parent),z,0.4,0.7,BAND,1203,0.0061347826722058536,4.486196799809129,7.250577427564409e-06,202,142,859,0.3000831255195345,43,0.01368846512756169,4.5326519994018275,28,3
FROZEN(parent),z,0.4,0.8,BAND,1203,0.0069403127602948285,4.37816708175112,1.1968158610375923e-05,274,188,741,0.399833748960931,43,0.017843685532077914,5.21427144228667,30,3
FROZEN(parent),z,0.4,0.9,BAND,1203,0.006321198938259562,3.084983800142559,0.0020356324038814932,332,251,620,0.5012468827930174,43,0.025760055315534103,5.33062845669,30,3
FROZEN(parent),z,0.4,1.0,BAND,1203,0.003851020207706873,1.7562673117361822,0.07904277600276943,369,324,510,0.600166251039069,43,0.02645353791123062,5.127600320580142,29,4
FROZEN(parent),z,0.5,0.6,BAND,1203,0.005248181689563382,5.0556940672183925,4.288283008690996e-07,77,38,1088,0.09891936824605153,43,0.008321238126012815,4.636364113334643,23,3
FROZEN(parent),z,0.5,0.7,BAND,1203,0.006743413231889139,5.40328297339183,6.543211172882479e-08,160,75,968,0.19950124688279303,43,0.011532893262010162,5.119636871921253,25,3
FROZEN(parent),z,0.5,0.8,BAND,1203,0.007548943319978114,5.089923377666609,3.582082275244147e-07,232,121,850,0.29925187032418954,43,0.015688113666526383,5.529694692955243,29,2
FROZEN(parent),z,0.5,0.9,BAND,1203,0.006929829497942848,3.5154348778739557,0.0004390344192590767,290,184,729,0.400665004156276,43,0.023604483449982575,5.231775240130885,29,2
FROZEN(parent),z,0.5,1.0,BAND,1203,0.004459650767390157,2.1027820132864186,0.03548482902524208,327,257,619,0.4995843724023275,43,0.024297966045679093,5.013684640667866,28,3
FROZEN(parent),z,0.6,0.7,BAND,1203,0.001495231542325757,2.1294968069416687,0.03321317878273211,83,37,1083,0.10058187863674148,43,0.0032116551359973465,3.971364808520234,26,1
FROZEN(parent),z,0.6,0.8,BAND,1203,0.0023007616304147323,2.152854381916653,0.03133012462797402,155,83,965,0.200332502078138,43,0.007366875540513568,5.421267155117968,30,1
FROZEN(parent),z,0.6,0.9,BAND,1203,0.0016816478083794646,1.0008838687352024,0.31688295617973905,213,146,844,0.30174563591022446,43,0.015283245323969758,4.603330050084009,29,2
FROZEN(parent),z,0.6,1.0,BAND,1203,-0.0007885309221732242,-0.4267974018733652,0.669526899036726,250,219,734,0.400665004156276,43,0.015976727919666277,4.306510804198916,28,3
FROZEN(parent),z,0.7,0.8,BAND,1203,0.000805530088088975,0.9982837662988373,0.3181417772014279,72,46,1085,0.09975062344139651,43,0.004155220404516222,3.9898246747289408,23,3
FROZEN(parent),z,0.7,0.9,BAND,1203,0.0001864162660537087,0.12211507019838579,0.9028078869103706,130,109,964,0.20116375727348296,43,0.012071590187972414,4.257161022965432,27,3
FROZEN(parent),z,0.7,1.0,BAND,1203,-0.00228376246449898,-1.3376732724435907,0.18100296734822718,167,182,854,0.3000831255195345,43,0.012765072783668929,3.9202759610777265,27,4
FROZEN(parent),z,0.8,0.9,BAND,1203,-0.0006191138220352647,-0.4778770396481594,0.6327377242207304,58,63,1082,0.10141313383208644,43,0.00791636978345619,3.562210249555073,24,4
FROZEN(parent),z,0.8,1.0,BAND,1203,-0.0030892925525879567,-2.0551938889875165,0.03986028115087126,95,136,972,0.200332502078138,43,0.00860985237915271,3.35615238481652,25,4
FROZEN(parent),z,0.9,1.0,BAND,1203,-0.002470178730552691,-3.2334999711589996,0.001222833484609609,37,73,1093,0.09891936824605153,43,0.000693482595696519,1.0875554234356895,11,4
FROZEN(parent),rng,0.0,0.1,THRESHOLD,1203,0.0017619574666830038,2.2579265299289872,0.023950240299164482,74,48,1081,0.10224438902743142,43,0.002468513892685939,0.7357174054873434,22,9
FROZEN(parent),rng,0.0,0.2,THRESHOLD,1203,-0.0003868636237639124,-0.354203853030655,0.723186116240363,116,122,965,0.19950124688279303,43,-0.004457674259540693,-0.638353970901364,26,10
FROZEN(parent),rng,0.0,0.3,THRESHOLD,1203,0.0042293109885113336,2.7087891061262654,0.006752924928628001,183,172,848,0.29925187032418954,43,0.0064805488798189495,0.742759609696921,30,11
FROZEN(parent),rng,0.0,0.4,THRESHOLD,1203,0.005511215535737677,3.305870503726129,0.0009468183486474047,260,214,729,0.399833748960931,43,0.010977507553171843,1.0607296392620542,32,9
FROZEN(parent),rng,0.0,0.5,THRESHOLD,1203,0.006642440435977293,3.7672756845924464,0.0001650387183875779,323,261,619,0.49875311720698257,43,0.013693491270795223,1.309750126106115,33,9
FROZEN(parent),rng,0.0,0.6,THRESHOLD,1203,0.01236901705242022,6.190685876306243,5.990297147207002e-10,412,288,503,0.5993349958437241,43,0.02190624774090004,2.0044881957322143,34,8
FROZEN(parent),rng,0.0,0.7,THRESHOLD,1203,0.016679137241645933,7.743221827888701,9.769962616701378e-15,499,319,385,0.6999168744804655,43,0.02943835673746932,2.5870259670038616,35,7
FROZEN(parent),rng,0.0,0.8,THRESHOLD,1203,0.0183327432143435,7.799088381035763,6.217248937900877e-15,566,374,263,0.802161263507897,43,0.035490741679356126,2.9798758788345796,35,7
FROZEN(parent),rng,0.0,0.9,THRESHOLD,1203,0.01401955572820729,5.514550759518264,3.496719802598136e-08,603,452,148,0.8994181213632585,43,0.03547604895627984,2.9501119270217577,36,7
FROZEN(parent),rng,0.0,1.0,ALWAYS-ABSTAIN,1203,0.008766277537064607,3.1918973734057654,0.001413415423590969,632,535,36,1.0,43,0.035366378756108756,2.8909124499012693,35,8
FROZEN(parent),rng,0.1,0.2,BAND,1203,-0.002148821090446916,-2.8272025206689295,0.004695662082532248,42,74,1087,0.09725685785536159,43,-0.006926188152226631,-1.1701848182542638,17,7
FROZEN(parent),rng,0.1,0.3,BAND,1203,0.0024673535218283295,1.8209144941406956,0.0686198555866222,109,124,970,0.1970074812967581,43,0.004012034987133011,0.5100850829632059,30,6
FROZEN(parent),rng,0.1,0.4,BAND,1203,0.0037492580690546744,2.538574249437149,0.011130518183679605,186,166,851,0.2975893599334996,43,0.008508993660485902,0.8806860513279384,31,8
FROZEN(parent),rng,0.1,0.5,BAND,1203,0.00488048296929429,3.0779421511141907,0.0020843537290486935,249,213,741,0.39650872817955113,43,0.011224977378109284,1.147169552830737,34,7
FROZEN(parent),rng,0.1,0.6,BAND,1203,0.01060705958573722,5.740525289188935,9.438332337907696e-09,338,240,625,0.4970906068162926,43,0.0194377338482141,1.8996865735788373,35,6
FROZEN(parent),rng,0.1,0.7,BAND,1203,0.014917179774962928,7.389955226104255,1.4699352846037073e-13,425,271,507,0.5976724854530341,43,0.026969842844783383,2.5210566530208087,35,6
FROZEN(parent),rng,0.1,0.8,BAND,1203,0.016570785747660497,7.436687701821105,1.0325074129013956e-13,492,326,385,0.6999168744804655,43,0.03302222778667019,2.9258375448696805,35,6
FROZEN(parent),rng,0.1,0.9,BAND,1203,0.012257598261524285,5.050565473288373,4.4050409009344094e-07,529,404,270,0.7971737323358271,43,0.033007535063593905,2.8939107578106484,36,6
FROZEN(parent),rng,0.1,1.0,BAND,1203,0.007004320070381605,2.656049556007302,0.007906199513326273,558,487,158,0.8977556109725686,43,0.032897864863422825,2.8294662470118164,35,7
FROZEN(parent),rng,0.2,0.3,BAND,1203,0.004616174612275246,4.1423373133074355,3.437842198783514e-05,67,50,1086,0.09975062344139651,43,0.010938223139359644,3.6957109985973724,26,4
FROZEN(parent),rng,0.2,0.4,BAND,1203,0.0058980791595015895,4.6885366453743815,2.751656454247353e-06,144,92,967,0.200332502078138,43,0.015435181812712535,3.042850952762232,30,4
FROZEN(parent),rng,0.2,0.5,BAND,1203,0.007029304059741204,5.084340990994584,3.689046677024521e-07,207,139,857,0.29925187032418954,43,0.018151165530335914,3.481261845447523,32,4
FROZEN(parent),rng,0.2,0.6,BAND,1203,0.012755880676184135,7.635520039985828,2.2648549702353193e-14,296,166,741,0.399833748960931,43,0.026363922000440732,4.5684733814498175,33,3
FROZEN(parent),rng,0.2,0.7,BAND,1203,0.017066000865409842,9.206794366447399,0.0,383,197,623,0.5004156275976724,43,0.03389603099701001,5.331105668676382,33,3
FROZEN(parent),rng,0.2,0.8,BAND,1203,0.018719606838107417,9.005974189810173,0.0,450,252,501,0.6026600166251039,43,0.03994841593889682,5.5794974194032765,33,3
FROZEN(parent),rng,0.2,0.9,BAND,1203,0.014406419351971206,6.2808873648098915,3.366458223297286e-10,487,330,386,0.6999168744804655,43,0.03993372321582053,5.439020498749833,34,3
FROZEN(parent),rng,0.2,1.0,BAND,1203,0.009153141160828522,3.6340322927927997,0.00027902591579964664,516,413,274,0.800498753117207,43,0.03982405301564945,5.184750059327298,33,4
FROZEN(parent),rng,0.3,0.4,BAND,1203,0.0012819045472263436,2.165286968897846,0.03036571567937152,77,42,1084,0.10058187863674148,43,0.00449695867335289,1.8076080367942777,21,9
FROZEN(parent),rng,0.3,0.5,BAND,1203,0.002413129447465959,2.909098343058123,0.003624728190581461,140,89,974,0.19950124688279303,43,0.007212942390976275,2.828798558251641,29,4
FROZEN(parent),rng,0.3,0.6,BAND,1203,0.008139706063908887,6.411895191833407,1.4372147916219546e-10,229,116,858,0.3000831255195345,43,0.015425698861081086,4.859805158707126,30,3
FROZEN(parent),rng,0.3,0.7,BAND,1203,0.012449826253134599,8.227596292128922,2.220446049250313e-16,316,147,740,0.400665004156276,43,0.022957807857650368,5.629782742306895,30,3
FROZEN(parent),rng,0.3,0.8,BAND,1203,0.014103432225832168,7.900191261105328,2.6645352591003757e-15,383,202,618,0.5029093931837074,43,0.02901019279953718,6.078264691997216,30,3
FROZEN(parent),rng,0.3,0.9,BAND,1203,0.009790244739695956,4.838388447871931,1.3089612775907256e-06,420,280,503,0.600166251039069,43,0.028995500076460897,5.786060551863679,31,3
FROZEN(parent),rng,0.3,1.0,BAND,1203,0.004536966548553274,2.0017585104709346,0.045310710161856615,449,363,391,0.7007481296758105,43,0.028885829876289803,5.28437008374612,30,4
FROZEN(parent),rng,0.4,0.5,BAND,1203,0.0011312249002396154,1.9400128161329666,0.05237813235129796,63,47,1093,0.09891936824605153,43,0.0027159837176233843,3.7374901666740943,28,2
FROZEN(parent),rng,0.4,0.6,BAND,1203,0.006857801516682545,6.071736583337953,1.2653438297149933e-09,152,74,977,0.19950124688279303,43,0.010928740187728197,5.309248114016595,29,1
FROZEN(parent),rng,0.4,0.7,BAND,1203,0.011167921705908256,7.970912754962259,1.5543122344752192e-15,239,105,859,0.3000831255195345,43,0.01846084918429748,5.591731503415588,29,1
