panel,cap,dDD_dN_pp_per_name,dCAGR_dN_pp_per_name,dVol_dN_pp_per_name,dSharpe_dN,DD_20,DD_40,d_DD_20_40_pp,CAGR_20,CAGR_40,Vol_20,Vol_40,monotone_up,monotone_down,rankcorr_N_DD
U56,1.00,0.19419426859072342,-0.11531339320725792,-0.09709202347067267,-0.0002452608257592738,-0.1910439588397439,-0.22984198631406594,3.879802747432204,0.15311206034785885,0.1301392799296608,0.1331890312816001,0.11383890327063752,True,False,0.9999999999999998
U56,1.25,0.18032714515339818,-0.11378139429204268,-0.09114256365939892,-0.0006129778621707122,-0.19127563591226437,-0.22984198631406594,3.8566350401801563,0.15517283734382947,0.1326167053116496,0.13457080242481329,0.1163521549513536,True,False,0.9999999999999998
U56,1.50,0.18032714515339943,-0.11697975039205744,-0.08864902772205621,-0.001040180230768417,-0.19127563591226437,-0.22984198631406616,3.8566350401801786,0.1560532910769814,0.1327752907139863,0.13488528186988075,0.1170959931334444,True,False,0.9999999999999998
U56,2.00,0.18032714515339893,-0.11145754348443836,-0.0867397579145553,-0.0007973041615972562,-0.19127563591226426,-0.22984198631406594,3.8566350401801675,0.15607838686038544,0.13387931842977174,0.13505628574408035,0.11765437367010227,True,False,0.9999999999999998
U56,INF,0.18032714515339862,-0.10735745705169476,-0.0836116914200544,-0.0007550295858669605,-0.19127563591226426,-0.22984198631406594,3.8566350401801675,0.15618726699090724,0.134779599898325,0.13508608377228867,0.11830219387193705,True,False,0.9999999999999998
B136,1.00,0.2373989850379562,-0.038236961792955756,-0.06522162427569919,0.0020039825267603004,-0.18779421949330677,-0.23169297902611263,4.389875953280587,0.15913088124352925,0.15274605440565958,0.14964558964840338,0.13666758323953906,True,False,0.9999999999999998
B136,1.25,0.32202096771231303,-0.03583491649798492,-0.05645586482815728,0.0015268967477785938,-0.1878804090160121,-0.25025607444856846,6.237566543255635,0.1591415306647863,0.15314881941465508,0.14987626242417126,0.1386632399677701,True,False,0.9999999999999998
B136,1.50,0.2962390473295978,-0.033043639893677756,-0.053228265309667344,0.001470024052807871,-0.1957039500220783,-0.2538318832364528,5.812793321437448,0.15924429708717058,0.1538097517542314,0.1500960435708663,0.13956160556282066,True,False,0.9999999999999998
B136,2.00,0.2484140727901749,-0.040438308461054895,-0.05399725962334813,0.0010662002448076358,-0.20640927395179653,-0.2538318832364521,4.742260928465559,0.15983484664531944,0.15321400815384534,0.1505128102770488,0.13989143844896365,True,False,0.9999999999999998
B136,INF,0.2444390778833837,-0.043237009996551556,-0.05416142215355782,0.0009114685717755387,-0.20740302267849475,-0.25383188323645245,4.64288605579577,0.16040704123612182,0.15311485642590061,0.1506239705657253,0.13994597595928238,True,False,0.9999999999999998
SMALL663,1.00,0.024711641932086973,-0.03186933184638858,-0.0810850281149009,-0.00014341414500620113,-0.35814054180328136,-0.3611659367125418,0.30253949092604593,0.07874421355849681,0.07291516247875007,0.18242031995166164,0.16570411231720192,False,False,0.5999999999999999
SMALL663,1.25,0.024711641932086973,-0.03186933184638858,-0.0810850281149009,-0.00014341414500620113,-0.35814054180328136,-0.3611659367125418,0.30253949092604593,0.07874421355849681,0.07291516247875007,0.18242031995166164,0.16570411231720192,False,False,0.5999999999999999
SMALL663,1.50,0.024711641932086973,-0.03186933184638858,-0.0810850281149009,-0.00014341414500620113,-0.35814054180328136,-0.3611659367125418,0.30253949092604593,0.07874421355849681,0.07291516247875007,0.18242031995166164,0.16570411231720192,False,False,0.5999999999999999
SMALL663,2.00,0.024711641932086973,-0.03186933184638858,-0.0810850281149009,-0.00014341414500620113,-0.35814054180328136,-0.3611659367125418,0.30253949092604593,0.07874421355849681,0.07291516247875007,0.18242031995166164,0.16570411231720192,False,False,0.5999999999999999
SMALL663,INF,0.024711641932086973,-0.03186933184638858,-0.0810850281149009,-0.00014341414500620113,-0.35814054180328136,-0.3611659367125418,0.30253949092604593,0.07874421355849681,0.07291516247875007,0.18242031995166164,0.16570411231720192,False,False,0.5999999999999999
