keying,tau,n,moved,med_adv,mean_adv,wins,med_advS,mean_advS,med_OOS_Sharpe,med_regret,n_4b_full,n_4b_oos,n_4a
K_SE,0.0,48,36,0.0,-0.01681307824988578,13,-0.013998271788494998,-0.049260764797942246,1.024404097892275,0.022823590500462232,6,6,0
K_SE,0.25,48,34,0.0,-0.017482910172732343,11,-0.013998271788494998,-0.050459530578874645,1.024404097892275,0.02463494747586048,8,8,0
K_SE,0.5,48,31,0.0,-0.014350040309410027,10,-0.004535882691720783,-0.0476034314063675,1.024404097892275,0.020692692454517214,9,9,0
K_SE,0.75,48,25,0.0,-0.008342734250026006,10,0.0,-0.042347809926506906,1.024404097892275,0.018655320061222724,12,12,0
K_SE,1.0,48,13,0.0,-0.003530684592312728,6,0.0,-0.03746641000250738,1.0100346106764955,0.008308398644119697,17,17,0
K_SE,1.5,48,8,0.0,0.005970750810652371,4,0.0,-0.016163548332963667,1.0172193542843853,0.005844976099188548,20,20,0
K_SE,2.0,48,5,0.0,0.006753779583668508,4,0.0,-0.00319229468373311,1.0172193542843853,0.0033815535542573993,21,21,0
K_SE,3.0,48,4,0.0,0.009668933686469308,4,0.0,-0.0002771405809323113,1.086125307126277,0.0033815535542573993,22,22,0
K_SE,inf,48,0,0.0,0.0,0,0.0,0.0,1.0871830527516044,0.01052085740951042,24,24,0
K_FLOOR,0.0,48,36,0.0,-0.01681307824988578,13,-0.013998271788494998,-0.049260764797942246,1.024404097892275,0.022823590500462232,6,6,0
K_FLOOR,0.25,48,18,0.0,-0.003571300054059444,9,0.0,-0.03545011227484676,1.024404097892275,0.008308398644119697,17,17,0
K_FLOOR,0.5,48,16,0.0,-0.00206544347839799,9,0.0,-0.037930048530938225,1.0172193542843853,0.008308398644119697,17,17,0
K_FLOOR,0.75,48,12,0.0,-0.0032985892758249737,6,0.0,-0.036473661078526176,1.0100346106764955,0.005844976099188548,18,18,0
K_FLOOR,1.0,48,10,0.0,0.006009240903788825,6,0.0,-0.027165830898912377,1.0100346106764955,0.005844976099188548,18,18,0
K_FLOOR,1.5,48,7,0.0,0.006338056643377508,4,0.0,-0.013248394230162866,1.0172193542843853,0.0033815535542573993,21,21,0
K_FLOOR,2.0,48,6,0.0,0.009253210746178306,4,0.0,-0.010333240127362068,1.086125307126277,0.0033815535542573993,22,22,0
K_FLOOR,3.0,48,4,0.0,0.009668933686469308,4,0.0,-0.0002771405809323113,1.086125307126277,0.0033815535542573993,22,22,0
K_FLOOR,inf,48,0,0.0,0.0,0,0.0,0.0,1.0871830527516044,0.01052085740951042,24,24,0
