panel,k,n,keep4b,keep4b_oos,keep4a_fix,picks_candidate,oos_CAGR,oos_Sharpe,oos_MaxDD,live_oos_Sharpe,spy_oos_Sharpe,n_cells_4b
U56,0,1,1.0,1.0,0.0,0.0,0.1355317341335891,1.2113170176639778,-0.16488628830193053,1.276620821629499,0.8736611364726746,35.0
U56,5,15,0.9333333333333333,0.9333333333333333,0.0,0.0,0.1456236892907182,1.2513545084506064,-0.17154405836760073,1.276620821629499,0.8736611364726746,32.333333333333336
U56,10,15,0.8666666666666667,0.8666666666666667,0.0,0.0,0.14378261663922404,1.2538480266001255,-0.16942056227639904,1.276620821629499,0.8736611364726746,33.8
U56,20,15,0.9333333333333333,0.9333333333333333,0.0,0.0,0.14431284494230243,1.3031479008034283,-0.1535766146660853,1.276620821629499,0.8736611364726746,33.333333333333336
U56,40,15,0.8,0.8,0.06666666666666667,0.06666666666666667,0.14303133400294013,1.2143561354388277,-0.16788275665600982,1.276620821629499,0.8736611364726746,24.0
B136,0,1,1.0,1.0,1.0,1.0,0.13007219242892365,1.2927878651902318,-0.11807522356955813,1.1016867720596069,0.8736721309012504,39.0
B136,5,15,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1288544934896952,1.2681200635005514,-0.1299985379205263,1.1016867720596069,0.8736721309012504,38.46666666666667
B136,10,15,1.0,1.0,0.3333333333333333,0.26666666666666666,0.13008773355225592,1.2777895633977638,-0.12596331982553274,1.1016867720596069,0.8736721309012504,39.13333333333333
B136,20,15,1.0,1.0,0.26666666666666666,0.4666666666666667,0.13090274598327736,1.284225507971289,-0.12508465771489752,1.1016867720596069,0.8736721309012504,38.46666666666667
B136,40,15,0.9333333333333333,0.9333333333333333,0.26666666666666666,0.06666666666666667,0.1340653695175762,1.270816467044019,-0.14063304345323313,1.1016867720596069,0.8736721309012504,38.13333333333333
SMALL665,0,1,0.0,0.0,0.0,0.0,0.05966550395783132,0.4486468850729544,-0.3157449450557196,0.5446624091592766,0.8736611364726746,0.0
SMALL665,5,15,0.0,0.0,0.0,0.0,0.059965525650642705,0.4545106564291295,-0.29949734015493623,0.5446624091592766,0.8736611364726746,0.0
SMALL665,10,15,0.0,0.0,0.0,0.0,0.059512698438978155,0.44706487685077045,-0.30619750830367193,0.5446624091592766,0.8736611364726746,0.0
SMALL665,20,15,0.0,0.0,0.0,0.0,0.06188980685339699,0.46646789190740173,-0.2983937366810733,0.5446624091592766,0.8736611364726746,0.0
SMALL665,40,15,0.0,0.0,0.0,0.0,0.060492677262554695,0.45745344603000004,-0.2959472405233234,0.5446624091592766,0.8736611364726746,0.0
