panel,pair_set,alt,L,se_mean,se_sharpe,se_nw,obs_mean,obs_dsharpe,se_mean_1,se_sharpe_1,ratio_mean,ratio_sharpe,t_mean,t_sharpe
U56,P_N,N5/H126/g0.75/W,1,0.00010864277069245545,0.15654426642915745,0.00010292534050847546,-0.00010699806765197481,0.15377795577179842,0.00010864277069245545,0.15654426642915745,1.0,1.0,-0.9848613669368168,0.9823288918817675
U56,P_N,N8/H126/g0.75/W,1,7.666819109183085e-05,0.12524386729142145,7.205278519249966e-05,-5.728073223621492e-05,0.08538562800166116,7.666819109183085e-05,0.12524386729142145,1.0,1.0,-0.7471251299982515,0.6817549621250767
U56,P_N,N10/H126/g0.75/W,1,5.9774895396036884e-05,0.09975832680364377,5.816564547515816e-05,-6.270499981758258e-05,0.027204954299862028,5.9774895396036884e-05,0.09975832680364377,1.0,1.0,-1.0490189803283196,0.27270860660494095
U56,P_N,N12/H126/g0.75/W,1,4.3952435070423124e-05,0.075160391002067,4.4337768011499726e-05,-8.021952346058854e-05,-0.029504929582413464,4.3952435070423124e-05,0.075160391002067,1.0,1.0,-1.8251440069715408,-0.3925595541620059
U56,P_N,N15/H126/g0.75/W,1,2.9449628720593412e-05,0.051960356908240746,2.9972367121790284e-05,-5.335466511122836e-05,-0.022426539117043953,2.9449628720593412e-05,0.051960356908240746,1.0,1.0,-1.8117262399956415,-0.4316086426551696
U56,P_N,N25/H126/g0.75/W,1,2.2370107855021647e-05,0.04236405581816561,2.1974133686258e-05,2.6062113491270007e-05,0.011194534818062651,2.2370107855021647e-05,0.04236405581816561,1.0,1.0,1.1650419238108223,0.26424605958673253
U56,P_N,N30/H126/g0.75/W,1,2.996475825861821e-05,0.05678981780260216,2.9070926593762745e-05,5.883784799536519e-05,0.03895507624765937,2.996475825861821e-05,0.05678981780260216,1.0,1.0,1.9635682519962512,0.6859517736623979
U56,P_N,N40/H126/g0.75/W,1,3.758152445061624e-05,0.06956125456747903,3.7828643586582984e-05,8.195658530551625e-05,0.012880911915763793,3.758152445061624e-05,0.06956125456747903,1.0,1.0,2.180767983832342,0.1851736573162069
U56,P_H,N20/H21/g0.75/W,1,4.10233907247507e-05,0.07653867259297183,4.0945341504337696e-05,4.622780621803421e-05,0.024515747333611948,4.10233907247507e-05,0.07653867259297183,1.0,1.0,1.1268645863088913,0.32030536332900955
U56,P_H,N20/H42/g0.75/W,1,3.846631454281607e-05,0.07243718332109492,3.789350554168264e-05,5.0990385987364404e-05,0.07257517816232051,3.846631454281607e-05,0.07243718332109492,1.0,1.0,1.3255854269742438,1.0019050277067496
U56,P_H,N20/H63/g0.75/W,1,3.402249941766065e-05,0.06392328106017255,3.35575747546881e-05,2.18380887702598e-05,0.038302390449363566,3.402249941766065e-05,0.06392328106017255,1.0,1.0,0.6418719713144861,0.5991931236024727
U56,P_H,N20/H90/g0.75/W,1,3.0300429237981806e-05,0.057189694495823375,3.033428457987865e-05,-2.1185751573282824e-06,0.018257261700793004,3.0300429237981806e-05,0.057189694495823375,1.0,1.0,-0.06991898169787751,0.3192404131853922
U56,P_H,N20/H189/g0.75/W,1,3.575664708748202e-05,0.06668268318232588,3.6027736889941474e-05,-1.8228512496366546e-06,0.019189942577355623,3.575664708748202e-05,0.06668268318232588,1.0,1.0,-0.05097936742158392,0.28778000016714805
U56,P_H,N20/H252/g0.75/W,1,3.5166717407187186e-05,0.06613937197172427,3.493241971662019e-05,-1.006210341144024e-05,-0.02507846092412125,3.5166717407187186e-05,0.06613937197172427,1.0,1.0,-0.2861257505195467,-0.3791759760712987
U56,P_GROSS,N20/H126/g0.35/W,1,6.849605316856759e-05,0.00223808488450823,6.81496478982918e-05,0.00032661502775647614,0.0015505966806206306,6.849605316856759e-05,0.00223808488450823,1.0,1.0,4.7683773392414635,0.692822998517029
U56,P_GROSS,N20/H126/g0.45/W,1,5.138868044518252e-05,0.0016828476887722715,5.1131915207450964e-05,0.00024511327109685073,0.0011019259449065455,5.138868044518252e-05,0.0016828476887722715,1.0,1.0,4.769791109120201,0.6547983826810019
