book,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
FIXED r*=1.00 (IS-argmax),0.0866639486671823,0.8766983651699811,-0.21018282361479612,0.9851651558603784,0.7878323331532997,0.0890708728489451,0.8688814665175231,-0.210182823614796
DYN r*=1.00 (IS-argmax),0.08481718140046235,0.8728857319401175,-0.2060082880764459,0.987569431892976,0.7782030704536759,0.08601394527997597,0.8563350062350987,-0.20600828807644578
EWall (do nothing),0.08491113682794582,0.87368933985946,-0.20594349577534876,0.988818769515167,0.7785191972908987,0.08604165396772223,0.8567284252520933,-0.20594349577534876
RULES v1,0.06576348394439857,0.7379007699296569,-0.17267320939308228,0.9040949239510708,0.6006411931392406,0.06412749064553247,0.6893666551451604,-0.1726732093930824
RULES v2 (live),0.06816819028869481,1.0421912764507413,-0.11237217706369629,1.1119846786613965,0.9793763672118382,0.07147476280423626,1.0760628578157005,-0.11237217706369607
SPY (pooled calendars),0.14703871961106119,0.8869838819055764,-0.3371648761699676,0.9681458158599867,0.8313685893458954,0.15430598743595092,0.8812070312553971,-0.3371648761699678
