panel,convention,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD
U56,SAMEv2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.171836142861671,0.07609419114593785,1.1042568982946723,-0.07887447581713702,0.09447597045404743,1.2746660728287855,-0.12054945176473153
U56,SAMEv2_noSPY,0.0863466277658489,1.20691186854518,-0.11896567846859019,1.2400113676448352,1.1805913516608169,0.07620465242200725,1.1092633808818584,-0.07871898333473037,0.09477776188225251,1.2834365112057167,-0.1189656784685903
U56,CROSSv2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.07609419114593785,1.1042568982946723,-0.07887447581713702,0.09447597045404743,1.2746660728287853,-0.12054945176473153
U56,SAMEv1,0.06357105892269366,0.6554051377968464,-0.13827817657207953,0.6471689830310143,0.6661859416943928,0.04937503891060313,0.5546717259948208,-0.13101802027245546,0.07541610804160026,0.7308532632913132,-0.13827817657207964
U56,SAMEv1_noSPY,0.06368716512016181,0.6532038794163227,-0.13827817657207975,0.6310740861452351,0.6757603986104797,0.048212123557465514,0.5397847500343856,-0.1316005977287561,0.07661376660295605,0.738010113949691,-0.13827817657207986
U56,CROSSv1,0.06357105892269366,0.6554051377968464,-0.13827817657207953,0.6471689830310142,0.6661859416943928,0.04937503891060313,0.5546717259948206,-0.13101802027245546,0.07541610804160026,0.7308532632913132,-0.13827817657207953
B136,SAMEv2,0.0803031894255104,1.1057901818007876,-0.12240793860207999,1.2290677258478548,0.9843850631086557,0.0808727653598118,1.0911618922065958,-0.07897348036179963,0.07983337481604358,1.1185082795688426,-0.1224079386020801
B136,SAMEv2_noSPY,0.08034199584015167,1.1078049683658702,-0.12178128651163933,1.2312493608681303,0.9860834196026449,0.0809565680809814,1.0931240065402679,-0.07885573013155711,0.07983508528458505,1.12060446918127,-0.12178128651163989
B136,CROSSv2,0.0866006138307156,1.2056282272849141,-0.12054945176473186,1.2259286577907393,1.1908521702124792,0.07609419114593785,1.1042568982946723,-0.07887447581713702,0.09534821724270381,1.2850855590004042,-0.12054945176473153
B136,SAMEv1,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704072,0.06925295472432924,0.714743531177852,-0.09536435935591348,0.05941502665859644,0.5762505378038233,-0.2119126361153263
B136,SAMEv1_noSPY,0.061385826304355406,0.6110686813932528,-0.21532733487279643,0.767888880960367,0.4776213742119768,0.06769879380456745,0.6991580357426337,-0.09744456594214979,0.05620419246930375,0.5463752849017296,-0.21532733487279476
B136,CROSSv1,0.06458490983107135,0.664704970380769,-0.13827817657207953,0.6420582577648225,0.6877900856579074,0.04937503891060313,0.5546717259948206,-0.13101802027245546,0.07730269968017778,0.7470608375534971,-0.13827817657207953
SMALL439,SAMEv2,0.03813706883572432,0.5724733736510186,-0.14684660563541185,0.5698746757226836,0.5770246744930871,0.037574248552972644,0.5802451320509181,-0.11389863281999701,0.038484818390414954,0.5680478274897115,-0.1468466056354124
