file,panel,book,cost,sel,screen,u_arm,s_arm,moved,pool_empty,n_arms,n_admitted,ctl_arm,U_OOS_MaxDD,S_OOS_MaxDD,C_OOS_MaxDD,d_OOS_MaxDD,uc_OOS_MaxDD,sc_OOS_MaxDD,U_OOS_Sharpe,S_OOS_Sharpe,C_OOS_Sharpe,d_OOS_Sharpe,uc_OOS_Sharpe,sc_OOS_Sharpe,U_OOS_CAGR,S_OOS_CAGR,C_OOS_CAGR,d_OOS_CAGR,uc_OOS_CAGR,sc_OOS_CAGR,U_pass4a,U_pass4b,U_pass4b_oos,S_pass4a,S_pass4b,S_pass4b_oos,C_pass4a,C_pass4b,C_pass4b_oos,has_4b_oos
132,broad,EWall,25.0,K_Calmar,S1,vol60-dg,vol60-dg,False,False,17,1,control,-0.1870925231682473,-0.1870925231682473,-0.253913478693157,0.0,0.06682095552490971,0.06682095552490971,1.1020383628219217,1.1020383628219217,1.0913501695849346,0.0,0.010688193236987109,0.010688193236987109,0.11769385576362,0.11769385576362,0.1377889114408763,0.0,-0.020095055677256293,-0.020095055677256293,True,True,,True,True,,True,False,,False
132,broad,EWall,25.0,K_Calmar,S2,vol60-dg,vol60-dg,False,False,17,2,control,-0.1870925231682473,-0.1870925231682473,-0.253913478693157,0.0,0.06682095552490971,0.06682095552490971,1.1020383628219217,1.1020383628219217,1.0913501695849346,0.0,0.010688193236987109,0.010688193236987109,0.11769385576362,0.11769385576362,0.1377889114408763,0.0,-0.020095055677256293,-0.020095055677256293,True,True,,True,True,,True,False,,False
132,broad,EWall,25.0,K_MaxDD,S1,band3-dg,vol60-dg,True,False,17,1,control,-0.1228487970108903,-0.1870925231682473,-0.253913478693157,-0.06424372615735699,0.1310646816822667,0.06682095552490971,1.0740236940215924,1.1020383628219217,1.0913501695849346,0.028014668800329323,-0.017326475563342214,0.010688193236987109,0.0764342018238215,0.11769385576362,0.1377889114408763,0.041259653939798496,-0.06135470961705479,-0.020095055677256293,True,False,,True,True,,True,False,,False
132,broad,EWall,25.0,K_MaxDD,S2,band3-dg,band3-dg,False,False,17,2,control,-0.1228487970108903,-0.1228487970108903,-0.253913478693157,0.0,0.1310646816822667,0.1310646816822667,1.0740236940215924,1.0740236940215924,1.0913501695849346,0.0,-0.017326475563342214,-0.017326475563342214,0.0764342018238215,0.0764342018238215,0.1377889114408763,0.0,-0.06135470961705479,-0.06135470961705479,True,False,,True,False,,True,False,,False
132,broad,EWall,25.0,K_CAGR,S1,control,vol60-dg,True,False,17,1,control,-0.253913478693157,-0.1870925231682473,-0.253913478693157,0.06682095552490971,0.0,0.06682095552490971,1.0913501695849346,1.1020383628219217,1.0913501695849346,0.010688193236987109,0.0,0.010688193236987109,0.1377889114408763,0.11769385576362,0.1377889114408763,-0.020095055677256293,0.0,-0.020095055677256293,True,False,,True,True,,True,False,,False
132,broad,EWall,25.0,K_CAGR,S2,control,vol60-dg,True,False,17,2,control,-0.253913478693157,-0.1870925231682473,-0.253913478693157,0.06682095552490971,0.0,0.06682095552490971,1.0913501695849346,1.1020383628219217,1.0913501695849346,0.010688193236987109,0.0,0.010688193236987109,0.1377889114408763,0.11769385576362,0.1377889114408763,-0.020095055677256293,0.0,-0.020095055677256293,True,False,,True,True,,True,False,,False
132,broad,TOP20,10.0,K_Sharpe,S1,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_Sharpe,S2,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_Calmar,S1,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_Calmar,S2,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_MaxDD,S1,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_MaxDD,S2,ebud-0.10,ebud-0.10,False,False,17,12,control,-0.2288828170330488,-0.2288828170330488,-0.2596966291762923,0.0,0.030813812143243524,0.030813812143243524,0.8535342288080167,0.8535342288080167,0.9301240819488712,0.0,-0.07658985314085454,-0.07658985314085454,0.1222821106177056,0.1222821106177056,0.1486265395016079,0.0,-0.0263444288839023,-0.0263444288839023,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_CAGR,S1,g200-rw,g200-rw,False,False,17,12,control,-0.2400321713910685,-0.2400321713910685,-0.2596966291762923,0.0,0.019664457785223827,0.019664457785223827,0.9159129654787672,0.9159129654787672,0.9301240819488712,0.0,-0.01421111647010398,-0.01421111647010398,0.1430205620245812,0.1430205620245812,0.1486265395016079,0.0,-0.005605977477026708,-0.005605977477026708,False,False,,False,False,,False,False,,False
132,broad,TOP20,10.0,K_CAGR,S2,g200-rw,g200-rw,False,False,17,12,control,-0.2400321713910685,-0.2400321713910685,-0.2596966291762923,0.0,0.019664457785223827,0.019664457785223827,0.9159129654787672,0.9159129654787672,0.9301240819488712,0.0,-0.01421111647010398,-0.01421111647010398,0.1430205620245812,0.1430205620245812,0.1486265395016079,0.0,-0.005605977477026708,-0.005605977477026708,False,False,,False,False,,False,False,,False
132,broad,TOP20,25.0,K_Sharpe,S1,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_Sharpe,S2,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_Calmar,S1,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_Calmar,S2,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_MaxDD,S1,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_MaxDD,S2,ebud-0.10,ebud-0.10,False,False,17,1,control,-0.2301685557835264,-0.2301685557835264,-0.2614961028655423,0.0,0.031327547082015905,0.031327547082015905,0.7510865702437203,0.7510865702437203,0.8066189970303554,0.0,-0.05553242678663517,-0.05553242678663517,0.1053929939980475,0.1053929939980475,0.1257100029253504,0.0,-0.0203170089273029,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_CAGR,S1,g200-rw,ebud-0.10,True,False,17,1,control,-0.2415272961150421,-0.2301685557835264,-0.2614961028655423,0.011358740331515682,0.019968806750500223,0.031327547082015905,0.7888497116196522,0.7510865702437203,0.8066189970303554,-0.03776314137593195,-0.017769285410703217,-0.05553242678663517,0.1200695489801695,0.1053929939980475,0.1257100029253504,-0.014676554982122003,-0.0056404539451808955,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,TOP20,25.0,K_CAGR,S2,g200-rw,ebud-0.10,True,False,17,1,control,-0.2415272961150421,-0.2301685557835264,-0.2614961028655423,0.011358740331515682,0.019968806750500223,0.031327547082015905,0.7888497116196522,0.7510865702437203,0.8066189970303554,-0.03776314137593195,-0.017769285410703217,-0.05553242678663517,0.1200695489801695,0.1053929939980475,0.1257100029253504,-0.014676554982122003,-0.0056404539451808955,-0.0203170089273029,True,False,,True,False,,True,False,,False
132,broad,V1u,10.0,K_Sharpe,S1,ebud-0.20,control,True,True,17,0,control,-0.1794174793487225,-0.2346447086418064,-0.2346447086418064,-0.05522722929308391,0.05522722929308391,0.0,0.3990721426892958,0.5726795060813383,0.5726795060813383,0.17360736339204252,-0.17360736339204252,0.0,0.0286437563220645,0.058250917218682,0.058250917218682,0.029607160896617503,-0.029607160896617503,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_Sharpe,S2,ebud-0.20,control,True,True,17,0,control,-0.1794174793487225,-0.2346447086418064,-0.2346447086418064,-0.05522722929308391,0.05522722929308391,0.0,0.3990721426892958,0.5726795060813383,0.5726795060813383,0.17360736339204252,-0.17360736339204252,0.0,0.0286437563220645,0.058250917218682,0.058250917218682,0.029607160896617503,-0.029607160896617503,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_Calmar,S1,g200-rw,control,True,True,17,0,control,-0.2119126361153264,-0.2346447086418064,-0.2346447086418064,-0.02273207252647999,0.02273207252647999,0.0,0.5902319040623647,0.5726795060813383,0.5726795060813383,-0.01755239798102637,0.01755239798102637,0.0,0.0611281626407178,0.058250917218682,0.058250917218682,-0.0028772454220357957,0.0028772454220357957,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_Calmar,S2,g200-rw,control,True,True,17,0,control,-0.2119126361153264,-0.2346447086418064,-0.2346447086418064,-0.02273207252647999,0.02273207252647999,0.0,0.5902319040623647,0.5726795060813383,0.5726795060813383,-0.01755239798102637,0.01755239798102637,0.0,0.0611281626407178,0.058250917218682,0.058250917218682,-0.0028772454220357957,0.0028772454220357957,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_MaxDD,S1,ebud-0.10,control,True,True,17,0,control,-0.0914536148094278,-0.2346447086418064,-0.2346447086418064,-0.1431910938323786,0.1431910938323786,0.0,0.367498432341356,0.5726795060813383,0.5726795060813383,0.20518107373998234,-0.20518107373998234,0.0,0.0149083812818258,0.058250917218682,0.058250917218682,0.043342535936856205,-0.043342535936856205,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_MaxDD,S2,ebud-0.10,control,True,True,17,0,control,-0.0914536148094278,-0.2346447086418064,-0.2346447086418064,-0.1431910938323786,0.1431910938323786,0.0,0.367498432341356,0.5726795060813383,0.5726795060813383,0.20518107373998234,-0.20518107373998234,0.0,0.0149083812818258,0.058250917218682,0.058250917218682,0.043342535936856205,-0.043342535936856205,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_CAGR,S1,g200-rw,control,True,True,17,0,control,-0.2119126361153264,-0.2346447086418064,-0.2346447086418064,-0.02273207252647999,0.02273207252647999,0.0,0.5902319040623647,0.5726795060813383,0.5726795060813383,-0.01755239798102637,0.01755239798102637,0.0,0.0611281626407178,0.058250917218682,0.058250917218682,-0.0028772454220357957,0.0028772454220357957,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,10.0,K_CAGR,S2,g200-rw,control,True,True,17,0,control,-0.2119126361153264,-0.2346447086418064,-0.2346447086418064,-0.02273207252647999,0.02273207252647999,0.0,0.5902319040623647,0.5726795060813383,0.5726795060813383,-0.01755239798102637,0.01755239798102637,0.0,0.0611281626407178,0.058250917218682,0.058250917218682,-0.0028772454220357957,0.0028772454220357957,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_Sharpe,S1,ebud-0.10,control,True,True,17,0,control,-0.1133596525562509,-0.2889669180204913,-0.2889669180204913,-0.17560726546424038,0.17560726546424038,0.0,5.113546624357708e-05,0.1459998757824644,0.1459998757824644,0.14594874031622082,-0.14594874031622082,0.0,-0.0009199432798767,0.0100325128466927,0.0100325128466927,0.0109524561265694,-0.0109524561265694,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_Sharpe,S2,ebud-0.10,control,True,True,17,0,control,-0.1133596525562509,-0.2889669180204913,-0.2889669180204913,-0.17560726546424038,0.17560726546424038,0.0,5.113546624357708e-05,0.1459998757824644,0.1459998757824644,0.14594874031622082,-0.14594874031622082,0.0,-0.0009199432798767,0.0100325128466927,0.0100325128466927,0.0109524561265694,-0.0109524561265694,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_Calmar,S1,g200-rw,control,True,True,17,0,control,-0.2672108494702858,-0.2889669180204913,-0.2889669180204913,-0.02175606855020551,0.02175606855020551,0.0,0.1694117493158625,0.1459998757824644,0.1459998757824644,-0.023411873533398103,0.023411873533398103,0.0,0.0127294739302679,0.0100325128466927,0.0100325128466927,-0.0026969610835752,0.0026969610835752,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_Calmar,S2,g200-rw,control,True,True,17,0,control,-0.2672108494702858,-0.2889669180204913,-0.2889669180204913,-0.02175606855020551,0.02175606855020551,0.0,0.1694117493158625,0.1459998757824644,0.1459998757824644,-0.023411873533398103,0.023411873533398103,0.0,0.0127294739302679,0.0100325128466927,0.0100325128466927,-0.0026969610835752,0.0026969610835752,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_MaxDD,S1,ebud-0.10,control,True,True,17,0,control,-0.1133596525562509,-0.2889669180204913,-0.2889669180204913,-0.17560726546424038,0.17560726546424038,0.0,5.113546624357708e-05,0.1459998757824644,0.1459998757824644,0.14594874031622082,-0.14594874031622082,0.0,-0.0009199432798767,0.0100325128466927,0.0100325128466927,0.0109524561265694,-0.0109524561265694,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_MaxDD,S2,ebud-0.10,control,True,True,17,0,control,-0.1133596525562509,-0.2889669180204913,-0.2889669180204913,-0.17560726546424038,0.17560726546424038,0.0,5.113546624357708e-05,0.1459998757824644,0.1459998757824644,0.14594874031622082,-0.14594874031622082,0.0,-0.0009199432798767,0.0100325128466927,0.0100325128466927,0.0109524561265694,-0.0109524561265694,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_CAGR,S1,g200-rw,control,True,True,17,0,control,-0.2672108494702858,-0.2889669180204913,-0.2889669180204913,-0.02175606855020551,0.02175606855020551,0.0,0.1694117493158625,0.1459998757824644,0.1459998757824644,-0.023411873533398103,0.023411873533398103,0.0,0.0127294739302679,0.0100325128466927,0.0100325128466927,-0.0026969610835752,0.0026969610835752,0.0,False,False,,False,False,,False,False,,False
132,broad,V1u,25.0,K_CAGR,S2,g200-rw,control,True,True,17,0,control,-0.2672108494702858,-0.2889669180204913,-0.2889669180204913,-0.02175606855020551,0.02175606855020551,0.0,0.1694117493158625,0.1459998757824644,0.1459998757824644,-0.023411873533398103,0.023411873533398103,0.0,0.0127294739302679,0.0100325128466927,0.0100325128466927,-0.0026969610835752,0.0026969610835752,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_Sharpe,S1,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_Sharpe,S2,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_Calmar,S1,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_Calmar,S2,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_MaxDD,S1,v1gate-dg,control,True,True,17,0,control,-0.1191979650109464,-0.3616637358208405,-0.3616637358208405,-0.2424657708098941,0.2424657708098941,0.0,0.2342067283912258,0.6366624355474834,0.6366624355474834,0.40245570715625756,-0.40245570715625756,0.0,0.0104884387346233,0.100896432140316,0.100896432140316,0.09040799340569271,-0.09040799340569271,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_MaxDD,S2,v1gate-dg,control,True,True,17,0,control,-0.1191979650109464,-0.3616637358208405,-0.3616637358208405,-0.2424657708098941,0.2424657708098941,0.0,0.2342067283912258,0.6366624355474834,0.6366624355474834,0.40245570715625756,-0.40245570715625756,0.0,0.0104884387346233,0.100896432140316,0.100896432140316,0.09040799340569271,-0.09040799340569271,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_CAGR,S1,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,10.0,K_CAGR,S2,control,control,False,True,17,0,control,-0.3616637358208405,-0.3616637358208405,-0.3616637358208405,0.0,0.0,0.0,0.6366624355474834,0.6366624355474834,0.6366624355474834,0.0,0.0,0.0,0.100896432140316,0.100896432140316,0.100896432140316,0.0,0.0,0.0,False,False,,False,False,,False,False,,False
132,small,EWall,25.0,K_Sharpe,S1,ddctl-8/.5/recover,control,True,True,17,0,control,-0.2342138415156597,-0.3642600785827494,-0.3642600785827494,-0.1300462370670897,0.1300462370670897,0.0,0.6830863344772165,0.6206770724346838,0.6206770724346838,-0.06240926204253261,0.06240926204253261,0.0,0.0755304908670615,0.0978205031034371,0.0978205031034371,0.022290012236375598,-0.022290012236375598,0.0,True,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_Sharpe,S2,ddctl-8/.5/recover,control,True,True,17,0,control,-0.2342138415156597,-0.3642600785827494,-0.3642600785827494,-0.1300462370670897,0.1300462370670897,0.0,0.6830863344772165,0.6206770724346838,0.6206770724346838,-0.06240926204253261,0.06240926204253261,0.0,0.0755304908670615,0.0978205031034371,0.0978205031034371,0.022290012236375598,-0.022290012236375598,0.0,True,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_Calmar,S1,control,control,False,True,17,0,control,-0.3642600785827494,-0.3642600785827494,-0.3642600785827494,0.0,0.0,0.0,0.6206770724346838,0.6206770724346838,0.6206770724346838,0.0,0.0,0.0,0.0978205031034371,0.0978205031034371,0.0978205031034371,0.0,0.0,0.0,True,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_Calmar,S2,control,control,False,True,17,0,control,-0.3642600785827494,-0.3642600785827494,-0.3642600785827494,0.0,0.0,0.0,0.6206770724346838,0.6206770724346838,0.6206770724346838,0.0,0.0,0.0,0.0978205031034371,0.0978205031034371,0.0978205031034371,0.0,0.0,0.0,True,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_MaxDD,S1,v1gate-dg,control,True,True,17,0,control,-0.127338362824408,-0.3642600785827494,-0.3642600785827494,-0.2369217157583414,0.2369217157583414,0.0,0.1138238027219888,0.6206770724346838,0.6206770724346838,0.5068532697126951,-0.5068532697126951,0.0,0.0044429539135575,0.0978205031034371,0.0978205031034371,0.09337754918987959,-0.09337754918987959,0.0,False,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_MaxDD,S2,v1gate-dg,control,True,True,17,0,control,-0.127338362824408,-0.3642600785827494,-0.3642600785827494,-0.2369217157583414,0.2369217157583414,0.0,0.1138238027219888,0.6206770724346838,0.6206770724346838,0.5068532697126951,-0.5068532697126951,0.0,0.0044429539135575,0.0978205031034371,0.0978205031034371,0.09337754918987959,-0.09337754918987959,0.0,False,False,,True,False,,True,False,,False
132,small,EWall,25.0,K_CAGR,S1,control,control,False,True,17,0,control,-0.3642600785827494,-0.3642600785827494,-0.3642600785827494,0.0,0.0,0.0,0.6206770724346838,0.6206770724346838,0.6206770724346838,0.0,0.0,0.0,0.0978205031034371,0.0978205031034371,0.0978205031034371,0.0,0.0,0.0,True,False,,True,False,,True,False,,False
