panel,N,H,freq,N_IID,N_BLOCK,phi_L63,denom,resolution,phi_estimable,gap,obs_maxdd,peak,trough,D_EPISODE,D_COVER,COVER_GRADED,D_TIES,D_RECOV,n_episodes,n_rec_episodes,n_rec_censored,deepest
U56,10,252,W,26.38472528644539,25.78162021214807,0.2809126749996595,-2.1469485999449915,2.0584450477874654,True,0.08137089079521109,24.2377766865004,1665,1990,325.0,0.0,0.19384615384615383,2.0,1.2777777777777777,175,23,0,24.2377766865004
U56,10,252,M,26.456623514974087,24.814169544964006,0.2699126805519823,-6.085130815829757,1.0551105259610019,True,0.23000405975409732,20.37149269914433,1497,1598,101.0,0.0,0.6237623762376238,2.0,1.290909090909091,177,29,1,20.37149269914433
U56,20,63,W,22.829268323845593,22.973946429259698,0.8582589619323457,0.16857162212249577,0.7970298958007298,False,0.007384013352123908,22.99783994596809,3286,3366,80.0,0.0,0.7875,1.0,1.391304347826087,197,29,1,22.99783994596809
U56,20,63,M,22.42174196217347,22.553442906584273,0.010621975635025808,12.39891230559035,0.9398500735258608,True,0.5529861295571012,34.82065426776382,3307,3673,366.0,0.0,0.1721311475409836,1.0,1.2,198,23,1,34.82065426776382
U56,20,126,W,22.461035705266458,24.227353099648855,2.1326266747616787,0.8282356285259276,1.2258110607437978,False,0.03687432936726642,23.289271333792385,3011,3130,119.0,0.0,0.5294117647058824,1.0,1.0472689075630253,199,26,1,23.289271333792385
U56,20,126,M,23.00992617518468,24.6845392603223,0.7734645809744877,2.1650805044334085,2.1974306741893344,False,0.09409332685162486,25.17500667961809,622,699,77.0,0.0,0.8181818181818182,1.0,1.5595238095238095,191,26,0,25.17500667961809
U56,20,252,W,22.112754736877598,19.822591303637136,1.3279930936876794,-1.7245296260396579,0.6685155475355806,True,0.07798800495732205,20.38822511083794,1945,2186,241.0,0.0,0.26141078838174275,1.0,1.2,193,23,0,20.38822511083794
U56,20,252,M,23.82644641710216,23.130855489766738,-0.3001431740209739,2.3175303906355573,1.5360802709359263,True,0.09726714383106994,26.14397680773772,1898,2247,349.0,0.0,0.18051575931232092,1.0,1.0365853658536586,192,24,1,26.14397680773772
U56,40,63,W,19.524952378012586,21.59646165488062,0.21296301112159394,9.727084839560614,1.6438364666116279,True,0.4981873784498685,29.2520372175732,802,1684,882.0,0.0,0.07142857142857142,1.0,0.8611111111111112,183,19,0,29.2520372175732
U56,40,63,M,19.68516978828545,18.222286294127436,0.4199187153808175,-3.483730161517922,1.0267637947228891,True,0.1769723197201516,16.201439626767527,875,1032,157.0,0.0,0.4012738853503185,2.0,1.0687830687830688,181,16,1,16.201439626767527
U56,40,126,W,19.89308733404532,20.92830493750249,0.30133093542171885,3.435483987093331,1.5930763793809177,True,0.17269737619930892,23.32857132113865,3070,3545,475.0,0.0,0.13263157894736843,1.0,0.9219101123595506,188,18,0,23.32857132113865
U56,40,126,M,20.46280802249445,21.85093145692629,-0.3223200615441316,-4.306661607663475,0.5965505674801328,True,0.21046288480687636,16.156146414830975,461,765,304.0,0.0,0.20723684210526316,2.0,1.0571428571428572,192,25,1,16.156146414830975
U56,40,252,W,20.353654171560216,18.46395331088882,0.5281825473983341,-3.577741956790291,0.7400129090051593,True,0.17577885163192974,16.775912214769924,2065,2253,188.0,0.0,0.3351063829787234,2.0,1.0519503546099291,212,22,0,16.775912214769924
U56,40,252,M,20.742901431466244,20.435423613136145,0.21004652567722207,-1.4638557688052387,1.2330045990551142,True,0.0705714084233473,19.279045662661005,4022,4255,233.0,0.0,0.2703862660944206,1.0,0.8148148148148148,193,25,0,19.279045662661005
B136,5,63,W,34.16109394222323,32.9100751380449,1.030841577236152,-1.2135897812081922,1.42874244767021,False,0.03552549526841087,32.94750416101504,1327,1498,171.0,0.0,0.3684210526315789,2.0,0.791304347826087,190,40,1,32.94750416101504
B136,5,63,M,35.85400471140491,32.896486888233255,-0.8105983414971535,3.6485614042945116,3.400538950161831,True,0.10176161446015342,39.50256611569942,2353,2775,422.0,0.0,0.14928909952606634,1.0,1.4167881881152022,152,30,0,39.50256611569942
B136,5,126,W,33.91092387514472,33.846696152676714,0.05865144098179492,-1.095074927279967,1.9096658900564165,False,0.03229268926178119,32.81584894786475,1341,1819,478.0,0.0,0.13179916317991633,1.0,1.1538461538461537,184,31,1,32.81584894786475
B136,5,126,M,33.94857881682502,35.41721789732677,0.5897836021389081,2.4901321012920477,1.4188115912565422,True,0.07335011326182328,36.43871091811707,4012,4406,394.0,0.0,0.1598984771573604,1.0,0.8275862068965517,196,37,1,36.43871091811707
B136,5,252,W,31.465748071309378,31.05300404984863,-0.2937861590303413,1.4049130933296254,1.9493665647550458,False,0.044648965285863706,32.870661164639,3184,3298,114.0,0.0,0.5526315789473685,1.0,1.0,181,35,1,32.870661164639
B136,5,252,M,30.37860601840874,30.148298039785246,-0.024779740693577364,9.294204546829114,1.9182972387596422,True,0.3059457218411219,39.67281056523785,421,604,183.0,0.0,0.3442622950819672,1.0,1.5126262626262625,182,30,1,39.67281056523785
B136,10,63,W,28.82769640516508,26.099687070642947,5.698650574283582,-0.47871145966255213,1.1416657879019922,False,0.016605956054705162,28.34898494550253,3310,3698,388.0,0.0,0.16237113402061856,2.0,1.1700563204005006,179,30,0,28.34898494550253
B136,10,63,M,31.81543709790133,31.549350684327706,0.05175293692222625,-5.141474656278859,1.4749983840008696,True,0.1616031437964437,26.67396244162247,1291,1580,289.0,0.0,0.2179930795847751,2.0,0.8788927335640139,138,27,1,26.67396244162247
B136,10,126,W,29.723035785120935,29.574038962575095,-0.01856908205243814,8.023919659845347,1.4628169173842949,True,0.26995626280751717,37.74695544496628,3261,3428,167.0,0.0,0.3772455089820359,1.0,1.227142857142857,200,38,1,37.74695544496628
B136,10,126,M,29.10616765927755,26.026521169587674,0.33779909450843126,-9.116799126331017,1.0936166300326065,True,0.31322567893698816,19.989368532946532,453,524,71.0,0.0,0.8873239436619719,3.0,1.3974358974358974,181,30,1,19.989368532946532
B136,10,252,W,28.946267341254774,29.365453530249503,-0.0936289446723435,-4.477100435785964,1.4570951403062153,True,0.15466935280477823,24.46916690546881,2180,2744,564.0,0.0,0.11170212765957446,1.0,1.0831721470019342,179,20,1,24.46916690546881
B136,10,252,M,31.18949663967765,29.245838030177886,0.4694054470077762,-4.140681838887065,1.5570736700976653,True,0.13275885426183842,27.048814800790584,2989,3467,478.0,0.0,0.13179916317991633,1.0,0.9285714285714286,126,25,1,27.048814800790584
B136,20,63,W,26.04894530212454,27.714981719118647,1.017401155432746,1.6375413061974236,1.5351112014888706,True,0.0628640156906417,27.686486608321964,1209,1339,130.0,0.0,0.4846153846153846,2.0,1.473913043478261,172,24,0,27.686486608321964
B136,20,63,M,26.90620363886427,25.58603236794883,7.001481847231469,-0.188555979965507,1.4246502923921511,False,0.0070078998321840835,26.717647658898763,2067,2378,311.0,0.0,0.20257234726688103,2.0,1.190206896551724,183,28,1,26.717647658898763
B136,20,126,W,25.384184372339774,24.74692731268886,5.320742111739226,-0.11976845452534235,1.260593758754105,False,0.004718231351008018,25.264415917814432,2200,2572,372.0,0.0,0.1693548387096774,2.0,1.4833333333333334,171,22,1,25.264415917814432
B136,20,126,M,26.524729964614053,27.380047099516485,0.06640621036695561,12.880077483356075,0.8775994118981174,True,0.4855875064718491,39.40480744797013,371,617,246.0,0.0,0.25609756097560976,1.0,1.8051633723275515,175,24,0,39.40480744797013
B136,20,252,W,25.670679564846882,22.46881484373973,-2.9197643541622074,1.0966175118011847,1.0452902323556081,True,0.042718678678957955,26.767297076648067,3909,4122,213.0,0.0,0.29577464788732394,1.0,1.222250167672703,197,28,0,26.767297076648067
B136,20,252,M,25.70122798656329,27.586070927272974,0.12788801172097672,14.73823007602929,1.8645082564433615,True,0.5734445873066649,40.43945806259258,320,809,489.0,0.0,0.12883435582822086,1.0,1.3333333333333333,205,17,1,40.43945806259258
B136,40,63,W,23.74515395034681,21.452346018338922,0.38388410853628924,-5.9726565414497905,1.4331497338687846,True,0.2515315989923307,17.77249740889702,1588,1779,191.0,0.0,0.3298429319371728,2.0,1.4807692307692308,206,28,1,17.77249740889702
B136,40,63,M,23.993172946631518,24.24959626003153,-0.07807199819972817,-3.2844466558165557,1.5056427421548122,True,0.13689088404948413,20.708726290814962,4054,4356,302.0,0.0,0.20860927152317882,2.0,0.8977272727272727,196,23,1,20.708726290814962
B136,40,126,W,24.062983910566615,24.05299836000386,-0.0011168417925474688,8.940881895169781,0.5605732417658871,True,0.37156164540523307,33.003865805736396,170,428,258.0,0.0,0.2441860465116279,1.0,1.1850094876660342,185,24,0,33.003865805736396
B136,40,126,M,23.30153551478376,24.277041216169827,0.24703629734259314,3.948835502635557,1.37757153651307,True,0.16946675038347592,27.25037101741932,3487,3845,358.0,0.0,0.17597765363128492,1.0,1.0,181,23,1,27.25037101741932
B136,40,252,W,24.030675889069723,22.075720512758956,0.2679074115121222,-7.297130621645046,2.1702678431425113,True,0.30365898384756307,16.733545267424677,1328,1447,119.0,0.0,0.5294117647058824,1.0,0.8406546080964685,195,28,0,16.733545267424677
B136,40,252,M,24.06817439237984,23.301747834950774,-1.011071206097736,0.7580342045216746,1.9351549353705053,False,0.0314952930024337,24.826208596901516,4083,4291,208.0,0.0,0.30288461538461536,1.0,1.1175136116152449,179,18,1,24.826208596901516
SMALL,5,63,W,57.267684048759804,52.15761689308171,0.7285211307906557,-7.014301905192781,1.9536086506900503,True,0.12248272340157051,50.25338214356702,222,738,516.0,0.0,0.12209302325581395,1.0,1.8218287526427062,42,10,0,50.25338214356702
SMALL,5,63,M,52.60802404841906,53.60716730979226,0.0726628465961299,13.750400764321476,3.1326885960888973,True,0.26137459091156834,66.35842481274054,838,2348,1510.0,0.0,0.041721854304635764,1.0,1.526190476190476,54,16,1,66.35842481274054
SMALL,5,126,W,60.86503595700747,58.74039189103153,-0.14860473900389876,14.297283385560142,2.295889359520963,True,0.23490142017921656,75.16231934256761,1092,2580,1488.0,0.0,0.04233870967741935,1.0,0.6686155913978494,39,10,1,75.16231934256761
SMALL,5,126,M,50.08660957613868,51.41121113398807,0.4809195323867554,2.754310167598156,4.208572964796851,False,0.05499094849714714,52.84091974373683,2869,3262,393.0,0.0,0.16030534351145037,2.0,1.216432865731463,85,23,1,52.84091974373683
SMALL,5,252,W,39.154905320209465,38.12410540992981,0.820992147813203,-1.2555539209787767,1.182187506975616,True,0.03206632504180096,37.89935139923069,446,733,287.0,0.0,0.21951219512195122,1.0,1.2727272727272727,145,33,1,37.89935139923069
SMALL,5,252,M,43.70952916867387,42.58793625356682,-0.23037734084494335,4.868503608008645,1.0358892089682996,True,0.11138311715098159,48.57803277668251,1218,1603,385.0,0.0,0.16363636363636364,1.0,1.2666666666666666,120,30,1,48.57803277668251
SMALL,10,63,W,43.443870217751986,43.412998044840165,-0.4354533670640421,0.07089662234091776,0.85432648340025,False,0.0016319131326367753,43.5147668400929,3286,3887,601.0,0.0,0.1048252911813644,1.0,1.1428571428571428,106,35,1,43.5147668400929
SMALL,10,63,M,45.23010354188876,43.56994878217297,-0.09300079051062374,17.85097471323261,3.9770130326611692,True,0.3946702155280357,63.08107825512137,1836,2652,816.0,0.0,0.07720588235294118,1.0,1.3770491803278688,75,15,1,63.08107825512137
SMALL,10,126,W,45.05848871910604,45.48635038690391,0.0629736218237204,6.794299825974228,2.488330300424593,True,0.15078845338843472,51.852788545080266,14,314,300.0,0.0,0.21,1.0,1.7291666666666667,69,15,1,51.852788545080266
SMALL,10,126,M,44.27288273429466,40.36413136774766,0.36762520283095,-10.632435797238891,5.338465831421459,True,0.24015684411267835,33.64044693705577,1323,1479,156.0,0.0,0.40384615384615385,2.0,0.8064516129032258,95,23,1,33.64044693705577
SMALL,10,252,W,35.10713198384214,39.216533674323955,0.7743012932557483,5.307238572730242,1.5068590376404956,True,0.15117266130348872,40.41437055657238,1593,1716,123.0,0.0,0.5121951219512195,2.0,1.1704545454545454,142,22,1,40.41437055657238
SMALL,10,252,M,37.34190071352944,38.66629358924028,0.26959564094315774,4.912515911153328,2.558517375427229,True,0.1315550579184488,42.25441662468277,3344,3932,588.0,0.0,0.10714285714285714,1.0,1.2444444444444445,151,26,1,42.25441662468277
SMALL,20,63,W,38.26064395881431,38.82198328979186,0.24302655874378185,2.3097859504703564,0.9618362783956655,True,0.06036976149582651,40.57042990928467,3038,3645,607.0,0.0,0.10378912685337727,1.0,0.8731512751834167,89,18,0,40.57042990928467
SMALL,20,63,M,42.8256354595579,42.04980916134108,-0.10057738470347476,7.7137251132959435,2.1765279814332033,True,0.18011933811420833,50.539360572853845,1379,2891,1512.0,0.0,0.041666666666666664,1.0,1.4886363636363638,44,12,1,50.539360572853845
SMALL,20,126,W,40.56691043180539,42.86332251499957,0.28043222486996594,8.188830952858588,2.249822144084405,True,0.20185986227924224,48.75574138466398,2586,2912,326.0,0.0,0.19325153374233128,1.0,1.3333333333333333,80,17,1,48.75574138466398
SMALL,20,126,M,43.794484445392534,42.12392101108627,0.3252860316496569,-5.135675288096955,1.7948879503314146,True,0.11726762749086916,38.65880915729558,126,754,628.0,0.0,0.10031847133757962,1.0,1.0555555555555556,72,13,1,38.65880915729558
SMALL,20,252,W,33.885563519688034,32.591424233692095,-4.4753423162890105,0.28917101632329434,1.4451652936302466,False,0.008533752615779377,34.17473453601133,213,665,452.0,0.0,0.13938053097345132,1.0,1.0066666666666668,125,30,1,34.17473453601133
SMALL,20,252,M,38.7167009820392,38.14443724757794,0.14556734181875586,-3.931264577007788,2.628704737415788,True,0.10153924475206488,34.78543640503141,3582,3819,237.0,0.0,0.26582278481012656,1.0,0.7741935483870968,97,15,1,34.78543640503141
SMALL,40,63,W,34.379597625848696,34.842540279714,-0.3490311830824301,-1.3263647384651378,1.3242726522196904,True,0.03857999598773354,33.05323288738356,19,834,815.0,0.0,0.07730061349693251,1.0,1.1491803278688524,89,22,1,33.05323288738356
SMALL,40,63,M,35.82071067619294,37.65009400022893,-18.495683347672568,-0.09890866369455864,1.7143506488577742,False,0.0027612144434726593,35.72180201249838,2083,2818,735.0,0.0,0.08571428571428572,2.0,0.7945041816009557,88,16,1,35.72180201249838
SMALL,40,126,W,37.42479640856358,36.49917320872754,-0.1407243292802141,6.577563414730605,3.553125715982759,True,0.17575415355434032,44.002359823294185,2942,3420,478.0,0.0,0.13179916317991633,1.0,1.2074616457461644,116,20,1,44.002359823294185
SMALL,40,126,M,36.88117062814103,36.60927592631367,0.058622919255131675,-4.63802733268961,3.4929577802441116,True,0.1257559685253241,32.24314329545142,3139,3563,424.0,0.0,0.14858490566037735,1.0,0.7727272727272727,84,15,1,32.24314329545142
SMALL,40,252,W,33.44603397639398,34.30087935405478,-2.1187326663289943,-0.4034701457366694,0.9455014789911473,False,0.012063318061012462,33.04256383065731,954,1511,557.0,0.0,0.11310592459605028,1.0,1.563235294117647,89,16,0,33.04256383065731
SMALL,40,252,M,35.946757249796335,37.905538348378016,0.8135749101230613,2.4076223027642243,2.272903207648369,True,0.0669774546291757,38.35437955256056,3086,3437,351.0,0.0,0.1794871794871795,2.0,1.75,110,15,1,38.35437955256056
