panel,g,start,end,ncols,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,v2_10_Sharpe,v2_10_CAGR,v2_10_MaxDD,v2_10_OOS_Sharpe
U56,0.75,2009-01-13,2026-09-04,56,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,1.2056219490390438,0.08660009294734339,-0.12054942313126804,1.285072363206482
B136,0.75,2009-01-13,2026-09-04,136,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,1.1057901818007876,0.0803031894255104,-0.12240793860208032,1.1185082795688426
SMALL439,0.75,2011-01-13,2026-09-04,440,0.1412985547640384,0.8615352658239138,-0.3371723528339826,0.8820107671822842,0.5724733775839559,0.03813706908732972,-0.1468466036229461,0.5680478293625534
U56,0.5,2009-01-13,2026-09-04,56,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,1.2056219490390438,0.08660009294734339,-0.12054942313126804,1.285072363206482
U56,1.0,2009-01-13,2026-09-04,56,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,1.2056219490390438,0.08660009294734339,-0.12054942313126804,1.285072363206482
