panel,book,f,pick_cad,pick_lam,pick_to,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,best_OOS_Sharpe,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,v1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,pass4b,pass4a_v2,m_min,m_bind,prem_ctl,prem_v2,prem_spy,regret
broad,EWall,0.0,Q,1.0,0.25452933960292906,0.14089034382749155,1.1286887180931042,-0.24460426034604654,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1286887180931042,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,-0.04230854050168839,DD,0.037338548508169644,0.05466502407151186,0.24666479449587264,0.0
broad,EWall,0.25,W,0.35,1.8048275907440074,0.11467341038556822,1.180371780617882,-0.1868186166420701,1.1616109568989252,0.1125887760679729,-0.18565478784491285,1.2542467630374445,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,0.010327314619198849,CAGR,0.01876082371895671,0.10634808659628958,0.29834785702065036,0.07387498241956258
broad,TOP20,0.0,M,0.25,5.379254002674765,0.16325140500090685,0.9728569121854851,-0.2658217347961801,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.9773428271496106,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,-0.0635260149518215,DD,0.16623791515512965,-0.10116678183610728,0.0908329885882535,0.004485914964125537
broad,TOP20,0.25,M,0.25,4.8061339655623785,0.13679245850888022,1.0381839978481626,-0.18319671866679454,0.8330664817922117,0.10366719591645746,-0.19074819223847017,1.0436845546184492,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,0.019099001177563718,DD,0.20511751605595097,-0.03583969617342975,0.15616007425093104,0.005500556770286602
small,EWall,0.0,D,1.0,3.6852707339729305,0.0975754092653176,0.6167185111152986,-0.368951485691998,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.6420036189994226,0.5055965085014014,0.033899609793537344,-0.1526692136114992,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,-0.26529247347438456,OOS,-0.003958561319385212,0.11112200261389726,-0.26529247347438456,0.02528510788412397
small,TOP20,0.0,M,1.0,7.537787959981885,0.13241190858336527,0.6498827809441384,-0.347577195710295,0.6962918593916119,0.14135706840808382,-0.3097889357986776,0.6962918593916119,0.5055965085014014,0.033899609793537344,-0.1526692136114992,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,-0.2492574585177546,H2,-0.04640907844747344,0.14428627244273706,-0.23212820364554476,0.04640907844747344
u56,EWall,0.0,Q,0.1,0.24920218593843632,0.14060536394660006,1.164274741918451,-0.2179079635271659,1.125049412500613,0.13671236509806106,-0.22547618177756779,1.175729806286006,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,-0.015604228323123248,DD,0.03922532941783796,-0.0839810614822567,0.28226375732876774,0.011455064367555057
u56,EWall,0.25,M,1.0,0.9894473766299193,0.11529624866982546,1.253312394002857,-0.1523511056926553,1.1865034540666988,0.1115600616502137,-0.16715746591472924,1.2870136936171142,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,0.004249696101607067,CAGR,0.06680893993615822,0.005056590602149358,0.3713014094131738,0.03370129961425716
u56,TOP20,0.0,M,0.35,3.7070564852342174,0.1783476252168945,1.194682096634598,-0.22832764170195663,1.0721881027666573,0.15087243394308603,-0.22340277155554744,1.194682096634598,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,-0.02602390649791364,DD,0.12249399386794058,-0.05357370676610973,0.3126711120449147,0.0
u56,TOP20,0.25,M,0.5,3.6117771102638496,0.14580522532961004,1.25845224762693,-0.1604705233680579,1.0861856596514323,0.12115746813098527,-0.1721180611754124,1.262360542697569,1.2482558034007076,0.09241429872042128,-0.12092635506895344,0.3991985325090755,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,0.02903315197279431,CAGR,0.17226658797549765,0.010196444226222345,0.3764412630372468,0.003908295070639056
