theta,cad,con,c_bar_ma,c_bar_q,d_c_bar,Sharpe_ma,Sharpe_q,dSharpe,CAGR_ma,CAGR_q,dCAGR_pp,MaxDD_ma,MaxDD_q,dMaxDD_pp,H1_ma,H1_q,dH1,H2_ma,H2_q,dH2,isSharpe_ma,isSharpe_q,dSharpe_is,oSharpe_ma,oSharpe_q,dSharpe_oos,oCAGR_ma,oCAGR_q,dCAGR_oos_pp,oMaxDD_ma,oMaxDD_q,turn_ma,turn_q,sel_pp,level_pp,timing_pp,dCAGR0_dg_pp,dCAGR0_rs_pp
0.3,W,RESPREAD,0.10141294916173897,0.1028902642509017,0.0014773150891627257,0.7713730848391568,0.6996132832246981,0.07175980161445872,0.14927663068004327,0.1176834164490077,3.159321423103556,-0.4337742132856184,-0.346326897417345,-8.744731586827337,0.4814981567264522,0.7080034180725866,-0.2265052613461344,1.0184937901135833,0.7067700211076168,0.31172376900596654,0.3003659921339034,0.543079602362021,-0.2427136102281176,1.0430698252814352,0.7829601788832949,0.26010964639814027,0.22201475651956737,0.14398198148775454,7.803277503181283,-0.3355196072514163,-0.34632689741734435,19.467470856880357,14.438804643612308,3.7940211810427726,-3.4282920496117484,-0.01035512158282792,0.3553740098481972,3.7940211810427726
0.3,W,DEGROSS,0.10141294916173897,0.1028902642509017,0.0014773150891627257,0.6812378511485598,0.6956553806422224,-0.014417529493662595,0.016582158560398685,0.012966069625314436,0.36160889350842496,-0.03961434174203993,-0.040065994677326744,0.045165293528681705,0.5326983666106596,0.7049384539576438,-0.17224008734698415,0.8119975104923115,0.7013904918331431,0.11060701865916844,0.3902116400215005,0.5401919509643668,-0.1499803109428663,0.8116541694807551,0.7786958788255803,0.03295829065517475,0.02310632873430385,0.015578898240064198,0.7527430494239651,-0.039614341742039705,-0.04006599467732663,1.4343371183055644,1.500577077392679,3.7940211810427726,-3.4282920496117484,-0.01035512158282792,0.3553740098481972,3.7940211810427726
0.3,M,RESPREAD,0.10148231215165994,0.10318906742869882,0.0017067552770388822,1.0263797481904382,0.701648109963244,0.3247316382271942,0.20863583726120072,0.12177112613392782,8.68647111272729,-0.3077804460589928,-0.34874928340900346,4.096883735001066,0.9383222299117573,0.6681815113650417,0.2701407185467156,1.1088748778643929,0.7403712299147054,0.3685036479496875,0.8874006931164304,0.5409166376745421,0.3464840554418883,1.1041600612175628,0.7867801427184503,0.3173799184991125,0.24022985785064388,0.14983590025897064,9.039395759167324,-0.3077804460589927,-0.3487492834090036,8.194270774152137,6.849641705320669,8.909880221993882,-8.119965578417187,-0.21025504556065044,0.5796595980160468,8.909880221993882
0.3,M,DEGROSS,0.10148231215165994,0.10318906742869882,0.0017067552770388822,0.7594824228450735,0.6916955674153585,0.06778685542971497,0.0191353132911134,0.013301180790531664,0.5834132500581735,-0.039301189057968755,-0.03831839803371129,-0.09827910242574678,0.6840348518202936,0.6541281516998274,0.029906700120466145,0.8570267682180092,0.7331390386363812,0.12388772958162797,0.6348039346247356,0.5211751223777996,0.113628812246936,0.8347821385717549,0.7815646353375331,0.05321750323422181,0.024432729591433944,0.016222374695938235,0.8210354895495708,-0.039301189057968755,-0.038318398033710066,0.6734793230638759,0.7140312996194759,8.909880221993882,-8.119965578417187,-0.21025504556065044,0.5796595980160468,8.909880221993882
0.3,Q,RESPREAD,0.10193991042595284,0.10437172180658959,0.0024318113806367503,0.770804006703833,0.5734650801724396,0.1973389265313934,0.15748951445011716,0.09595332870728335,6.1536185742833815,-0.3588615232719957,-0.38095693834464883,2.2095415072653113,0.5954242744032425,0.5199631653559211,0.0754611090473214,0.9159100622897706,0.6249758870520131,0.29093417523775744,0.5273814592910477,0.41773405298681227,0.10964740630423547,0.9013113637198122,0.6543858738547149,0.24692548986509733,0.2022811126397681,0.12116695786998188,8.111415476978623,-0.35886152327199583,-0.3809569383446477,4.307520730715597,3.793712511192194,6.23661228961101,-5.63672966239055,-0.3283996981580106,0.27148292906244986,6.23661228961101
0.3,Q,DEGROSS,0.10193991042595284,0.10437172180658959,0.0024318113806367503,0.5380748969672424,0.5805528296571157,-0.04247793268987332,0.014183442861520845,0.011456602262828852,0.2726840598691993,-0.0442585568394106,-0.04001848095705329,-0.4240075882357308,0.41710586620402335,0.5146344149704676,-0.09752854876644423,0.640788814001593,0.6417239842027904,-0.0009351702011973773,0.33446537382986347,0.41012242101254903,-0.07565704718268557,0.6325051784420531,0.6677458102030982,-0.03524063176104508,0.019285709697768327,0.014397107868060255,0.48886018297080724,-0.04425855683941049,-0.0400184809570544,0.38691353208993934,0.3997942505960983,6.23661228961101,-5.63672966239055,-0.3283996981580106,0.27148292906244986,6.23661228961101
0.2,W,RESPREAD,0.17618160358146942,0.17747954760840107,0.0012979440269316467,0.695676672308891,0.6071283886422727,0.08854828366661827,0.1122625446033052,0.09080383193051378,2.1458712672791425,-0.34100046818649254,-0.36128207444804783,2.0281606261555285,0.4521578827386641,0.5626015889719764,-0.11044370623331234,0.8910454135742357,0.6517176476389727,0.23932776593526306,0.36721336728563014,0.4597631981654511,-0.09254983087982094,0.8693863120066082,0.6854869189465649,0.18389939306004333,0.15522832112149332,0.11178799509389803,4.344032602759529,-0.3264571550409311,-0.36128207444804805,17.20160961892131,12.699515403094152,2.6819922089783566,-2.2411888861253004,0.04482769289528932,0.48563101574834455,2.6819922089783566
0.2,W,DEGROSS,0.17618160358146942,0.17747954760840107,0.0012979440269316467,0.6661910518814257,0.6036340047740132,0.0625570471074125,0.022372533860114174,0.01743182128555487,0.4940712574559303,-0.0530307644411967,-0.07229249710146868,1.926173266027198,0.4669022089426111,0.5564160964889245,-0.08951388754631345,0.8188989715176456,0.6500013326636159,0.16889763885402964,0.44121749127421556,0.451229932184956,-0.010012440910740439,0.7756660485883994,0.6846693106571669,0.09099673793123253,0.029291274644110965,0.02122299467971822,0.8068279964392744,-0.05303076444119459,-0.0722924971014699,2.18332132887954,2.276320212044734,2.6819922089783566,-2.2411888861253004,0.04482769289528932,0.48563101574834455,2.6819922089783566
0.2,M,RESPREAD,0.1760177487104862,0.177924465677849,0.0019067169673628037,0.7789364783367455,0.651680019681183,0.12725645865556245,0.12954636630414318,0.10159275857013594,2.7953607734007235,-0.34705272558567557,-0.36038693136387545,1.3334205778199881,0.6561278951667042,0.6337659967963657,0.02236189837033853,0.8848269719068055,0.6780048723460778,0.20682209956072772,0.6457705145382384,0.5649672156588347,0.08080329887940374,0.8515311454470835,0.6998061973274183,0.1517249481196652,0.15332416041572094,0.11802748356447035,3.5296676851250597,-0.3470527255856748,-0.3603869313638757,7.474827166694891,6.004551891779526,2.979238665766948,-2.5094775532314326,0.08610101651653856,0.5558621290520538,2.979238665766948
0.2,M,DEGROSS,0.1760177487104862,0.177924465677849,0.0019067169673628037,0.7131614599179377,0.6453181576320646,0.0678433022858731,0.02471297739250633,0.01912822384742041,0.5584753545085919,-0.04913012883376067,-0.06863269095639213,1.9502562122631462,0.5960497542712587,0.6202350573199104,-0.02418530304865163,0.8158425777890892,0.6765304101399227,0.13931216764916654,0.6198535999853392,0.5458805407580563,0.07397305922728292,0.7666031249681843,0.6997657194842432,0.06683740548394113,0.029488971389777907,0.02229872268094235,0.7190248708835556,-0.04913012883376078,-0.06863269095639202,1.0481862399989321,1.0790732535368475,2.979238665766948,-2.5094775532314326,0.08610101651653856,0.5558621290520538,2.979238665766948
0.2,Q,RESPREAD,0.18000165355724432,0.1794278834542264,-0.0005737701030179287,0.7396762935090538,0.5474961366958174,0.1921801568132364,0.12676086306165124,0.08304700271676624,4.3713860344885,-0.3209723002199022,-0.3890339731342628,6.8061672914360605,0.5623628603571668,0.4950287027592734,0.06733415759789335,0.8835918502845254,0.5973459339867069,0.2862459162978185,0.554821657786609,0.45199309353420086,0.1028285642524081,0.8367005493731443,0.5991264144405659,0.2375741349325784,0.15800867967742271,0.09887515851012108,5.913352116730164,-0.3209723002199023,-0.38903397313426413,3.8380891282164487,3.3933963499959274,4.436615125753041,-3.6656946517673585,-0.4318999918238484,0.33902048216183367,4.436615125753041
0.2,Q,DEGROSS,0.18000165355724432,0.1794278834542264,-0.0005737701030179287,0.5504791725689826,0.5581416678650563,-0.007662495296073657,0.02022519212210039,0.01681449525461165,0.34106968674887383,-0.07454143164791294,-0.07268777921684533,-0.18536524310676095,0.5140443521052452,0.4921160863204414,0.021928265784803835,0.592962835817679,0.6184017807768294,-0.025438944959150445,0.5250348944855194,0.45264485497124807,0.07239003951427136,0.5696174755775362,0.6145824821657037,-0.04496500658816749,0.022949130890607794,0.020079414965752163,0.28697159248556314,-0.07454143164791072,-0.07268777921684544,0.5933266720318796,0.6153252926643351,4.436615125753041,-3.6656946517673585,-0.4318999918238484,0.33902048216183367,4.436615125753041
0.12,W,RESPREAD,0.27789146422515776,0.2783354720547805,0.0004440078296227279,0.6456912330417768,0.550593191990124,0.09509804105165276,0.09445290757320901,0.0765534297696675,1.7899477803541508,-0.35160755567542945,-0.36505327834587264,1.3445722670443194,0.5375116472824361,0.5341712001004567,0.0033404471819793446,0.7381341977758956,0.5731502834815548,0.16498391429434078,0.4683888935425845,0.48324210610930923,-0.014853212566724727,0.7397658223748796,0.5882725781549898,0.15149324421988986,0.11802340871805739,0.08772537883590559,3.02980298821518,-0.35160755567542934,-0.36505327834587253,14.837374912985027,10.753957274136186,2.2623804839096096,-1.6666164744147283,-0.15969487069042998,0.4360691388044513,2.2623804839096096
