panel,book,cost,arm,tier,kind,window,dCAGR,dMaxDD,rate_raw,ctl_MaxDD,dd_pct_ctl,dSharpe,lever,pub_abs,rate_abs,adm_00,adm_02,adm_05,adm_10,adm_20
u56,V1u,10.0,g200-dg,T1_gate,gate,full,0.14539786908713825,1.620419116034344,0.08972855704329806,15.672092223908319,10.339520039081561,-0.010644726588315834,0.40284729712308665,True,0.08972855704329806,True,True,True,True,False
u56,V1u,10.0,g200-dg,T1_gate,gate,IS,0.21702991444920716,-0.5762803540029227,-0.376604742711924,13.035468667421723,-4.420864095536235,-0.02023315260113867,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,g200-dg,T1_gate,gate,OOS,0.08515825996875392,1.620419116034555,0.05255323090556403,15.672092223908363,10.339520039082881,-0.003564357198742929,0.4585746061790082,True,0.05255323090556403,True,True,True,True,False
u56,V1u,10.0,g200-rw,T1_gate,gate,full,-0.33935670580780286,1.8442960694274868,-0.18400337745834225,15.672092223908319,11.768027159857759,0.01709030338208306,0.40284729712308665,True,-0.18400337745834225,True,True,True,True,False
u56,V1u,10.0,g200-rw,T1_gate,gate,IS,0.3266740404963331,-0.06630141000959489,-4.927105478587229,13.035468667421723,-0.5086231396903707,-0.04268005034645006,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,g200-rw,T1_gate,gate,OOS,-0.9021818698837558,1.8442960694275645,-0.4891740999934877,15.672092223908363,11.768027159858223,0.06053365715421122,0.4585746061790082,True,-0.4891740999934877,True,True,True,True,False
u56,V1u,10.0,band3-dg,T1_gate,gate,full,0.08513772389000529,1.1207339237437441,0.07596604518368451,15.672092223908319,7.151144261606793,-0.006308613669812391,0.40284729712308665,True,0.07596604518368451,True,True,True,False,False
u56,V1u,10.0,band3-dg,T1_gate,gate,IS,0.23290170657590537,-0.04992710900824093,-4.664834619954918,13.035468667421723,-0.38300969671323665,-0.022682850811405975,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,band3-dg,T1_gate,gate,OOS,-0.03919062949182539,1.1207339237438219,-0.03496871885604099,15.672092223908363,7.151144261607268,0.005742207699341972,0.4585746061790082,True,-0.03496871885604099,True,True,True,False,False
u56,V1u,10.0,band3-rw,T1_gate,gate,full,-0.25639877771854724,2.050699931492639,-0.12502988554348016,15.672092223908319,13.085042521407736,0.013763332188388544,0.40284729712308665,True,-0.12502988554348016,True,True,True,True,False
u56,V1u,10.0,band3-rw,T1_gate,gate,IS,0.4982638106864723,-0.00832858926381741,-59.82571536468026,13.035468667421723,-0.06389175162249626,-0.0527849908352126,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,band3-rw,T1_gate,gate,OOS,-0.8946354070996865,2.0506999314926944,-0.4362585638984665,15.672092223908363,13.085042521408054,0.06130351262455713,0.4585746061790082,True,-0.4362585638984665,True,True,True,True,False
u56,V1u,10.0,abs12-dg,T1_gate,gate,full,0.14379179599659508,2.050699931492672,0.0701183989858191,15.672092223908319,13.08504252140795,-0.005914184819712842,0.40284729712308665,True,0.0701183989858191,True,True,True,True,False
u56,V1u,10.0,abs12-dg,T1_gate,gate,IS,0.6378267589064901,-0.37718216995252796,-1.6910310447250643,13.035468667421723,-2.8935067819631417,-0.05726825526520296,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,abs12-dg,T1_gate,gate,OOS,-0.27313768636356706,2.0506999314926833,-0.1331924198996549,15.672092223908363,13.085042521407983,0.031422691738838604,0.4585746061790082,True,-0.1331924198996549,True,True,True,True,False
u56,V1u,10.0,abs12-rw,T1_gate,gate,full,-0.11881753370637238,1.0737388265737335,-0.11065776030984681,15.672092223908319,6.85127940311446,-0.0017461993963633349,0.40284729712308665,True,-0.11065776030984681,True,True,True,False,False
u56,V1u,10.0,abs12-rw,T1_gate,gate,IS,0.4294177645067565,-1.5628847299128612,-0.27475971598410764,13.035468667421723,-11.98947862779055,-0.05319997039410851,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,abs12-rw,T1_gate,gate,OOS,-0.5816600785843118,1.1127651993404153,-0.5227159143088652,15.672092223908363,7.100297672080122,0.035837878616622354,0.4585746061790082,True,-0.5227159143088652,True,True,True,False,False
u56,V1u,10.0,vol60-dg,T1_gate,gate,full,0.0,0.0,,15.672092223908319,0.0,0.0,0.40284729712308665,False,,False,False,False,False,False
u56,V1u,10.0,vol60-dg,T1_gate,gate,IS,0.0,0.0,,13.035468667421723,0.0,0.0,0.40260722925126796,False,,False,False,False,False,False
u56,V1u,10.0,vol60-dg,T1_gate,gate,OOS,0.0,0.0,,15.672092223908363,0.0,0.0,0.4585746061790082,False,,False,False,False,False,False
