panel,ctx,ladder,k,oos_min,oos_max,oos_mean,anchor,best_gain,worst_loss,anchor_pctile,is_oos_rho
U56,CTX_A,LAD_N,9,0.8977370957234518,1.186920783688038,1.107675200703542,1.161514057107269,0.025406726580768924,-0.26377696138381723,0.6666666666666666,0.2833333333333333
U56,CTX_A,LAD_H,7,1.0240161876152123,1.1896697256659177,1.1069157153314642,1.161514057107269,0.028155668558648594,-0.13749786949205678,0.7142857142857143,-0.6785714285714287
U56,CTX_A,LAD_GROSS,6,1.1594030923320573,1.162306930804197,1.161057143817178,1.161514057107269,0.0007928736969278205,-0.0021109647752117766,0.5,1.0
U56,CTX_A,LAD_CADENCE,3,1.0643416620660464,1.1855805887998119,1.1371454359910425,1.161514057107269,0.024066531692542803,-0.09717239504122266,0.3333333333333333,0.5
U56,CTX_B,LAD_N,9,0.6954400816237032,1.1689040230457968,1.0058442911347398,0.9382481578958862,0.23065586514991054,-0.24280807627218304,0.2222222222222222,0.43333333333333335
U56,CTX_B,LAD_H,7,0.8310005274895145,1.1088309987468132,1.0114540098187246,0.9382481578958862,0.170582840850927,-0.10724763040637175,0.14285714285714285,0.10714285714285716
U56,CTX_B,LAD_GROSS,6,0.9321060913849412,0.946177684605514,0.9395339604125416,0.9382481578958862,0.007929526709627766,-0.006142066510945066,0.3333333333333333,1.0
U56,CTX_B,LAD_CADENCE,3,0.9382481578958862,1.1707947850934322,1.0588469289444404,0.9382481578958862,0.23254662719754593,0.0,0.0,0.5
B136,CTX_A,LAD_N,9,0.7686882215621813,1.0695530808226905,0.9580378533334277,1.0100346106764955,0.059518470146195046,-0.24134638911431416,0.4444444444444444,-0.6833333333333333
B136,CTX_A,LAD_H,7,0.9386186983930737,1.0475859407578672,0.996750998585691,1.0100346106764955,0.03755133008137168,-0.07141591228342181,0.5714285714285714,-0.8571428571428573
B136,CTX_A,LAD_GROSS,6,1.0054987279847747,1.0121613860227718,1.0091253991635456,1.0100346106764955,0.002126775346276366,-0.004535882691720783,0.5,1.0
B136,CTX_A,LAD_CADENCE,3,0.9745408500566024,1.0654743736275754,1.0166832781202244,1.0100346106764955,0.055439762951079885,-0.03549376061989307,0.3333333333333333,0.5
B136,CTX_B,LAD_N,9,0.6304684470569429,1.031390823084384,0.8179013590692701,0.6304684470569429,0.4009223760274411,0.0,0.0,-0.8499999999999999
B136,CTX_B,LAD_H,7,0.6304684470569429,1.099146366562973,0.8731416863670521,0.6304684470569429,0.4686779195060301,0.0,0.0,-0.1785714285714286
B136,CTX_B,LAD_GROSS,6,0.6164501080908824,0.6494015984663848,0.6336523420615653,0.6304684470569429,0.01893315140944185,-0.014018338966060528,0.3333333333333333,1.0
B136,CTX_B,LAD_CADENCE,3,0.6304684470569429,1.0586322279862235,0.8593513264486289,0.6304684470569429,0.42816378092928054,0.0,0.0,1.0
SMALL,CTX_A,LAD_N,9,0.19721885492764335,0.5054536127468342,0.4112931164831014,0.45333717990397243,0.05211643284286177,-0.2561183249763291,0.5555555555555556,0.11666666666666665
SMALL,CTX_A,LAD_H,7,0.3925619229345156,0.6676058493481922,0.5267885368992865,0.45333717990397243,0.2142686694442198,-0.06077525696945685,0.2857142857142857,0.0
SMALL,CTX_A,LAD_GROSS,6,0.45128964370922336,0.454413347265087,0.45294849048331937,0.45333717990397243,0.001076167361114544,-0.0020475361947490667,0.5,1.0
SMALL,CTX_A,LAD_CADENCE,3,0.2482123898640132,0.45333717990397243,0.3779555181372843,0.45333717990397243,0.0,-0.20512479003995923,0.6666666666666666,-0.5
SMALL,CTX_B,LAD_N,9,0.23664174807209154,0.4070807092921559,0.3169286244324479,0.3529811469919279,0.054099562300228,-0.11633939891983636,0.6666666666666666,0.15
SMALL,CTX_B,LAD_H,7,0.3529811469919279,0.8679285002998736,0.5509551370475386,0.3529811469919279,0.5149473533079456,0.0,0.0,0.1785714285714286
SMALL,CTX_B,LAD_GROSS,6,0.3471020700792378,0.3633676496492073,0.3550380310115889,0.3529811469919279,0.010386502657279417,-0.005879076912690073,0.3333333333333333,1.0
SMALL,CTX_B,LAD_CADENCE,3,0.3529811469919279,0.4680309237852806,0.419201726993963,0.3529811469919279,0.11504977679335271,0.0,0.0,0.5
