panel,book,daily,native_W,cad_min,lam_min,cad_span,lam_span,overlap_lo,overlap_hi,overlap_ratio,lam_is_a_dial,overlap_ok,cad_mono,lam_mono
broad,TOP20,31.430437697792335,13.17849676626013,2.066970861008704,5.244303188446646,6.375753531343389,2.512916643586272,5.244303188446646,13.17849676626013,2.512916643586272,True,True,True,True
broad,V1u,65.44946339499387,29.426485585691044,2.8109588736975084,10.563669416360128,10.46848670076191,2.785631055447245,10.563669416360128,29.426485585691044,2.785631055447245,True,True,True,True
broad,V2,2.7306557178012705,2.0110891272076903,0.600389529308941,1.8600437215362045,3.349640573383233,1.0812052985220895,1.8600437215362045,2.0110891272076903,1.0812052985220895,True,True,True,False
small,TOP20,38.85029767472277,16.307126883980246,2.531570254704036,6.921903112265836,6.441506750080969,2.35587332262474,6.921903112265836,16.307126883980246,2.35587332262474,True,True,True,True
small,V1u,68.06532596649714,32.51056476277066,2.7502949995276134,11.655638101993281,11.820755507447249,2.7892565364749005,11.655638101993281,32.51056476277066,2.7892565364749005,True,True,True,True
small,V2,4.090380055464946,2.8204802214539417,0.6964811137594366,2.0303888577432385,4.049614793184659,1.3891330277437022,2.0303888577432385,2.8204802214539417,1.3891330277437022,True,True,True,True
u56,TOP20,22.354280011920928,9.051262945754825,1.4860553369375702,3.779808189572176,6.0907980482123,2.3946355189995256,3.779808189572176,9.051262945754825,2.3946355189995256,True,True,True,True
u56,V1u,57.04259267408873,23.276245930285942,2.5338609456694474,8.46591456810076,9.18607864810685,2.7494071364705164,8.46591456810076,23.276245930285942,2.7494071364705164,True,True,True,True
u56,V2,2.46600241083047,1.7749433117431328,0.5854920716955395,1.7837848681753359,3.0315411558059786,0.9950433728921317,1.7837848681753359,1.7749433117431328,0.9950433728921317,False,False,True,False
