panel,family,cost,arm,control,CAGR,Sharpe,MaxDD,H1,H2,Vol,TO,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_Calmar,IS_Sortino,IS_Vol,IS_TO,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4b,bind4b,pass4b_oos,bind4b_oos,pass4a_v2,pass4a_v1
u56,GROSS,0.0,g=0.250,False,0.029248731914716775,1.2312495238271404,-0.0408989703696796,1.2503511721041247,1.2175201243256715,0.023642979305344553,0.6066125094062557,1.1293107158964615,0.025864686796454706,-0.026105804799472998,0.9907638165201036,1.453119959697996,0.022844071862259552,0.6015965803248204,1.3112145263717419,0.032049809723122324,-0.04089897036967982,False,CAGR,False,CAGR,False,True
u56,GROSS,10.0,g=0.250,False,0.028624627367127564,1.2055751717903262,-0.04099162237479492,1.2244816972148622,1.1919474037698676,0.023643315795749936,0.6066125094062557,1.1029391086171265,0.02524775868011031,-0.026608492964653507,0.9488609036839935,1.4193214350481014,0.022844831932766662,0.6015965803248204,1.2860653805697284,0.03141975227468219,-0.040991622374795145,False,CAGR,False,CAGR,False,True
u56,GROSS,25.0,g=0.250,False,0.02768915659527238,1.1670230994098532,-0.04113059324301094,1.1856347552341153,1.1535494977046086,0.02364466971733345,0.6066125094062557,1.0633428599788821,0.024323038130470875,-0.02748068585100505,0.8850957455117996,1.3687057545154449,0.022846877157221876,0.6015965803248204,1.2483002471712503,0.030475364194253007,-0.041130593243011604,False,CAGR,False,CAGR,False,True
u56,GROSS,0.0,g=0.375,False,0.0439759344694679,1.231106042807622,-0.061049407795757515,1.2505454944773284,1.2170978955601928,0.03547192270316806,0.9027900734141955,1.12947045210191,0.03885040780059268,-0.039048241389525895,0.9949336107877503,1.4533031947505963,0.03426813533743973,0.8951455841276312,1.3108233335411532,0.04822479883299935,-0.06104940779575729,False,CAGR,False,CAGR,False,True
u56,GROSS,10.0,g=0.375,False,0.043034001446504266,1.2056346583316653,-0.061184725137036766,1.224884226194663,1.1917235158095634,0.03547252728752916,0.9027900734141955,1.1033082870412187,0.037920992452095126,-0.039795029698827866,0.9529077560460285,1.4197758657794561,0.03426938886640241,0.8951455841276312,1.2858719775557146,0.047272459727525806,-0.061184725137036544,False,CAGR,False,CAGR,False,True
u56,GROSS,25.0,g=0.375,False,0.041622642164820256,1.1673876403756749,-0.06138768554489704,1.1863502055412958,1.1536237157765674,0.035474697327626876,0.9027900734141955,1.0640267983383072,0.036528374226020954,-0.041148043831805925,0.8877305170406634,1.369568336831437,0.034272616449979434,0.8951455841276312,1.248404138085906,0.04584552098854777,-0.06138768554489715,False,CAGR,False,CAGR,False,True
u56,GROSS,0.0,g=0.500,False,0.05876743625798464,1.2309587517196545,-0.0809997711793502,1.2507386789655284,1.2166702873442419,0.04730623454202717,1.1954741367733408,1.1296294964111329,0.051867954635744784,-0.05191540142262385,0.9990860749300035,1.4534829831268545,0.04569374759908724,1.1849712738119342,1.3104257494056477,0.0644952815004225,-0.0809997711793502,False,CAGR,False,CAGR,False,True
u56,GROSS,10.0,g=0.500,False,0.057502691060181244,1.2056641576598337,-0.08117568635177985,1.2252614855670578,1.1914661744130608,0.04730716171769113,1.1954741367733408,1.1036529629694996,0.05062241168400483,-0.05290200292305902,0.9569091695380676,1.42019556963859,0.04569555422565937,1.1849712738119342,1.2856441364445577,0.06321454051666775,-0.08117568635178007,False,CAGR,False,CAGR,False,True
u56,GROSS,25.0,g=0.500,False,0.055608310645844705,1.1676828420692942,-0.08143953209304433,1.187004106556368,1.1536222798154294,0.047310225078394434,1.1954741367733408,1.0646504377994273,0.04875676558180597,-0.05476544121782223,0.8902834433102154,1.3703491947099087,0.04570004874607554,1.1849712738119342,1.248431428305577,0.06129622433368054,-0.08143953209304466,False,CAGR,False,CAGR,False,True
u56,GROSS,0.0,g=0.625,False,0.07361992895594383,1.23080757882929,-0.10074953337638637,1.2509307243492793,1.2162371956043452,0.059146222688460225,1.4856703492571788,1.1297878483292103,0.06491443749364523,-0.06470610053277415,1.0032197421750915,1.4536593283948194,0.057121056774723615,1.4720634675064703,1.3100216467994643,0.08085767952263923,-0.10074953337638648,False,CAGR,False,CAGR,False,True
u56,GROSS,10.0,g=0.625,False,0.07202641181644598,1.2056627071359252,-0.10096410264368649,1.2256110897720853,1.1911757271956218,0.05914751146631008,1.4856703492571788,1.103970574622168,0.0633481938854017,-0.06592865847169227,0.9608597437577385,1.420577005693777,0.057123454021301485,1.4720634675064703,1.2853821313654918,0.0792413982991278,-0.10096410264368594,False,CAGR,False,CAGR,False,True
u56,GROSS,25.0,g=0.625,False,0.0696404204905503,1.1679063976586708,-0.10128591536751275,1.1875904745102641,1.1535462179967635,0.05915152396581781,1.4856703492571788,1.065207352566747,0.06100299493182937,-0.0683326055553658,0.892736263106524,1.3710394387145222,0.05712926878734279,1.4720634675064703,1.248382997295154,0.07682135995866379,-0.10128591536751297,False,CAGR,False,CAGR,False,True
u56,GROSS,0.0,g=0.750,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,0.0709922022502917,1.7745075608568108,1.129945506757042,0.07798691056713891,-0.07741918631848133,1.0073331208406417,1.453832232871206,0.06855021128510057,1.7575759966732016,1.3096108938377815,0.09730828776460765,-0.12029817082125305,False,CAGR,False,CAGR,False,True
u56,GROSS,10.0,g=0.750,True,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997596,1.1908515172982777,0.07099388039951658,1.7745075608568108,1.104257834694668,0.07609423859009046,-0.07887459337325664,0.9647496783912562,1.4209158887900042,0.06855321724124652,1.7575759966732016,1.285084661948574,0.09534815248934558,-0.12054946768671182,False,CAGR,False,CAGR,False,True
