panel,cell,window,d_mean_bp,se_bp,t,sharpe_cell,sharpe_anchor,d_sharpe,dd_cell,dd_anchor,d_dd_pp
U56,b=2.0 R,OOS,0.0866045703930254,0.3870828980734483,0.22373649371766438,1.1617096477804956,1.1856777042016955,-0.023968056421199924,-0.22839270600621253,-0.19127562163086176,-3.7117084375350773
U56,b=3.0 R,FULL,-1.3672331839529213,0.5837898020764516,-2.341995661948668,1.3215598015522168,1.1536628182453896,0.16789698330682712,-0.16909459292485163,-0.19127562163086143,2.2181028706009798
U56,b=3.0 R,OOS,-1.905448033036333,0.8647986643313526,-2.2033429416887373,1.2418956411346842,1.1856777042016955,0.05621793693298871,-0.16909459292485118,-0.19127562163086176,2.2181028706010575
U56,b=4.0 R,FULL,-1.3672331839529213,0.5837898020764516,-2.341995661948668,1.3215598015522168,1.1536628182453896,0.16789698330682712,-0.16909459292485163,-0.19127562163086143,2.2181028706009798
U56,b=4.0 R,OOS,-1.905448033036333,0.8647986643313526,-2.2033429416887373,1.2418956411346842,1.1856777042016955,0.05621793693298871,-0.16909459292485118,-0.19127562163086176,2.2181028706010575
U56,b=6.0 R,FULL,-1.3672331839529213,0.5837898020764516,-2.341995661948668,1.3215598015522168,1.1536628182453896,0.16789698330682712,-0.16909459292485163,-0.19127562163086143,2.2181028706009798
U56,b=6.0 R,OOS,-1.905448033036333,0.8647986643313526,-2.2033429416887373,1.2418956411346842,1.1856777042016955,0.05621793693298871,-0.16909459292485118,-0.19127562163086176,2.2181028706010575
U56,H0 (no hold),FULL,-1.0630294596038508,0.42285452906534526,-2.51393655863995,1.0780153281473883,1.1536628182453896,-0.07564749009800131,-0.18176874158825307,-0.19127562163086143,0.9506880042608357
U56,H0 (no hold),OOS,-1.0342639425955396,0.6818722585464151,-1.5168001478756994,1.1416516339788805,1.1856777042016955,-0.04402607022281502,-0.18176874158825296,-0.19127562163086176,0.9506880042608801
B136,b=1.0 E+R,FULL,-1.1679045086117055,0.588760672475149,-1.9836659668551513,0.9369459157477006,1.0653720113403453,-0.12842609559264473,-0.2005239339604492,-0.20740187631179063,0.6877942351341426
B136,b=1.0 E+R,OOS,-1.4712419541482502,0.8473425703242512,-1.7363012383353436,0.8715963237907048,1.0179537645049168,-0.14635744071421197,-0.20052393396044876,-0.20740187631179052,0.6877942351341759
B136,b=1.5 E+R,FULL,-0.7553615644658088,0.5949956885181082,-1.2695244336091016,1.0009857864359624,1.0653720113403453,-0.06438622490438295,-0.19886466658245672,-0.20740187631179063,0.8537209729333917
B136,b=1.5 E+R,OOS,-1.183305490024815,0.8489786277483469,-1.3937989147773562,0.906011056073618,1.0179537645049168,-0.11194270843129883,-0.19886466658245683,-0.20740187631179052,0.8537209729333695
B136,b=2.0 E+R,FULL,-0.7249274263483184,0.5683585232080157,-1.2754755963833755,0.9988535464632657,1.0653720113403453,-0.06651846487707958,-0.20354590338277279,-0.20740187631179063,0.3855972929017848
B136,b=2.0 E+R,OOS,-1.107535472868388,0.865156245230174,-1.2801565948052878,0.9107806299984816,1.0179537645049168,-0.10717313450643517,-0.20354590338277245,-0.20740187631179052,0.385597292901807
B136,b=3.0 E+R,FULL,-0.6860805208356346,0.5616633146594666,-1.2215156356644041,1.0186383071060305,1.0653720113403453,-0.04673370423431478,-0.20977227507802643,-0.20740187631179063,-0.23703987662357928
B136,b=3.0 E+R,OOS,-0.9475899158960797,0.8197194562521525,-1.1559929542584788,0.9534917834794762,1.0179537645049168,-0.06446198102544065,-0.20977227507802676,-0.20740187631179052,-0.2370398766236237
B136,b=4.0 E+R,FULL,-1.0228385328953742,0.5318319212644721,-1.9232364436935176,0.9852387935086896,1.0653720113403453,-0.08013321783165572,-0.20490355410873096,-0.20740187631179063,0.24983222030596774
B136,b=4.0 E+R,OOS,-1.438077909795118,0.7635581055933118,-1.8833902741136905,0.8911437857802949,1.0179537645049168,-0.12680997872462196,-0.20490355410873107,-0.20740187631179052,0.24983222030594554
B136,b=6.0 E+R,FULL,-1.034010548141137,0.56150102707846,-1.8415114100880392,1.0374323325420634,1.0653720113403453,-0.027939678798281964,-0.19847939774037504,-0.20740187631179063,0.8922478571415593
B136,b=6.0 E+R,OOS,-1.6162277621745684,0.8140052063627772,-1.9855250919049592,0.8975261661666253,1.0179537645049168,-0.12042759833829153,-0.19847939774037504,-0.20740187631179052,0.8922478571415482
B136,b=1.0 R,FULL,-0.47318571861852216,0.6081477270780531,-0.7780769335306433,0.9923977730513558,1.0653720113403453,-0.07297423828898952,-0.22742386261570613,-0.20740187631179063,-2.0021986303915495
B136,b=1.0 R,OOS,-0.4944818203050655,0.9225747158169246,-0.535980242930471,0.9416704253219043,1.0179537645049168,-0.07628333918301256,-0.22742386261570613,-0.20740187631179052,-2.0021986303915607
B136,b=1.5 R,FULL,-0.03958670632667092,0.589539718970281,-0.06714849746818587,1.0366536767166499,1.0653720113403453,-0.02871833462369544,-0.253173949824539,-0.20740187631179063,-4.577207351274836
B136,b=1.5 R,OOS,-0.13630523117086404,0.9055123931853961,-0.15052828895181855,0.9650992332946361,1.0179537645049168,-0.05285453121028072,-0.253173949824539,-0.20740187631179052,-4.577207351274848
B136,b=2.0 R,FULL,0.11149563962744344,0.5582743205325926,0.19971479168355233,1.0472647544627378,1.0653720113403453,-0.018107256877607503,-0.2554168409465196,-0.20740187631179063,-4.8014964634728985
B136,b=2.0 R,OOS,-0.11422441173843004,0.8786401781981693,-0.13000135274108504,0.953439984665222,1.0179537645049168,-0.06451377983969486,-0.25541684094651973,-0.20740187631179052,-4.801496463472921
B136,b=3.0 R,FULL,0.5438203561236129,0.5168681580487849,1.0521452088992567,1.0851179338303083,1.0653720113403453,0.019745922489962986,-0.2784027922863035,-0.20740187631179063,-7.100091597451286
B136,b=3.0 R,OOS,0.7981877675657681,0.8075483670740048,0.9884086205979798,1.0535633240542612,1.0179537645049168,0.035609559549344416,-0.2784027922863034,-0.20740187631179052,-7.100091597451286
B136,b=4.0 R,FULL,0.5429283412107431,0.4239123346102545,1.2807561773589629,1.0744000459075562,1.0653720113403453,0.009028034567210907,-0.26408985629803294,-0.20740187631179063,-5.668797998624231
B136,b=4.0 R,OOS,0.7461522104408279,0.6855195023985173,1.088447823628893,1.0295339319408614,1.0179537645049168,0.011580167435944588,-0.26408985629803283,-0.20740187631179052,-5.668797998624231
B136,b=6.0 R,FULL,0.22622167596855228,0.7000335676361046,0.32315832615350826,1.0990839742652954,1.0653720113403453,0.033711962924950045,-0.24735590638348903,-0.20740187631179063,-3.99540300716984
B136,b=6.0 R,OOS,1.0360574938703806,1.1259935299353252,0.9201273953411523,1.0725173702543025,1.0179537645049168,0.05456360574938568,-0.24735590638348903,-0.20740187631179052,-3.995403007169851
B136,H0 (no hold),FULL,-1.1679045086117055,0.588760672475149,-1.9836659668551513,0.9369459157477006,1.0653720113403453,-0.12842609559264473,-0.2005239339604492,-0.20740187631179063,0.6877942351341426
B136,H0 (no hold),OOS,-1.4712419541482502,0.8473425703242512,-1.7363012383353436,0.8715963237907048,1.0179537645049168,-0.14635744071421197,-0.20052393396044876,-0.20740187631179052,0.6877942351341759
SMALL,b=1.0 E+R,FULL,-0.1161641023320347,1.0713710402821102,-0.10842565083843103,0.5388251808386035,0.5091735910765688,0.029651589762034747,-0.3280614534611852,-0.3651051671527553,3.7043713691570113
SMALL,b=1.0 E+R,OOS,0.33764091816136893,1.3375139943439969,0.25243916668473426,0.526493897097474,0.43984693026555094,0.08664696683192302,-0.328061453461185,-0.365105167152756,3.7043713691571
SMALL,b=1.5 E+R,FULL,0.15112304649276778,0.9955062744109174,0.15180521748312795,0.5790478928303235,0.5091735910765688,0.06987430175375475,-0.29481058442530295,-0.3651051671527553,7.029458272745237
SMALL,b=1.5 E+R,OOS,0.7431761199795518,1.2814527629547252,0.5799481194031408,0.5857001188044378,0.43984693026555094,0.1458531885388869,-0.2948105844253027,-0.365105167152756,7.029458272745326
SMALL,b=2.0 E+R,FULL,0.1675861831120777,0.9473451240904894,0.17690087682983635,0.5876426329977364,0.5091735910765688,0.07846904192116766,-0.3068739878628989,-0.3651051671527553,5.823117928985644
SMALL,b=2.0 E+R,OOS,0.5328242899842535,1.2903492730002664,0.41293028262445,0.5595870287623598,0.43984693026555094,0.11974009849680883,-0.30687398786289843,-0.365105167152756,5.823117928985755
SMALL,b=3.0 E+R,FULL,-0.3229182903875633,0.889659448681041,-0.36296842670114254,0.5077916564736739,0.5091735910765688,-0.0013819346028949298,-0.32458203818495435,-0.3651051671527553,4.052312896780097
SMALL,b=3.0 E+R,OOS,-0.22451856605849582,1.2919888318945127,-0.17377748206172353,0.445072189708324,0.43984693026555094,0.005225259442773078,-0.32458203818495523,-0.365105167152756,4.052312896780075
SMALL,b=4.0 E+R,FULL,-0.1282325707218333,0.9149828145865073,-0.14014751826763358,0.5385992071443464,0.5091735910765688,0.029425616067777605,-0.31986751228202104,-0.3651051671527553,4.523765487073428
SMALL,b=4.0 E+R,OOS,-0.20913084977506197,1.355911344694644,-0.15423637437162896,0.44892170857557256,0.43984693026555094,0.009074778310021625,-0.31986751228202115,-0.365105167152756,4.523765487073483
SMALL,b=6.0 E+R,FULL,0.5804811636614977,0.9159882457562376,0.6337211927673306,0.6547174522323834,0.5091735910765688,0.14554386115581464,-0.28858223426965024,-0.3651051671527553,7.652293288310508
SMALL,b=6.0 E+R,OOS,0.4483770079609716,1.3484140366022332,0.33252175948183016,0.5475482964010386,0.43984693026555094,0.1077013661354877,-0.28858223426965013,-0.365105167152756,7.652293288310585
SMALL,b=1.0 R,FULL,0.5666626290954256,1.043892800735995,0.5428360351713327,0.599125094474725,0.5091735910765688,0.08995150339815616,-0.31531027512378607,-0.3651051671527553,4.979489202896925
SMALL,b=1.0 R,OOS,0.9983216456734525,1.3959389252456564,0.7151614068629604,0.5706327741571194,0.43984693026555094,0.1307858438915685,-0.31531027512378784,-0.365105167152756,4.979489202896814
SMALL,b=1.5 R,FULL,1.3450264510462095,1.0718336385403844,1.2548835963740206,0.6966032485190937,0.5091735910765688,0.18742965744252493,-0.31300912742374853,-0.3651051671527553,5.209603972900679
SMALL,b=1.5 R,OOS,1.9227422457798597,1.3859129708804636,1.387347031291836,0.680661784731277,0.43984693026555094,0.2408148544657261,-0.31300912742374765,-0.365105167152756,5.209603972900833
SMALL,b=2.0 R,FULL,1.011413081025516,1.0278016202067517,0.9840547642083508,0.6516946086270896,0.5091735910765688,0.14252101755052082,-0.3252468514282283,-0.3651051671527553,3.9858315724527027
SMALL,b=2.0 R,OOS,1.5895945534473035,1.3932611594798423,1.1409164338154376,0.636124417849525,0.43984693026555094,0.19627748758397406,-0.3252468514282283,-0.365105167152756,3.9858315724527693
SMALL,b=3.0 R,FULL,1.186728654042937,0.9540176245332038,1.2439273903598975,0.6658142493898735,0.5091735910765688,0.15664065831330476,-0.37277173602344005,-0.3651051671527553,-0.7666568870684731
SMALL,b=3.0 R,OOS,0.9412331604878421,1.3582557556259593,0.6929719653969512,0.5436710067537762,0.43984693026555094,0.10382407648822528,-0.37277173602344094,-0.365105167152756,-0.7666568870684953
SMALL,b=4.0 R,FULL,0.6492149751161199,0.9180698236247602,0.7071520688403234,0.5819498890849679,0.5091735910765688,0.07277629800839913,-0.38880792088843863,-0.3651051671527553,-2.3702753735683313
SMALL,b=4.0 R,OOS,0.3706155441299445,1.3257718285867892,0.2795470051019287,0.4629974054670941,0.43984693026555094,0.023150475201543175,-0.38880792088843874,-0.365105167152756,-2.370275373568276
SMALL,b=6.0 R,FULL,0.9759673948209393,0.9346835364163664,1.0441688087958174,0.6170926983765265,0.5091735910765688,0.10791910729995768,-0.38336398223969226,-0.3651051671527553,-1.8258815086936941
SMALL,b=6.0 R,OOS,0.5397672919484342,1.3707396168515862,0.39377813649846255,0.4770891747303021,0.43984693026555094,0.03724224446475116,-0.3833639822396915,-0.365105167152756,-1.8258815086935498
SMALL,H0 (no hold),FULL,-0.1161641023320347,1.0713710402821102,-0.10842565083843103,0.5388251808386035,0.5091735910765688,0.029651589762034747,-0.3280614534611852,-0.3651051671527553,3.7043713691570113
SMALL,H0 (no hold),OOS,0.33764091816136893,1.3375139943439969,0.25243916668473426,0.526493897097474,0.43984693026555094,0.08664696683192302,-0.328061453461185,-0.365105167152756,3.7043713691571
