panel,rung,gross,family,state,side,prior,level,w,depth,cadence,on_share,gap,g_eff,twin_Sharpe,dSharpe,dOOS,dIS,dCAGR,dMaxDD,win,tie,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,p4a_oos,p4b_oos,fail4b,both
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,0.25,D,0.16115237452171957,0.040288093630429844,0.7197839297771776,1.1292509111964644,0.08617076798037027,0.12089082820324881,0.045434526406876063,0.004581366664330622,0.012018823328207362,True,False,0.11279227496645561,1.2154216791768346,-0.13956427633117607,1.2082104860487377,1.2233951484093037,1.0985466248749636,0.12320244072624442,1.310359928508298,-0.13956427633117607,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,0.25,W,0.1573261309925726,0.03933153274814316,0.7205013504388926,1.1292492836876828,0.05852817650569109,0.12185730016457685,-0.01649850415706311,0.002270335184864969,0.013819971863630931,True,False,0.11058975623907474,1.187777460193374,-0.13790841868460268,1.1493117930355632,1.2247901636984908,1.036612533465906,0.12366073473087291,1.3113242580496745,-0.1379084186846029,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,0.5,D,0.16115237452171957,0.0805761872608598,0.6895678595543552,1.1293189268003248,0.16086992594514604,0.23394096803975195,0.07834256462701195,0.008928544390187199,0.024023659828909305,True,False,0.11256726628755809,1.2901888527454708,-0.12142684525003322,1.2455519677850884,1.3334090053785532,1.1314990578408217,0.12416171742293258,1.4234995457733697,-0.12142684525003322,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,0.5,W,0.1573261309925726,0.07866306549628632,0.6910027008777853,1.1293156898294123,0.10249096149566284,0.2359759810991615,-0.04924295816376878,0.004326213774424659,0.027692740079561018,True,False,0.10818204199070114,1.2318066513250752,-0.1180495003608496,1.124588780330478,1.3363318358752614,1.0039114196693608,0.12508710934942413,1.4255303027407276,-0.11804950036084993,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,1.0,D,0.16115237452171957,0.1611523745217196,0.6291357191087104,1.1294537092589434,0.22266465358399024,0.35148730617960733,0.08216043697691178,0.016923391000913446,0.03650612288068167,True,False,0.11142261100775408,1.3521183628429336,-0.0966182683864032,1.2551156082474253,1.4492566042565496,1.1354052523899056,0.12522455648838982,1.5412228785434905,-0.09571522319202863,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,252,1.0,W,0.1573261309925726,0.15732613099257253,0.6320054017555706,1.1294473187087706,0.10661172481309178,0.3598158247093799,-0.17092886217453906,0.007802915362401963,0.025382258135618452,True,False,0.10273587441247023,1.2360590435218624,-0.10832919957483023,1.0166400213053652,1.459331880010281,0.8823117550604285,0.12710922219796217,1.5495430145402742,-0.08976282049107931,False,False,False,True,CAGR,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,0.25,D,0.1406707179833446,0.0351676794958361,0.7236242403781229,1.1292421708541804,0.06258505464097985,0.07238362626786188,0.051449551215345224,0.003165346721880402,0.002623057781510729,True,False,0.11195742231155159,1.1918272254951603,-0.14973807682281592,1.2129617381778386,1.1743433691732224,1.1045559534008809,0.12063039758466054,1.2618412200964961,-0.1497380768228157,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,0.25,W,0.141571010578438,0.035392752644609504,0.7234554355165429,1.1292425543007913,0.044381525317807924,0.05034614941844184,0.037385277595948896,0.0023697301250602543,-0.005368467216198769,True,False,0.11113622793177069,1.1736240796185993,-0.15769536970935905,1.1993583416971347,1.1526992696336775,1.0904919296485316,0.11999957782377013,1.2398042480721096,-0.15769536970935905,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,0.5,D,0.1406707179833446,0.07033535899167231,0.6972484807562458,1.1293016260448725,0.11231347251803658,0.13073879199944916,0.09200103140920701,0.006135684698442612,0.005114896276713132,True,False,0.11093637975855741,1.241615098562909,-0.141896355252078,1.2566299223287636,1.2285124529831104,1.1451462213895351,0.1190750107968448,1.3202746195144643,-0.14189635525207822,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,0.5,W,0.141571010578438,0.07078550528921901,0.6969108710330858,1.129302378965913,0.07568110572665243,0.08637525738202978,0.06333175799046242,0.004573128980269958,-0.010752563779458102,True,False,0.1093228348554438,1.2049834846925653,-0.15769536970935905,1.2290169538982212,1.1847701153207102,1.1164774397549537,0.1178564244051552,1.2759120750675375,-0.15769536970935893,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,1.0,D,0.1406707179833446,0.14067071798334463,0.6444969615124916,1.129419545082512,0.1396536232697767,0.1598542800282985,0.11891158467979746,0.011495122470194907,0.00970570112089375,True,False,0.10831682402531695,1.2690731683522887,-0.12655962605801896,1.2868610117395582,1.252313393425693,1.172133968388216,0.11528571763007966,1.3495450284226187,-0.12655962605801885,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,504,1.0,W,0.141571010578438,0.14157101057843802,0.6438217420661715,1.129421049901773,0.07661460319738778,0.08784158473385317,0.06420033778563083,0.008485321762485842,-0.02156795517715937,True,False,0.105204957825078,1.2060356530991607,-0.15769536970935916,1.2346612720756867,1.1807863976321247,1.1174237088907528,0.11301926523311878,1.2775343080682127,-0.15769536970935927,False,False,False,True,CAGR,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,0.25,D,0.09655638082376772,0.02413909520594193,0.7318956785955435,1.129223486166454,0.050484491011712374,0.0685219257788845,0.029861349684205507,0.00215099842707156,0.011936881716481107,True,False,0.11219506834604487,1.1797079771781664,-0.14209883176664506,1.1903296480873822,1.1713793336392093,1.082955580272691,0.12133654618364087,1.257954917090522,-0.14209883176664506,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,0.25,W,0.09520594193112762,0.023801485482781937,0.7321488858879135,1.1292229087798367,0.06275961256987261,0.09991249536380087,0.01900067917718773,0.003572170207849057,0.01617849859022491,True,False,0.11365453460156694,1.1919825213497093,-0.13790841868460313,1.1796890943200025,1.2047342056707826,1.0720945338041774,0.12463878049891042,1.2893447262502769,-0.13790841868460302,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,0.5,D,0.09655638082376772,0.04827819041188386,0.7137913571910871,1.1292643678773078,0.08916429915018353,0.12381511818696889,0.05091444433959591,0.004143954815393647,0.02378090488695761,True,False,0.11144790912984259,1.2184286670274913,-0.12658760783652634,1.2137146172993196,1.223387265760855,1.1040353172714459,0.12051154973248646,1.313301929210994,-0.12658760783652634,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,0.5,W,0.09520594193112762,0.04760297096556376,0.7142977717758272,1.129263221317587,0.1150428817747311,0.19006735661547958,0.029509049484431227,0.006990634229042003,0.032421812729701016,True,False,0.11437131419178526,1.2443061030923181,-0.11804950036085005,1.1928357579193452,1.2939112155855232,1.0826291746608379,0.12712041755584647,1.379552658712438,-0.1180495003608496,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,1.0,D,0.09655638082376772,0.09655638082376772,0.6775827143821742,1.1293457447277582,0.11000762385605256,0.15893899283150925,0.05797754270652078,0.007658133513381182,0.03767277807195357,True,False,0.10948375607980765,1.2393533685838107,-0.10533972381797563,1.223511473892588,1.2547182466507847,1.1111515726111025,0.11825386984282815,1.348532821071213,-0.10347758343832802,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,1008,1.0,W,0.09520594193112762,0.09520594193112764,0.6785955435516543,1.129343497364225,0.16585905681341795,0.29780741497652685,0.019058962108564836,0.01336715475959882,0.03787893662299491,True,False,0.1153460135796065,1.2952025541776429,-0.10533972381797563,1.1859561997023407,1.4028111061819195,1.0722315216482265,0.13148227419118053,1.4873982899643985,-0.09614633945527573,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,0.25,D,0.06774701778077875,0.016936754445194713,0.7372974341661039,1.1292112402094854,0.03755202212988795,0.0727434156442639,-1.8711576876828673e-05,0.0018158004951902562,0.008174131973399446,True,False,0.11267738758912782,1.1667632623393733,-0.1469541919846099,1.1575880917181356,1.175828954974742,1.0530675465380739,0.12176030304454777,1.2621602779441625,-0.14695419198460946,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,0.25,W,0.06684672518568535,0.01671168129642131,0.737466239027684,1.129210859717487,0.03276448079360117,0.06242854906999229,-1.8463912581978548e-05,0.002241722681471714,-0.005154725865339493,True,False,0.11312889074674781,1.1619753405110882,-0.16031722193330988,1.1575880917181356,1.1668549040013347,1.0530675465380739,0.12259065691600823,1.251844910196667,-0.1603172219333101,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,0.5,D,0.06774701778077875,0.033873508890389425,0.7245948683322079,1.1292399709621175,0.06583877673807215,0.13269884807512278,-3.742217756919075e-05,0.0035195819717317445,0.01621241879332347,True,False,0.11245861686624559,1.1950787477001896,-0.13634537946259573,1.1575880917181356,1.232772759912979,1.0530675465380739,0.12135806433901908,1.3221535456077094,-0.1363453794625955,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,0.5,W,0.06684672518568535,0.03342336259284262,0.7249324780553681,1.1292392087383585,0.05807947309995476,0.11367498765223139,-3.692552768685964e-05,0.004397473761887483,-0.010371295212870613,True,False,0.11338751329401342,1.1873186818383132,-0.16299734092217022,1.1575880917181356,1.2163335072941146,1.0530675465380739,0.12306641146206565,1.3031286816545455,-0.16299734092217,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,1.0,D,0.06774701778077875,0.06774701778077874,0.699189736664416,1.1292973004578915,0.08442210042178955,0.1773261038789924,-7.481832081412954e-05,0.0065936765887477655,0.025861675642027793,True,False,0.11168820507886612,1.213719400879681,-0.12154392512002477,1.1575880917181356,1.2742037729802045,1.0530675465380739,0.11994207992163441,1.3668562426471174,-0.12154392512002454,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.12,2016,1.0,W,0.06684672518568535,0.06684672518568535,0.699864956110736,1.1292958022207398,0.08002685746779292,0.16037644666146633,-7.38398795248063e-05,0.008450874949713638,-0.02098901151312127,True,False,0.11364753503320602,1.2093226596885327,-0.16853164971859447,1.1575880917181356,1.2617240244569932,1.0530675465380739,0.12354483171861053,1.3499046149826432,-0.16853164971859436,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,0.25,D,0.19671393202790907,0.04917848300697725,0.713116137744767,1.1292658967179128,0.08674806118111555,0.12960947873639972,0.03659624005665929,0.004706623074529626,0.013391316170855316,True,False,0.11190842828616554,1.2160139578990283,-0.13684031841789612,1.2007497055123062,1.2313390722351532,1.0897181100973772,0.12278385588303808,1.3190983017603999,-0.1368403184178959,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,0.25,W,0.1976142246230025,0.04940355615575065,0.712947332883187,1.1292662799161932,0.04825360728909178,0.11966493318852423,-0.03609740370393766,0.001220978012108631,0.012288943218268678,True,False,0.1083972081918978,1.177519887205285,-0.1379084186846029,1.132238802101842,1.2209250892237693,1.01702471626564,0.12193735374308945,1.3091542605081068,-0.1379084186846028,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,0.5,D,0.19671393202790907,0.0983569660139545,0.6762322754895341,1.1293487517527234,0.1615758430558054,0.2535061883364542,0.058754403283291845,0.009157365303698484,0.026873410204903636,True,False,0.11077862448241738,1.2909245948085288,-0.11586409086537719,1.2288372362809494,1.3515177553340032,1.1119304007251756,0.12329566416028759,1.4431039679922033,-0.11586409086537719,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,0.5,W,0.1976142246230025,0.09880711231150119,0.6758946657663741,1.1293495035917789,0.07905209985762007,0.23160850542781564,-0.0928553363605632,0.0022126956112504814,0.024619393387977695,True,False,0.10378297775900203,1.208401603449399,-0.11804950036085005,1.0863389823865464,1.328490607798045,0.9603211530475096,0.12160613624511574,1.421207273027791,-0.11804950036084971,False,False,True,True,CAGR,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,1.0,D,0.19671393202790907,0.1967139320279091,0.6024645509790681,1.1295126336984453,0.21246569841166774,0.37961493846847216,0.033404847418458505,0.017296299317807406,0.04314435167863495,True,False,0.10776420589643565,1.341978332110113,-0.08451428322574306,1.2121148755740394,1.4750398259099917,1.0866884244645238,0.12337836651168099,1.5694277540649455,-0.0797496907519305,False,True,True,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,252,1.0,W,0.1976142246230025,0.1976142246230025,0.6017893315327482,1.1295141382581886,0.04075712200152615,0.33359149560627754,-0.2751306750961544,0.0035225122414330734,-0.00310376474224916,True,False,0.09388826034222997,1.1702712602597147,-0.13062363477435868,0.923441630522417,1.426267985076851,0.7781538928123788,0.12001584903780937,1.523406282524549,-0.08761045747531104,False,False,True,True,"H1,CAGR",False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,0.25,D,0.17398154400180058,0.04349538600045011,0.7173784604996625,1.1292562884650987,0.07091466899835752,0.08349804851575415,0.05678191557848744,0.0038185160083026304,0.004141438019023225,True,False,0.11166530639834749,1.2001709574634563,-0.14695419198460968,1.2188370662491055,1.1845124328563188,1.1098975198834804,0.12020862049182424,1.2729742262814796,-0.14695419198461002,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,0.25,W,0.1766824217870808,0.044170605446770206,0.7168720459149224,1.129257423624438,0.0436140391593518,0.05341706017541448,0.03200705182959429,0.0021727792186756467,-0.009324135853247428,True,False,0.10994299363262194,1.1728714627837897,-0.16031722193330988,1.1954560239253975,1.1545043428237942,1.085123396300737,0.11893538451061825,1.2428947319682184,-0.16031722193330988,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,0.5,D,0.17398154400180058,0.08699077200090033,0.6847569209993247,1.1293296503847248,0.12865264361043227,0.15323583049853617,0.10212602353033295,0.007414206677741841,0.008126941978729985,True,False,0.11032509067770024,1.257982293995157,-0.13634537946259562,1.2677731792555251,1.2491558321145269,1.1552895271034682,0.11819642890052595,1.342808505338691,-0.13634537946259562,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,0.5,W,0.1766824217870808,0.08834121089354041,0.6837440918298447,1.1293319262995276,0.07216612531380973,0.09078052216910115,0.050492777443096104,0.004156430132151279,-0.01873108646773336,True,False,0.106914064842069,1.2014980516133373,-0.1629973409221699,1.2191839762785204,1.1865918398380535,1.1036577691462794,0.11570038315324616,1.2803561887072021,-0.16299734092217,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,1.0,D,0.17398154400180058,0.17398154400180055,0.6195138419986496,1.1294750301535808,0.159561017467706,0.18796502081264443,0.1313807687537798,0.01394278677689842,0.0012803150274115493,True,False,0.10698747009267784,1.2890360476212868,-0.1298739941049465,1.3009670251966998,1.2771782586176943,1.1846395987584144,0.11339097648957086,1.3777285522592633,-0.12987399410494638,False,True,False,True,-,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,504,1.0,W,0.1766824217870808,0.17668242178708082,0.6174881836596894,1.1294794606859642,0.05453304485945054,0.07918946517061931,0.02650074468104191,0.007562739962497345,-0.03779233145407346,True,False,0.10030118549010592,1.1840125055454147,-0.16853164971859413,1.2027481303378418,1.1672133325441167,1.0797624886974677,0.10859977048134573,1.2689588048255578,-0.16853164971859447,False,False,False,True,CAGR,False
U56,0,0.75,BREADTH-LO,BREADTH,LO,True,0.17,1008,0.25,D,0.12221471978392978,0.03055367994598246,0.7270847400405132,1.1292343546183738,0.05378217767024518,0.08121088103489038,0.021864914392781154,0.0022442982489372376,0.01096313574401564,True,False,0.11156019504142312,1.183016532288619,-0.14209883176664506,1.1838281436907447,1.183605964741046,1.074966223877209,0.12144469736512864,1.2706581840100664,-0.14209883176664495,False,True,False,True,-,False
