panel,book,cost,gross,window,n_fail,cls,closes,closers,closer_lo,closer_hi,margin,m_H1,m_H2,m_SHARPE,m_DD,m_CAGR
broad136,EWband0.00-W,10.0,0.9,IS,1,CAGR,False,0,,,-0.012623775294687722,0.06211377039352206,0.2001681769508652,0.15864797710069722,0.03745152605966487,-0.012623775294687722
broad136,EWband0.00-W,10.0,1.0,IS,1,CAGR,False,0,,,-0.0023517262614568546,0.06230450373333141,0.20068910509380777,0.15899359063941065,0.027215163227047784,-0.0023517262614568546
broad136,EWband0.00-W,25.0,0.15,IS,2,H1+CAGR,False,0,,,,-0.0034122901204038936,0.12245780114329263,0.08799752367993341,0.11547029672620637,-0.09043901357775075
broad136,EWband0.00-W,25.0,0.3,IS,2,H1+CAGR,False,0,,,,-0.002498939731432448,0.12384516099532061,0.08912993847377215,0.09875881133089362,-0.07613490949701152
broad136,EWband0.00-W,25.0,0.45,IS,2,H1+CAGR,False,0,,,,-0.0016804276851128952,0.1251528240979678,0.09017487428891424,0.08221469449455546,-0.06181474061384418
broad136,EWband0.00-W,25.0,0.6,IS,2,H1+CAGR,False,0,,,,-0.0009696584800182872,0.1263747769371315,0.09112244956403648,0.06583630593536186,-0.0474881286255896
broad136,EWband0.00-W,25.0,0.75,IS,2,H1+CAGR,False,0,,,,-0.00037343755784280397,0.12749486567004298,0.09196171828566846,0.04962171376331395,-0.03316575121686938
broad136,EWband0.00-W,25.0,0.9,IS,1,CAGR,False,0,,,-0.018859126442646645,0.00010165451592814012,0.12850166520957007,0.09268391615086768,0.03356926314103484,-0.018859126442646645
broad136,EWband0.00-W,25.0,1.0,IS,1,CAGR,False,0,,,-0.009336380307358616,0.00034650252400703074,0.12910371409411403,0.09309516114759087,0.022957357402047324,-0.009336380307358616
broad136,EWband0.03-M,0.0,0.15,IS,1,CAGR,True,1,1.0,1.0,-0.08774838607093705,0.11779400592849432,0.22489348897793282,0.19943710796911884,0.11582359020883606,-0.08774838607093705
broad136,EWband0.03-M,0.0,0.3,IS,1,CAGR,True,1,1.0,1.0,-0.07066277015253875,0.11974383399757038,0.22632602421813197,0.20107802265972552,0.09946345042248886,-0.07066277015253875
broad136,EWband0.03-M,0.0,0.45,IS,1,CAGR,True,1,1.0,1.0,-0.0534643445254136,0.12168318566075598,0.22776492332764686,0.20271079837297767,0.08322184531244672,-0.0534643445254136
broad136,EWband0.03-M,0.0,0.6,IS,1,CAGR,True,1,1.0,1.0,-0.03615606752640399,0.1236131859286167,0.229210284090829,0.20433600148688758,0.06711385113715887,-0.03615606752640399
broad136,EWband0.03-M,0.0,0.75,IS,1,CAGR,True,1,1.0,1.0,-0.01874099898264625,0.125534959410176,0.23066219631116702,0.205954186201603,0.051138804193574555,-0.01874099898264625
broad136,EWband0.03-M,0.0,0.9,IS,1,CAGR,True,1,1.0,1.0,-0.0012223016576594636,0.12744963294041578,0.2321207417393043,0.20756589573917594,0.035296045520374936,-0.0012223016576594636
broad136,EWband0.03-M,10.0,0.15,IS,1,CAGR,True,1,1.0,1.0,-0.08802139016202071,0.10090186274728152,0.20683920296919456,0.1821358294119273,0.11571767043522876,-0.08802139016202071
broad136,EWband0.03-M,10.0,0.3,IS,1,CAGR,True,1,1.0,1.0,-0.07121400604956996,0.10296889294435585,0.20841196911807836,0.18390384551890193,0.09929533207430788,-0.07121400604956996
broad136,EWband0.03-M,10.0,0.45,IS,1,CAGR,True,1,1.0,1.0,-0.0542997861914315,0.10500844995486891,0.20997464194352844,0.1856471136918132,0.08300045285620508,-0.0542997861914315
broad136,EWband0.03-M,10.0,0.6,IS,1,CAGR,True,1,1.0,1.0,-0.03728263587533209,0.10701895771505687,0.2115257721250865,0.18736406123309135,0.06682460044732355,-0.03728263587533209
broad136,EWband0.03-M,10.0,0.75,IS,1,CAGR,True,1,1.0,1.0,-0.020166630048492507,0.10900170256072084,0.21306375166494051,0.18905451645381666,0.05078420567193634,-0.020166630048492507
broad136,EWband0.03-M,10.0,0.9,IS,1,CAGR,True,1,1.0,1.0,-0.0029560315436772955,0.1109574945454922,0.21458881068117774,0.19071898032040036,0.03487842092863161,-0.0029560315436772955
broad136,EWband0.03-M,25.0,0.15,IS,1,CAGR,True,1,1.0,1.0,-0.08843077354667994,0.07550101307231494,0.17968460083259363,0.1561165017829249,0.1155588031291517,-0.08843077354667994
broad136,EWband0.03-M,25.0,0.3,IS,1,CAGR,True,1,1.0,1.0,-0.07204036799637115,0.07774454775531336,0.18146857726443377,0.15807593758058291,0.09898263045222813,-0.07204036799637115
broad136,EWband0.03-M,25.0,0.45,IS,1,CAGR,True,1,1.0,1.0,-0.05555183791902507,0.07993500690198507,0.18321765802249113,0.15998560010351248,0.0826169972555644,-0.05555183791902507
broad136,EWband0.03-M,25.0,0.6,IS,1,CAGR,True,1,1.0,1.0,-0.03897050233224497,0.08206675149663878,0.18492806983537768,0.16184070045716403,0.06639084774126439,-0.03897050233224497
broad136,EWband0.03-M,25.0,0.75,IS,1,CAGR,True,1,1.0,1.0,-0.022301948617477696,0.08414132567783561,0.18659565083226193,0.1636399839949556,0.0502524964385013,-0.022301948617477696
broad136,EWband0.03-M,25.0,0.9,IS,1,CAGR,True,1,1.0,1.0,-0.00555207544347136,0.08615904074585812,0.1882208640172549,0.16538387781749186,0.03425225012124691,-0.00555207544347136
broad136,EWband0.03-W,0.0,0.15,IS,1,CAGR,True,1,1.0,1.0,-0.08825041312621418,0.11718248748386373,0.25738318794171855,0.21622053949101172,0.11645739665177826,-0.08825041312621418
broad136,EWband0.03-W,0.0,0.3,IS,1,CAGR,True,1,1.0,1.0,-0.07171801122924537,0.11731327638154065,0.2583281373470294,0.21673354219502228,0.10068362532395139,-0.07171801122924537
broad136,EWband0.03-W,0.0,0.45,IS,1,CAGR,True,1,1.0,1.0,-0.05512666513519282,0.11744367188833005,0.25927515809452406,0.21724678937178132,0.08502991207283375,-0.05512666513519282
broad136,EWband0.03-W,0.0,0.6,IS,1,CAGR,True,1,1.0,1.0,-0.03848205368367441,0.11757371579290488,0.2602242632243512,0.21776030925503753,0.0694972786726116,-0.03848205368367441
broad136,EWband0.03-W,0.0,0.75,IS,1,CAGR,True,1,1.0,1.0,-0.021789996810357537,0.11770344892084605,0.26117546568705463,0.21827412929300682,0.0540867152369581,-0.021789996810357537
broad136,EWband0.03-W,0.0,0.9,IS,1,CAGR,True,1,1.0,1.0,-0.005056454492439966,0.11783291114867822,0.26212877834224835,0.21878827615439644,0.038799180270114,-0.005056454492439966
broad136,EWband0.03-W,10.0,0.15,IS,1,CAGR,True,1,1.0,1.0,-0.08865082896526111,0.0901745519054401,0.2306775615877994,0.1895009018870426,0.1163003740172788,-0.08865082896526111
broad136,EWband0.03-W,10.0,0.3,IS,1,CAGR,True,1,1.0,1.0,-0.0725226725269833,0.09060154451318381,0.2319181922924578,0.1903073744560002,0.1003782152144809,-0.0725226725269833
broad136,EWband0.03-W,10.0,0.45,IS,1,CAGR,True,1,1.0,1.0,-0.05634073857576072,0.09098930743373124,0.23312846083393546,0.19107853799108176,0.08458361982794618,-0.05634073857576072
broad136,EWband0.03-W,10.0,0.6,IS,1,CAGR,True,1,1.0,1.0,-0.04011239024893143,0.09133353757650653,0.23430429322682889,0.1918101779000312,0.06891638517408863,-0.04011239024893143
broad136,EWband0.03-W,10.0,0.75,IS,1,CAGR,True,1,1.0,1.0,-0.023845568654118243,0.09162948035262963,0.23544080217435193,0.19249749267007843,0.053376692214291005,-0.023845568654118243
broad136,EWband0.03-W,10.0,0.9,IS,1,CAGR,True,1,1.0,1.0,-0.007548720016413157,0.09187437445633806,0.23653264509094218,0.19313658468686334,0.03796426741872408,-0.007548720016413157
broad136,EWband0.03-W,25.0,0.15,IS,1,CAGR,False,0,,,-0.08925116578209524,0.04961849817187247,0.19059705395382154,0.14938558180596817,0.11606164713459069,-0.08925116578209524
broad136,EWband0.03-W,25.0,0.3,IS,1,CAGR,False,0,,,-0.07372852452596279,0.05049115759231326,0.19228149908017356,0.15063318933241732,0.09991389531320996,-0.07372852452596279
broad136,EWband0.03-W,25.0,0.45,IS,1,CAGR,False,0,,,-0.05815929529309438,0.051266082297240834,0.1938869034688151,0.15179199599688165,0.08390513680416459,-0.05815929529309438
broad136,EWband0.03-W,25.0,0.6,IS,1,CAGR,False,0,,,-0.04255336339719029,0.0519324809890237,0.19540306283764974,0.15285144019915342,0.0680333255781154,-0.04255336339719029
broad136,EWband0.03-W,25.0,0.75,IS,1,CAGR,False,0,,,-0.026921834910222597,0.05247840252059188,0.19681772500961348,0.1537994693878324,0.05229742359893866,-0.026921834910222597
broad136,EWband0.03-W,25.0,0.9,IS,1,CAGR,False,0,,,-0.011276854036362693,0.0528968648009539,0.1981175055552571,0.1546262842576276,0.0366953069146522,-0.011276854036362693
broad136,EWband0.03-W,25.0,1.0,IS,1,CAGR,False,0,,,-0.0008459508389765391,0.05310077541398872,0.1989136640660505,0.1551050412104653,0.02636751931234463,-0.0008459508389765391
broad136,EWungated-W,0.0,0.15,IS,1,CAGR,True,1,0.6,0.6,-0.07609448026818233,0.24161157570143288,0.27506422612004955,0.24881200068650355,0.10017431095260013,-0.07609448026818233
broad136,EWungated-W,0.0,0.3,IS,1,CAGR,True,1,0.6,0.6,-0.04723551104062229,0.24309680171027293,0.275875730695444,0.250060445082652,0.06878737457058806,-0.04723551104062229
broad136,EWungated-W,0.0,0.45,IS,1,CAGR,True,1,0.6,0.6,-0.018165108875973668,0.2445913193488921,0.27668686321957403,0.2513104962689734,0.03817586625992833,-0.018165108875973668
broad136,EWungated-W,0.0,0.75,IS,1,DD,True,1,0.6,0.6,-0.020774174037637566,0.24761101129142704,0.2783079661866572,0.25381725917175757,-0.020774174037637566,0.04050993175548567
broad136,EWungated-W,0.0,0.9,IS,1,DD,True,1,0.6,0.6,-0.04913902114027888,0.24913756661701403,0.2791179066192475,0.25507486907372523,-0.04913902114027888,0.0700619063071738
broad136,EWungated-W,0.0,1.0,IS,1,DD,True,1,0.6,0.6,-0.06764657125352522,0.2501619253011308,0.2796576280897374,0.2559151403322806,-0.06764657125352522,0.08982394877258104
broad136,EWungated-W,10.0,0.15,IS,1,CAGR,True,1,0.6,0.6,-0.07629285099186134,0.23419675185966427,0.266037244570966,0.24098532846616827,0.10013102194054416,-0.07629285099186134
broad136,EWungated-W,10.0,0.3,IS,1,CAGR,True,1,0.6,0.6,-0.04762253079068224,0.23610593605344177,0.26724243259352165,0.24263508944447842,0.06870946492721589,-0.04762253079068224
broad136,EWungated-W,10.0,0.45,IS,1,CAGR,True,1,0.6,0.6,-0.018734350698163982,0.23795932298936828,0.2683887919880237,0.2442255758204106,0.03806974742968752,-0.018734350698163982
broad136,EWungated-W,10.0,0.75,IS,1,DD,True,1,0.6,0.6,-0.020927005304259144,0.24145304842768167,0.2704728771648406,0.2471891015492782,-0.020927005304259144,0.03957405442137196
broad136,EWungated-W,10.0,0.9,IS,1,DD,True,1,0.6,0.6,-0.049314827124429,0.24307708635035097,0.2713809767110664,0.24854146015051426,-0.049314827124429,0.06892611768450674
broad136,EWungated-W,10.0,1.0,IS,1,DD,True,1,0.6,0.6,-0.06783975883402424,0.24410705289832857,0.2719294793762912,0.2493880687351493,-0.06783975883402424,0.08854182346417072
broad136,EWungated-W,25.0,0.15,IS,1,CAGR,True,1,0.6,0.6,-0.07659033701093054,0.22307416594562868,0.2524954916587081,0.22924471128362778,0.10006609131235158,-0.07659033701093054
broad136,EWungated-W,25.0,0.3,IS,1,CAGR,True,1,0.6,0.6,-0.04820280085773343,0.22561938066101483,0.2542913408333711,0.2314965598341585,0.0685926101364285,-0.04820280085773343
broad136,EWungated-W,25.0,0.45,IS,1,CAGR,True,1,0.6,0.6,-0.01958766671719714,0.22801113794096184,0.25594064834645835,0.23359778227163774,0.03791058773066239,-0.01958766671719714
broad136,EWungated-W,25.0,0.75,IS,1,DD,True,1,0.6,0.6,-0.02115621110115637,0.23221599458565578,0.25871930215578454,0.23724654452769345,-0.02115621110115637,0.03817164099366244
broad136,EWungated-W,25.0,0.9,IS,1,DD,True,1,0.6,0.6,-0.04957847986700967,0.2339862781762384,0.2597746496735458,0.23874104666544116,-0.04957847986700967,0.0672244485095278
broad136,EWungated-W,25.0,1.0,IS,1,DD,True,1,0.6,0.6,-0.06812947075856354,0.2350246676095996,0.26033632157407083,0.23959716933210617,-0.06812947075856354,0.08662115894398303
broad136,TOP10-W,0.0,0.15,IS,1,CAGR,True,2,0.45,0.6,-0.0645768695424388,0.2069047382196586,0.4988613584888155,0.38208131886869334,0.10289464062579826,-0.0645768695424388
broad136,TOP10-W,0.0,0.3,IS,1,CAGR,True,2,0.45,0.6,-0.023794986674946395,0.2078306995184397,0.49990360092986696,0.3831295145049638,0.07383629261542793,-0.023794986674946395
broad136,TOP10-W,0.0,0.75,IS,1,DD,True,2,0.45,0.6,-0.011729667105275315,0.21047575284130382,0.5029832611145424,0.3861686307355081,-0.011729667105275315,0.101879729799074
broad136,TOP10-W,0.0,0.9,IS,1,DD,True,2,0.45,0.6,-0.03966698256058285,0.2113166367273266,0.5039944036579598,0.3871486494392691,-0.03966698256058285,0.14469038684034985
broad136,TOP10-W,0.0,1.0,IS,1,DD,True,2,0.45,0.6,-0.05809831068363189,0.21186674213615875,0.5046642869172271,0.3877933422531328,-0.05809831068363189,0.1734319506383578
broad136,TOP10-W,10.0,0.15,IS,1,CAGR,True,2,0.45,0.6,-0.06782344652797756,0.11295135877951834,0.39002336410671745,0.2817128963653339,0.10102238372810682,-0.06782344652797756
broad136,TOP10-W,10.0,0.3,IS,1,CAGR,True,2,0.45,0.6,-0.030504181419097054,0.11429168949802104,0.39148269121759505,0.2831713999928045,0.07004816465948197,-0.030504181419097054
broad136,TOP10-W,10.0,0.75,IS,1,DD,True,2,0.45,0.6,-0.02052960095768716,0.11779823301005732,0.39540687228839966,0.2870498371258332,-0.02052960095768716,0.08339944889706341
broad136,TOP10-W,10.0,0.9,IS,1,DD,True,2,0.45,0.6,-0.04986980862737608,0.11876781223642296,0.3965234914885969,0.28814395868265996,-0.04986980862737608,0.12178657000957716
broad136,TOP10-W,10.0,1.0,IS,1,DD,True,2,0.45,0.6,-0.06917868816546865,0.11935437520843872,0.3972069339771245,0.2888125999649154,-0.06917868816546865,0.147428227089767
broad136,TOP10-W,25.0,0.15,IS,2,H1+CAGR,False,0,,,,-0.02853221399717376,0.22653561400560407,0.13072896239681553,0.09800709289523715,-0.07267477190422567
broad136,TOP10-W,25.0,0.3,IS,2,H1+CAGR,False,0,,,,-0.026564837483124548,0.2286216594907724,0.13280673164148094,0.06423143191317462,-0.04049181844266425
broad136,TOP10-W,25.0,0.45,IS,2,H1+CAGR,False,0,,,,-0.024746446509401943,0.2305442272484124,0.13472742279990246,0.031034836466777987,-0.008234593752990294
broad136,TOP10-W,25.0,0.6,IS,2,H1+DD,False,0,,,,-0.023146668530704018,0.23228271435205117,0.13644400289800296,-0.0015693530280457002,0.024021235201572844
broad136,TOP10-W,25.0,0.75,IS,2,H1+DD,False,0,,,,-0.021752361355750427,0.233814400118886,0.13795329148464575,-0.033566741578580056,0.056195951932474064
broad136,TOP10-W,25.0,0.9,IS,2,H1+DD,False,0,,,,-0.020587519547906274,0.2350884839421994,0.13921965838950112,-0.0649479338755797,0.088197318236657
broad136,TOP10-W,25.0,1.0,IS,2,H1+DD,False,0,,,,-0.019946120791713096,0.2357915421890826,0.13992404847252593,-0.08552654519833033,0.10938813953578086
broad136,TOP20-W,0.0,0.15,IS,1,CAGR,True,2,0.6,0.75,-0.07224094618645294,0.22096363412502795,0.30338185240796633,0.294537620728053,0.10610651141325325,-0.07224094618645294
broad136,TOP20-W,0.0,0.3,IS,1,CAGR,True,2,0.6,0.75,-0.039399491545931364,0.2223109265860882,0.30483446674987813,0.2959790041042769,0.08011267145622317,-0.039399491545931364
broad136,TOP20-W,0.0,0.45,IS,1,CAGR,True,2,0.6,0.75,-0.00622524165769589,0.2236517643616357,0.3062869003332114,0.2974157182117949,0.054380085614352175,-0.00622524165769589
broad136,TOP20-W,0.0,0.9,IS,1,DD,True,2,0.6,0.75,-0.02114214877172224,0.2276424306925201,0.3106434600613126,0.30170195096674735,-0.02114214877172224,0.09495457535765717
broad136,TOP20-W,0.0,1.0,IS,1,DD,True,2,0.6,0.75,-0.037564170485673926,0.22852400969293163,0.3116114942692414,0.3026503185538385,-0.037564170485673926,0.11770713298151214
broad136,TOP20-W,10.0,0.15,IS,1,CAGR,True,2,0.6,0.75,-0.0748895235489212,0.13243700862863672,0.1998582732171852,0.1996480551886204,0.10556061000524744,-0.0748895235489212
broad136,TOP20-W,10.0,0.3,IS,1,CAGR,True,2,0.6,0.75,-0.04483465384825369,0.13419806309802074,0.20173678158675723,0.20150269535860676,0.07906090024359438,-0.04483465384825369
broad136,TOP20-W,10.0,0.45,IS,1,CAGR,True,2,0.6,0.75,-0.01459026402199115,0.1358972608654303,0.20355504720819262,0.20329556961801187,0.05285917445585234,-0.01459026402199115
broad136,TOP20-W,10.0,0.9,IS,1,DD,True,2,0.6,0.75,-0.02389124328103362,0.14050902568492574,0.20853141793237095,0.20818869430742648,-0.02389124328103362,0.07686157118839587
broad136,TOP20-W,10.0,1.0,IS,1,DD,True,2,0.6,0.75,-0.04056157445162176,0.14141813704861694,0.20952462816773143,0.20916118494728497,-0.04056157445162176,0.09724183020126376
broad136,TOP20-W,25.0,0.15,IS,2,H1+CAGR,False,0,,,,-0.0006894381064981303,0.04440968121010136,0.05703876840782052,0.10474226893992858,-0.078849943963205
broad136,TOP20-W,25.0,0.3,IS,1,CAGR,False,0,,,-0.052936621865445344,0.0016970776523900222,0.0469271455833169,0.05951638926670677,0.07748519128905221,-0.052936621865445344
broad136,TOP20-W,25.0,0.45,IS,1,CAGR,False,0,,,-0.02702120164024302,0.003938062474942883,0.049294123390086764,0.06184618312885548,0.05058199200607674,-0.02702120164024302
broad136,TOP20-W,25.0,0.6,IS,1,CAGR,False,0,,,-0.0011528192912942936,0.0059925543959584715,0.05148161748754476,0.06399277729800412,0.024033060573588144,-0.0011528192912942936
broad136,TOP20-W,25.0,0.75,IS,1,DD,False,0,,,-0.0021583427329187888,0.007856505728567331,0.05344682430102066,0.0659347422699994,-0.0021583427329187888,0.0246143488938525
broad136,TOP20-W,25.0,0.9,IS,1,DD,False,0,,,-0.02800001697694618,0.009490276500616401,0.05519993759634345,0.06765514980388587,-0.02800001697694618,0.05022099169165617
broad136,TOP20-W,25.0,1.0,IS,1,DD,False,0,,,-0.04503965803270646,0.010441338789316523,0.056230199037152095,0.06866398692153775,-0.04503965803270646,0.0671701896877045
broad136,TOP40-W,0.0,0.15,IS,1,CAGR,True,2,0.6,0.75,-0.07706480503971413,0.08763667091348626,0.3677919452316889,0.2490500965755984,0.10915165973416077,-0.07706480503971413
broad136,TOP40-W,0.0,0.3,IS,1,CAGR,True,2,0.6,0.75,-0.04919298757905122,0.08869526925971416,0.36870215122185535,0.2500963807788168,0.08613146811472475,-0.04919298757905122
broad136,TOP40-W,0.0,0.45,IS,1,CAGR,True,2,0.6,0.75,-0.021125870285678805,0.08975141181078727,0.3696159654545874,0.25114159206828357,0.06329830736729716,-0.021125870285678805
broad136,TOP40-W,0.0,0.9,IS,1,DD,True,2,0.6,0.75,-0.00399585124714405,0.09291077511893653,0.3723789677335567,0.25427418047220396,-0.00399585124714405,0.06400200672939682
broad136,TOP40-W,0.0,1.0,IS,1,DD,True,2,0.6,0.75,-0.01868949119963345,0.0936120507759397,0.3729973379966367,0.25497030817861766,-0.01868949119963345,0.08305869213349892
broad136,TOP40-W,10.0,0.15,IS,1,CAGR,True,1,0.75,0.75,-0.07918195646039095,0.004928121689890319,0.2772220622985433,0.16334373650042666,0.10819153131233897,-0.07918195646039095
broad136,TOP40-W,10.0,0.3,IS,1,CAGR,True,1,0.75,0.75,-0.05351723844488154,0.006387427938169266,0.27856013940525215,0.1647974810346029,0.08422991742060917,-0.05351723844488154
broad136,TOP40-W,10.0,0.45,IS,1,CAGR,True,1,0.75,0.75,-0.027751317897270034,0.007786974168527028,0.2798386823138621,0.16619056959491996,0.06047446196352915,-0.027751317897270034
broad136,TOP40-W,10.0,0.6,IS,1,CAGR,True,1,0.75,0.75,-0.00191408558173356,0.00911390506933063,0.2810425320151815,0.16750938512775226,0.03693421651939069,-0.00191408558173356
broad136,TOP40-W,10.0,0.9,IS,1,DD,True,1,0.75,0.75,-0.009464813839827863,0.011524299243600988,0.28318670539957247,0.16989288009978676,-0.009464813839827863,0.04984350503541901
broad136,TOP40-W,10.0,1.0,IS,1,DD,True,1,0.75,0.75,-0.024719819968690188,0.012246695436938793,0.2838278771773022,0.17060927194970166,-0.024719819968690188,0.06708306006181941
broad136,TOP40-W,25.0,0.15,IS,2,H1+CAGR,False,0,,,,-0.11948432495019823,0.14120347207291561,0.0345025745387495,0.10620875693817713,-0.08234968692377242
broad136,TOP40-W,25.0,0.3,IS,2,H1+CAGR,False,0,,,,-0.11741931272628725,0.1431841587298155,0.036570766411942346,0.08037566638149166,-0.05997114518410662
broad136,TOP40-W,25.0,0.45,IS,2,H1+CAGR,False,0,,,,-0.11550039766195719,0.14501038812723843,0.03848860138786869,0.05485220459839582,-0.03761526270839444
broad136,TOP40-W,25.0,0.6,IS,2,H1+CAGR,False,0,,,,-0.11376075139909814,0.14664446351032745,0.04022148654361801,0.02964028729054427,-0.015319767838163023
broad136,TOP40-W,25.0,0.75,IS,1,H1,False,0,,,-0.11221837573493254,-0.11221837573493254,0.14804386009256443,0.04174076194242515,0.0047427568432362455,0.006872766015896148
broad136,TOP40-W,25.0,0.9,IS,2,H1+DD,False,0,,,,-0.11088760252347019,0.14923728082908605,0.04305141112048938,-0.019838172871827403,0.02891975954325965
broad136,TOP40-W,25.0,1.0,IS,2,H1+DD,False,0,,,,-0.11013297035404823,0.1499125123254894,0.04379851080096653,-0.03604772018963251,0.04351290206722391
small439,EWband0.00-M,0.0,0.15,IS,3,3-bar,False,0,,,,0.041687568761878735,-0.2922032427811849,-0.09659892204646103,0.09489662115917905,-0.07394102781972446
