panel,arm,maxvol,magate,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_keep_4a,OOS_keep_4b,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_keep_4a,FULL_keep_4b,oos_spy_CAGR,oos_spy_Sharpe,oos_spy_MaxDD,oos_live_Sharpe,oos_live_MaxDD,oos_leg_H1,oos_leg_H2,oos_leg_DD,oos_leg_CAGR
U56,IS_ARGMAX,0.30,ON,1.2841378555857497,0.10395340019859312,0.9860277986586692,-0.1660516172622557,0.982299929536668,0.9935023179608232,False,False,0.11196678588770514,1.108489884402725,-0.1660516172622558,False,True,0.1527838188994346,0.8747033226162612,-0.3371726770846233,1.2780694840193234,-0.12054947716248854,False,True,True,False
U56,PROTOCOL_DEFAULT,0.60,ON,1.1481948196913223,0.1512423946998156,1.1946624691617433,-0.16381482642724887,1.261424854718194,1.1328484532035306,False,True,0.13657311032419872,1.1705665614654293,-0.1638148264272492,False,True,0.1527838188994346,0.8747033226162612,-0.3371726770846233,1.2780694840193234,-0.12054947716248854,True,True,True,True
B136,IS_ARGMAX,0.80,ON,1.1779240153519397,0.13025106141164455,0.9658366518014599,-0.15970390874891371,0.9763277295680718,0.9658073707541273,False,False,0.13405004404386878,1.0498398213977964,-0.15970390874891405,False,True,0.15331427255204866,0.8769078511614361,-0.3371595330739301,1.1061149281164175,-0.12240985403190019,False,True,True,True
B136,PROTOCOL_DEFAULT,0.60,ON,1.1071592395145091,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.9662784570626168,1.1212023993391387,False,False,0.13478701635940005,1.067040262457849,-0.1597039087489136,False,True,0.15331427255204866,0.8769078511614361,-0.3371595330739301,1.1061149281164175,-0.12240985403190019,False,True,True,True
SMALL,IS_ARGMAX,0.30,ON,0.7453895010061542,0.04328085418084293,0.4144393662212852,-0.2620207116712724,0.9025829988262709,-0.10893651837749821,False,False,0.05656552285567584,0.5333245987008821,-0.26202071167127217,False,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.6517830906127121,-0.12176044561639543,False,False,False,False
SMALL,PROTOCOL_DEFAULT,0.60,ON,0.6252973361077782,0.06282365332677253,0.46173636162192144,-0.3233092735197758,0.8877750152154407,0.034058437525582096,False,False,0.06981783492269211,0.5184361415260007,-0.323309273519776,False,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.6517830906127121,-0.12176044561639543,False,False,False,False
