panel,N,estimator,S,D_S,D_200,bias,bias_net,subset_sd,mc_se
U56,15,median,20,-0.08401501934662789,-0.07788509594922899,-0.006129923397398901,-0.00615844736393073,0.033132280787389605,0.000740860320902134
U56,15,mean,20,-0.08369124585374957,-0.0837197698202814,2.8523966531829315e-05,0.0,0.02532210705460023,0.0005662195270761309
U56,15,trimmed10,20,-0.08593845412786334,-0.08634839375143422,0.00040993962357087355,0.00038141565703904423,0.026108351857248427,0.0005838004953329037
U56,15,median,50,-0.08213221102287571,-0.07788509594922899,-0.004247115073646723,-0.004175704764008428,0.021840689047637866,0.0004883726538595341
U56,15,mean,50,-0.08379118012991969,-0.0837197698202814,-7.141030963829509e-05,0.0,0.015198868138704464,0.0003398570233919888
U56,15,trimmed10,50,-0.0860870095578799,-0.08634839375143422,0.00026138419355431486,0.00033279450319260995,0.01569971255202646,0.00035105624493537866
U56,15,median,100,-0.08088937505292287,-0.07788509594922899,-0.0030042791036938854,-0.002937317766982847,0.01287017250006763,0.0002877858059229964
U56,15,mean,100,-0.08378673115699244,-0.0837197698202814,-6.696133671103832e-05,0.0,0.008701352628052463,0.0001945681597252175
U56,15,trimmed10,100,-0.08637816396141332,-0.08634839375143422,-2.9770209979101958e-05,3.7191126731936364e-05,0.008840003294129758,0.00019766848286996205
U56,15,median,200,-0.07788509594922899,-0.07788509594922899,0.0,0.0,0.0,0.0
U56,15,mean,200,-0.0837197698202814,-0.0837197698202814,0.0,0.0,0.0,0.0
U56,15,trimmed10,200,-0.08634839375143422,-0.08634839375143422,0.0,0.0,0.0,0.0
U56,20,median,5,-0.05909038679077444,-0.0643892292995023,0.0052988425087278634,0.005615932419461053,0.055016951328780365,0.0012302164308595027
U56,20,mean,5,-0.05670241010324094,-0.05638532019250775,-0.0003170899107331898,0.0,0.04517744358478529,0.0010101983490524169
U56,20,trimmed10,5,-0.056702410103240924,-0.0580722999991965,0.0013698898959555728,0.0016869798066887626,0.04517744358478528,0.0010101983490524167
U56,20,median,10,-0.06020591889655472,-0.0643892292995023,0.004183310402947581,0.005438359316208556,0.03896492614391736,0.0008712822359605797
U56,20,mean,10,-0.057640369105768724,-0.05638532019250775,-0.0012550489132609755,0.0,0.03127548487798588,0.0006993411021644313
U56,20,trimmed10,10,-0.05867892024552145,-0.0580722999991965,-0.0006066202463249556,0.0006484286669360198,0.03198355159789356,0.0007151739553476202
U56,20,median,20,-0.060645740821768865,-0.0643892292995023,0.0037434884777334393,0.004077999744938672,0.029408408024278136,0.0006575919945233619
U56,20,mean,20,-0.05671983145971298,-0.05638532019250775,-0.0003345112672052328,0.0,0.021463829998354455,0.0004799458293381976
U56,20,trimmed10,20,-0.05794352168070707,-0.0580722999991965,0.00012877831848942534,0.0004632895856946581,0.021753355831733236,0.0004864198237849699
U56,20,median,50,-0.060908736680278124,-0.0643892292995023,0.0034804926192241806,0.003490962346171897,0.019299725140258038,0.00043155497360678635
U56,20,mean,50,-0.056395789919455465,-0.05638532019250775,-1.0469726947716362e-05,0.0,0.012724936382922325,0.0002845382276157461
U56,20,trimmed10,50,-0.05798112759557698,-0.0580722999991965,9.117240361952023e-05,0.00010164213056723659,0.012821831088563669,0.0002867048591004849
U56,20,median,100,-0.06138855543196399,-0.0643892292995023,0.0030006738675383143,0.002786318082763417,0.01188177949285909,0.000265684666396959
U56,20,mean,100,-0.05617096440773285,-0.05638532019250775,0.00021435578477489725,0.0,0.007261246768898811,0.00016236641376658447
U56,20,trimmed10,100,-0.0578304204573005,-0.0580722999991965,0.00024187954189599375,2.7523757121096504e-05,0.0073492308570317485,0.00016433379778662028
U56,20,median,200,-0.0643892292995023,-0.0643892292995023,0.0,0.0,0.0,0.0
U56,20,mean,200,-0.05638532019250775,-0.05638532019250775,0.0,0.0,0.0,0.0
U56,20,trimmed10,200,-0.0580722999991965,-0.0580722999991965,0.0,0.0,0.0,0.0
U56,25,median,5,-0.024299103258890467,-0.029157949911335468,0.004858846652445001,0.0037968530484741234,0.04676155007249589,0.0010456200469536102
U56,25,mean,5,-0.026985380257495063,-0.02804737386146594,0.0010619936039708774,0.0,0.04006005221461676,0.0008957699993407406
U56,25,trimmed10,5,-0.026985380257495074,-0.026866802194866368,-0.00011857806262870543,-0.0011805716665995829,0.040060052214616754,0.0008957699993407405
U56,25,median,10,-0.026276128148397887,-0.029157949911335468,0.002881821762937581,0.0036190869773833102,0.0322234669246982,0.0007205386251434127
U56,25,mean,10,-0.02878463907591167,-0.02804737386146594,-0.0007372652144457294,0.0,0.02897524257486181,0.0006479061206193705
U56,25,trimmed10,10,-0.027830579221014055,-0.026866802194866368,-0.0009637770261476872,-0.0002265118117019578,0.029105597727804734,0.000650820950451348
U56,25,median,20,-0.025722590669200344,-0.029157949911335468,0.0034353592421351234,0.003150999776385152,0.021910451476439812,0.0004899325891903005
U56,25,mean,20,-0.02776301439571597,-0.02804737386146594,0.00028435946574997123,0.0,0.01921767715032362,0.0004297203247776806
U56,25,trimmed10,20,-0.02670997960113706,-0.026866802194866368,0.00015682259372930968,-0.00012753687202066155,0.01930963697678961,0.0004317766090094509
U56,25,median,50,-0.02626739881447719,-0.029157949911335468,0.0028905510968582765,0.0029358257098237306,0.013738427986402128,0.00030720058881580713
U56,25,mean,50,-0.028092648474431395,-0.02804737386146594,-4.52746129654541e-05,0.0,0.011215941724462521,0.0002507960812757441
U56,25,trimmed10,50,-0.026896167448826867,-0.026866802194866368,-2.936525396049841e-05,1.5909359004955687e-05,0.011324765602142493,0.0002532294571564195
U56,25,median,100,-0.026307130969016497,-0.029157949911335468,0.002850818942318971,0.002805048339486676,0.008031642977858041,0.00017959299669499418
U56,25,mean,100,-0.028001603258633646,-0.02804737386146594,4.577060283229503e-05,0.0,0.006346147882946665,0.00014190418061535122
U56,25,trimmed10,100,-0.026809609431991576,-0.026866802194866368,5.7192762874792163e-05,1.1422160042497131e-05,0.006401369479569256,0.00014313897305409307
U56,25,median,200,-0.029157949911335468,-0.029157949911335468,0.0,0.0,0.0,0.0
U56,25,mean,200,-0.02804737386146594,-0.02804737386146594,0.0,0.0,0.0,0.0
U56,25,trimmed10,200,-0.026866802194866368,-0.026866802194866368,0.0,0.0,0.0,0.0
U56,30,median,5,-0.0027459776417421964,-0.0026174556418594452,-0.00012852199988275118,0.000550196236702695,0.03817094240912994,0.0008535282199204412
U56,30,mean,5,-0.0023220585568119513,-0.0016433403202265051,-0.0006787182365854461,0.0,0.03600183546468857,0.0008050255141380636
U56,30,trimmed10,5,-0.002322058556811944,-0.0028992377782093293,0.0005771792213973854,0.0012558974579828315,0.03600183546468856,0.0008050255141380635
U56,30,median,10,-0.00244231566137427,-0.0026174556418594452,0.0001751399804851752,0.00010681273217398092,0.025626727134595816,0.0005730310391379465
U56,30,mean,10,-0.0015750130719153108,-0.0016433403202265051,6.832724831119428e-05,0.0,0.024805754101541105,0.0005546735240419012
U56,30,trimmed10,10,-0.0021963353085074897,-0.0028992377782093293,0.0007029024697018395,0.0006345752213906453,0.0235895456565686,0.000527478276464223
U56,30,median,20,-0.0028296601283454683,-0.0026174556418594452,-0.00021220448648602303,-0.0002699122018161974,0.018107239416384677,0.00040489018219899757
U56,30,mean,20,-0.0015856326048963307,-0.0016433403202265051,5.7707715330174375e-05,0.0,0.017045246833364964,0.00038114330612667085
U56,30,trimmed10,20,-0.002485745658910814,-0.0028992377782093293,0.0004134921192985152,0.0003557844039683408,0.015852002977150195,0.0003544615623643688
U56,30,median,50,-0.0019322326694367735,-0.0026174556418594452,0.0006852229724226718,0.0004349053660669816,0.010799887440769916,0.00024149282466907765
U56,30,mean,50,-0.001393022713870815,-0.0016433403202265051,0.00025031760635569017,0.0,0.009984112173447746,0.0002232515351481233
U56,30,trimmed10,50,-0.0025727545347171954,-0.0028992377782093293,0.0003264832434921338,7.616563713644365e-05,0.009077849688581188,0.0002029868899319283
U56,30,median,100,-0.0028207865540002797,-0.0026174556418594452,-0.00020333091214083448,-0.00036443134310182724,0.006024015543216341,0.0001347010825214706
U56,30,mean,100,-0.0014822398892655124,-0.0016433403202265051,0.00016110043096099276,0.0,0.005652634709110266,0.00012639675461545305
U56,30,trimmed10,100,-0.002788390766105535,-0.0028992377782093293,0.00011084701210379438,-5.025341885719838e-05,0.005207096543062474,0.00011643421835691851
U56,30,median,200,-0.0026174556418594452,-0.0026174556418594452,0.0,0.0,0.0,0.0
U56,30,mean,200,-0.0016433403202265051,-0.0016433403202265051,0.0,0.0,0.0,0.0
U56,30,trimmed10,200,-0.0028992377782093293,-0.0028992377782093293,0.0,0.0,0.0,0.0
B136,5,median,5,-0.08849358575120522,-0.08017433286626496,-0.00831925288494026,-0.009945016508403445,0.11201988447945928,0.002504840765277446
B136,5,mean,5,-0.09034879885308637,-0.09197456247654956,0.0016257636234631861,0.0,0.09129246458370453,0.0020413615664265534
B136,5,trimmed10,5,-0.09034879885308637,-0.09138749693122705,0.001038698078140679,-0.0005870655453225071,0.09129246458370453,0.0020413615664265534
B136,5,median,10,-0.09061865871843465,-0.08017433286626496,-0.010444325852169686,-0.00991771264639342,0.0773044906619698,0.0017285809608616218
B136,5,mean,10,-0.09250117568232583,-0.09197456247654956,-0.0005266132057762662,0.0,0.06455736091228412,0.0014435464744785513
B136,5,trimmed10,10,-0.09272042816065482,-0.09138749693122705,-0.001332931229427764,-0.0008063180236514977,0.06627458001647633,0.0014819446609709022
B136,5,median,20,-0.0908300082871726,-0.08017433286626496,-0.010655675420907632,-0.01078926632195859,0.05603135974848584,0.0012528992926935986
B136,5,mean,20,-0.0918409715754986,-0.09197456247654956,0.00013359090105095894,0.0,0.043772780286395016,0.0009787891228454197
B136,5,trimmed10,20,-0.09211203180004546,-0.09138749693122705,-0.000724534868818405,-0.000858125769869364,0.045440971876658375,0.0010160910207986432
B136,5,median,50,-0.09031325349187086,-0.08017433286626496,-0.010138920625605896,-0.009811805406640409,0.034395979884313525,0.0007691174917404039
B136,5,mean,50,-0.09230167769551505,-0.09197456247654956,-0.00032711521896548745,0.0,0.025530710412764616,0.0005708840399680339
B136,5,trimmed10,50,-0.0920365113080842,-0.09138749693122705,-0.000649014376857146,-0.00032189915789165857,0.0263747697326639,0.0005897577801314044
B136,5,median,100,-0.08867711464120165,-0.08017433286626496,-0.008502781774936685,-0.00880706241696623,0.021204069119195288,0.00047413739950124753
B136,5,mean,100,-0.09167028183452001,-0.09197456247654956,0.00030428064202954463,0.0,0.014999221486296236,0.00033539278852933813
B136,5,trimmed10,100,-0.0913747864004396,-0.09138749693122705,1.2710530787454766e-05,-0.00029157011124208987,0.015456568749083643,0.0003456193842184991
B136,5,median,200,-0.08017433286626496,-0.08017433286626496,0.0,0.0,0.0,0.0
B136,5,mean,200,-0.09197456247654956,-0.09197456247654956,0.0,0.0,0.0,0.0
B136,5,trimmed10,200,-0.09138749693122705,-0.09138749693122705,0.0,0.0,0.0,0.0
B136,10,median,5,-0.09725559360002611,-0.09473191879777043,-0.002523674802255682,-0.0022350757728937104,0.07957460232308848,0.0017793422007693852
B136,10,mean,5,-0.09459977308411595,-0.09431117405475398,-0.0002885990293619717,0.0,0.0642549671190443,0.0014367847437019687
B136,10,trimmed10,5,-0.09459977308411595,-0.09641706815919193,0.0018172950750759836,0.0021058941044379553,0.0642549671190443,0.0014367847437019687
B136,10,median,10,-0.096746768946767,-0.09473191879777043,-0.0020148501489965637,-0.0026273823130346097,0.055552668436077056,0.0012421954295457522
B136,10,mean,10,-0.09369864189071593,-0.09431117405475398,0.000612532164038046,0.0,0.04494888112292647,0.0010050875370342066
B136,10,trimmed10,10,-0.09526607238622288,-0.09641706815919193,0.0011509957729690518,0.0005384636089310058,0.0478267146457265,0.0010694378508832921
B136,10,median,20,-0.09616677205924304,-0.09473191879777043,-0.0014348532614726073,-0.001805893026331315,0.039678801331413695,0.0008872449704275017
B136,10,mean,20,-0.09394013428989527,-0.09431117405475398,0.0003710397648587077,0.0,0.032339246219156806,0.0007231275288713768
B136,10,trimmed10,20,-0.09579099981988762,-0.09641706815919193,0.0006260683393043143,0.00025502857444560656,0.03472023260396873,0.0007763680029707862
B136,10,median,50,-0.0959851494221018,-0.09473191879777043,-0.0012532306243313723,-0.0009113185373019889,0.021872857803893378,0.0004890919691169235
B136,10,mean,50,-0.09465308614178336,-0.09431117405475398,-0.00034191208702938347,0.0,0.01853758831450388,0.00041451307610136423
B136,10,trimmed10,50,-0.09671359299041334,-0.09641706815919193,-0.0002965248312214036,4.5387255807979865e-05,0.019754091951984156,0.0004417149243841808
B136,10,median,100,-0.09449381080839178,-0.09473191879777043,0.00023810798937864974,-5.600636868634268e-05,0.012014082226474841,0.00026864304545669765
B136,10,mean,100,-0.09401705969668898,-0.09431117405475398,0.0002941143580649924,0.0,0.010346102715963704,0.0002313458897509004
B136,10,trimmed10,100,-0.09611343940110191,-0.09641706815919193,0.00030362875809002154,9.514400025029124e-06,0.011170901462242925,0.0002497889503952698
B136,10,median,200,-0.09473191879777043,-0.09473191879777043,0.0,0.0,0.0,0.0
B136,10,mean,200,-0.09431117405475398,-0.09431117405475398,0.0,0.0,0.0,0.0
B136,10,trimmed10,200,-0.09641706815919193,-0.09641706815919193,0.0,0.0,0.0,0.0
B136,15,median,5,-0.052054706416182366,-0.046385266788652624,-0.005669439627529742,-0.006804033376016087,0.07424247372863339,0.0016601121807496653
B136,15,mean,5,-0.05920602279679854,-0.060340616545284886,0.0011345937484863455,0.0,0.060694382821109005,0.0013571676584039519
B136,15,trimmed10,5,-0.05920602279679854,-0.05532658013219538,-0.003879442664603161,-0.0050140364130895065,0.060694382821109,0.0013571676584039516
B136,15,median,10,-0.05245464462032948,-0.046385266788652624,-0.006069377831676853,-0.004479100911714537,0.05027840457916205,0.0011242593043924304
B136,15,mean,10,-0.0619308934652472,-0.060340616545284886,-0.0015902769199623162,0.0,0.04226113391083173,0.0009449876823084128
B136,15,trimmed10,10,-0.057938098944559015,-0.05532658013219538,-0.002611518812363635,-0.0010212418924013186,0.043541891906994375,0.0009736263017298737
B136,15,median,20,-0.050749079068461184,-0.046385266788652624,-0.00436381227980856,-0.004150784528515319,0.034565858070746136,0.0007729160834679809
B136,15,mean,20,-0.06055364429657813,-0.060340616545284886,-0.00021302775129324047,0.0,0.029615812159332563,0.0006622296919713244
B136,15,trimmed10,20,-0.05670560116102542,-0.05532658013219538,-0.0013790210288300367,-0.0011659932775367962,0.030457368864379525,0.0006810474719653819
B136,15,median,50,-0.04913857184339638,-0.046385266788652624,-0.0027533050547437557,-0.002322341090691085,0.017927929510629662,0.0004008806908159246
B136,15,mean,50,-0.06077158050933756,-0.060340616545284886,-0.0004309639640526705,0.0,0.016780265838281634,0.00037521815094915224
B136,15,trimmed10,50,-0.05612146156916433,-0.05532658013219538,-0.0007948814369689514,-0.00036391747291628085,0.017170529165458883,0.00038394470423608795
B136,15,median,100,-0.04825889524424951,-0.046385266788652624,-0.0018736284555968888,-0.001822773317392383,0.010386609669997882,0.0002322516527787192
B136,15,mean,100,-0.06039147168348939,-0.060340616545284886,-5.085513820450582e-05,0.0,0.009674680828915044,0.0002163324399406805
B136,15,trimmed10,100,-0.055645284193985164,-0.05532658013219538,-0.0003187040617897846,-0.0002678489235852788,0.009898347607439314,0.00022133378115156709
B136,15,median,200,-0.046385266788652624,-0.046385266788652624,0.0,0.0,0.0,0.0
B136,15,mean,200,-0.060340616545284886,-0.060340616545284886,0.0,0.0,0.0,0.0
B136,15,trimmed10,200,-0.05532658013219538,-0.05532658013219538,0.0,0.0,0.0,0.0
B136,20,median,5,-0.06417739576534134,-0.06331981370309414,-0.000857582062247203,0.0003663599862571282,0.06439175861558924,0.0014398434945521528
B136,20,mean,5,-0.06283917105056029,-0.06161522900205596,-0.0012239420485043312,0.0,0.05426877691377835,0.0012134867423497962
B136,20,trimmed10,5,-0.06283917105056029,-0.06056764455844044,-0.0022715264921198547,-0.0010475844436155235,0.05426877691377835,0.0012134867423497962
B136,20,median,10,-0.062269766103160575,-0.06331981370309414,0.0010500475999335665,0.0011128178367610791,0.04486179586736982,0.0010031402515215805
B136,20,mean,10,-0.06167799923888347,-0.06161522900205596,-6.277023682751265e-05,0.0,0.037067168490012056,0.0008288470847710519
B136,20,trimmed10,10,-0.060591123473897356,-0.06056764455844044,-2.3478915456918992e-05,3.929132137059366e-05,0.038047726223565184,0.0008507730222519311
B136,20,median,20,-0.0632452787371154,-0.06331981370309414,7.453496597874254e-05,-0.00011211287120288516,0.03222240983534418,0.0007205149879068739
B136,20,mean,20,-0.06142858116487433,-0.06161522900205596,0.0001866478371816277,0.0,0.026197811643304453,0.0005858008769616422
B136,20,trimmed10,20,-0.0606284138245973,-0.06056764455844044,-6.076926615686262e-05,-0.0002474171033384903,0.026951340893573882,0.0006026503032280112
B136,20,median,50,-0.06359767403893145,-0.06331981370309414,-0.0002778603358373072,-0.0006745311236108983,0.018284326014374484,0.00040884995890909143
B136,20,mean,50,-0.06121855821428237,-0.06161522900205596,0.00039667078777359116,0.0,0.01434175725549936,0.0003206914414009739
B136,20,trimmed10,50,-0.060416812325359705,-0.06056764455844044,0.00015083223308073185,-0.0002458385546928593,0.014833055713426349,0.00033167720889262954
B136,20,median,100,-0.06440810868099453,-0.06331981370309414,-0.0010882949779003892,-0.0008535860944446499,0.01044465944423895,0.00023354968519153464
B136,20,mean,100,-0.0618499378855117,-0.06161522900205596,-0.00023470888345573926,0.0,0.008541435520509646,0.00019099230449290866
B136,20,trimmed10,100,-0.06087141234958842,-0.06056764455844044,-0.00030376779114798386,-6.90589076922446e-05,0.008677218800068923,0.00019402851092593267
B136,20,median,200,-0.06331981370309414,-0.06331981370309414,0.0,0.0,0.0,0.0
B136,20,mean,200,-0.06161522900205596,-0.06161522900205596,0.0,0.0,0.0,0.0
B136,20,trimmed10,200,-0.06056764455844044,-0.06056764455844044,0.0,0.0,0.0,0.0
B136,25,median,5,-0.05344205722920202,-0.051075301791709826,-0.0023667554374921934,-0.003800331558640138,0.05716724122451715,0.0012782983746414866
B136,25,mean,5,-0.055471007337018347,-0.05690458345816629,0.0014335761211479447,0.0,0.04731376211120101,0.0010579678835189942
B136,25,trimmed10,5,-0.055471007337018347,-0.054927608074512024,-0.0005433992625063222,-0.001976975383654267,0.04731376211120101,0.0010579678835189942
B136,25,median,10,-0.051737183031297596,-0.051075301791709826,-0.0006618812395877693,-0.001167265063009175,0.03767726271916522,0.0008424892064617201
B136,25,mean,10,-0.056399199634744886,-0.05690458345816629,0.0005053838234214056,0.0,0.03258204538720167,0.0007285566833176638
B136,25,trimmed10,10,-0.05483085519490526,-0.054927608074512024,9.675287960676099e-05,-0.0004086309438146446,0.0324660408049859,0.0007259627420023046
B136,25,median,20,-0.051816635021980875,-0.051075301791709826,-0.000741333230271049,6.11963745025465e-05,0.028134776387779493,0.0006291127253483092
B136,25,mean,20,-0.05770711306293989,-0.05690458345816629,-0.0008025296047735955,0.0,0.02332485945880647,0.0005215597131552022
B136,25,trimmed10,20,-0.05566458843310319,-0.054927608074512024,-0.0007369803585911688,6.554924618242669e-05,0.023622796033771418,0.0005282217775012531
B136,25,median,50,-0.05083655850650678,-0.051075301791709826,0.00023874328520304827,0.0005167850363139506,0.017560217256843657,0.000392658394859673
B136,25,mean,50,-0.057182625209277194,-0.05690458345816629,-0.00027804175111090235,0.0,0.013866537393153055,0.00031006520223632956
B136,25,trimmed10,50,-0.05535853544086676,-0.054927608074512024,-0.00043092736635473583,-0.00015288561524383348,0.01399348231860688,0.00031290377706346355
B136,25,median,100,-0.049644380869118,-0.051075301791709826,0.0014309209225918246,0.0014736062521234009,0.010151399788947302,0.00022699219994863184
B136,25,mean,100,-0.05694726878769787,-0.05690458345816629,-4.268532953157628e-05,0.0,0.007654942791777133,0.00017116972446285688
B136,25,trimmed10,100,-0.05500886083088611,-0.054927608074512024,-8.12527563740853e-05,-3.856742684250902e-05,0.007799422010980039,0.00017440037801759478
B136,25,median,200,-0.051075301791709826,-0.051075301791709826,0.0,0.0,0.0,0.0
B136,25,mean,200,-0.05690458345816629,-0.05690458345816629,0.0,0.0,0.0,0.0
B136,25,trimmed10,200,-0.054927608074512024,-0.054927608074512024,0.0,0.0,0.0,0.0
B136,30,median,5,-0.06292749032448186,-0.06212795885793798,-0.0007995314665438791,-0.00022729337994394083,0.050976123745366524,0.0011398607792408072
B136,30,mean,5,-0.0675609295907355,-0.06698869150413556,-0.0005722380865999382,0.0,0.04229312878100816,0.0009457031093548705
B136,30,trimmed10,5,-0.0675609295907355,-0.06311164529837399,-0.004449284292361508,-0.0038770462057615696,0.04229312878100817,0.0009457031093548707
B136,30,median,10,-0.06204192894599008,-0.06212795885793798,8.60299119479005e-05,-9.492566354662307e-05,0.03568402201604453,0.0007979189893847465
B136,30,mean,10,-0.06680773592864103,-0.06698869150413556,0.00018095557549452357,0.0,0.03054899025333828,0.0006830961885044291
B136,30,trimmed10,10,-0.06392142914680704,-0.06311164529837399,-0.0008097838484330544,-0.000990739423927578,0.03141558484811446,0.0007024738327329633
B136,30,median,20,-0.06137740133871193,-0.06212795885793798,0.00075055751922605,0.0007746739949776454,0.024792633859236475,0.0005543801465051571
B136,30,mean,20,-0.06701280797988715,-0.06698869150413556,-2.411647575159548e-05,0.0,0.021043162251800522,0.00047053941256583514
B136,30,trimmed10,20,-0.06359870201365496,-0.06311164529837399,-0.00048705671528097294,-0.00046294023952937746,0.02168970810274202,0.00048499661729859144
B136,30,median,50,-0.06170429003867453,-0.06212795885793798,0.0004236688192634508,0.0007274541727577688,0.014177332859568079,0.00031701480013635703
B136,30,mean,50,-0.06729247685762987,-0.06698869150413556,-0.000303785353494318,0.0,0.012081936565879864,0.0002701603146114774
B136,30,trimmed10,50,-0.06338632190287674,-0.06311164529837399,-0.0002746766045027549,2.9108748991563127e-05,0.01245526801608273,0.00027850825961939923
B136,30,median,100,-0.06138829552607325,-0.06212795885793798,0.0007396633318647317,0.0007442313216988738,0.007345763326861692,0.0001642562614548775
B136,30,mean,100,-0.0669932594939697,-0.06698869150413556,-4.567989834142194e-06,0.0,0.006947130196592947,0.00015534255368123307
B136,30,trimmed10,100,-0.06303135951597917,-0.06311164529837399,8.028578239481499e-05,8.485377222895718e-05,0.007065538292895499,0.00015799023920542155
B136,30,median,200,-0.06212795885793798,-0.06212795885793798,0.0,0.0,0.0,0.0
