dial,B136,SMALL439,U56
REL c=0.25,0.0,0.0,0.0
REL c=0.50,0.1887084733914839,-0.025848764979696126,0.0785413421909531
REL c=0.75,0.23050801222841855,-0.13856179753354098,0.06855667903290175
REL c=1.00,0.2374712425610893,-0.18154993975178757,0.06828264943804063
