panel,dial,arm,cost,published,structural_end,turnover_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1_Sharpe,H2_Sharpe,H1_CAGR,H2_CAGR,H1_MaxDD,H2_MaxDD,R8_IS_CAGR,R8_IS_Sharpe,R8_IS_MaxDD,R8_OOS_CAGR,R8_OOS_Sharpe,R8_OOS_MaxDD,pass4a,pass4b,sharpe_ok,dd_ok
U56,n,5,10,1,0,23.683314555694945,0.06615895112623527,0.6779780040408172,-0.13827804260512744,0.6454227380337022,0.709674711090317,0.057594832494499926,0.07479241968828898,-0.1310182315179188,-0.13827804260512755,0.0493747233457873,0.554670241994336,-0.1310182315179188,0.08020626279947352,0.7698465043647139,-0.13827804260512755,0.0,0.0,False,False
U56,n,5,25,1,0,23.683314555694945,0.028938476827889525,0.3299688165535248,-0.15629985151956372,0.28895931933638686,0.36675019869048575,0.02293920547150652,0.034972932344401464,-0.15629985151956372,-0.1417719578349731,0.015269045304283413,0.20680191462947572,-0.15629985151956372,0.040352912746170144,0.4206371598585644,-0.14177195783497287,0.0,0.0,False,False
U56,n,10,10,1,0,16.6619621937997,0.091701044364082,0.9019581017376975,-0.14281586563946058,0.9843386109945848,0.8406323431516438,0.09128727672346892,0.09211496888699777,-0.08219689392909024,-0.1428158656394608,0.0867389844508446,0.9229471283470372,-0.08219689392909024,0.09581133392406715,0.8905483208119775,-0.14281586563946058,0.0,0.0,False,False
U56,n,10,25,1,0,16.6619621937997,0.06475196634035352,0.6592361959160621,-0.15625994388210684,0.7228596258433685,0.611580765589872,0.06508161797286705,0.06442241673776605,-0.08610945267298842,-0.1562599438821064,0.060758127835409015,0.6677193798548166,-0.08610945267298842,0.06805782956716855,0.655796747816945,-0.1562599438821073,0.0,0.0,False,False
U56,n,20,10,1,0,11.60041445742433,0.10716010317095637,0.9908356748945234,-0.194934353339843,1.0422487725010596,0.9584585679754695,0.10115174928544657,0.11320124119946628,-0.10682569016576005,-0.19493435333984288,0.09305030746967113,0.9434602298813002,-0.10682569016576005,0.11893637055417616,1.028978514991882,-0.19493435333984266,0.0,1.0,False,False
U56,n,20,25,1,0,11.60041445742433,0.08806147390526275,0.8304177920916289,-0.1971610023330188,0.8710938076019699,0.8052759019831096,0.08305305621015546,0.09309305228272491,-0.11719986850799335,-0.19716100233301892,0.07488335324672635,0.7748789008181687,-0.11719986850799335,0.09905372594177653,0.8736189886117535,-0.1971610023330188,0.0,0.0,False,False
U56,n,30,10,1,0,9.081191268835887,0.11607570817258761,1.0631903310721798,-0.19165405980059724,1.1004176929736535,1.0424444629507625,0.10785286489491619,0.12435958406001402,-0.103753268758219,-0.19165405980059713,0.09904824806078949,0.9937962659937136,-0.103753268758219,0.13032017271714524,1.1172273671987722,-0.1916540598005969,0.0,1.0,False,False
U56,n,30,25,1,0,9.081191268835887,0.10097252370113963,0.9374982705764102,-0.19418523769664608,0.9709497565038351,0.9187270245551986,0.09401550372056189,0.10797378448712247,-0.11377409117362058,-0.19418523769664597,0.0849469274823742,0.8644061435993916,-0.11377409117362058,0.11437017621679013,0.9936378065943013,-0.1941852376966463,0.0,0.0,False,False
U56,n,50,10,1,0,7.609043763960374,0.11527434567663963,1.0895121096218172,-0.18647418945576333,1.1702467064939444,1.0315684588113605,0.11231881597416837,0.1182377284835412,-0.11025855075947855,-0.18647418945576322,0.10462908418172234,1.0659449235393321,-0.11025855075947855,0.12413287553768337,1.1101127900642391,-0.186474189455763,0.0,1.0,False,False
U56,n,50,25,1,0,7.609043763960374,0.10261158880032739,0.9802599092326101,-0.18898693416634726,1.0559040426865096,0.925657364825538,0.10040508816176352,0.1048225138505201,-0.12033059697036752,-0.18898693416634715,0.0921567140199766,0.9492156072141305,-0.12033059697036752,0.11131118182597022,1.005953937898493,-0.18898693416634715,0.0,0.0,False,False
U56,n,3,10,0,0,28.06282385963852,0.06298203047809148,0.627020517415797,-0.13621248175100675,0.6572284595567612,0.6061934695961919,0.06058687949276709,0.0653825904952956,-0.13621248175100675,-0.13207143786181896,0.05500319406567922,0.5950860982168941,-0.13621248175100675,0.06960923205317204,0.6524001979908873,-0.13207143786181896,0.0,0.0,False,False
U56,n,3,25,0,0,28.06282385963852,0.01912821940650411,0.23080406816062854,-0.171055078151915,0.2347991422630171,0.22906694341276923,0.01824222382111307,0.020014985916690264,-0.15814154006098713,-0.17105507815191634,0.013772323612750492,0.18807549788207942,-0.15814154006098713,0.023567629629148934,0.2623500033889222,-0.17105507815191423,0.0,0.0,False,False
U56,band,0.0,10,1,1,3.136959013315168,0.08187299221941369,1.1692475633783586,-0.12011678946551008,1.1861925989210094,1.1565728836758973,0.07879081221757578,0.08496397822280044,-0.08704820115807743,-0.12011678946550963,0.07117769371461646,1.054759204396338,-0.08704820115807743,0.09077595629666058,1.2593786361905985,-0.12011678946550941,0.0,0.0,False,True
U56,band,0.0,25,1,1,3.136959013315168,0.07679539150297843,1.1013476888423657,-0.12079148729746736,1.117635966755558,1.0891053181625683,0.07394818312868634,0.07965014828198314,-0.0909962296999125,-0.12079148729746758,0.06620303901472901,0.98550995510975,-0.0909962296999125,0.08561226349271767,1.1925080705065445,-0.12079148729746703,0.0,0.0,False,True
U56,band,0.01,10,1,0,2.613583000756539,0.08383411891997561,1.187608034409547,-0.12025474312825346,1.2055422556493163,1.1740641587970886,0.08073619165256773,0.08694092638722162,-0.07903350800412923,-0.12025474312825368,0.07341749313470891,1.0782567571497257,-0.07903350800412923,0.09250291435418845,1.2737752822799098,-0.12025474312825335,0.0,0.0,False,True
U56,band,0.01,25,1,0,2.613583000756539,0.07959452005972878,1.1314562158615962,-0.1208617902375485,1.1496760510777067,1.117513059578403,0.07675656286891774,0.08243995712230867,-0.08230448801917845,-0.12086179023754884,0.06930513923926918,1.0215354236541871,-0.08230448801917845,0.08815678940663352,1.21805484395719,-0.1208617902375485,0.0,0.0,False,True
U56,band,0.03,10,1,0,1.7753428583825799,0.08644750633071019,1.2037308291391255,-0.12054947359101975,1.2308642464341357,1.182843123927143,0.08338239018460492,0.08952129433365386,-0.07887427114195611,-0.12054947359101997,0.07609417819718378,1.1042574813043367,-0.07887427114195611,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.0,0.0,False,True
U56,band,0.03,25,1,0,1.7753428583825799,0.08355862722433804,1.1661345483302161,-0.1209263608304102,1.1930457534454102,1.1453354631554875,0.08065396373451561,0.08647109808846554,-0.08184897893251619,-0.12092636083041008,0.07326118003416826,1.0656889651027908,-0.08184897893251619,0.09212739255649671,1.2448211067050887,-0.12092636083040953,0.0,0.0,False,True
U56,band,0.05,10,1,0,1.4164603676518674,0.08328099438174097,1.1481765499430112,-0.1256730936931718,1.1917385793343305,1.1134979412531874,0.08116319476631229,0.08540294237664914,-0.07760042986321114,-0.12567309369317192,0.07358398989587656,1.06249202562864,-0.07760042986321114,0.09134601743977466,1.2150766113342044,-0.12567309369317248,0.0,0.0,False,False
U56,band,0.05,25,1,0,1.4164603676518674,0.08098225353218758,1.1185979004531097,-0.12596699945454937,1.162299187500542,1.0836920108547243,0.07902593233797162,0.08294212162226677,-0.07889089420309381,-0.12596699945454926,0.07137203686173987,1.032561290810318,-0.07889089420309381,0.08897464434995461,1.1857405840328274,-0.12596699945454926,0.0,0.0,False,False
U56,band,0.08,10,1,0,1.126416450727666,0.0853811352652305,1.1484762967199986,-0.1446692177776664,1.2408423000464754,1.0727210509123946,0.08617950091345583,0.08458335643318748,-0.08467834877864477,-0.14466921777766606,0.07940308354958181,1.122239172338403,-0.08467834877864477,0.09033738726422302,1.169915264704118,-0.1446692177776664,0.0,0.0,False,False
U56,band,0.08,25,1,0,1.126416450727666,0.08354856874819716,1.1254096749578413,-0.14483510111386755,1.2181807108937448,1.0492124514934766,0.08450348788357553,0.08259449043128098,-0.0853479620994757,-0.14483510111386777,0.07767602747579416,1.0993351183925737,-0.0853479620994757,0.08841695141919437,1.1466943988844882,-0.14483510111386788,0.0,0.0,False,False
U56,band,0.12,10,1,0,0.9220785298004982,0.08702664555531459,1.1498993588171684,-0.12150487487373196,1.2371491963137136,1.0711452301434983,0.09018751294958416,0.08387494271536777,-0.09808063084363072,-0.12150487487373207,0.08348015526592856,1.120246649275825,-0.09808063084363072,0.08996090801384393,1.1736967423863236,-0.12150487487373196,0.0,0.0,False,False
U56,band,0.12,25,1,0,0.9220785298004982,0.08552384345457331,1.131316332160609,-0.12160759668499244,1.2198245960984304,1.0513931152228555,0.08883658066996492,0.0822211850958745,-0.09850736878160904,-0.12160759668499288,0.08210150750556311,1.1029697392174795,-0.09850736878160904,0.08835509953699328,1.1540619133653716,-0.12160759668499277,0.0,0.0,False,False
U56,band,0.16,10,0,0,0.7874008108062809,0.08386985482743459,1.1204863572577661,-0.12353277170220489,1.2220585612162378,1.0295751224446918,0.08782492309023082,0.07992916623606439,-0.10169263335394252,-0.12353277170220489,0.08122358102632021,1.1029750923899473,-0.10169263335394252,0.08605766024436523,1.1345058687699587,-0.12353277170220522,0.0,0.0,False,False
U56,band,0.16,25,0,0,0.7874008108062809,0.082590406645068,1.1045271006072734,-0.12385583297704084,1.2073411105387668,1.0124695078513528,0.08669058626882231,0.07850569736140889,-0.10204894930454289,-0.1238558329770405,0.08005937099926608,1.0882544252401452,-0.10204894930454289,0.08468274079625804,1.117552749903366,-0.12385583297704095,0.0,0.0,False,False
U56,band,0.2,10,0,0,0.716238815902232,0.08570557919805943,1.1154719139655531,-0.12065194505700516,1.2020321828128002,1.042278899249746,0.08711723762200485,0.0842957538602207,-0.09964497751321577,-0.1206519450570046,0.08186751252059388,1.0995088415526295,-0.09964497751321577,0.08888187580866869,1.1284468761424813,-0.12065194505700472,0.0,0.0,False,False
U56,band,0.2,25,0,0,0.716238815902232,0.08453988013431823,1.1013591341325821,-0.12096769674789687,1.1890599428968505,1.027129813550653,0.08610397972996098,0.08297803300031026,-0.10031041212816061,-0.12096769674789709,0.08083296852522737,1.0866347921455068,-0.10031041212816061,0.08760730682937679,1.113361193883912,-0.12096769674789742,0.0,0.0,False,False
U56,band,0.25,10,0,0,0.6490361309717609,0.0781411497820026,1.0784381701076293,-0.1264954434897927,1.1409123442652827,1.032271893429251,0.07579591618939019,0.08049149598056671,-0.08657659220876857,-0.12649544348979247,0.07030168796831426,1.0311880158475535,-0.08657659220876857,0.08465118212738543,1.1158458313941568,-0.12649544348979258,0.0,0.0,False,False
U56,band,0.25,25,0,0,0.6490361309717609,0.07709200495449542,1.0648944981154884,-0.1268660608158413,1.1281721112200431,1.0179692564762561,0.07489498577009757,0.07929351471086599,-0.08704433676372325,-0.12686606081584106,0.06938534152347064,1.0185837215640146,-0.08704433676372325,0.08349107573578363,1.1015736996629588,-0.12686606081584095,0.0,0.0,False,False
U56,band,0.35,10,0,0,0.45207890257892047,0.05732656087729193,1.1270361898308499,-0.08992332746774878,1.2266412721724684,1.1010137195177387,0.04857954232957207,0.0661465451184915,-0.05360618906608372,-0.08992332746774878,0.04405652668900317,1.0945170565542215,-0.05360618906608372,0.06839996908820734,1.1731422088562884,-0.08992332746774889,0.0,0.0,False,True
U56,band,0.35,25,0,0,0.45207890257892047,0.05661001732851312,1.113658250026169,-0.09002377073194667,1.2130169958365753,1.0873246356704045,0.04801755800332197,0.065272924287612,-0.0537413216572703,-0.09002377073194667,0.043486257031263076,1.080915959980973,-0.0537413216572703,0.06756005062573611,1.1595612828520767,-0.0900237707319469,0.0,0.0,False,True
U56,gross,0.25,10,1,0,0.606887313060142,0.028576222185126232,1.203676260271072,-0.040991624292728734,1.2294220615330904,1.1839240685608385,0.027530799996132282,0.029622707999223508,-0.026608379885781575,-0.040991624292728956,0.025247739783935907,1.10293878589323,-0.026608379885781575,0.03133004435797293,1.2826637491525856,-0.04099162429272918,0.0,0.0,False,True
U56,gross,0.25,25,1,0,0.606887313060142,0.027640371362573468,1.1651031610961526,-0.04113059511085748,1.1905864637125003,1.145475829500406,0.026643943739469655,0.028637766086310412,-0.02748062120004069,-0.04113059511085748,0.024323019315140915,1.0633425256045808,-0.02748062120004069,0.030384965023411148,1.2448611200762612,-0.04113059511085737,0.0,0.0,False,True
