panel,cost_bps,chooser,pick,read_on,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b,pass4a,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD
U56,0.0,C_ISSHARPE,EWELIG/Q,PIN_V0,0.11759650264885524,1.0518592683425139,-0.22205959509986273,False,L4_DD,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,0.0,C_ISSHARPE,EWELIG/Q,PIN_V1,0.11760892167615333,1.0519601809932415,-0.22205956064031973,False,L4_DD,False,0.15271636385461496,0.8741371509592997,-0.3371725677562022,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,0.0,C_ISDD,BAND03/W,PIN_V0,0.09660362689074264,1.302013141347075,-0.12029818259516045,False,L5_CAGR,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,0.0,C_ISDD,BAND03/W,PIN_V1,0.09661308964464643,1.3021333674208007,-0.12029819641900052,False,L5_CAGR,False,0.15271636385461496,0.8741371509592997,-0.3371725677562022,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,0.0,C_IS4B,EWELIG/Q,PIN_V0,0.11759650264885524,1.0518592683425139,-0.22205959509986273,False,L4_DD,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,0.0,C_IS4B,EWELIG/Q,PIN_V1,0.11760892167615333,1.0519601809932415,-0.22205956064031973,False,L4_DD,False,0.15271636385461496,0.8741371509592997,-0.3371725677562022,0.09661308964464643,1.3021333674208007,-0.12029819641900052
U56,10.0,C_ISSHARPE,EWELIG/Q,PIN_V0,0.11530400897488247,1.0336893397646634,-0.2220595950998624,False,L4_DD,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09465293050389567,1.2775667547496912,-0.12054949323437081
U56,10.0,C_ISSHARPE,EWELIG/Q,PIN_V1,0.11531640251077313,1.033790244117734,-0.2220595606403195,False,L4_DD,False,0.15271636385461496,0.8741371509592997,-0.3371725677562022,0.09465293050389567,1.2775667547496912,-0.12054949323437081
U56,10.0,C_ISDD,BAND03/W,PIN_V0,0.09464348447629667,1.2774465281362168,-0.1205494795164489,False,L5_CAGR,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09465293050389567,1.2775667547496912,-0.12054949323437081
U56,10.0,C_ISDD,BAND03/W,PIN_V1,0.09465293050389567,1.2775667547496912,-0.12054949323437081,False,L5_CAGR,False,0.15271636385461496,0.8741371509592997,-0.3371725677562022,0.09465293050389567,1.2775667547496912,-0.12054949323437081
U56,10.0,C_IS4B,EWELIG/Q,PIN_V0,0.11530400897488247,1.0336893397646634,-0.2220595950998624,False,L4_DD,False,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.09465293050389567,1.2775667547496912,-0.12054949323437081
