panel,book,cost,window,T2_lever,T1_gate,n_T1_gate,T3_ddctl,n_T3_ddctl,T4_stop,n_T4_stop,X_ebud,n_X_ebud,C1,C2,C3,order,exact
broad,V1u,25.0,OOS,0.0334040374604573,-0.050731400676777824,6,0.09252366476855951,2,,0,0.11813043266328167,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
small,EWall,10.0,full,0.28401724481892676,0.3513523048471597,7,0.22853903797012048,2,0.8523358729208368,2,,0,False,False,True,T3_ddctl>T2_lever>T1_gate>T4_stop,False
small,EWall,10.0,IS,0.47442218531411584,1.3236227551769189,10,0.7617740273935181,2,,0,,0,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,EWall,10.0,OOS,0.28084839661550776,0.37286909861011824,7,0.1862658647868884,2,0.6597316935285231,2,,0,False,False,True,T3_ddctl>T2_lever>T1_gate>T4_stop,False
small,EWall,25.0,full,0.2734678864480507,0.3477917491190633,6,0.20979309009489477,2,2.0917199500014174,2,,0,False,False,True,T3_ddctl>T2_lever>T1_gate>T4_stop,False
small,EWall,25.0,IS,0.4601151500505865,1.6920710867279334,10,0.6188463790799428,2,,0,,0,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,EWall,25.0,OOS,0.2697736014727818,0.352250239676678,6,0.1822361608489793,2,1.8238532127576794,2,,0,False,False,True,T3_ddctl>T2_lever>T1_gate>T4_stop,False
small,TOP20,10.0,full,0.4788116809762908,0.7772935020126258,5,0.5532747062659146,2,0.6396945150465898,2,0.9106964199111078,2,False,True,True,T2_lever>T3_ddctl>T4_stop>T1_gate,False
small,TOP20,10.0,IS,0.6348777751568708,4.405361779382049,2,1.8053851207681557,2,,0,0.10720675685366071,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,TOP20,10.0,OOS,0.5586762388512374,0.915443673655582,5,0.6858401678636512,2,0.6847738994499907,2,1.409824262995742,2,False,True,False,T2_lever>T4_stop>T3_ddctl>T1_gate,False
small,TOP20,25.0,full,0.3856539583478151,0.4883712128272728,4,0.4003405701088586,2,2.6517912668770522,1,0.7116968847329149,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,TOP20,25.0,IS,0.4302953402413102,3.1457677276047424,3,0.5619030495935786,2,,0,-0.07819107130775671,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,TOP20,25.0,OOS,0.45842397377644517,0.5828625158337932,4,0.4938698848585722,2,2.8315836920532407,1,1.1563130340260308,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
small,V1u,10.0,full,0.20715522285696158,-0.4682078123180792,6,0.18285128334981404,2,0.3511154847562932,1,1.0201499861832406,2,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
small,V1u,10.0,IS,0.2803282831844479,-0.2039353236260703,4,0.17320056157752645,2,,0,0.2061399887919011,2,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
small,V1u,10.0,OOS,0.20765526274146304,-0.661986861002376,6,0.22375688628531662,2,0.29292815087831375,1,1.4393146045188625,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
small,V1u,25.0,full,0.04030235929073702,-0.5656294849912034,7,0.024795764514449745,2,0.40810548719230083,1,0.15352577749857746,2,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
small,V1u,25.0,IS,0.05366715393154872,-0.444956486389827,5,0.02157050007366221,2,,0,-0.0666942093436939,2,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
small,V1u,25.0,OOS,0.040893388795696484,-0.7654196346372746,7,0.03077366440762415,2,0.34604050819884763,1,0.3025891263745605,2,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
u56,EWall,10.0,full,0.5952143568301436,0.4416925045813621,10,0.6383249966468281,2,,0,,0,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,EWall,10.0,IS,1.0099979363782836,1.6387149971976593,10,3.3627923306999103,2,1.457377643613025,1,,0,False,True,False,T2_lever>T4_stop>T1_gate>T3_ddctl,False
u56,EWall,10.0,OOS,0.619842588118239,0.3915454077505711,10,0.5520636313250342,2,,0,,0,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
u56,EWall,25.0,full,0.5884824795128125,0.5325359706524966,10,0.6811858693834629,2,,0,,0,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,EWall,25.0,IS,0.997788418399031,2.056205036627833,9,3.6115217626930587,2,,0,,0,False,True,True,T2_lever>T1_gate>T3_ddctl>T4_stop,False
u56,EWall,25.0,OOS,0.6128370937214822,0.49711991483838924,10,0.6124169598093214,2,,0,,0,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
u56,TOP20,10.0,full,0.7049934896495227,0.4934507450507948,8,0.8620646754482816,2,,0,0.2125631411912729,1,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,TOP20,10.0,IS,1.2056864987840756,6.16036348044991,5,2.6511635892690557,2,,0,,0,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
u56,TOP20,10.0,OOS,0.7573143458529241,0.41584072433181396,8,0.9492261161404192,2,,0,-0.00020508682964380772,1,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,TOP20,25.0,full,0.6301112564760738,0.4940518621040133,8,0.6153193958149509,2,,0,0.13183663325725217,1,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
u56,TOP20,25.0,IS,1.0060396941806908,7.382160137732275,6,2.350214311072739,2,,0,4.284099035489721,1,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
u56,TOP20,25.0,OOS,0.6822622201486979,0.4165570751685843,8,0.668809612945582,2,,0,-0.07562762214000107,1,True,False,True,T1_gate>T3_ddctl>T2_lever>T4_stop,False
u56,V1u,10.0,full,0.40284729712308665,-0.007145584368261959,8,0.6791102642234113,2,,0,0.7336484260304922,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,V1u,10.0,IS,0.40260722925126796,,0,1.4680263356834413,2,,0,1.176238469913877,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
u56,V1u,10.0,OOS,0.4585746061790082,-0.2191356038728136,8,0.7830359690965555,2,,0,0.9343311041259795,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,V1u,25.0,full,0.13221699657765787,-0.01182393957527171,8,0.23824570155388786,2,,0,0.23261088040224803,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
u56,V1u,25.0,IS,0.126183739065657,,0,0.7525661898168725,2,,0,0.3100396197585594,2,False,True,True,T2_lever>T3_ddctl>T1_gate>T4_stop,False
u56,V1u,25.0,OOS,0.1628219798531947,-0.10340109330112834,8,0.23571258920745922,2,,0,0.3328841218688797,2,True,True,True,T1_gate>T2_lever>T3_ddctl>T4_stop,True
