panel,channel,level,gross,cheat,pick,read_best,n_ties,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,BASE_OOS_Sharpe,BASE_OOS_CAGR,BASE_OOS_MaxDD,pass4a,pass4b
U56,ROUND,10,0.5,False,0.08,1.1217329912,1,0.05664000828260862,1.1468758595877373,-0.09763781518979398,1.2402680598020517,1.070029965997169,0.05981605293032666,1.1674445441511174,-0.09763781518979398,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,ROUND,3,0.5,False,0.08,1.122,1,0.05664000828260862,1.1468758595877373,-0.09763781518979398,1.2402680598020517,1.070029965997169,0.05981605293032666,1.1674445441511174,-0.09763781518979398,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,ROUND,2,0.5,False,0.08,1.12,2,0.05664000828260862,1.1468758595877373,-0.09763781518979398,1.2402680598020517,1.070029965997169,0.05981605293032666,1.1674445441511174,-0.09763781518979398,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,ROUND,1,0.5,False,0.0,1.1,8,0.054329622027378344,1.1677094238717063,-0.08096498118664086,1.185565193103842,1.154170156346063,0.060076664324213214,1.2570711267592465,-0.08096498118664053,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,ROUND,0,0.5,False,0.0,1.0,8,0.054329622027378344,1.1677094238717063,-0.08096498118664086,1.185565193103842,1.154170156346063,0.060076664324213214,1.2570711267592465,-0.08096498118664053,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,WINDOW,IS,0.5,False,0.08,1.1217329911660605,1,0.05664000828260862,1.1468758595877373,-0.09763781518979398,1.2402680598020517,1.070029965997169,0.05981605293032666,1.1674445441511174,-0.09763781518979398,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,WINDOW,IS_H2,0.5,False,0.2,1.5212803327579298,1,0.05689766604910074,1.113707526256967,-0.08159301205401015,1.2016579042039486,1.0392159868091597,0.05891125896455063,1.1255752582940186,-0.08159301205401026,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,WINDOW,TRAIL5Y,0.5,False,0.2,1.4342168723634316,1,0.05689766604910074,1.113707526256967,-0.08159301205401015,1.2016579042039486,1.0392159868091597,0.05891125896455063,1.1255752582940186,-0.08159301205401026,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,WINDOW,TRAIL3Y,0.5,False,0.2,1.0941660500477455,1,0.05689766604910074,1.113707526256967,-0.08159301205401015,1.2016579042039486,1.0392159868091597,0.05891125896455063,1.1255752582940186,-0.08159301205401026,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
U56,WINDOW,FULL,0.5,True,0.03,1.2021756620970416,1,0.057318688266432716,1.2021756620970416,-0.0811756817275271,1.2301991849376146,1.1804279092305687,0.06287235086848719,1.2793935223452508,-0.08117568172752743,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,0.09481988847882783,-0.12054946142590717,False,False
