panel,gross,vol,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn
U56,0.35,0.06706716323163404,0.0792266412972078,1.170566562181125,-0.09818930898561506,1.2516107595663357,1.1206726416493171,0.08764535933313211,1.19516267721258,-0.09818930898561418,1.4719595050390784
U56,0.4,0.07665650075609864,0.09067310481542501,1.170808876340716,-0.1116097864911827,1.2518484809281438,1.1209365918878211,0.1003419718499905,1.195451431630306,-0.1116097864911827,1.6728038380152834
U56,0.45,0.08624831560329346,0.10214595552770933,1.1710400549749982,-0.12488150966820877,1.2520750060478607,1.1211900309819525,0.11307568538931778,1.1957288337026895,-0.12488150966820877,1.872035000448706
U56,0.5,0.0958427461973433,0.1136430808881701,1.171259100086609,-0.1380057436511507,1.2522896293866572,1.121431733426105,0.12584396811518328,1.1959939657915992,-0.13800574365115148,2.0699986528644065
U56,0.55,0.10543993835444555,0.12516250993275135,1.1714669099093942,-0.1509832662967473,1.252493669645854,1.1216622725745957,0.13864437710746214,1.1962474106289978,-0.15098326629674708,2.266873515352707
U56,0.6,0.11504003545558832,0.13670200118928255,1.1716623554016101,-0.16381481251547603,1.2526855979053693,1.121880836109541,0.15147424801121967,1.1964884282955432,-0.16381481251547625,2.4630433479658516
U56,0.65,0.12464318813935478,0.14825933059570318,1.1718450737101018,-0.17650164652331857,1.2528652467132355,1.122086887177804,0.16433083765225942,1.1967164051160177,-0.17650164652331812,2.6588348351242788
U56,0.7,0.13424953975279535,0.15983207995416104,1.172013928611043,-0.18904497313493596,1.2530312969367121,1.1222794487178716,0.17721126056544922,1.1969304525915496,-0.1890449731349363,2.8547046698200544
U56,0.75,0.14385923631853806,0.17141797553062155,1.1721692496899654,-0.20144573234926466,1.2531842407195926,1.1224587340486762,0.19011276327864612,1.1971310306400553,-0.20144573234926366,3.0509430496985224
U56,0.8,0.15347242920522997,0.18301461442209366,1.17231079523136,-0.2137049931341477,1.2533233163284159,1.1226249156750945,0.20303239007528462,1.1973177647165891,-0.2137049931341477,3.247912905349434
U56,0.85,0.16308925481678435,0.19461942666043042,1.1724378746630473,-0.2258239385537567,1.2534482780455276,1.1227769618322827,0.21596692953803842,1.1974895490604998,-0.22582393855375693,3.446081345901351
U56,0.9,0.1727098622970225,0.2062297768569672,1.1725498246122334,-0.2378036551969246,1.253558272930497,1.122914318974024,0.22891314011928432,1.1976457567960372,-0.2378036551969247,3.645926719171513
U56,0.95,0.18233443410592182,0.2178433026998572,1.172647421990074,-0.24964509179100902,1.2536530064812454,1.1230385880937317,0.24186825439881354,1.1977879935888742,-0.24964509179100935,3.8476557044591146
U56,1.0,0.19196310610948544,0.22945723983572175,1.172730009765804,-0.26135015446807486,1.2537343605224422,1.1231471729583777,0.2548286275412823,1.197914406603137,-0.26135015446807464,4.051779620392003
B136,0.35,0.0735185569619172,0.07813125491178718,1.0602160834736303,-0.09555512414082323,1.2294157393621854,0.9374482129331663,0.08169015215652675,1.0355226169757232,-0.09555512414082368,1.5806289830809055
B136,0.4,0.08403055617337625,0.08935966505090476,1.0607938524541016,-0.10865523989775028,1.2299198850766107,0.9381057102713439,0.09341136763988156,1.0361869460101387,-0.10865523989775105,1.7964966368320225
B136,0.45,0.09454544286265866,0.10059798351080862,1.0613621049935318,-0.12161953521535074,1.2304150063346393,0.9387542974993628,0.10513724926435941,1.0368415898895018,-0.12161953521535074,2.010629685024917
B136,0.5,0.10506339581543798,0.1118436921706365,1.0619196813632898,-0.13444874214426494,1.2309005572982308,0.9393922796934177,0.11686475829787213,1.037485112885105,-0.13444874214426472,2.223415236219555
B136,0.55,0.11558461438765466,0.12309431988835984,1.0624664303064584,-0.14714353761339083,1.2313749240194,0.9400207411967757,0.1285910429848962,1.0381181016999788,-0.1471435376133906,2.435155373253135
B136,0.6,0.12610928417549097,0.13434740379052235,1.0630027470342966,-0.15970515323140955,1.2318389322712402,0.9406397253110835,0.14031312750474934,1.0387406949495885,-0.15970515323140955,2.6461090252500337
B136,0.65,0.1366376099344562,0.14560029386715478,1.0635278675721884,-0.17213443598575506,1.2322924015867263,0.9412480504779777,0.15202777468318374,1.039351543525967,-0.17213443598575495,2.856661504575386
B136,0.7,0.14716979655375742,0.1568503316249037,1.0640414988194073,-0.18443212609443216,1.23273515506581,0.9418454037630022,0.1637318831344976,1.0399507414844587,-0.1844321260944325,3.0671660615898366
B136,0.75,0.1577060456451429,0.16809453857370849,1.0645419785273542,-0.1965988040807657,1.2331655787646585,0.9424300675461218,0.17542191013185815,1.0405365149955723,-0.1965988040807658,3.2782131640831613
B136,0.8,0.1682465673284938,0.17933020072016426,1.065029650576545,-0.20863563142193842,1.2335841301337467,0.9430023530886809,0.1870946303410197,1.041109236999079,-0.20863563142193842,3.490122500990576
B136,0.85,0.17879158060494502,0.19055450017064923,1.0655044714474264,-0.22054394866881266,1.2339904390845344,0.9435624844189098,0.1987466593466849,1.0416687645038145,-0.2205439486688131,3.7032650798398983
B136,0.9,0.18934128025226904,0.20176480517663564,1.0659675604992018,-0.23232359507074363,1.2343849574382273,0.9441121555622223,0.2103750319611668,1.0422170209766635,-0.23232359507074374,3.917825672755879
B136,0.95,0.19989589425256593,0.21295819268922633,1.0664186206021904,-0.24397510351242335,1.2347672903009062,0.9446511378311594,0.221976280408531,1.0427536599734677,-0.24397510351242335,4.134196175915681
B136,1.0,0.21045564291404223,0.22413162328342984,1.0668571909541962,-0.2554996497666099,1.2351364982413537,0.9451793855636953,0.23354690334110284,1.0432784903700836,-0.2554996497666102,4.352830540472849
SMALL,0.35,0.08797299196651528,0.04600056375428929,0.5553535422175576,-0.20053630522857835,0.8099946175702478,0.35746353690534627,0.03971609826051736,0.47165781164850396,-0.20053630522857835,2.0193416980515497
SMALL,0.4,0.10056604174390404,0.05212061866104678,0.5556804354272311,-0.22684067486435533,0.8105126292345206,0.3576545864376001,0.04483398119600057,0.4718845307032983,-0.22684067486435522,2.29904952317338
SMALL,0.45,0.11316644732058997,0.05811893613546171,0.5560040859063377,-0.2525684827603386,0.8110254333780738,0.3578456599553165,0.04980427455671821,0.4721089973501275,-0.2525684827603403,2.5773477135977694
SMALL,0.5,0.12577457399951847,0.06399257677878101,0.5563244560394944,-0.27772433313851363,0.811534464569837,0.3580356071389505,0.0546239625075744,0.47232976784681513,-0.2777243331385125,2.8545050711144313
SMALL,0.55,0.1383907736040228,0.06973844903746262,0.5566405086503273,-0.3023116168994706,0.8120394355442081,0.3582228705755442,0.05929006488742883,0.47254608447240987,-0.30231161689947106,3.1309488132056202
SMALL,0.6,0.15101541633165513,0.07535352669440898,0.5569518940285322,-0.3263346826561878,0.8125393414921002,0.358407645038224,0.06379973021262897,0.4727580973987608,-0.3263346826561887,3.407055866031751
SMALL,0.65,0.16364885888819986,0.0808350211321558,0.5572597221903467,-0.34979765071851643,0.8130344914790263,0.3585916810504557,0.06815028508823051,0.4729668106289397,-0.3497976507185159,3.6830016095584277
SMALL,0.7,0.17629150121203357,0.08617971333953212,0.5575623882765829,-0.37270605389339284,0.8135237190909177,0.3587730226046277,0.07233866729775218,0.47317078222722153,-0.37270605389339306,3.959372761765436
SMALL,0.75,0.18894374326906355,0.09138456911453119,0.5578596139158466,-0.3950647656574412,0.8140068896551492,0.35895140917356544,0.07636193469931962,0.47336940487674484,-0.3950647656574424,4.236600309539986
SMALL,0.8,0.20160601567671946,0.09644675820608972,0.5581520380291136,-0.41687922266413957,0.814485056881331,0.35912727069824363,0.08021744135741127,0.4735634222015882,-0.4168792226641397,4.514941993418009
SMALL,0.85,0.21427869927306914,0.10136357832392551,0.5584407229465587,-0.43815368904279073,0.8149573664431295,0.3593031589399854,0.08390280518994042,0.4737544942403011,-0.43815368904278973,4.794575889776568
SMALL,0.9,0.22696218806122823,0.10613215511962015,0.5587257332787093,-0.45889351031150694,0.815424276784849,0.359478828698488,0.08741539635334483,0.4739428157885446,-0.4588935103115057,5.075861985398838
SMALL,0.95,0.23965693350898265,0.11074968695271314,0.5590072714218342,-0.4791041524965437,0.8158847946128785,0.3596555032703698,0.09075282330367429,0.4741292443076679,-0.47910415249654437,5.359109598093233
SMALL,1.0,0.25236335547379235,0.1152131632735589,0.5592847604972346,-0.49879171480674744,0.8163397877495134,0.35983157670410576,0.09391212878779998,0.47431242422642916,-0.49879171480674755,5.64485099370309
