panel,book,m,cost,CAGR,Sharpe,MaxDD,gross,OOS_Sharpe,pass4b,fail4b,floor_only
u56,R5,0.6,25.0,0.12272422287424645,1.0192467516263555,-0.17874776105354317,0.4450321167402803,0.9531869937750552,True,-,False
u56,R5,0.8,10.0,0.18517061928450196,1.135973402407257,-0.23283796416392621,0.5930990763677053,1.0592273799581375,False,DD,False
u56,R5,0.8,25.0,0.16350876190036612,1.021368482909793,-0.23299016338329825,0.5930990763677053,0.9556146488762799,False,DD,False
u56,R5,1.0,10.0,0.23198584575140924,1.1375567082896083,-0.28454186458370456,0.7410450808532455,1.0611445199173895,False,DD,False
u56,R5,1.0,25.0,0.20397085672558068,1.0232333111075032,-0.2847131759570154,0.7410450808532455,0.9578019231473406,False,DD,False
u56,R10,0.4,10.0,0.06714217995193095,1.0740310673743614,-0.10188626425231839,0.29841586744616044,1.040314033720568,False,CAGR,True
u56,R10,0.4,25.0,0.05888094401142241,0.9493650838552854,-0.1024369583385788,0.29841586744616044,0.9253934303858056,False,CAGR,True
u56,R10,0.5,10.0,0.08401794694951903,1.0746238163813326,-0.1261854985106522,0.37295334494490606,1.0410184726952878,False,CAGR,True
u56,R10,0.5,25.0,0.07356126785190109,0.9502374318028344,-0.12685412078354696,0.37295334494490606,0.9263718467214607,False,CAGR,True
u56,R10,0.6,10.0,0.10091429853025402,1.0751985014799257,-0.15002644023264866,0.44746577510269436,1.0417083009170969,False,CAGR,True
u56,R10,0.6,25.0,0.08820861558797932,0.9510700641217397,-0.15080559123258785,0.44746577510269436,0.9273183629487558,False,CAGR,True
u56,R10,0.8,10.0,0.13473403142524432,1.0762792499466145,-0.19635550635647803,0.5964185853154926,1.0430280762213104,True,-,False
u56,R10,0.8,25.0,0.11736358109035017,0.9525796360864348,-0.19733607185214397,0.5964185853154926,0.9290750033701209,True,-,False
u56,R10,1.0,10.0,0.16852866858508975,1.0772541507098392,-0.2409174494743055,0.7452804809285619,1.0442432489520044,False,DD,False
u56,R10,1.0,25.0,0.146259248860241,0.9538449846259414,-0.24207777084199955,0.7452804809285619,0.9305864184715728,False,DD,False
u56,R20,0.4,10.0,0.061340995643054175,1.1696651223592005,-0.09345942874725499,0.2990950097682944,1.1661015536342807,False,CAGR,True
u56,R20,0.4,25.0,0.05553105131692404,1.0642153365724394,-0.09406910645917033,0.2990950097682944,1.069269958552258,False,CAGR,True
u56,R20,0.5,10.0,0.07682773257117348,1.1699434936024435,-0.11584555314226741,0.37381071697091856,1.16642233114057,False,CAGR,True
u56,R20,0.5,25.0,0.06948402589210678,1.0647864642803546,-0.11658658822817636,0.37381071697091856,1.0698847732727688,False,CAGR,True
u56,R20,0.6,10.0,0.09236531894959787,1.1701996519086595,-0.13784832771179223,0.4485043198680801,1.1667202695508418,False,CAGR,True
u56,R20,0.6,25.0,0.0834533636838537,1.0653086113858703,-0.13871354387585988,0.4485043198680801,1.0704496774282535,False,CAGR,True
u56,R20,0.8,10.0,0.12357226427163015,1.1706447644934455,-0.18071925404636513,0.5978274407917609,1.167248333816834,True,-,False
u56,R20,0.8,25.0,0.1114160117267049,1.0662044279435767,-0.181812649340801,0.5978274407917609,1.0714311836578059,True,-,False
u56,R20,1.0,10.0,0.1549168325251733,1.17098731330246,-0.22210408719864583,0.747068832234263,1.1676752607259366,False,DD,False
u56,R20,1.0,25.0,0.13936214243464784,1.0668696117978038,-0.2234027013672909,0.747068832234263,1.0721876011978528,False,DD,False
u56,R40,0.4,10.0,0.054178755672828816,1.1498048440346755,-0.0903995656157267,0.2995749476838338,1.1499744450061122,False,CAGR,True
u56,R40,0.4,25.0,0.051360159133247985,1.0926793021357148,-0.0908235998985123,0.2995749476838338,1.0918376742516123,False,CAGR,True
u56,R40,0.5,10.0,0.06783919795089277,1.1500595158053422,-0.11212321957132954,0.37442358632572714,1.1500919958101457,False,CAGR,True
u56,R40,0.5,25.0,0.06428831217008968,1.0932145041975105,-0.11263521758842221,0.37442358632572714,1.0922308180001756,False,CAGR,True
u56,R40,0.6,10.0,0.0815389551974286,1.1502947310340619,-0.13350210222191483,0.44925508967235767,1.15018788315999,False,CAGR,True
u56,R40,0.6,25.0,0.07724334353658091,1.0937076579515916,-0.1340959011746976,0.44925508967235767,1.0925797839018554,False,CAGR,True
u56,R40,0.8,10.0,0.10904097646746091,1.150699924872262,-0.17523709375805752,0.5988685017454138,1.1503084873975467,True,-,False
u56,R40,0.8,25.0,0.10321458309837195,1.0945505919030813,-0.17597818551861044,0.5988685017454138,1.0931296057764581,False,CAGR,True
u56,R40,1.0,10.0,0.13665259762809057,1.1510121588101216,-0.21562651640970654,0.7484188130831441,1.1503321563698075,False,DD,False
u56,R40,1.0,25.0,0.12923278581755637,1.0951872666978086,-0.21649504883309323,0.7484188130831441,1.0934765013560466,False,DD,False
u56,S3-25,0.4,10.0,0.0510387277414881,1.2230613792893197,-0.07090328497213227,0.30033662806431466,1.2009655588046952,False,CAGR,True
u56,S3-25,0.4,25.0,0.04542572805979472,1.0935797961247637,-0.07147900625115677,0.30033662806431466,1.08465095700214,False,CAGR,True
u56,S3-25,0.5,10.0,0.06393043881231253,1.2232377986042469,-0.08808536723547244,0.37537322280508745,1.2011564591490584,False,CAGR,True
u56,S3-25,0.5,25.0,0.05684024369592122,1.093900378879293,-0.08879253331579884,0.37537322280508745,1.084971458649587,False,CAGR,True
u56,S3-25,0.6,10.0,0.07687040788534483,1.2234024877735963,-0.10505295093281886,0.45039150615345414,1.201334883690352,False,CAGR,True
u56,S3-25,0.6,25.0,0.06827242961743618,1.0941959527503582,-0.10588700080033886,0.45039150615345414,1.0852659193792247,False,CAGR,True
u56,S3-25,0.8,10.0,0.10288538942851044,1.223695750585676,-0.1383523143451122,0.6003745655906764,1.201655356170721,False,CAGR,True
u56,S3-25,0.8,25.0,0.09117780118173702,1.0947095626880854,-0.1394298688018495,0.6003745655906764,1.0857790618755123,False,CAGR,True
u56,S3-25,1.0,10.0,0.12906366601963093,1.2239402185828743,-0.17081203550144508,0.7502886613089507,1.2019248169120222,True,-,False
u56,S3-25,1.0,25.0,0.11411730753941751,1.0951182555006636,-0.17211804810215348,0.7502886613089507,1.0861847896529095,True,-,False
u56,S3-50,0.4,10.0,0.03992307760072733,1.2755246129351778,-0.0502050897387597,0.30026286472063207,1.2404948809447192,False,CAGR,True
u56,S3-50,0.4,25.0,0.03451545913925891,1.1072847374814365,-0.0507399039395553,0.30026286472063207,1.0921634782978782,False,CAGR,True
u56,S3-50,0.5,10.0,0.050001762471076905,1.2757060380324008,-0.06249944683199149,0.37529195840719587,1.240623874506286,False,CAGR,True
u56,S3-50,0.5,25.0,0.04318534699262777,1.1075763416549147,-0.0631593894853475,0.37529195840719587,1.0923839228540038,False,CAGR,True
u56,S3-50,0.6,10.0,0.06011781197110766,1.2758796614001264,-0.07469175010848239,0.45030681133023504,1.2407444823801645,False,CAGR,True
u56,S3-50,0.6,25.0,0.0518692539776322,1.1078511286702046,-0.07547347556471284,0.45030681133023504,1.092587295645014,False,CAGR,True
u56,S3-50,0.8,10.0,0.08045807699210705,1.2762011103570878,-0.09877269337836103,0.6002946111219042,1.2409569529435274,False,CAGR,True
u56,S3-50,0.8,25.0,0.06927377011701297,1.1083442664718552,-0.09978971214877652,0.6002946111219042,1.092933776031532,False,CAGR,True
u56,S3-50,1.0,10.0,0.10093605719725551,1.2764899620063719,-0.12245114090648068,0.7502278966973875,1.2411311241726726,False,CAGR,True
u56,S3-50,1.0,25.0,0.08671869035820445,1.1087665977376349,-0.12369268846002535,0.7502278966973875,1.0931997743121238,False,CAGR,True
u56,S4-50,0.4,10.0,0.04096478338272447,1.258454070325997,-0.05371383860113832,0.30026631522099684,1.2667213011047145,False,CAGR,True
u56,S4-50,0.4,25.0,0.035525096509396725,1.0959003819573139,-0.05428302015187014,0.30026631522099684,1.1217010293622864,False,CAGR,True
u56,S4-50,0.5,10.0,0.05130298839121927,1.2586004073944685,-0.06684417564263812,0.3752956885671933,1.2668384533715311,False,CAGR,True
u56,S4-50,0.5,25.0,0.04444532567225434,1.0961736114699248,-0.06754562766815508,0.3752956885671933,1.1219306391221953,False,CAGR,True
u56,S4-50,0.6,10.0,0.06167798285531578,1.2587400584366442,-0.07985621591743486,0.4503106226850452,1.2669483418258214,False,CAGR,True
u56,S4-50,0.6,25.0,0.05337864398382397,1.0964331763241615,-0.08068604207110641,0.4503106226850452,1.122146408096177,False,CAGR,True
u56,S4-50,0.8,10.0,0.08253413187201919,1.2589993453808386,-0.10552743470679882,0.6002980590575483,1.2671445275506619,False,CAGR,True
u56,S4-50,0.8,25.0,0.07127937885279922,1.096911413999535,-0.10660272075778843,0.6002980590575483,1.1225319094411705,False,CAGR,True
u56,S4-50,1.0,10.0,0.10352406304961193,1.2592258659424778,-0.13073431783307954,0.7502303963732208,1.2673040004975331,False,CAGR,True
u56,S4-50,1.0,25.0,0.08921543937689069,1.0973199924638688,-0.1320448056235064,0.7502303963732208,1.1228429293524012,False,CAGR,True
broad,EWall,0.4,10.0,0.05620102318509024,1.121041698020372,-0.10770735438448598,0.3002653045157685,1.1041988029473413,False,CAGR,True
broad,EWall,0.4,25.0,0.05559326467162573,1.1094389198160048,-0.10784332851382794,0.3002653045157685,1.0922163395451487,False,CAGR,True
broad,EWall,0.5,10.0,0.07035836048065613,1.1212566511619773,-0.13331039571346548,0.37529251761227034,1.103941395994758,False,CAGR,True
broad,EWall,0.5,25.0,0.06960536365907122,1.1099125397855407,-0.13346621076325715,0.37529251761227034,1.0922104248855908,False,CAGR,True
broad,EWall,0.6,10.0,0.0845503616533041,1.1214479849856596,-0.15839711589756167,0.4503051143293451,1.1036549569059217,False,CAGR,True
broad,EWall,0.6,25.0,0.08365338594268223,1.1103386196570058,-0.1585684645807618,0.4503051143293451,1.0921519109984688,False,CAGR,True
broad,EWall,0.8,10.0,0.11302057789363706,1.1217556627407739,-0.20704738484975138,0.6002885198156853,1.102992438780043,False,DD,False
broad,EWall,0.8,25.0,0.11183547539237493,1.111037597042943,-0.20723900471516976,0.6002885198156853,1.0918701890462827,False,DD,False
broad,EWall,1.0,10.0,0.14157411947237497,1.1219549467170122,-0.2537106610635025,0.7502196524570407,1.1022031339130582,False,DD,False
broad,EWall,1.0,25.0,0.1400924235152614,1.1115111687130292,-0.25391347869315684,0.7502196524570407,1.0913501695849346,False,DD,False
broad,V1u,0.4,10.0,0.02573724620073725,0.6262513656748033,-0.09997545228270943,0.30019815311053005,0.5735918495117331,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.4,25.0,0.007752764158888814,0.20438378290125367,-0.12598341230212728,0.30019815311053005,0.1462345528307311,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.5,10.0,0.03199568725091906,0.626347479530291,-0.1236620985571375,0.3752185978873015,0.5734779999401477,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.5,25.0,0.00943515822948271,0.20467031436524147,-0.15521966844219226,0.3752185978873015,0.14628740782642932,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.6,10.0,0.03817907505960805,0.6264278707810983,-0.14684144542995414,0.45022814048232784,0.5733518192104116,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.6,25.0,0.01101153326987192,0.20491934217883093,-0.18359747108924562,0.45022814048232784,0.14631114902904974,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.8,10.0,0.05031133748387995,0.6265431573907845,-0.19170986730705164,0.6002159905680025,0.5730499352241373,False,"H1,H2,OOS,CAGR",False
broad,V1u,0.8,25.0,0.013839255087487956,0.20530868480445605,-0.23786652344893067,0.6002159905680025,0.14623895281504046,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,1.0,10.0,0.06211404538728038,0.6265883868313114,-0.23464470864180664,0.7501646485284116,0.5726795060813383,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,1.0,25.0,0.016219255382610376,0.20552854363085435,-0.2889669180204921,0.7501646485284116,0.14599987578246443,False,"H1,H2,OOS,DD,CAGR",False
broad,R5,0.4,10.0,0.08550648189491428,0.9628260596929101,-0.1258369999930231,0.29786045350066453,0.8977413290916895,False,CAGR,True
broad,R5,0.4,25.0,0.07343397698639942,0.8374344419548233,-0.12609825402500163,0.29786045350066453,0.7854722182819925,False,"H2,OOS,CAGR",False
broad,R5,0.5,10.0,0.1068273376751081,0.9646624589307781,-0.15547024511277197,0.3722383525729684,0.9002016522252475,True,-,False
broad,R5,0.5,25.0,0.09149442620763115,0.8395209787669587,-0.15578212695039362,0.3722383525729684,0.788178849346274,False,"H2,OOS,CAGR",False
broad,R5,0.6,10.0,0.12808747464236547,0.9664746167943468,-0.18439558808315604,0.4465845481789497,0.9026401741759704,True,-,False
broad,R5,0.6,25.0,0.10939715395828609,0.8415644801920604,-0.1847538537200244,0.4465845481789497,0.7908473524201027,False,"H2,OOS",False
broad,R5,0.8,10.0,0.17034084003733985,0.9700092005379988,-0.24016567183905946,0.5951881627218734,0.9074319898106835,False,DD,False
broad,R5,0.8,25.0,0.14463912403668444,0.8454762609002249,-0.24060569236212737,0.5951881627218734,0.7960151621389775,False,"H2,OOS,DD",False
broad,R5,1.0,10.0,0.21209383812130178,0.9734201943036382,-0.29323658181399237,0.743683946636341,0.9121077426584346,False,DD,False
broad,R5,1.0,25.0,0.1789788002766013,0.8491395421066281,-0.29375277956919355,0.743683946636341,0.8009435230278527,False,"H2,OOS,DD",False
broad,R10,0.4,10.0,0.07026619579895232,0.9710956207166045,-0.11064255431795911,0.29931085088467957,0.8428681761579684,False,"H2,OOS,CAGR",False
broad,R10,0.4,25.0,0.060049986434775215,0.8390845155040336,-0.11111923066455442,0.29931085088467957,0.7216226001501126,False,"H2,OOS,CAGR",False
broad,R10,0.5,10.0,0.08783452808271064,0.9724927504219828,-0.13690095640770994,0.3740676019809777,0.8446815939388795,False,"H2,OOS,CAGR",False
broad,R10,0.5,25.0,0.0748965021035981,0.8407550303328093,-0.13747734483599627,0.3740676019809777,0.7237058221878492,False,"H2,OOS,CAGR",False
broad,R10,0.6,10.0,0.1053820233945233,0.9738683024682522,-0.16261338460845576,0.4487980089455691,0.846476660553562,False,"H2,OOS,CAGR",False
broad,R10,0.6,25.0,0.08965390709557242,0.842382268143926,-0.16328281156778068,0.4487980089455691,0.725750443423602,False,"H2,OOS,CAGR",False
broad,R10,0.8,10.0,0.1403678295678028,0.9765467058750303,-0.21242980197157602,0.598183870157323,0.8500038460041786,False,"H2,OOS,DD",False
broad,R10,0.8,25.0,0.11885033697254688,0.8454856893519367,-0.21326759642212834,0.598183870157323,0.729701663842555,False,"H2,OOS,DD",False
broad,R10,1.0,10.0,0.17512780678851825,0.9791249135486445,-0.26014890056084927,0.7474766009901057,0.8534425957437469,False,"H2,OOS,DD",False
broad,R10,1.0,25.0,0.1475350792479997,0.848377537329943,-0.2611332714434831,0.7474766009901057,0.7334538148772907,False,"H2,OOS,DD",False
broad,R20,0.4,10.0,0.0588898319308957,0.9709575820838422,-0.11044084901875373,0.29931501255491333,0.9249702146115744,False,CAGR,True
broad,R20,0.4,25.0,0.05047738287514125,0.839581795769906,-0.11130193487982121,0.29931501255491333,0.8000918158458353,False,"H2,OOS,CAGR",False
broad,R20,0.5,10.0,0.07361222258169664,0.9718632264225914,-0.13665377108268484,0.37408646779352456,0.9258844904410442,False,CAGR,True
broad,R20,0.5,25.0,0.06298206262359507,0.8407748044762383,-0.13769741249366674,0.37408646779352456,0.8012958291229666,False,"H2,OOS,CAGR",False
broad,R20,0.6,10.0,0.08832081069758346,0.9727484288660442,-0.162322057258658,0.44883644024323416,0.9267786148503673,False,CAGR,True
broad,R20,0.6,25.0,0.07542573417644505,0.841924403803309,-0.16353633371511123,0.44883644024323416,0.8024585409980006,False,"H2,OOS,CAGR",False
broad,R20,0.8,10.0,0.11766699096750655,0.9744522003733441,-0.2120545557908382,0.5982748165900947,0.9284997869876548,False,DD,False
broad,R20,0.8,25.0,0.10009655333607892,0.8440797691808286,-0.21357901886251995,0.5982748165900947,0.8046427108712736,False,"H2,OOS,DD,CAGR",False
broad,R20,1.0,10.0,0.1468667394709784,0.9760590036829483,-0.2596966291762923,0.7476359151109826,0.9301240819488711,False,DD,False
broad,R20,1.0,25.0,0.12441906717919538,0.8460226666711287,-0.2614961028655425,0.7476359151109826,0.8066189970303554,False,"H2,OOS,DD",False
broad,R40,0.4,10.0,0.05588052024829482,1.0518035166705109,-0.10796088376115576,0.2998637444302792,1.0435017062372824,False,CAGR,True
broad,R40,0.4,25.0,0.04958636630804958,0.9389253570645814,-0.10885001623853363,0.2998637444302792,0.9369562379286984,False,CAGR,True
broad,R40,0.5,10.0,0.06991184234208259,1.0522432583199,-0.13361427674946336,0.37478079389813457,1.0436974124607077,False,CAGR,True
broad,R40,0.5,25.0,0.06196445474974399,0.9396657352722775,-0.1346919567097865,0.37478079389813457,0.9374614400314615,False,CAGR,True
broad,R40,0.6,10.0,0.08395774737254325,1.0526635291675575,-0.15874631783945115,0.44967939477444113,1.0438727628672901,False,CAGR,True
broad,R40,0.6,25.0,0.07432378625691771,0.9403640784739278,-0.1600005260933982,0.44967939477444113,0.9379256379672044,False,CAGR,True
broad,R40,0.8,10.0,0.11207149736193944,1.053437142347233,-0.2074736634009039,0.5994234695540523,1.044152913978157,False,DD,False
broad,R40,0.8,25.0,0.09895981824664646,0.941613505587002,-0.2090490003498613,0.5994234695540523,0.938707424205563,False,"DD,CAGR",False
broad,R40,1.0,10.0,0.1401760487850201,1.0541111858449108,-0.25419640005871535,0.7491004181700646,1.0443279390195193,False,DD,False
broad,R40,1.0,25.0,0.12343827550658104,0.9426410812251809,-0.2560558668002306,0.7491004181700646,0.9392666005858359,False,DD,False
broad,S3-25,0.4,10.0,0.04965851748805039,1.0338365471312099,-0.07884919417443703,0.3003294112555229,0.9707229041901373,False,CAGR,True
broad,S3-25,0.4,25.0,0.04201422887675399,0.8812041178616431,-0.07964134391690203,0.3003294112555229,0.8283295108419145,False,"H2,OOS,CAGR",False
broad,S3-25,0.5,10.0,0.06212216211609767,1.0345072265036173,-0.09787399691001109,0.3753644920284557,0.9714153266420936,False,CAGR,True
broad,S3-25,0.5,25.0,0.05247092895355476,0.8820361458039925,-0.09884568785265735,0.3753644920284557,0.8291833752277721,False,"H2,OOS,CAGR",False
broad,S3-25,0.6,10.0,0.0745988760800218,1.0351666195857305,-0.11662813510924985,0.45038157100501874,0.9720954566359019,False,CAGR,True
broad,S3-25,0.6,25.0,0.06290156273747027,0.8828442756533448,-0.11777227418712477,0.45038157100501874,0.830011524977936,False,"H2,OOS,CAGR",False
broad,S3-25,0.8,10.0,0.0995777566205096,1.0364501602893659,-0.1533330468192009,0.6003635399840603,0.973419452284573,False,CAGR,True
broad,S3-25,0.8,25.0,0.08366910179240272,0.8843852825353138,-0.154801398334505,0.6003635399840603,0.8315918308203742,False,"H2,OOS,CAGR",False
broad,S3-25,1.0,10.0,0.12456692753815601,1.0376857003692297,-0.18898157752078792,0.750278955888968,0.9746936172815294,True,-,False
broad,S3-25,1.0,25.0,0.10428501276414837,0.8858232129418822,-0.19074819223846973,0.750278955888968,0.8330664817922117,False,"H2,OOS,CAGR",False
broad,S3-50,0.4,10.0,0.03925851542184122,1.1052203066131063,-0.05375221083970494,0.3002594380922367,1.0210688583895395,False,CAGR,True
broad,S3-50,0.4,25.0,0.0324215087431492,0.9183062396589547,-0.05432110870103335,0.3002594380922367,0.8510917014151771,False,"H2,OOS,CAGR",False
broad,S3-50,0.5,10.0,0.04913206409472437,1.105695928556814,-0.06688766496885912,0.3752877937155837,1.0215394540335772,False,CAGR,True
broad,S3-50,0.5,25.0,0.040515961421180524,0.9188908297613884,-0.06758963692939013,0.3752877937155837,0.8516629099658559,False,"H2,OOS,CAGR",False
broad,S3-50,0.6,10.0,0.05902663348922221,1.1061646756146646,-0.0799031029327707,0.45030205359278747,1.022002005849532,False,CAGR,True
broad,S3-50,0.6,25.0,0.04860303181720482,0.9194609885718369,-0.08073458402526412,0.45030205359278747,0.8522175851766938,False,"H2,OOS,CAGR",False
broad,S3-50,0.8,10.0,0.07887309136509724,1.1070752613805868,-0.10557606263716701,0.6002892983750922,1.0228984291089862,False,CAGR,True
broad,S3-50,0.8,25.0,0.064747681191758,0.9205423628288145,-0.10665617554958928,0.6002892983750922,0.8532658588883502,False,"H2,OOS,CAGR",False
broad,S3-50,1.0,10.0,0.09878664637474333,1.1079508814030448,-0.13077717205354222,0.7502231983711881,1.0237534263327723,False,CAGR,True
broad,S3-50,1.0,25.0,0.08084173679008044,0.9215475526019057,-0.13209529111332163,0.7502231983711881,0.8542248171120582,False,"H2,OOS,CAGR",False
broad,S4-50,0.4,10.0,0.04000039794541732,1.092913724414872,-0.05753732577447912,0.30026067429691794,1.0509860710812733,False,CAGR,True
broad,S4-50,0.4,25.0,0.03310374369827551,0.9100692806659225,-0.05813667797496769,0.30026067429691794,0.8828435048742554,False,"H2,CAGR",False
broad,S4-50,0.5,10.0,0.05005594747206343,1.0933690105072478,-0.07157174331787364,0.37528905657604655,1.051425478217711,False,CAGR,True
broad,S4-50,0.5,25.0,0.041364132693342714,0.9106524421115697,-0.07231086125448494,0.37528905657604655,0.8834084702113446,False,"H2,CAGR",False
broad,S4-50,0.6,10.0,0.060130776782136186,1.093815938607439,-0.08546751824009613,0.4503032636896395,1.051855889972685,False,CAGR,True
broad,S4-50,0.6,25.0,0.049614839718261194,0.9112176093888278,-0.08634248544946543,0.4503032636896395,0.8839549358113793,False,"H2,CAGR",False
broad,S4-50,0.8,10.0,0.0803327909055982,1.0946913209755693,-0.11284579012230245,0.6002902319561847,1.0526946005718252,False,CAGR,True
broad,S4-50,0.8,25.0,0.06608137857438456,0.9123105511797713,-0.11398092799577086,0.6002902319561847,0.885004600213072,False,"H2,CAGR",False
broad,S4-50,1.0,10.0,0.100594153021621,1.0955355358982322,-0.1396778851367516,0.7502237399127838,1.0534953683965758,False,CAGR,True
broad,S4-50,1.0,25.0,0.08248882981135686,0.9133373039887218,-0.1410588453788154,0.7502237399127838,0.8859752914713374,False,"H2,CAGR",False
small,EWall,0.4,10.0,0.042868579562727493,0.6796658081414233,-0.15711228150769307,0.30014879116001214,0.6390093906520539,False,"H1,H2,OOS,CAGR",False
small,EWall,0.4,25.0,0.04172425673363356,0.6627014316917846,-0.1580341298840251,0.30014879116001214,0.6221517810801582,False,"H1,H2,OOS,CAGR",False
small,EWall,0.5,10.0,0.053173522799884854,0.6794523073765439,-0.19336480463929007,0.37515944053907363,0.6386606975653546,False,"H1,H2,OOS,CAGR",False
small,EWall,0.5,25.0,0.051746291208045525,0.6626955207308569,-0.19495709953279017,0.37515944053907363,0.6220130712642709,False,"H1,H2,OOS,CAGR",False
small,EWall,0.6,10.0,0.06329743995525128,0.6792224763031603,-0.2289202781104317,0.45016136385101974,0.6382950136627682,False,"H1,H2,OOS,DD,CAGR",False
small,EWall,0.6,25.0,0.06158673866780617,0.6626491887049516,-0.23085184929127534,0.45016136385101974,0.6218330112458524,False,"H1,H2,OOS,DD,CAGR",False
small,EWall,0.8,10.0,0.08296922372384619,0.6787122353773535,-0.2972684151249835,0.6001428421641761,0.6375116489498205,False,"H1,H2,OOS,DD,CAGR",False
small,EWall,0.8,25.0,0.08068519446638467,0.6624286996745931,-0.29957736474598917,0.6001428421641761,0.621341901341555,False,"H1,H2,OOS,DD,CAGR",False
small,EWall,1.0,10.0,0.1018177783174512,0.6781352696586781,-0.36166373582084177,0.7501008892339182,0.6366624355474834,False,"H1,H2,OOS,DD",False
small,EWall,1.0,25.0,0.09894356898141088,0.6620350100338488,-0.36426007858275145,0.7501008892339182,0.6206770724346838,False,"H1,H2,OOS,DD",False
small,V1u,0.4,10.0,0.030344159286755934,0.5385642016466894,-0.1457565046394751,0.3002280303722931,0.5346377853376733,False,"H1,H2,OOS,CAGR",False
small,V1u,0.4,25.0,0.009947962939792276,0.19767934177207744,-0.20037031777216918,0.3002280303722931,0.2010327879077858,False,"H1,H2,OOS,CAGR",False
