claimset,method,n_real,n_ctrl,CANCEL_real,CANCEL_ctrl,ratio_raw,n_real_k2,n_ctrl_k2,CANCEL_real_k2,CANCEL_ctrl_k2,ratio_kmatched
QUEUE,pearson,10980,6704,0.053005464480874315,0.02416467780429594,2.193510085677663,3874,6698,0.028910686628807435,0.024186324275903254,1.1953319693811864
QUEUE,spearman,10980,6704,0.05009107468123861,0.031324582338902146,1.5990979269667795,3874,6698,0.030717604543107898,0.03135264257987459,0.9797453106177937
CANON,pearson,8722,5532,0.03680348543911947,0.0254880694143167,1.4439495138241767,3292,5532,0.02612393681652491,0.0254880694143167,1.0249476487164242
CANON,spearman,8722,5532,0.0355423068103646,0.03091106290672451,1.1498248027774092,3292,5532,0.02339003645200486,0.03091106290672451,0.7566881967981923
ALL,pearson,13871,8632,0.0408766491240718,0.025139017608897127,1.6260241255252894,5091,8632,0.027106658809664112,0.025139017608897127,1.078270409424058
ALL,spearman,13871,8632,0.041237113402061855,0.0298887859128823,1.3796851274674338,5091,8632,0.026517383618149676,0.0298887859128823,0.8872017650847597
