book,set,panel,epset,rung,base_pass4b,base_margin,minmargin,binding_strip,clause_pass,killed_by_clause,all_legs_pass4b_everystrip
u56-top20-band-m20,SHELF,U56,PLACEBO3,10.0,True,0.019219997237688108,0.01921999723768794,PLACEBO_2019,True,False,True
u56-top20-band-m20,SHELF,U56,PLACEBO3,25.0,True,0.017896362886029277,0.017896362886029082,PLACEBO_2013,True,False,False
u56-marsrespread-gross075,SHELF,U56,QUEUE2,10.0,True,0.015829799717109433,-0.0006327316664235805,COVID_TIGHT,False,True,False
u56-marsrespread-gross075,SHELF,U56,QUEUE2,25.0,False,0.013317053880315705,-0.015124075228049094,COVID_TIGHT,False,False,False
u56-marsrespread-gross075,SHELF,U56,REAL5,10.0,True,0.015829799717109433,-0.0006327316664245797,COVID_WIDE,False,True,False
u56-marsrespread-gross075,SHELF,U56,REAL5,25.0,False,0.013317053880315705,-0.015124075228049205,COVID_WIDE,False,False,False
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,10.0,True,0.015829799717109433,0.015829799717109128,PLACEBO_2013,True,False,True
u56-marsrespread-gross075,SHELF,U56,PLACEBO3,25.0,False,0.013317053880315705,0.013317053880315427,PLACEBO_2019,False,False,False
u56-quantile50-respread-M,SHELF,U56,QUEUE2,10.0,True,0.004776240855234232,0.0036653210099030775,COVID_TIGHT,True,False,True
u56-quantile50-respread-M,SHELF,U56,QUEUE2,25.0,True,0.004298575825516765,0.002643499331897281,COVID_TIGHT,True,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,10.0,True,0.004776240855234232,0.0036653210099028277,COVID_DD,True,False,True
u56-quantile50-respread-M,SHELF,U56,REAL5,25.0,True,0.004298575825516765,0.0026434993318970312,COVID_DD,True,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,10.0,True,0.004776240855234232,0.00477624085523401,PLACEBO_2017,True,False,True
u56-quantile50-respread-M,SHELF,U56,PLACEBO3,25.0,True,0.004298575825516765,0.004298575825516016,PLACEBO_2013,True,False,True
b136-r620-gross065-W,SHELF,B136,QUEUE2,10.0,True,0.007976218202639412,0.002803102372629651,COVID_TIGHT,True,False,True
b136-r620-gross065-W,SHELF,B136,QUEUE2,25.0,True,0.0070789793364223474,-0.009708419388420209,COVID_TIGHT,False,True,False
b136-r620-gross065-W,SHELF,B136,REAL5,10.0,True,0.007976218202639412,0.002803102372629651,COVID_TIGHT,True,False,True
b136-r620-gross065-W,SHELF,B136,REAL5,25.0,True,0.0070789793364223474,-0.009708419388421763,COVID_WIDE,False,True,False
b136-r620-gross065-W,SHELF,B136,PLACEBO3,10.0,True,0.007976218202639412,0.007976218202639468,PLACEBO_2019,True,False,True
b136-r620-gross065-W,SHELF,B136,PLACEBO3,25.0,True,0.0070789793364223474,0.007078979336422042,PLACEBO_2013,True,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,10.0,True,0.029159827077775674,-0.00368032311329175,COVID_TIGHT,False,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,QUEUE2,25.0,True,0.025152361618402425,-0.012273519560590362,COVID_TIGHT,False,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,10.0,True,0.029159827077775674,-0.003680323113292,COVID_DD,False,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,REAL5,25.0,True,0.025152361618402425,-0.012273519560590612,COVID_DD,False,True,False
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,10.0,True,0.029159827077775674,0.029159827077775702,PLACEBO_2013,True,False,True
b136-qroll-q012-w1008-d050-g100,SHELF,B136,PLACEBO3,25.0,True,0.025152361618402425,0.02515236161840223,PLACEBO_2013,True,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,10.0,True,0.054391853431959986,-0.0009331729331636951,COVID_TIGHT,False,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,QUEUE2,25.0,True,0.04175773908409833,-0.013567287281025353,COVID_TIGHT,False,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,10.0,True,0.054391853431959986,-0.0009331729331639449,COVID_DD,False,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,REAL5,25.0,True,0.04175773908409833,-0.013567287281025603,COVID_DD,False,True,False
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,10.0,True,0.054391853431959986,0.05439185343195979,PLACEBO_2013,True,False,True
u56-k8-qroll-q017-w1008-d100-g100,SHELF,U56,PLACEBO3,25.0,True,0.04175773908409833,0.04175773908409813,PLACEBO_2013,True,False,True
U56-band0.03-g0.50,GRID,U56,QUEUE2,10.0,False,0.12112775391290778,0.09407811924810766,COVID_TIGHT,False,False,False
U56-band0.03-g0.50,GRID,U56,QUEUE2,25.0,False,0.12086390806943895,0.09221562624657159,COVID_TIGHT,False,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,10.0,False,0.12112775391290778,0.09407811924810741,COVID_DD,False,False,False
U56-band0.03-g0.50,GRID,U56,REAL5,25.0,False,0.12086390806943895,0.09221562624657134,COVID_DD,False,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,10.0,False,0.12112775391290778,0.12112775391290748,PLACEBO_2013,False,False,False
U56-band0.03-g0.50,GRID,U56,PLACEBO3,25.0,False,0.12086390806943895,0.12086390806943872,PLACEBO_2017,False,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,10.0,False,0.08175397490267836,0.06810634779376762,COVID_TIGHT,False,False,False
U56-band0.03-g0.75,GRID,U56,QUEUE2,25.0,False,0.0813770873963954,0.06513313738822074,COVID_TIGHT,False,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,10.0,False,0.08175397490267836,0.06810634779376737,COVID_DD,False,False,False
U56-band0.03-g0.75,GRID,U56,REAL5,25.0,False,0.0813770873963954,0.06513313738822049,COVID_DD,False,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,10.0,False,0.08175397490267836,0.08175397490267805,PLACEBO_2013,False,False,False
U56-band0.03-g0.75,GRID,U56,PLACEBO3,25.0,False,0.0813770873963954,0.08137708739639496,PLACEBO_2017,False,False,False
U56-band0.03-g1.00,GRID,U56,QUEUE2,10.0,True,0.04319350907295008,0.042458886954383546,COVID_TIGHT,True,False,True
U56-band0.03-g1.00,GRID,U56,QUEUE2,25.0,True,0.04271370716026382,0.03824949656765281,COVID_TIGHT,True,False,False
U56-band0.03-g1.00,GRID,U56,REAL5,10.0,True,0.04319350907295008,0.042458886954383296,COVID_DD,True,False,True
U56-band0.03-g1.00,GRID,U56,REAL5,25.0,True,0.04271370716026382,0.03824949656765256,COVID_DD,True,False,False
U56-band0.03-g1.00,GRID,U56,PLACEBO3,10.0,True,0.04319350907295008,0.04319350907294997,PLACEBO_2017,True,False,True
U56-band0.03-g1.00,GRID,U56,PLACEBO3,25.0,True,0.04271370716026382,0.04271370716026365,PLACEBO_2019,True,False,True
U56-band0.08-g0.50,GRID,U56,QUEUE2,10.0,False,0.1046655800908595,0.08676082636344246,COVID_TIGHT,False,False,False
U56-band0.08-g0.50,GRID,U56,QUEUE2,25.0,False,0.10454178476101242,0.08638735423186189,COVID_TIGHT,False,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,10.0,False,0.1046655800908595,0.0867608263634419,COVID_WIDE,False,False,False
U56-band0.08-g0.50,GRID,U56,REAL5,25.0,False,0.10454178476101242,0.08638735423186156,COVID_WIDE,False,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,10.0,False,0.1046655800908595,0.10466558009085908,PLACEBO_2013,False,False,False
U56-band0.08-g0.50,GRID,U56,PLACEBO3,25.0,False,0.10454178476101242,0.104541784761012,PLACEBO_2013,False,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,10.0,False,0.05763417567311993,0.05763417567311993,BEAR2022,False,False,False
U56-band0.08-g0.75,GRID,U56,QUEUE2,25.0,False,0.05746829228578046,0.05716191113014152,COVID_TIGHT,False,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,10.0,False,0.05763417567311993,0.05763417567311993,BEAR2022,False,False,False
U56-band0.08-g0.75,GRID,U56,REAL5,25.0,False,0.05746829228578046,0.05716191113014071,COVID_DD,False,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,10.0,False,0.05763417567311993,0.05763417567311996,PLACEBO_2013,False,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO3,25.0,False,0.05746829228578046,0.05746829228577996,PLACEBO_2019,False,False,False
U56-band0.08-g1.00,GRID,U56,QUEUE2,10.0,True,0.011797325937657727,0.011797325937657727,BEAR2022,True,False,True
U56-band0.08-g1.00,GRID,U56,QUEUE2,25.0,True,0.011599192597445379,0.011599192597445379,BEAR2022,True,False,False
U56-band0.08-g1.00,GRID,U56,REAL5,10.0,True,0.011797325937657727,0.011797325937657727,BEAR2022,True,False,True
U56-band0.08-g1.00,GRID,U56,REAL5,25.0,True,0.011599192597445379,0.011599192597445213,DD_2015,True,False,False
U56-band0.08-g1.00,GRID,U56,PLACEBO3,10.0,True,0.011797325937657727,0.011797325937657505,PLACEBO_2017,True,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO3,25.0,True,0.011599192597445379,0.011599192597444852,PLACEBO_2013,True,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,QUEUE2,10.0,True,0.04636740123889274,0.003804536763146238,COVID_TIGHT,True,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,QUEUE2,25.0,False,0.04522680398928505,-0.006883165208353692,COVID_TIGHT,False,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,REAL5,10.0,True,0.04636740123889274,0.003804536763145988,COVID_DD,True,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,REAL5,25.0,False,0.04522680398928505,-0.006883165208353942,COVID_DD,False,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,PLACEBO3,10.0,True,0.04636740123889274,0.04636740123889285,PLACEBO_2017,True,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,PLACEBO3,25.0,False,0.04522680398928505,0.04522680398928519,PLACEBO_2013,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,QUEUE2,10.0,False,0.05010386177210727,-0.005221164593016414,COVID_TIGHT,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,QUEUE2,25.0,False,0.03254425011421305,-0.022780776250910628,COVID_TIGHT,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,REAL5,10.0,False,0.05010386177210727,-0.005221164593016664,COVID_DD,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,REAL5,25.0,False,0.03254425011421305,-0.022780776250910878,COVID_DD,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,PLACEBO3,10.0,False,0.05010386177210727,0.05010386177210707,PLACEBO_2013,False,False,False
U56-qroll-q0.12-w252-d1.00,GRID,U56,PLACEBO3,25.0,False,0.03254425011421305,0.032544250114212525,PLACEBO_2013,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,QUEUE2,10.0,False,-0.006499409147794316,-0.006499409147794316,BEAR2022,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,QUEUE2,25.0,False,-0.008473295696716038,-0.008473295696716038,BEAR2022,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,REAL5,10.0,False,-0.006499409147794316,-0.006499409147794316,BEAR2022,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,REAL5,25.0,False,-0.008473295696716038,-0.008473295696716038,BEAR2022,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,PLACEBO3,10.0,False,-0.006499409147794316,-0.0064994091477947324,PLACEBO_2013,False,False,False
U56-qroll-q0.12-w504-d0.50,GRID,U56,PLACEBO3,25.0,False,-0.008473295696716038,-0.008473295696715927,PLACEBO_2017,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,QUEUE2,10.0,False,-0.006499409147793983,-0.026073799637332862,COVID_TIGHT,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,QUEUE2,25.0,False,-0.008473295696715705,-0.03429905118702675,COVID_TIGHT,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,REAL5,10.0,False,-0.006499409147793983,-0.02607379963733311,COVID_DD,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,REAL5,25.0,False,-0.008473295696715705,-0.034299051187027,COVID_DD,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,PLACEBO3,10.0,False,-0.006499409147793983,-0.006499409147794399,PLACEBO_2013,False,False,False
U56-qroll-q0.12-w504-d1.00,GRID,U56,PLACEBO3,25.0,False,-0.008473295696715705,-0.008473295696715927,PLACEBO_2017,False,False,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,QUEUE2,10.0,True,0.046367401238892963,-0.0009331729331636951,COVID_TIGHT,False,True,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,QUEUE2,25.0,True,0.04175773908409833,-0.013567287281025353,COVID_TIGHT,False,True,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,REAL5,10.0,True,0.046367401238892963,-0.0009331729331639449,COVID_DD,False,True,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,REAL5,25.0,True,0.04175773908409833,-0.013567287281025603,COVID_DD,False,True,False
U56-qroll-q0.12-w1008-d0.50,GRID,U56,PLACEBO3,10.0,True,0.046367401238892963,0.04636740123889266,PLACEBO_2013,True,False,True
U56-qroll-q0.12-w1008-d0.50,GRID,U56,PLACEBO3,25.0,True,0.04175773908409833,0.04175773908409813,PLACEBO_2013,True,False,True
U56-qroll-q0.12-w1008-d1.00,GRID,U56,QUEUE2,10.0,True,0.054391853431959986,-0.0009331729331636951,COVID_TIGHT,False,True,False
U56-qroll-q0.12-w1008-d1.00,GRID,U56,QUEUE2,25.0,True,0.04175773908409833,-0.013567287281025353,COVID_TIGHT,False,True,False
U56-qroll-q0.12-w1008-d1.00,GRID,U56,REAL5,10.0,True,0.054391853431959986,-0.0009331729331639449,COVID_DD,False,True,False
U56-qroll-q0.12-w1008-d1.00,GRID,U56,REAL5,25.0,True,0.04175773908409833,-0.013567287281025603,COVID_DD,False,True,False
U56-qroll-q0.12-w1008-d1.00,GRID,U56,PLACEBO3,10.0,True,0.054391853431959986,0.05439185343195979,PLACEBO_2013,True,False,True
U56-qroll-q0.12-w1008-d1.00,GRID,U56,PLACEBO3,25.0,True,0.04175773908409833,0.04175773908409813,PLACEBO_2013,True,False,True
U56-qroll-q0.17-w252-d0.50,GRID,U56,QUEUE2,10.0,True,0.04636740123889274,0.003804536763146127,COVID_TIGHT,True,False,True
U56-qroll-q0.17-w252-d0.50,GRID,U56,QUEUE2,25.0,False,0.04522680398928505,-0.00688316520835458,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w252-d0.50,GRID,U56,REAL5,10.0,True,0.04636740123889274,0.003804536763145877,COVID_DD,True,False,True
U56-qroll-q0.17-w252-d0.50,GRID,U56,REAL5,25.0,False,0.04522680398928505,-0.00688316520835483,COVID_DD,False,False,False
U56-qroll-q0.17-w252-d0.50,GRID,U56,PLACEBO3,10.0,True,0.04636740123889274,0.04636740123889255,PLACEBO_2013,True,False,True
U56-qroll-q0.17-w252-d0.50,GRID,U56,PLACEBO3,25.0,False,0.04522680398928505,0.04522680398928486,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,QUEUE2,10.0,False,0.021545686022566818,-0.03377934034255686,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,QUEUE2,25.0,False,0.007857943053620892,-0.04746708331150279,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,REAL5,10.0,False,0.021545686022566818,-0.03377934034255711,COVID_DD,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,REAL5,25.0,False,0.007857943053620892,-0.04746708331150304,COVID_DD,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,PLACEBO3,10.0,False,0.021545686022566818,0.02154568602256618,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w252-d1.00,GRID,U56,PLACEBO3,25.0,False,0.007857943053620892,0.007857943053620697,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,QUEUE2,10.0,False,-0.012923702368511675,-0.012923702368511675,BEAR2022,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,QUEUE2,25.0,False,-0.014382573418745909,-0.021843437784762443,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,REAL5,10.0,False,-0.012923702368511675,-0.012923702368511841,DD_2015,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,REAL5,25.0,False,-0.014382573418745909,-0.021843437784762693,COVID_DD,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO3,10.0,False,-0.012923702368511675,-0.012923702368511841,PLACEBO_2019,False,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO3,25.0,False,-0.014382573418745909,-0.014382573418746214,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,QUEUE2,10.0,False,-0.020326961705612184,-0.03462545288591862,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,QUEUE2,25.0,False,-0.022736529299156677,-0.04854046002201823,COVID_TIGHT,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,REAL5,10.0,False,-0.020326961705612184,-0.03462545288591887,COVID_DD,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,REAL5,25.0,False,-0.022736529299156677,-0.04854046002201848,COVID_DD,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO3,10.0,False,-0.020326961705612184,-0.020326961705612268,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO3,25.0,False,-0.022736529299156677,-0.02273652929915687,PLACEBO_2013,False,False,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,QUEUE2,10.0,True,0.04636740123889285,-0.0009331729331636951,COVID_TIGHT,False,True,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,QUEUE2,25.0,True,0.04175773908409833,-0.013567287281025353,COVID_TIGHT,False,True,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,REAL5,10.0,True,0.04636740123889285,-0.0009331729331639449,COVID_DD,False,True,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,REAL5,25.0,True,0.04175773908409833,-0.013567287281025603,COVID_DD,False,True,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO3,10.0,True,0.04636740123889285,0.04636740123889255,PLACEBO_2013,True,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO3,25.0,True,0.04175773908409833,0.04175773908409813,PLACEBO_2013,True,False,True
U56-qroll-q0.17-w1008-d1.00,GRID,U56,QUEUE2,10.0,True,0.054391853431959986,-0.0009331729331636951,COVID_TIGHT,False,True,False
U56-qroll-q0.17-w1008-d1.00,GRID,U56,QUEUE2,25.0,True,0.04175773908409833,-0.013567287281025353,COVID_TIGHT,False,True,False
U56-qroll-q0.17-w1008-d1.00,GRID,U56,REAL5,10.0,True,0.054391853431959986,-0.0009331729331639449,COVID_DD,False,True,False
U56-qroll-q0.17-w1008-d1.00,GRID,U56,REAL5,25.0,True,0.04175773908409833,-0.013567287281025603,COVID_DD,False,True,False
U56-qroll-q0.17-w1008-d1.00,GRID,U56,PLACEBO3,10.0,True,0.054391853431959986,0.05439185343195979,PLACEBO_2013,True,False,True
U56-qroll-q0.17-w1008-d1.00,GRID,U56,PLACEBO3,25.0,True,0.04175773908409833,0.04175773908409813,PLACEBO_2013,True,False,True
B136-band0.03-g0.50,GRID,B136,QUEUE2,10.0,False,0.1198825440142022,0.08444617422616213,COVID_TIGHT,False,False,False
B136-band0.03-g0.50,GRID,B136,QUEUE2,25.0,False,0.11957360798701192,0.08151025185536481,COVID_TIGHT,False,False,False
B136-band0.03-g0.50,GRID,B136,REAL5,10.0,False,0.1198825440142022,0.08444617422616213,COVID_TIGHT,False,False,False
B136-band0.03-g0.50,GRID,B136,REAL5,25.0,False,0.11957360798701192,0.08151025185536201,COVID_DD,False,False,False
B136-band0.03-g0.50,GRID,B136,PLACEBO3,10.0,False,0.1198825440142022,0.1198825440142019,PLACEBO_2013,False,False,False
B136-band0.03-g0.50,GRID,B136,PLACEBO3,25.0,False,0.11957360798701192,0.1195736079870115,PLACEBO_2013,False,False,False
B136-band0.03-g0.75,GRID,B136,QUEUE2,10.0,False,0.07989355766848974,0.05415108416271924,COVID_TIGHT,False,False,False
B136-band0.03-g0.75,GRID,B136,QUEUE2,25.0,False,0.07945271045560812,0.049908463427059846,COVID_TIGHT,False,False,False
B136-band0.03-g0.75,GRID,B136,REAL5,10.0,False,0.07989355766848974,0.05415108416271888,COVID_DD,False,False,False
B136-band0.03-g0.75,GRID,B136,REAL5,25.0,False,0.07945271045560812,0.04990846342705929,COVID_WIDE,False,False,False
B136-band0.03-g0.75,GRID,B136,PLACEBO3,10.0,False,0.07989355766848974,0.0798935576684894,PLACEBO_2017,False,False,False
B136-band0.03-g0.75,GRID,B136,PLACEBO3,25.0,False,0.07945271045560812,0.07945271045560767,PLACEBO_2017,False,False,False
B136-band0.03-g1.00,GRID,B136,QUEUE2,10.0,True,0.040723581568300166,0.024497429420032468,COVID_TIGHT,True,False,False
B136-band0.03-g1.00,GRID,B136,QUEUE2,25.0,False,0.040161169078580944,0.019043475277858157,COVID_TIGHT,False,False,False
B136-band0.03-g1.00,GRID,B136,REAL5,10.0,True,0.040723581568300166,0.024497429420032468,COVID_TIGHT,True,False,False
B136-band0.03-g1.00,GRID,B136,REAL5,25.0,False,0.040161169078580944,0.019043475277858157,COVID_TIGHT,False,False,False
B136-band0.03-g1.00,GRID,B136,PLACEBO3,10.0,True,0.040723581568300166,0.040723581568299944,PLACEBO_2017,True,False,False
B136-band0.03-g1.00,GRID,B136,PLACEBO3,25.0,False,0.040161169078580944,0.04016116907858064,PLACEBO_2013,False,False,False
B136-band0.08-g0.50,GRID,B136,QUEUE2,10.0,False,0.10227780188205307,0.0877559899258335,COVID_TIGHT,False,False,False
B136-band0.08-g0.50,GRID,B136,QUEUE2,25.0,False,0.10209941896097943,0.08725736685295066,COVID_TIGHT,False,False,False
B136-band0.08-g0.50,GRID,B136,REAL5,10.0,False,0.10227780188205307,0.08775598992583325,COVID_DD,False,False,False
B136-band0.08-g0.50,GRID,B136,REAL5,25.0,False,0.10209941896097943,0.08725736685295041,COVID_DD,False,False,False
B136-band0.08-g0.50,GRID,B136,PLACEBO3,10.0,False,0.10227780188205307,0.10227780188205307,PLACEBO_2017,False,False,False
B136-band0.08-g0.50,GRID,B136,PLACEBO3,25.0,False,0.10209941896097943,0.10209941896097935,PLACEBO_2013,False,False,False
B136-band0.08-g0.75,GRID,B136,QUEUE2,10.0,False,0.05416132053815506,0.05416132053815506,BEAR2022,False,False,False
B136-band0.08-g0.75,GRID,B136,QUEUE2,25.0,False,0.05392034499666057,0.05392034499666057,BEAR2022,False,False,False
B136-band0.08-g0.75,GRID,B136,REAL5,10.0,False,0.05416132053815506,0.05416132053815506,BEAR2022,False,False,False
B136-band0.08-g0.75,GRID,B136,REAL5,25.0,False,0.05392034499666057,0.05392034499666018,DD_2015,False,False,False
B136-band0.08-g0.75,GRID,B136,PLACEBO3,10.0,False,0.05416132053815506,0.05416132053815509,PLACEBO_2013,False,False,False
B136-band0.08-g0.75,GRID,B136,PLACEBO3,25.0,False,0.05392034499666057,0.05392034499666004,PLACEBO_2013,False,False,False
B136-band0.08-g1.00,GRID,B136,QUEUE2,10.0,True,0.007311924458174773,0.007311924458174773,BEAR2022,True,False,True
B136-band0.08-g1.00,GRID,B136,QUEUE2,25.0,True,0.007019585319467697,0.007019585319467697,BEAR2022,True,False,False
B136-band0.08-g1.00,GRID,B136,REAL5,10.0,True,0.007311924458174773,0.007311924458174773,BEAR2022,True,False,True
B136-band0.08-g1.00,GRID,B136,REAL5,25.0,True,0.007019585319467697,0.007019585319467642,DD_2015,True,False,False
B136-band0.08-g1.00,GRID,B136,PLACEBO3,10.0,True,0.007311924458174773,0.007311924458174912,PLACEBO_2013,True,False,True
B136-band0.08-g1.00,GRID,B136,PLACEBO3,25.0,True,0.007019585319467697,0.00701958531946717,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w252-d0.50,GRID,B136,QUEUE2,10.0,True,0.029159827077775896,-0.022356299341698527,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w252-d0.50,GRID,B136,QUEUE2,25.0,True,0.019377658902480915,-0.035947367462642876,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w252-d0.50,GRID,B136,REAL5,10.0,True,0.029159827077775896,-0.022356299341699,COVID_DD,False,True,False
B136-qroll-q0.12-w252-d0.50,GRID,B136,REAL5,25.0,True,0.019377658902480915,-0.035947367462643126,COVID_DD,False,True,False
B136-qroll-q0.12-w252-d0.50,GRID,B136,PLACEBO3,10.0,True,0.029159827077775896,0.029159827077775924,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w252-d0.50,GRID,B136,PLACEBO3,25.0,True,0.019377658902480915,0.019377658902480083,PLACEBO_2019,True,False,True
B136-qroll-q0.12-w252-d1.00,GRID,B136,QUEUE2,10.0,True,0.011534600225323516,-0.043790426139800165,COVID_TIGHT,False,True,False
