panel,tau,mode,bps,kind,on_share,real_turnover,null_turnover,gap,gap_draw_sd,ex_ante_gap,overlap,band,d_real
BROAD136,0.1,skip,10,RS1,0.8769230769230769,2.183047938995812,3.9259819384580688,0.7983947435730593,0.05457166640010738,0.10362091718904637,0.8774853801169591,0.1686231555039437,0.009128794167337584
BROAD136,0.1,skip,10,RS16,0.8769230769230769,2.183047938995812,2.1720383342044087,0.005043226305175678,0.009752618938624159,0.0003464203233255701,0.99766081871345,0.05566944221618009,0.009128794167337584
BROAD136,0.1,skip,10,RS2,0.8769230769230769,2.183047938995812,3.4787480295857627,0.5935280061627801,0.04779802194031901,0.056342791158033735,0.8953216374269004,0.22739637667048052,0.009128794167337584
BROAD136,0.1,skip,10,RS4,0.8769230769230769,2.183047938995812,2.746165376868811,0.2579501016968181,0.035676400619707505,0.029313757835697635,0.9274269005847952,0.1228878024041975,0.009128794167337584
BROAD136,0.1,skip,10,RS8,0.8769230769230769,2.183047938995812,2.1892972011394543,0.002862631659164076,0.005058930569593074,0.0007010887495875199,0.99766081871345,0.048818968788968964,0.009128794167337584
BROAD136,0.1,skip,25,ROT,0.8769230769230769,2.183047938995812,3.1549895210017933,0.44522228057578445,0.11813815060741177,0.10456120092378753,0.8796491228070176,0.3064228313284435,0.13380895392668601
BROAD136,0.1,skip,25,RS1,0.8769230769230769,2.183047938995812,3.9259819384580688,0.7983947435730593,0.05457166640010738,0.10362091718904637,0.8774853801169591,0.27623013832359133,0.13380895392668601
BROAD136,0.1,skip,25,RS16,0.8769230769230769,2.183047938995812,2.1720383342044087,0.005043226305175678,0.009752618938624159,0.0003464203233255701,0.99766081871345,0.1803790248765964,0.13380895392668601
BROAD136,0.1,skip,25,RS2,0.8769230769230769,2.183047938995812,3.4787480295857627,0.5935280061627801,0.04779802194031901,0.056342791158033735,0.8953216374269004,0.33960468022526247,0.13380895392668601
BROAD136,0.1,skip,25,RS4,0.8769230769230769,2.183047938995812,2.746165376868811,0.2579501016968181,0.035676400619707505,0.029313757835697635,0.9274269005847952,0.24271877787681062,0.13380895392668601
BROAD136,0.1,skip,25,RS8,0.8769230769230769,2.183047938995812,2.1892972011394543,0.002862631659164076,0.005058930569593074,0.0007010887495875199,0.99766081871345,0.17368136137514323,0.13380895392668601
BROAD136,0.2,half,10,ROT,0.6410256410256411,10.014493925268717,10.752616688771983,0.07370544822448037,0.008862972797255878,0.22290202966432462,0.64488,0.03396191171547347,0.013115520709434336
BROAD136,0.2,half,10,RS1,0.6410256410256411,10.014493925268717,10.803758080512251,0.07881218573132806,0.004827245779979679,0.22660031225604993,0.64104,0.04964313344311344,0.013115520709434336
BROAD136,0.2,half,10,RS16,0.6410256410256411,10.014493925268717,10.030190459984748,0.0015673817202510735,0.0008524659129008747,0.002966432474629161,0.9810399999999998,0.019322007498744465,0.013115520709434336
BROAD136,0.2,half,10,RS2,0.6410256410256411,10.014493925268717,10.2549287457187,0.024008684037774026,0.0022688598658926877,0.05848946135831373,0.8404,0.03768524488378866,0.013115520709434336
BROAD136,0.2,half,10,RS4,0.6410256410256411,10.014493925268717,10.08053561083265,0.006594610377394671,0.0015904283763424232,0.019691647150663533,0.9053599999999999,0.020583587260571523,0.013115520709434336
BROAD136,0.2,half,10,RS8,0.6410256410256411,10.014493925268717,10.041795179373063,0.0027261741140467526,0.000904365684123142,0.0047521467603433756,0.9777599999999997,0.016894682695137053,0.013115520709434336
BROAD136,0.2,half,25,ROT,0.6410256410256411,10.014493925268717,10.752616688771983,0.07370544822448037,0.008862972797255878,0.22290202966432462,0.64488,0.06542722066194429,0.053573707270202386
BROAD136,0.2,half,25,RS1,0.6410256410256411,10.014493925268717,10.803758080512251,0.07881218573132806,0.004827245779979679,0.22660031225604993,0.64104,0.08074452283397926,0.053573707270202386
BROAD136,0.2,half,25,RS16,0.6410256410256411,10.014493925268717,10.030190459984748,0.0015673817202510735,0.0008524659129008747,0.002966432474629161,0.9810399999999998,0.059750854941376996,0.053573707270202386
BROAD136,0.2,half,25,RS2,0.6410256410256411,10.014493925268717,10.2549287457187,0.024008684037774026,0.0022688598658926877,0.05848946135831373,0.8404,0.0752988971187496,0.053573707270202386
BROAD136,0.2,half,25,RS4,0.6410256410256411,10.014493925268717,10.08053561083265,0.006594610377394671,0.0015904283763424232,0.019691647150663533,0.9053599999999999,0.06002190926333173,0.053573707270202386
BROAD136,0.2,half,25,RS8,0.6410256410256411,10.014493925268717,10.041795179373063,0.0027261741140467526,0.000904365684123142,0.0047521467603433756,0.9777599999999997,0.056927160756503614,0.053573707270202386
BROAD136,0.2,skip,10,ROT,0.6410256410256411,5.728682701987118,7.149073733606862,0.24794374300518515,0.03877435016311751,0.22290202966432462,0.64488,0.09653107043731746,-0.03391514365775361
BROAD136,0.2,skip,10,RS1,0.6410256410256411,5.728682701987118,7.439551088060542,0.2986495281855934,0.0191888251314293,0.2257025761124121,0.6402399999999999,0.1124444179202917,-0.03391514365775361
BROAD136,0.2,skip,10,RS16,0.6410256410256411,5.728682701987118,5.780388698640321,0.00902580913327027,0.004513698201021536,0.0030932864949259104,0.9803999999999998,0.09095465856422358,-0.03391514365775361
BROAD136,0.2,skip,10,RS2,0.6410256410256411,5.728682701987118,6.229178587292567,0.08736666199575699,0.016508852525975944,0.05736729117876641,0.8412,0.0921783658527977,-0.03391514365775361
BROAD136,0.2,skip,10,RS4,0.6410256410256411,5.728682701987118,5.81188359063857,0.014523563789384191,0.009566585403090392,0.020169789227166203,0.9028,0.07418709765665721,-0.03391514365775361
BROAD136,0.2,skip,10,RS8,0.6410256410256411,5.728682701987118,5.80107863401788,0.01263744839728163,0.005657554436278957,0.004674082747853205,0.9774399999999999,0.06945267175309078,-0.03391514365775361
BROAD136,0.2,skip,25,ROT,0.6410256410256411,5.728682701987118,7.149073733606862,0.24794374300518515,0.03877435016311751,0.22290202966432462,0.64488,0.17732118459547308,0.05513372116955506
BROAD136,0.2,skip,25,RS1,0.6410256410256411,5.728682701987118,7.439551088060542,0.2986495281855934,0.0191888251314293,0.2257025761124121,0.6402399999999999,0.18423542863971676,0.05513372116955506
BROAD136,0.2,skip,25,RS16,0.6410256410256411,5.728682701987118,5.780388698640321,0.00902580913327027,0.004513698201021536,0.0030932864949259104,0.9803999999999998,0.06668636323453636,0.05513372116955506
BROAD136,0.2,skip,25,RS2,0.6410256410256411,5.728682701987118,6.229178587292567,0.08736666199575699,0.016508852525975944,0.05736729117876641,0.8412,0.17497877404420126,0.05513372116955506
BROAD136,0.2,skip,25,RS4,0.6410256410256411,5.728682701987118,5.81188359063857,0.014523563789384191,0.009566585403090392,0.020169789227166203,0.9028,0.1608024202404068,0.05513372116955506
BROAD136,0.2,skip,25,RS8,0.6410256410256411,5.728682701987118,5.80107863401788,0.01263744839728163,0.005657554436278957,0.004674082747853205,0.9774399999999999,0.06861529863879112,0.05513372116955506
BROAD136,0.3,half,10,ROT,0.19692307692307692,12.294005719870542,12.816824322073199,0.042526302176485564,0.003066382193821814,0.42907139524031734,0.1932291666666667,0.03938285311947343,-0.008118614373006539
BROAD136,0.3,half,10,RS1,0.19692307692307692,12.294005719870542,12.836798617483904,0.04415102042258343,0.0027870871727850247,0.43497433504433036,0.19479166666666664,0.02607567526706933,-0.008118614373006539
BROAD136,0.3,half,10,RS16,0.19692307692307692,12.294005719870542,12.316238351024674,0.001808412299515868,0.0006548420344169383,0.0039197386840876995,0.95625,0.02081166185126393,-0.008118614373006539
BROAD136,0.3,half,10,RS2,0.19692307692307692,12.294005719870542,12.52855967360155,0.019078724955520595,0.0033866278097861085,0.21017265515632302,0.39140625000000007,0.044493349440752006,-0.008118614373006539
BROAD136,0.3,half,10,RS4,0.19692307692307692,12.294005719870542,12.360367645635318,0.005397909133677744,0.0018088287146347777,0.06306579561362588,0.7869791666666666,0.03440048033370613,-0.008118614373006539
BROAD136,0.3,half,10,RS8,0.19692307692307692,12.294005719870542,12.309769778318367,0.0012822556623953755,0.0014341806664417479,0.022141857209519212,0.8471354166666666,0.019629611474457076,-0.008118614373006539
BROAD136,0.3,half,25,ROT,0.19692307692307692,12.294005719870542,12.816824322073199,0.042526302176485564,0.003066382193821814,0.42907139524031734,0.1932291666666667,0.029053822592870038,0.007659582169338819
BROAD136,0.3,half,25,RS1,0.19692307692307692,12.294005719870542,12.836798617483904,0.04415102042258343,0.0027870871727850247,0.43497433504433036,0.19479166666666664,0.025270018786141546,0.007659582169338819
BROAD136,0.3,half,25,RS16,0.19692307692307692,12.294005719870542,12.316238351024674,0.001808412299515868,0.0006548420344169383,0.0039197386840876995,0.95625,0.010534987457665235,0.007659582169338819
BROAD136,0.3,half,25,RS2,0.19692307692307692,12.294005719870542,12.52855967360155,0.019078724955520595,0.0033866278097861085,0.21017265515632302,0.39140625000000007,0.05710423816556387,0.007659582169338819
BROAD136,0.3,half,25,RS4,0.19692307692307692,12.294005719870542,12.360367645635318,0.005397909133677744,0.0018088287146347777,0.06306579561362588,0.7869791666666666,0.049092508645762645,0.007659582169338819
BROAD136,0.3,half,25,RS8,0.19692307692307692,12.294005719870542,12.309769778318367,0.0012822556623953755,0.0014341806664417479,0.022141857209519212,0.8471354166666666,0.011744521671504082,0.007659582169338819
BROAD136,0.3,skip,10,ROT,0.19692307692307692,10.933018466223189,11.899534616239501,0.08840341329362042,0.006110141580422641,0.42907139524031734,0.1932291666666667,0.10202651533258211,-0.02642874000613671
BROAD136,0.3,skip,10,RS1,0.19692307692307692,10.933018466223189,11.922469076831684,0.09050113778416591,0.005875313322653947,0.43016798880074675,0.19114583333333332,0.04503627053738524,-0.02642874000613671
BROAD136,0.3,skip,10,RS16,0.19692307692307692,10.933018466223189,10.975042751993708,0.0038437953709079434,0.001515311634639393,0.0038964069062064227,0.9565104166666668,0.052451249220395346,-0.02642874000613671
BROAD136,0.3,skip,10,RS2,0.19692307692307692,10.933018466223189,11.360268354744754,0.03907885913131169,0.007034934417274182,0.20870275314978987,0.3916666666666667,0.0681996973388086,-0.02642874000613671
BROAD136,0.3,skip,10,RS4,0.19692307692307692,10.933018466223189,11.041761714463062,0.009946315244580296,0.004050326653965831,0.059589360709286145,0.7895833333333334,0.06323078544977834,-0.02642874000613671
BROAD136,0.3,skip,10,RS8,0.19692307692307692,10.933018466223189,10.945602384618997,0.0011510012934383745,0.001869480039163226,0.023028464769015322,0.8395833333333333,0.052792888817010275,-0.02642874000613671
BROAD136,0.3,skip,25,ROT,0.19692307692307692,10.933018466223189,11.899534616239501,0.08840341329362042,0.006110141580422641,0.42907139524031734,0.1932291666666667,0.07923908362789145,0.006209474779794388
BROAD136,0.3,skip,25,RS1,0.19692307692307692,10.933018466223189,11.922469076831684,0.09050113778416591,0.005875313322653947,0.43016798880074675,0.19114583333333332,0.06242573685333919,0.006209474779794388
BROAD136,0.3,skip,25,RS16,0.19692307692307692,10.933018466223189,10.975042751993708,0.0038437953709079434,0.001515311634639393,0.0038964069062064227,0.9565104166666668,0.020218799650501995,0.006209474779794388
BROAD136,0.3,skip,25,RS2,0.19692307692307692,10.933018466223189,11.360268354744754,0.03907885913131169,0.007034934417274182,0.20870275314978987,0.3916666666666667,0.08318591849093937,0.006209474779794388
BROAD136,0.3,skip,25,RS4,0.19692307692307692,10.933018466223189,11.041761714463062,0.009946315244580296,0.004050326653965831,0.059589360709286145,0.7895833333333334,0.06845744641421081,0.006209474779794388
BROAD136,0.3,skip,25,RS8,0.19692307692307692,10.933018466223189,10.945602384618997,0.0011510012934383745,0.001869480039163226,0.023028464769015322,0.8395833333333333,0.024374592569000764,0.006209474779794388
BROAD136,0.5,half,10,ROT,0.029743589743589743,13.404295532921433,13.536326831440098,0.009849924465958821,0.0015242753828843489,0.6031250000000001,0.027586206896551724,0.023751566675531355,-0.02222793066005746
BROAD136,0.5,half,10,RS1,0.029743589743589743,13.404295532921433,13.534251020953965,0.009695062878415137,0.0011670142006149297,0.5939732142857143,0.018965517241379314,0.015804638231917578,-0.02222793066005746
BROAD136,0.5,half,10,RS16,0.029743589743589743,13.404295532921433,13.425388846632995,0.0015736234447947042,0.0010797080557967142,0.10513392857142853,0.4844827586206897,0.03331010887154706,-0.02222793066005746
BROAD136,0.5,half,10,RS2,0.029743589743589743,13.404295532921433,13.483918912690134,0.005940139082516027,0.0014106380313595333,0.4335937500000002,0.049999999999999996,0.015491373809109477,-0.02222793066005746
BROAD136,0.5,half,10,RS4,0.029743589743589743,13.404295532921433,13.46910521473302,0.004834993502822448,0.0014521903947245193,0.32042410714285713,0.11379310344827584,0.02880613539374155,-0.02222793066005746
BROAD136,0.5,half,10,RS8,0.029743589743589743,13.404295532921433,13.43782811820121,0.0025016298094458164,0.0010595252623680554,0.21752232142857153,0.25,0.03274424187195901,-0.02222793066005746
BROAD136,0.5,half,25,ROT,0.029743589743589743,13.404295532921433,13.536326831440098,0.009849924465958821,0.0015242753828843489,0.6031250000000001,0.027586206896551724,0.02161537019077675,-0.018486557649558644
BROAD136,0.5,half,25,RS1,0.029743589743589743,13.404295532921433,13.534251020953965,0.009695062878415137,0.0011670142006149297,0.5939732142857143,0.018965517241379314,0.013728178850757278,-0.018486557649558644
BROAD136,0.5,half,25,RS16,0.029743589743589743,13.404295532921433,13.425388846632995,0.0015736234447947042,0.0010797080557967142,0.10513392857142853,0.4844827586206897,0.029717688024755273,-0.018486557649558644
BROAD136,0.5,half,25,RS2,0.029743589743589743,13.404295532921433,13.483918912690134,0.005940139082516027,0.0014106380313595333,0.4335937500000002,0.049999999999999996,0.017945369681673706,-0.018486557649558644
BROAD136,0.5,half,25,RS4,0.029743589743589743,13.404295532921433,13.46910521473302,0.004834993502822448,0.0014521903947245193,0.32042410714285713,0.11379310344827584,0.025758020596303388,-0.018486557649558644
BROAD136,0.5,half,25,RS8,0.029743589743589743,13.404295532921433,13.43782811820121,0.0025016298094458164,0.0010595252623680554,0.21752232142857153,0.25,0.029602661606846326,-0.018486557649558644
BROAD136,0.5,skip,10,ROT,0.029743589743589743,13.155875699002438,13.408638480222612,0.01921291953521115,0.003043624574539509,0.6031250000000001,0.027586206896551724,0.05435716651930156,-0.04753939638353677
BROAD136,0.5,skip,10,RS1,0.029743589743589743,13.155875699002438,13.401282850504481,0.01865380588238998,0.0027454100569930715,0.588950892857143,0.02413793103448276,0.014390678036269922,-0.04753939638353677
BROAD136,0.5,skip,10,RS16,0.029743589743589743,13.155875699002438,13.193575082269337,0.00286559284455368,0.002221352039244391,0.11316964285714302,0.4637931034482759,0.07354001158178125,-0.04753939638353677
BROAD136,0.5,skip,10,RS2,0.029743589743589743,13.155875699002438,13.316775533806318,0.012230264140917687,0.002204864592958796,0.4302455357142857,0.06206896551724138,0.061704626285608355,-0.04753939638353677
BROAD136,0.5,skip,10,RS4,0.029743589743589743,13.155875699002438,13.253215247888594,0.007398941059737804,0.0024258451348076987,0.3181919642857143,0.12241379310344828,0.05726650019554924,-0.04753939638353677
BROAD136,0.5,skip,10,RS8,0.029743589743589743,13.155875699002438,13.220927286580315,0.004944679401524687,0.002194890298363497,0.21495535714285724,0.25172413793103454,0.05902853677961928,-0.04753939638353677
BROAD136,0.5,skip,25,ROT,0.029743589743589743,13.155875699002438,13.408638480222612,0.01921291953521115,0.003043624574539509,0.6031250000000001,0.027586206896551724,0.048893445303337835,-0.03877107630364829
BROAD136,0.5,skip,25,RS1,0.029743589743589743,13.155875699002438,13.401282850504481,0.01865380588238998,0.0027454100569930715,0.588950892857143,0.02413793103448276,0.01518283830351208,-0.03877107630364829
BROAD136,0.5,skip,25,RS16,0.029743589743589743,13.155875699002438,13.193575082269337,0.00286559284455368,0.002221352039244391,0.11316964285714302,0.4637931034482759,0.06595232647935745,-0.03877107630364829
BROAD136,0.5,skip,25,RS2,0.029743589743589743,13.155875699002438,13.316775533806318,0.012230264140917687,0.002204864592958796,0.4302455357142857,0.06206896551724138,0.05551644862809657,-0.03877107630364829
BROAD136,0.5,skip,25,RS4,0.029743589743589743,13.155875699002438,13.253215247888594,0.007398941059737804,0.0024258451348076987,0.3181919642857143,0.12241379310344828,0.04990007558945486,-0.03877107630364829
BROAD136,0.5,skip,25,RS8,0.029743589743589743,13.155875699002438,13.220927286580315,0.004944679401524687,0.002194890298363497,0.21495535714285724,0.25172413793103454,0.051328635596170735,-0.03877107630364829
SMALL439,0.05,half,10,ROT,0.9367816091954023,13.292374826995095,13.758822362837241,0.035091361920885016,0.005919928468453271,0.06645702306079668,0.9336809815950919,0.0645581511629853,0.04523263639926117
SMALL439,0.05,half,10,RS1,0.9367816091954023,13.292374826995095,13.841367124948032,0.04130129529886599,0.0025613459183571057,0.06330620298433826,0.9366871165644172,0.07318960951135861,0.04523263639926117
SMALL439,0.05,half,10,RS16,0.9367816091954023,13.292374826995095,13.292374826995095,0.0,0.0,1.8693112627387848e-16,1.0,0.04523263639926117,0.04523263639926117
SMALL439,0.05,half,10,RS2,0.9367816091954023,13.292374826995095,13.706837617422943,0.031180492261332234,0.002020191778859488,0.04072018744604758,0.9407361963190184,0.06716429181768774,0.04523263639926117
SMALL439,0.05,half,10,RS4,0.9367816091954023,13.292374826995095,13.605421029231673,0.023550810619696133,0.0018354895433172747,0.026717227771611934,0.9485276073619632,0.05852962481513363,0.04523263639926117
SMALL439,0.05,half,10,RS8,0.9367816091954023,13.292374826995095,13.467160510870508,0.013149319527195849,0.0011603350001193765,0.012214823036132753,0.9666257668711656,0.050684945451128505,0.04523263639926117
SMALL439,0.05,half,25,ROT,0.9367816091954023,13.292374826995095,13.758822362837241,0.035091361920885016,0.005919928468453271,0.06645702306079668,0.9336809815950919,0.12224608838769357,0.10617099173608979
SMALL439,0.05,half,25,RS1,0.9367816091954023,13.292374826995095,13.841367124948032,0.04130129529886599,0.0025613459183571057,0.06330620298433826,0.9366871165644172,0.1288295839192301,0.10617099173608979
SMALL439,0.05,half,25,RS16,0.9367816091954023,13.292374826995095,13.292374826995095,0.0,0.0,1.8693112627387848e-16,1.0,0.10617099173608979,0.10617099173608979
SMALL439,0.05,half,25,RS2,0.9367816091954023,13.292374826995095,13.706837617422943,0.031180492261332234,0.002020191778859488,0.04072018744604758,0.9407361963190184,0.12419515190755703,0.10617099173608979
SMALL439,0.05,half,25,RS4,0.9367816091954023,13.292374826995095,13.605421029231673,0.023550810619696133,0.0018354895433172747,0.026717227771611934,0.9485276073619632,0.11673869474349269,0.10617099173608979
SMALL439,0.05,half,25,RS8,0.9367816091954023,13.292374826995095,13.467160510870508,0.013149319527195849,0.0011603350001193765,0.012214823036132753,0.9666257668711656,0.11014362913318715,0.10617099173608979
SMALL439,0.05,skip,10,ROT,0.9367816091954023,0.004826543338012184,1.446930362986609,298.7860501098346,34.848024041119665,0.06645702306079668,0.9336809815950919,0.3938166620971837,-0.46383905998962277
SMALL439,0.05,skip,10,RS1,0.9367816091954023,0.004826543338012184,3.3850581799223334,700.3421289026428,32.93717134017207,0.06228264890862,0.9367484662576688,0.22378509989875645,-0.46383905998962277
SMALL439,0.05,skip,10,RS16,0.9367816091954023,0.004826543338012184,0.004826543338012185,1.7970660931548317e-16,0.0,1.8693112627387848e-16,1.0,0.46383905998962277,-0.46383905998962277
SMALL439,0.05,skip,10,RS2,0.9367816091954023,0.004826543338012184,3.0500390008338445,630.9303044091189,41.05054947322904,0.04039955604883453,0.9409202453987732,0.2704323410518744,-0.46383905998962277
SMALL439,0.05,skip,10,RS4,0.9367816091954023,0.004826543338012184,2.4844591227850428,513.7491587236569,28.662587904521597,0.026014305093106368,0.9492024539877301,0.19946902216035967,-0.46383905998962277
SMALL439,0.05,skip,10,RS8,0.9367816091954023,0.004826543338012184,1.7387510462918736,359.2476813163724,33.44906513067102,0.011894191638919511,0.9674233128834357,0.22719992729674846,-0.46383905998962277
SMALL439,0.05,skip,25,ROT,0.9367816091954023,0.004826543338012184,1.446930362986609,298.7860501098346,34.848024041119665,0.06645702306079668,0.9336809815950919,0.2517316507518498,-0.28301102592941946
SMALL439,0.05,skip,25,RS1,0.9367816091954023,0.004826543338012184,3.3850581799223334,700.3421289026428,32.93717134017207,0.06228264890862,0.9367484662576688,0.3745515092958427,-0.28301102592941946
SMALL439,0.05,skip,25,RS16,0.9367816091954023,0.004826543338012184,0.004826543338012185,1.7970660931548317e-16,0.0,1.8693112627387848e-16,1.0,0.28301102592941946,-0.28301102592941946
