panel,b_in,b_out,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,spy_OOS_Sharpe,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR
U56,0.01,0.01,0.75,0.0,0.11682078524206463,1.292215031324803,-0.14369083714413,0.8130009370387814,1.3089952068407322,1.2824968437804254,1.1925807980225869,1.1273494002505071,0.12877815927952074,1.3695091136994284,-0.14369083714413022,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.05861270320098169,0.010205003151619929
U56,0.01,0.01,0.75,10.0,0.11100864075671835,1.2331755788486527,-0.14453433520366965,0.7680433898304594,1.2493550475206823,1.2237350448586428,1.1314869757957209,1.011727571151874,0.12285106274038271,1.3119738340326828,-0.14453433520366965,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.05776920514144204,0.004392858666273647
U56,0.01,0.01,0.75,25.0,0.10234502993048444,1.1443929854489325,-0.14579889328723272,0.7019602661102405,1.1596794531751222,1.1353628858872389,1.0396529932414587,0.8593182772704286,0.11401664942568579,1.2254287291385462,-0.14579889328723283,1.2839355379722956,0.8831406547160487,False,False,True,True,True,True,False,0.05650464705787897,-0.004270752159960256
U56,0.01,0.01,0.75,50.0,0.08805012359893194,0.995994907776959,-0.15366473076904463,0.5730015154308227,1.0098279096971479,0.9876229621227552,0.8862728644889599,0.6492514238454867,0.09944135949533206,1.0806938150215322,-0.15366473076904286,1.2839355379722956,0.8831406547160487,False,False,True,True,True,True,False,0.04863880957606706,-0.01856565849151276
U56,0.01,0.03,0.75,0.0,0.11782904299244623,1.2796001275376205,-0.14765806077835875,0.7979858490036167,1.303751583255329,1.2638107958297433,1.1934196080569404,1.122874545074378,0.12889181854009357,1.3466285628352355,-0.14765806077835875,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.05464547956675295,0.011213260902001532
U56,0.01,0.03,0.75,10.0,0.11333863393663912,1.2347552130385586,-0.14811627296186392,0.7652004176868592,1.2577772599918813,1.2197567793590545,1.1464613682702736,1.0277592810435554,0.12436517896371169,1.3033449040233112,-0.1481162729618638,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.05418726738324778,0.006722851846194422
U56,0.01,0.03,0.75,25.0,0.10663540959675855,1.1673573278385385,-0.14880342455882045,0.7166193245411948,1.188672295022476,1.1535549008549533,1.0758956879021804,0.9004364407675431,0.11760785992170808,1.2382892690522223,-0.14880342455882,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.05350011578629124,1.9627506313846244e-05
U56,0.01,0.03,0.75,50.0,0.09554920949249102,1.05476502320075,-0.14994823277153846,0.6372146421896819,1.0732127114458951,1.0429726799885115,0.9580466359005514,0.7211972732852392,0.10643216684285761,1.1295902160722222,-0.14994823277153846,1.2839355379722956,0.8831406547160487,False,False,True,True,True,True,False,0.052355307573573234,-0.011066572597953683
U56,0.01,0.06,0.75,0.0,0.11527899934429242,1.2266969241378616,-0.16000146882752475,0.7204871317060134,1.3015984050237912,1.1660444697829122,1.20182988736434,1.0716158902239252,0.12105458768723976,1.2468313777133297,-0.1600014688275252,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.04230207151758694,0.008663217253847721
U56,0.01,0.06,0.75,10.0,0.11191335577746453,1.1937272986380365,-0.16027092226299022,0.6982761077135673,1.2686309811364944,1.1329398532392647,1.1681587381788487,1.0131441160439363,0.11761971623937706,1.2143688373162898,-0.16027092226299,1.2839355379722956,0.8831406547160487,False,True,True,True,True,True,True,0.04203261808212147,0.00529757368701983
