CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin_pp,cagr_margin_pp,J,IS_J,is_b_sh,is_b_dd,is_b_cagr,pass4a,pass4b,a_h1,a_h2,a_dd,b_h1,b_h2,b_oos,b_dd,b_cagr,panel,cadence,phase,turns_yr,names
0.12491641371052897,1.0751332671225635,-0.22163058109213973,1.2432894829485688,0.9572045193286877,1.14398226605847,0.11988127382175406,-0.12272857743663579,0.12907498710852217,1.03540089396612,-0.22163058109213973,-1.9326974841365696,1.8978175418835272,-1.9326974841365696,0.9643092234249223,True,True,True,False,False,True,False,False,True,True,True,False,True,U56,D,0,1.177533263094731,19.841915898358444
0.1375540324649438,1.2116102183175574,-0.19058082537639387,1.2937085125445946,1.1490934778795605,1.1956245995307002,0.1274150374968912,-0.11885411556079362,0.14596208074157246,1.226138615017302,-0.19058082537639387,1.1722780874380168,3.16157941732501,1.1722780874380168,1.3517554110091394,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,W,0,1.5758753989107508,19.744771756240162
0.12825776520785181,1.1262207388652679,-0.19085811682543707,1.2675805907432456,1.01901237330634,1.1907392901160994,0.1260700009048601,-0.11453576711890534,0.13006047660513542,1.083962829841979,-0.19085811682543707,1.1445489425336963,2.2319526916158114,1.1445489425336963,1.783590255197967,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,W,1,1.571140223007047,19.779626714639083
0.12800486726814508,1.1187781963223764,-0.2109641809118188,1.1722424346721507,1.0851406129642864,1.0727193602305662,0.11231963841000314,-0.12786211172933282,0.14107226259992478,1.1562450758530045,-0.21096418091181923,-0.8660574661044751,2.2066628976451383,-0.8660574661044751,0.45095579415521947,True,True,True,False,False,False,False,False,True,True,True,False,True,U56,W,2,1.6256061798888737,19.756914774004947
0.1345390983214505,1.183655386224595,-0.19090095180326838,1.2550849115751317,1.1350630820355831,1.1492768281291286,0.11996721987452363,-0.1244271822995977,0.146667068551376,1.2128775021920557,-0.19090095180326816,1.1402654447505656,2.86008600297568,1.1402654447505656,0.7944487371287307,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,W,3,1.6174593110467879,19.77692826624691
0.12642734463490246,1.1154616727195863,-0.21705821063641273,1.248752476654636,1.011762337977112,1.147040643842477,0.12170371744295405,-0.11481709527578732,0.13032762789164254,1.095551639663904,-0.21705821063641295,-1.4754604385638692,2.048910634320876,-1.4754604385638692,1.6992206288963168,True,True,True,False,False,True,False,False,True,True,True,False,True,U56,W,4,1.5713747333380557,19.7670339554756
0.1293437412713665,1.1658715343987383,-0.18959433434693507,1.283210577513462,1.07873056195371,1.2025899867466203,0.12394273062943828,-0.12277050799873612,0.13380574243690213,1.1434026407096634,-0.18959433434693507,1.270927190383897,2.3405502979672796,1.270927190383897,0.9601161672148889,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,M,0,1.2063622930813545,19.625140544187094
0.1256108860225449,1.1348304173878774,-0.1983703025062281,1.2785679485107493,1.0300636526142557,1.203950376510922,0.12263144569450923,-0.12610174872094082,0.128067523899557,1.0911869707937656,-0.1983703025062281,0.3933303744545924,1.9672647730851187,0.3933303744545924,0.6269920949944191,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,M,1,1.263252871815789,19.662457722660655
0.1270122867412422,1.1715217627595613,-0.18986637415168572,1.1593543605640533,1.1889030125260938,1.0766717155436865,0.10890326779935378,-0.1342110908380515,0.14212915088141398,1.2443768155116188,-0.1898663741516855,1.2437232099088313,2.107404844954851,1.2437232099088313,-0.18394211671664829,True,False,True,False,True,False,True,False,True,True,True,True,True,U56,M,2,1.2759036538327166,19.64990982867448
0.12202658086251827,1.1119804508379443,-0.1921634284603041,1.2583363715877431,1.000905463851014,1.1752042688021465,0.11999153738966584,-0.1139908780347596,0.12370325886892042,1.0704364677728833,-0.192163428460304,1.014017779046994,1.6088342570824574,1.014017779046994,1.5280026235674953,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,M,3,1.2441809606875764,19.653369393734504
0.13104858630716376,1.180178166462414,-0.18365326200567422,1.233990645415443,1.1448107837710813,1.1405834797037275,0.11703634969849164,-0.124061456514163,0.14270587834764048,1.2127420252119196,-0.1836532620056739,1.8650344245099815,2.511034801547006,1.8650344245099815,0.8310213156722007,True,True,True,False,True,True,False,False,True,True,True,True,True,U56,M,4,1.2148323951900082,19.68116268589455
