rung,book,true_CAGR,true_Sharpe,true_MaxDD,pref_CAGR,pref_Sharpe,pref_MaxDD,dCAGR,dSharpe,dMaxDD
2023-10-31,LIVE-v2-g075-W,0.07764079202163221,1.0904025690287344,-0.12054947951644912,0.07764079202163221,1.0904025690287344,-0.12054947951644912,0.0,0.0,0.0
2023-10-31,v2-g100-W,0.10362103011252866,1.090069084035427,-0.15910995440549058,0.10362103011252866,1.090069084035427,-0.15910995440549058,0.0,0.0,0.0
2023-10-31,RULESv1-n5-W,0.06402172700627973,0.6552174460742717,-0.1382777636309106,0.06402172700627973,0.6552174460742717,-0.1382777636309106,0.0,0.0,0.0
2023-10-31,TOP20-g065-M,0.11322648194404472,1.0918935975732076,-0.1710975291441459,0.11322648194404472,1.0918935975732076,-0.1710975291441459,0.0,0.0,0.0
2023-10-31,TOP20-g075-M,0.1309300496653132,1.093152711675702,-0.1950686222873138,0.1309300496653132,1.093152711675702,-0.1950686222873138,0.0,0.0,0.0
2023-10-31,SPY-BH-W,0.13346693578624924,0.7823669180733199,-0.33717267708462395,0.13346693578624924,0.7823669180733199,-0.33717267708462395,0.0,0.0,0.0
2023-11-30,LIVE-v2-g075-W,0.07987345135373403,1.120892215251255,-0.12054947951644912,0.07987345135373403,1.120892215251255,-0.12054947951644912,0.0,0.0,0.0
2023-11-30,v2-g100-W,0.10666924691574864,1.1205060589431992,-0.15910995440549058,0.10666924691574864,1.1205060589431992,-0.15910995440549058,0.0,0.0,0.0
2023-11-30,RULESv1-n5-W,0.06567098392217918,0.6711603553608823,-0.1382777636309106,0.06567098392217918,0.6711603553608823,-0.1382777636309106,0.0,0.0,0.0
2023-11-30,TOP20-g065-M,0.11612441050451605,1.1175520779611472,-0.1710975291441459,0.11612441050451605,1.1175520779611472,-0.1710975291441459,0.0,0.0,0.0
2023-11-30,TOP20-g075-M,0.1343170711531343,1.1187337507222197,-0.1950686222873138,0.1343170711531343,1.1187337507222197,-0.1950686222873138,0.0,0.0,0.0
2023-11-30,SPY-BH-W,0.13934954294921997,0.8118908062374978,-0.33717267708462395,0.13934954294921997,0.8118908062374978,-0.33717267708462395,0.0,0.0,0.0
