panel,T_star,cand_sharpe,cand_cagr,cand_dd,cand_oos,cand_cstar,near_cad,near_turn,near_sharpe,B1,interp_sharpe,B2,best_cheaper_cad,best_cheaper_sharpe,best_cheaper_oos,B3,cand_4b_all_rungs,verdict
U56,5.264804894861113,1.1115921870079182,0.12867784657519143,-0.17221713376542136,1.1867336821065984,47,4W,4.897503039166308,1.1420586828914545,-0.030466495883536338,1.1476535284275318,-0.03606134141961359,M,1.213020386645567,1.3072101124225666,-0.10142819963764893,True,PARK
B136,6.201259355559795,1.0085763379054384,0.14267571537048496,-0.2042990643223589,0.9256202816542227,-1,5W,6.151442735053622,0.9821797680646549,0.026396569840783535,0.9990366534248594,0.00953968448057907,6W,1.0904162726347706,1.042290631223896,-0.08183993472933215,False,PARK
SMALL439,11.959193552976107,0.5049605767603478,0.07364089999472134,-0.32804803963056217,0.4609425706866999,-1,3W,11.824813766006315,0.47156307156642735,0.03339750519392043,0.47483128353003495,0.030129293230312826,4W,0.530388413201043,0.47961439634234315,-0.02542783644069524,False,PARK
