panel,band,c,G,window,CAGR,Sharpe,MaxDD,Vol,H1,H2,mean_gross,held,degross_rung,dd_degross,dd_rand,dd_rand_sd,raw_excess_degross,raw_excess_rand,spy_CAGR,spy_Sharpe,spy_MaxDD,leg_H1,leg_H2,leg_DD,leg_CAGR,pass4b,pass4a,ddn_FULLVOL20,nrm_excess_degross_FULLVOL20,nrm_excess_rand_FULLVOL20,ddn_FULLVOL60,nrm_excess_degross_FULLVOL60,nrm_excess_rand_FULLVOL60,ddn_FULLVOL252,nrm_excess_degross_FULLVOL252,nrm_excess_rand_FULLVOL252,ddn_ROLLVOL20,nrm_excess_degross_ROLLVOL20,nrm_excess_rand_ROLLVOL20,ddn_ROLLVOL60,nrm_excess_degross_ROLLVOL60,nrm_excess_rand_ROLLVOL60,ddn_ROLLVOL252,nrm_excess_degross_ROLLVOL252,nrm_excess_rand_ROLLVOL252,ddn_DOWNVOL20,nrm_excess_degross_DOWNVOL20,nrm_excess_rand_DOWNVOL20,ddn_DOWNVOL60,nrm_excess_degross_DOWNVOL60,nrm_excess_rand_DOWNVOL60,ddn_DOWNVOL252,nrm_excess_degross_DOWNVOL252,nrm_excess_rand_DOWNVOL252
U56,NOGATE,-1.0,0.2,FULL,0.03484964322252848,1.117131349122614,-0.06398020629127732,0.031099528874581953,1.1887039328202558,1.0601661464359893,0.20021004701442377,54.114208633093526,0.2,-0.06398020629127732,-0.06380154682304648,0.0006412432189007522,0.0,-0.00017865946823084067,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,-2.0572725249085417,0.0,-0.007272169703704812,-2.0572725249085417,0.0,-0.007272169703704812,-2.0572725249085417,0.0,-0.007272169703704812,-2.4242124275135595,0.0,-0.009885194295899957,-2.3190841608836394,0.0,-0.009190388989426257,-2.215826489704785,0.0,-0.008586597124432327,-2.586860981577234,0.0,-0.007100021785409361,-2.586860981577234,0.0,-0.007100021785409361,-2.586860981577234,0.0,-0.007100021785409361
U56,NOGATE,-1.0,0.2,H1,0.034438606468776944,1.1887039328202558,-0.0347744910916058,0.028835551948487886,1.098447321336693,1.4151383476797204,0.20021004701442377,54.114208633093526,0.2,-0.0347744910916058,-0.03450638168951085,0.0005077049922880999,0.0,-0.0002681094020949501,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,-1.205958920215132,0.0,-0.010479293029889813,-1.205958920215132,0.0,-0.010479293029889813,-1.205958920215132,0.0,-0.010479293029889813,-1.39064625508694,0.0,-0.012773517335261886,-1.3479994213972308,0.0,-0.012143996379173405,-1.3213725125611022,0.0,-0.0115946026663718,-1.5798066483605848,0.0,-0.011803443764898613,-1.5798066483605848,0.0,-0.011803443764898613,-1.5798066483605848,0.0,-0.011803443764898613
U56,NOGATE,-1.0,0.2,H2,0.035260843302756806,1.0601661464359893,-0.06398020629127754,0.03320949589800383,0.9969064146499907,1.1388091397642972,0.20021004701442377,54.114208633093526,0.2,-0.06398020629127754,-0.06380154682304637,0.0006412432189006205,0.0,-0.00017865946823117373,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,-1.9265636096308012,0.0,-0.006456676644197579,-1.9265636096308012,0.0,-0.006456676644197579,-1.9265636096308012,0.0,-0.006456676644197579,-2.293291800649231,0.0,-0.008877236144920087,-2.1477659400264453,0.0,-0.008070994314623992,-1.9612747458431399,0.0,-0.007346865947826409,-2.358622247953463,0.0,-0.006637567874915984,-2.358622247953463,0.0,-0.006637567874915984,-2.358622247953463,0.0,-0.006637567874915984
U56,NOGATE,-1.0,0.2,IS,0.033310125116919664,1.1059442676777944,-0.0347744910916058,0.030038302571549286,1.033695174354641,1.286624726444483,0.20021004701442377,54.114208633093526,0.2,-0.0347744910916058,-0.03450638168951085,0.0005077049922880999,0.0,-0.0002681094020949501,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,-1.1576716430222784,0.0,-0.009913856394899945,-1.1576716430222784,0.0,-0.009913856394899945,-1.1576716430222784,0.0,-0.009913856394899945,-1.3208468280559973,0.0,-0.01174850897120372,-1.2821026331565548,0.0,-0.011177841580333858,-1.268336887594214,0.0,-0.010781183385291104,-1.5466606987546214,0.0,-0.011634520760594125,-1.5466606987546214,0.0,-0.011634520760594125,-1.5466606987546214,0.0,-0.011634520760594125
U56,NOGATE,-1.0,0.2,OOS,0.036117159284764,1.1267109551082861,-0.06398020629127743,0.03194545995835326,1.2876499437344247,0.9585006054076006,0.20021004701442377,54.114208633093526,0.2,-0.06398020629127743,-0.06380154682304644,0.0006412432189007077,0.0,-0.00017865946823099332,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,-2.0027949628738266,0.0,-0.006908227061722894,-2.0027949628738266,0.0,-0.006908227061722894,-2.0027949628738266,0.0,-0.006908227061722894,-2.409460145774689,0.0,-0.009964044385317283,-2.2601151338073477,0.0,-0.009088580971755356,-2.0363463805410444,0.0,-0.00783191033586883,-2.4144144194379824,0.0,-0.006525941147803138,-2.4144144194379824,0.0,-0.006525941147803138,-2.4144144194379824,0.0,-0.006525941147803138
U56,NOGATE,-1.0,0.4,FULL,0.06997704543419325,1.1179574895554865,-0.12506915319802792,0.062242986965818016,1.1903016908976274,1.060451315568446,0.4003065118853809,54.114208633093526,0.4,-0.12506915319802792,-0.12441186219524854,0.0011548755348054962,0.0,-0.0006572910027793782,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,-2.0093693971774225,0.0,-0.007066024678047178,-2.0093693971774225,0.0,-0.007066024678047178,-2.0093693971774225,0.0,-0.007066024678047178,-2.369046244211199,0.0,-0.010646868685915578,-2.2660564561460963,0.0,-0.009787474697668497,-2.1645872453460138,0.0,-0.008722199565800892,-2.5263456333885617,0.0,-0.0063796820084744965,-2.5263456333885617,0.0,-0.0063796820084744965,-2.5263456333885617,0.0,-0.0063796820084744965
U56,NOGATE,-1.0,0.4,H1,0.06927940691588996,1.1903016908976274,-0.06862084517551725,0.05768101046207619,1.100386189575379,1.4161916766364628,0.4003065118853809,54.114208633093526,0.4,-0.06862084517551725,-0.0677402591554505,0.0008429660769017205,0.0,-0.0008805860200667565,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,-1.1896609408504335,0.0,-0.012507213666552275,-1.1896609408504335,0.0,-0.012507213666552275,-1.1896609408504335,0.0,-0.012507213666552275,-1.3720482746022682,0.0,-0.015654365147574012,-1.329904292501209,0.0,-0.014952809474367612,-1.3034528760793684,0.0,-0.01429070102417529,-1.5588566036986964,0.0,-0.01446573802506479,-1.5588566036986964,0.0,-0.01446573802506479,-1.5588566036986964,0.0,-0.01446573802506479
U56,NOGATE,-1.0,0.4,H2,0.07067513911837664,1.060451315568446,-0.12506915319802792,0.06649265419411644,0.9962300186010878,1.1404866009940797,0.4003065118853809,54.114208633093526,0.4,-0.12506915319802792,-0.12441186219524851,0.0011548755348055313,0.0,-0.000657291002779406,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,-1.8809469213381855,0.0,-0.0074364701691145285,-1.8809469213381855,0.0,-0.0074364701691145285,-1.8809469213381855,0.0,-0.0074364701691145285,-2.240832423221003,0.0,-0.01131434147189081,-2.0982898761966644,0.0,-0.010028881381265897,-1.915408332935742,0.0,-0.008510891848751756,-2.302084365025197,0.0,-0.006753389418894695,-2.302084365025197,0.0,-0.006753389418894695,-2.302084365025197,0.0,-0.006753389418894695
U56,NOGATE,-1.0,0.4,IS,0.06688131073369274,1.10761085790563,-0.06862084517551725,0.06008761812938011,1.0356827293952073,1.287782898974609,0.4003065118853809,54.114208633093526,0.4,-0.06862084517551725,-0.0677402591554505,0.0008429660769017205,0.0,-0.0008805860200667565,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,-1.1420130687783874,0.0,-0.011834331097858586,-1.1420130687783874,0.0,-0.011834331097858586,-1.1420130687783874,0.0,-0.011834331097858586,-1.3031531358496367,0.0,-0.014455321697541379,-1.2648534741855655,0.0,-0.013809679309249923,-1.2510672270201624,0.0,-0.01330640203733946,-1.5261342326937999,0.0,-0.014204032163234181,-1.5261342326937999,0.0,-0.014204032163234181,-1.5261342326937999,0.0,-0.014204032163234181
U56,NOGATE,-1.0,0.4,OOS,0.07252909889247716,1.1269075252878982,-0.12506915319802825,0.06396032624536882,1.2859031676045642,0.9604649251412711,0.4003065118853809,54.114208633093526,0.4,-0.12506915319802825,-0.12441186219524854,0.0011548755348055077,0.0,-0.0006572910027797113,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,-1.9554176868677893,0.0,-0.007913793170580607,-1.9554176868677893,0.0,-0.007913793170580607,-1.9554176868677893,0.0,-0.007913793170580607,-2.3544040079680437,0.0,-0.012417855214191142,-2.2081245591113627,0.0,-0.011096012061225569,-1.988761653438749,0.0,-0.008895559965055755,-2.356645437095054,0.0,-0.0066435685098094055,-2.356645437095054,0.0,-0.0066435685098094055,-2.356645437095054,0.0,-0.0066435685098094055
