char,flavour,level,n,achieved,cvol,breadth,n_from_B,premium,sd,prem_IS,prem_OOS,n_fit,intercept,slope,r2,span,effect,sd_within,ratio_to_GAP,mono_down,mono_up
breadth,BONLY,0.58,6,0.6321848123254451,0.3023031087632049,0.6321848123254451,36.0,0.0068178962282800515,0.04880126229036414,-0.03607063198010168,0.028935308170704638,18,0.5042769986068584,-0.786423340476961,0.20256933247926856,0.08600774792077492,-0.06763850042675622,0.04592531373328926,0.691600208862538,True,False
breadth,BONLY,0.64,6,0.6761609518706931,0.28041370428390505,0.6761609518706931,36.0,-0.024773612864539746,0.031743247344572983,-0.028952845512562237,-0.022184954727693083,18,0.5042769986068584,-0.786423340476961,0.20256933247926856,0.08600774792077492,-0.06763850042675622,0.04592531373328926,0.691600208862538,True,False
breadth,BONLY,0.7,6,0.6899179542313972,0.27859894109301403,0.6899179542313972,36.0,-0.040694516142860945,0.05723143156493065,-0.02986665858574035,-0.04456618069395025,18,0.5042769986068584,-0.786423340476961,0.20256933247926856,0.08600774792077492,-0.06763850042675622,0.04592531373328926,0.691600208862538,True,False
breadth,POOL,0.46,6,0.4611722378276241,0.5619621863293917,0.4611722378276241,1.5,-0.2066175465542991,0.0910350911026564,-0.3511164701758711,-0.1363049361088546,30,-0.4185591585186485,0.4846513879028716,0.2643708968974894,0.2358217251001023,0.11429132636741403,0.05809652713132316,1.1686229689919636,False,False
breadth,POOL,0.52,6,0.5086818530981296,0.496085237611418,0.5086818530981296,2.8333333333333335,-0.17526576943644812,0.07843099069194466,-0.3288562698022967,-0.09416068937503254,30,-0.4185591585186485,0.4846513879028716,0.2643708968974894,0.2358217251001023,0.11429132636741403,0.05809652713132316,1.1686229689919636,False,False
breadth,POOL,0.58,6,0.5637035935386902,0.4064857314469305,0.5637035935386902,8.666666666666666,-0.1346541551003693,0.019718884905378056,-0.12723028635218483,-0.13837529941033644,30,-0.4185591585186485,0.4846513879028716,0.2643708968974894,0.2358217251001023,0.11429132636741403,0.05809652713132316,1.1686229689919636,False,False
breadth,POOL,0.64,6,0.618876050807984,0.3578050242965622,0.618876050807984,18.0,-0.0890730808952071,0.06698075881200898,-0.0834733851981747,-0.09100329295131726,30,-0.4185591585186485,0.4846513879028716,0.2643708968974894,0.2358217251001023,0.11429132636741403,0.05809652713132316,1.1686229689919636,False,False
breadth,POOL,0.7,6,0.6726146167554994,0.30594075391011677,0.6726146167554994,25.0,-0.11802163590386422,0.034316910144627705,-0.1235487877575311,-0.11416305953990158,30,-0.4185591585186485,0.4846513879028716,0.2643708968974894,0.2358217251001023,0.11429132636741403,0.05809652713132316,1.1686229689919636,False,False
breadth,SONLY,0.46,6,0.46874146622971563,0.5513568421632885,0.46874146622971563,0.0,-0.20000889552588305,0.06300239762512833,-0.2650265546550842,-0.16412816212424056,18,-0.6345566934969595,0.9318469571078722,0.2075272236778165,0.09395446328487633,0.08755118071871532,0.05272049948451866,0.8952063468171301,False,True
breadth,SONLY,0.52,6,0.5020618133124911,0.5197977581293781,0.5020618133124911,0.0,-0.17212759871595149,0.026614194668255313,-0.2528742959451159,-0.13140152356449733,18,-0.6345566934969595,0.9318469571078722,0.2075272236778165,0.09395446328487633,0.08755118071871532,0.05272049948451866,0.8952063468171301,False,True
breadth,SONLY,0.58,6,0.5353877825678994,0.46903761347187906,0.5353877825678994,0.0,-0.1279940281986669,0.06854490616017234,-0.15120957541109145,-0.11618485132540328,18,-0.6345566934969595,0.9318469571078722,0.2075272236778165,0.09395446328487633,0.08755118071871532,0.05272049948451866,0.8952063468171301,False,True
cvol,BONLY,0.25,6,0.2537861315852729,0.2537861315852729,0.695181857081209,36.0,-0.09416885656721619,0.04407992656131099,-0.03404116302359226,-0.12737664622368847,18,-0.38115063186237685,1.1885834324374178,0.2230644457564247,0.08800058278113779,0.10459603473849788,0.05624860648299229,1.0694891077556021,False,True
cvol,BONLY,0.32,6,0.2732410757143387,0.2732410757143387,0.6906585875343766,36.0,-0.047305758968048006,0.053102681906853515,-0.05628558179246832,-0.04318779465570538,18,-0.38115063186237685,1.1885834324374178,0.2230644457564247,0.08800058278113779,0.10459603473849788,0.05624860648299229,1.0694891077556021,False,True
cvol,BONLY,0.39,6,0.310329629775611,0.310329629775611,0.674267618803975,36.0,-0.00670881646605908,0.07156321098081236,-0.016033408713122223,-0.0011644430161607637,18,-0.38115063186237685,1.1885834324374178,0.2230644457564247,0.08800058278113779,0.10459603473849788,0.05624860648299229,1.0694891077556021,False,True
cvol,POOL,0.25,6,0.30106278737644,0.30106278737644,0.6368205597481811,21.5,-0.13908863791265227,0.10220760861937941,-0.12048524969385849,-0.14894866798406978,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,POOL,0.32,6,0.3552801448903746,0.3552801448903746,0.5930960674524041,15.666666666666666,-0.12502405948635067,0.07933816415613487,-0.13937893028682188,-0.11831519816262413,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,POOL,0.39,6,0.415479740769185,0.415479740769185,0.5554838262605163,9.0,-0.1357909457599427,0.09475481670022903,-0.1717324905125732,-0.1165132831280371,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,POOL,0.46,6,0.45402698249541157,0.45402698249541157,0.5425707537795011,5.833333333333333,-0.0679023121076583,0.10870367137301719,-0.1821055545070577,-0.008875454775451333,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,POOL,0.53,6,0.5110067526811736,0.5110067526811736,0.49001012143814754,2.1666666666666665,-0.14259217249022663,0.0752168399670842,-0.3072271865112657,-0.06041547233358192,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,POOL,0.6,6,0.5602000473094724,0.5602000473094724,0.47595187648572024,2.1666666666666665,-0.102516174592873,0.13971171443816938,-0.06888687316238314,-0.12023661001255688,36,-0.18470030846967733,0.15220598983432587,0.019585460345351358,0.3105111217232352,0.04726165263645186,0.09998880254233566,0.48324798196781044,False,False
cvol,SONLY,0.32,6,0.4022490822354084,0.4022490822354084,0.5317288774892189,0.0,-0.30100081162832676,0.09558461497126369,-0.28678245075740416,-0.30333016693705134,30,-0.5327548007819696,0.6768852843891706,0.22606128751435295,0.20055570469398448,0.1357532052076582,0.0738770132339256,1.3880695829003908,False,False
cvol,SONLY,0.39,6,0.43733659249636364,0.43733659249636364,0.5157226898601809,0.0,-0.2063749390957813,0.06592569804414762,-0.20702231411643837,-0.20290063395711622,30,-0.5327548007819696,0.6768852843891706,0.22606128751435295,0.20055570469398448,0.1357532052076582,0.0738770132339256,1.3880695829003908,False,False
cvol,SONLY,0.46,6,0.46967670563623626,0.46967670563623626,0.4971805287593814,0.0,-0.1798256201842151,0.06685023657105191,-0.2722047360437334,-0.13076371182640356,30,-0.5327548007819696,0.6768852843891706,0.22606128751435295,0.20055570469398448,0.1357532052076582,0.0738770132339256,1.3880695829003908,False,False
cvol,SONLY,0.53,6,0.511053506111092,0.511053506111092,0.47982759717059104,0.0,-0.19013846008938576,0.0767555325805996,-0.23562684311024285,-0.1673790238328133,30,-0.5327548007819696,0.6768852843891706,0.22606128751435295,0.20055570469398448,0.1357532052076582,0.0738770132339256,1.3880695829003908,False,False
cvol,SONLY,0.6,6,0.5666154208921226,0.5666154208921226,0.4647574999473026,0.0,-0.1707554961047546,0.06426898400256519,-0.22315865964111395,-0.14329578177626595,30,-0.5327548007819696,0.6768852843891706,0.22606128751435295,0.20055570469398448,0.1357532052076582,0.0738770132339256,1.3880695829003908,False,False
