ladder,panel,book,cost,family,max_bought,at_level,paid_at_max,rate_at_max,cheapest_rate,IS_max_bought,OOS_max_bought,IS_argmax_level,OOS_argmax_level,OOS_at_IS_pick
PUB,u56,CAND20,25,200d,1.055428062677699,100.0,2.798472687022402,2.6515049068550156,2.6515049068550156,-0.19119712530319966,1.0554280626777213,300.0,100.0,-1.086718448087609
PUB,u56,CAND20,25,abs,-0.461335988747269,126.0,0.7165352634546762,,,0.1271067514382107,-0.4613359887472468,126.0,126.0,-0.4613359887472468
PUB,u56,CAND20,25,band,-0.02666111287548123,0.01,1.1869699557307545,,,-0.013959528323814752,-0.026661112875470128,0.08,0.02,-0.3919503860930873
PUB,u56,CAND20,25,ddctl,8.121318544025435,0.05,4.80392756432475,0.5915206426496876,0.18550275822751,1.3151930527711908,8.121318544025458,0.05,0.05,8.121318544025458
PUB,u56,CAND20,25,dg,12.813010073032238,0.4,8.461309830068009,0.6603686239095896,0.6603686239095896,7.0972698788023365,12.813010073032217,0.4,0.4,12.813010073032217
PUB,u56,CAND20,25,stop,2.2789579991095876,0.08,2.6384791015305886,1.15775679172739,1.15775679172739,-0.09384450743786799,2.27895799910961,0.25,0.08,-1.3952119485103442
PUB,u56,EWALL0,10,200d,4.201124928181166,250.0,1.7453072010226611,0.4154380626282099,0.4154380626282099,1.678057115065812,4.201124928181121,200.0,250.0,3.8336636581234096
PUB,u56,EWALL0,10,abs,3.406856525512092,378.0,1.6519699883368544,0.48489567317148563,0.407243681666288,2.6687842574528275,3.4068565255120586,126.0,378.0,3.2489435826990376
PUB,u56,EWALL0,10,band,4.821620766004919,0.03,0.9783620961563821,0.20291145729551638,-0.2554763979911677,2.7913248171704153,4.82162076600493,0.02,0.03,4.750028904279857
PUB,u56,EWALL0,10,ddctl,7.491880148589747,0.05,3.73120863548273,0.4980336793274895,0.467457182515542,2.743550392932481,7.491880148589781,0.05,0.05,7.491880148589781
PUB,u56,EWALL0,10,dg,13.042742947594155,0.4,8.006568676812886,0.6138715382940033,0.6138715382940033,7.339661921593477,13.042742947594155,0.4,0.4,13.042742947594155
PUB,u56,EWALL0,10,stop,2.510705278712344,0.08,2.43207182490337,0.968680731077563,0.968680731077563,0.4441043181326543,2.5107052787123663,0.1,0.08,0.7899291506767825
PUB,u56,EWALL0,25,200d,4.0304692659315355,250.0,2.7015904106790334,0.6702917780603973,0.6702917780603973,0.712141394146526,4.030469265931503,200.0,250.0,3.605953506180415
PUB,u56,EWALL0,25,abs,3.3376066955215222,378.0,2.2142991864032346,0.6634392210964918,0.6634392210964918,1.12118285189593,3.3376066955215333,42.0,378.0,-1.7357823726654065
PUB,u56,EWALL0,25,band,4.668721234477358,0.03,1.5619049723719192,0.3345466336344169,-0.20004170008332228,2.155024954174678,4.6687212344773465,0.02,0.03,4.574913580531071
PUB,u56,EWALL0,25,ddctl,7.35172523303258,0.05,4.164740735271821,0.5664984208820696,0.49995330278074684,2.044106487293318,7.351725233032525,0.05,0.05,7.351725233032525
PUB,u56,EWALL0,25,dg,13.054590837244994,0.4,7.917008083914023,0.6064539427253935,0.6064539427253935,7.352212923198421,13.05459083724495,0.4,0.4,13.05459083724495
PUB,u56,EWALL0,25,stop,2.082883846394734,0.08,3.6386941637031045,1.7469501095806779,1.7469501095806779,0.030728059918883055,2.0828838463946564,0.25,0.08,-1.3574867759056253
EXT,broad,CAND20,10,200d,5.948896019992144,20.0,5.035101792899188,0.8463926375545957,-0.46657131691688297,-5.551115123125783e-14,5.9488960199922,400.0,20.0,0.774545088717915
EXT,broad,CAND20,10,abs,5.11505239130906,21.0,3.972761903506372,0.7766805888941541,-0.34934603144681325,1.1683446295772781,5.115052391309116,756.0,21.0,3.3306690738754696e-14
EXT,broad,CAND20,10,band,1.0971133764323682,0.01,0.015983808754671536,0.0145689671623987,-96.36327258158192,0.07434831774644213,1.097113376432346,0.2,0.01,-0.0731882583253407
EXT,broad,CAND20,10,ddctl,10.931391776861698,0.02,8.181575827372956,0.7484477726514904,0.2688871830283788,3.461600996531533,10.931391776861766,0.02,0.02,10.931391776861766
EXT,broad,CAND20,10,dg,25.683762548780887,0.0,14.792860073932722,0.5759615650486102,0.5759615650486102,13.041325176362728,25.68376254878091,0.0,0.0,25.68376254878091
EXT,broad,CAND20,10,stop,6.134450635180633,0.02,6.938170260034071,1.13101737590717,-0.0876361767221858,0.15982269084170442,6.134450635180677,0.06,0.02,3.2280376009345524
EXT,broad,CAND20,25,200d,2.996803405465698,100.0,1.377610796132367,0.4596934165317023,-0.3289954458450452,1.1102230246251565e-14,2.996803405465709,400.0,100.0,0.8271826372952762
EXT,broad,CAND20,25,abs,2.0421133791177826,63.0,0.8904525326386192,0.43604461032585046,-0.2208842958829871,1.1613919819193685,2.0421133791177493,504.0,63.0,0.36802283404316904
EXT,broad,CAND20,25,band,1.1228808824149006,0.01,0.08687948395624812,0.07737195041508102,-87.94181601315239,0.037155408401856604,1.1228808824149228,0.2,0.01,-0.0705510984700286
EXT,broad,CAND20,25,ddctl,9.433885056130997,0.03,8.1670349310331,0.8657127877263481,0.27374279621949754,2.5643974844837936,9.433885056130986,0.05,0.03,7.157523571037771
EXT,broad,CAND20,25,dg,25.86471165481322,0.0,12.554088804900076,0.4853751695532186,0.4853751695532186,13.385702465484151,25.864711654813245,0.0,0.0,25.864711654813245
EXT,broad,CAND20,25,stop,2.8598946863868213,0.04,6.173202940400602,2.1585420504416546,-0.08614074784855492,3.3306690738754696e-14,2.859894686386766,0.25,0.04,-2.350408308323848
EXT,broad,EWALL0,10,200d,7.0177930383906295,100.0,3.225329141203015,0.4595930834037064,0.4595930834037064,4.404314359707151,7.0177930383906295,150.0,100.0,5.960370020158512
EXT,broad,EWALL0,10,abs,6.563611915965217,21.0,5.501774580506669,0.8382236260989542,0.516374604699159,4.673948346326129,6.563611915965306,126.0,21.0,4.1841387592056805
EXT,broad,EWALL0,10,band,6.869856328677826,0.03,2.4196988992176927,0.35221972388517014,0.1416892017445584,4.837698394140544,6.869856328677804,0.03,0.03,6.869856328677804
EXT,broad,EWALL0,10,ddctl,10.613290513515604,0.02,5.250191321504616,0.49468082634869043,0.3063142617627666,7.132059231139143,10.613290513515638,0.02,0.02,10.613290513515638
EXT,broad,EWALL0,10,dg,25.364842481579043,0.0,14.178077774478904,0.5589657331708481,0.5589657331708481,15.31684179077606,25.364842481579032,0.0,0.0,25.364842481579032
EXT,broad,EWALL0,10,stop,6.914940104251577,0.02,6.621642566744845,0.9575849489532959,0.6736509120553087,1.575887285401767,6.914940104251577,0.02,0.02,6.914940104251577
EXT,broad,EWALL0,25,200d,5.017616602786079,100.0,5.029221789638227,1.002312888323453,0.7398045881864811,3.8855877916274095,5.017616602786134,400.0,100.0,3.8247486255864716
EXT,broad,EWALL0,25,abs,3.9825053313012337,126.0,3.4386828747620113,0.8634471491437941,0.7028463181043766,4.3918884407111,3.982505331301256,126.0,126.0,3.982505331301256
EXT,broad,EWALL0,25,band,6.673474483152986,0.03,3.0746294933720275,0.46072394539513867,0.20546767748377678,4.730861892173044,6.673474483153042,0.03,0.03,6.673474483153042
EXT,broad,EWALL0,25,ddctl,10.569777065971241,0.02,5.9733442032474215,0.5651343605418361,0.3219960901062918,6.16619223046293,10.56977706597123,0.02,0.03,10.56977706597121
EXT,broad,EWALL0,25,dg,25.385209286855016,0.0,14.029030581241319,0.5526458506885676,0.5526458506885676,15.339892951492484,25.385209286855037,0.0,0.0,25.385209286855037
EXT,broad,EWALL0,25,stop,5.538695816372319,0.02,11.945654356579949,2.1567630273662504,1.2913919178273836,1.2234117954153745,5.538695816372341,0.15,0.02,-1.1251684287863162
EXT,u56,CAND20,10,200d,1.212980832192645,100.0,2.074557273685995,1.7102968312664277,1.7102968312664277,-0.4470469863093296,1.2129808321926117,500.0,100.0,-0.5920090104649223
EXT,u56,CAND20,10,abs,1.5640883207528766,21.0,4.799461536086791,3.068536138532485,3.068536138532485,0.9437981415635122,1.5640883207528877,42.0,21.0,-0.11192110357924889
EXT,u56,CAND20,10,band,0.15417828237449527,0.005,0.9700478708782656,6.291728354594346,6.291728354594346,-0.2541612444002306,0.15417828237449527,0.02,0.005,0.024520494675672744
EXT,u56,CAND20,10,ddctl,9.538722990527981,0.02,7.294439810400966,0.764718696375227,0.1826999597687444,3.0472115848094616,9.538722990528026,0.02,0.02,9.538722990528026
EXT,u56,CAND20,10,dg,21.922008272635864,0.0,15.625862541663537,0.7127933876919713,0.7127933876919713,11.257572520268189,21.922008272635864,0.0,0.0,21.922008272635864
EXT,u56,CAND20,10,stop,6.447782290702309,0.02,6.194182614611554,0.960668697444012,-0.20634005819905557,1.6845350197972508,6.447782290702286,0.06,0.02,3.899855717203049
EXT,u56,CAND20,25,200d,1.055428062677699,100.0,2.798472687022402,2.6515049068550156,2.6515049068550156,-0.19119712530319966,1.0554280626777213,300.0,100.0,-1.086718448087609
EXT,u56,CAND20,25,abs,1.241886984780849,21.0,7.214460244740084,5.809272770511556,5.809272770511556,0.19647221836992523,1.2418869847808378,756.0,21.0,-0.5854030901159435
EXT,u56,CAND20,25,band,0.10379860224662973,0.005,1.1868377487597837,11.43404364867851,11.43404364867851,-0.013959528323814752,0.10379860224665194,0.08,0.005,-0.3919503860930873
EXT,u56,CAND20,25,ddctl,9.54583746383838,0.02,7.713974600377083,0.8080982553494364,0.18550275822751,2.478477831128356,9.545837463838403,0.02,0.02,9.545837463838403
EXT,u56,CAND20,25,dg,22.052786821824643,0.0,14.092409588099674,0.6390307810962492,0.6390307810962492,11.922951107319301,22.052786821824654,0.0,0.0,22.052786821824654
EXT,u56,CAND20,25,stop,4.976541813357205,0.04,5.530430934311248,1.111300003441624,-0.16929738770715957,0.39075093368001745,4.9765418133572155,0.06,0.04,3.5217848265339025
EXT,u56,EWALL0,10,200d,4.201124928181166,250.0,1.7453072010226611,0.4154380626282099,0.4154380626282099,1.678057115065812,4.201124928181121,200.0,250.0,3.8336636581234096
EXT,u56,EWALL0,10,abs,3.9719319509974094,21.0,4.491888738630001,1.1309077783928354,0.3228007428213213,2.6687842574528275,3.9719319509974427,126.0,21.0,3.2489435826990376
EXT,u56,EWALL0,10,band,4.821620766004919,0.03,0.9783620961563821,0.20291145729551638,-1.1327499104944472,2.7913248171704153,4.82162076600493,0.02,0.03,4.750028904279857
EXT,u56,EWALL0,10,ddctl,9.254214647083591,0.02,4.851726911575804,0.524272139408912,0.4467568487344469,3.9829494373284646,9.254214647083604,0.02,0.02,9.254214647083604
EXT,u56,EWALL0,10,dg,22.456690505495082,0.0,13.302241347407872,0.5923509229533557,0.5923509229533557,12.483256139855104,22.456690505495068,0.0,0.0,22.456690505495068
EXT,u56,EWALL0,10,stop,5.4416293355854295,0.02,6.117753319776975,1.124250282864738,0.6841339054100454,0.9966778325119829,5.441629335585462,0.04,0.02,5.139734694467402
EXT,u56,EWALL0,25,200d,4.0304692659315355,250.0,2.7015904106790334,0.6702917780603973,0.6702917780603973,0.712141394146526,4.030469265931503,200.0,250.0,3.605953506180415
EXT,u56,EWALL0,25,abs,3.5976064788850293,504.0,1.5188259602917586,0.4221767914878988,0.4221767914878988,1.1418882874982939,3.5976064788850626,504.0,504.0,3.5976064788850626
EXT,u56,EWALL0,25,band,4.668721234477358,0.03,1.5619049723719192,0.3345466336344169,-1.0514966228923257,2.155024954174678,4.6687212344773465,0.02,0.03,4.574913580531071
EXT,u56,EWALL0,25,ddctl,9.21152089169468,0.02,5.591293987571033,0.6069892315624311,0.49995330278074684,3.5584689429132954,9.21152089169468,0.02,0.03,9.211520891694637
EXT,u56,EWALL0,25,dg,22.478632766792728,0.0,13.15966034836078,0.5854297494374883,0.5854297494374883,12.505240935676321,22.478632766792707,0.0,0.0,22.478632766792707
EXT,u56,EWALL0,25,stop,2.843681750612237,0.04,6.337661785763915,2.2286818081522073,1.7469501095806779,0.3863442883347501,2.8436817506120926,0.06,0.04,2.3568657475737997
