panel,book,gross,hold,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAP2,0.75,21,25.0,0.10957912619831633,1.1866148678431785,-0.14875179387181747,0.7366575107843267,1.2774089174173464,1.115030233056106,1.1631791320714435,0.9679991587537221,0.11632796129877288,1.2062525541661018,-0.14875179387181792,False,True,True,True,True,True,True
U56,CAP2,0.75,21,50.0,0.10024978570846654,1.0930812654716142,-0.14985301432639253,0.668987448528156,1.1820824312970424,1.0225216258237941,1.065304121526094,0.8278723550096648,0.10686327059426204,1.115782762110634,-0.14985301432639242,False,False,True,True,True,True,False
U56,CAP2,0.75,42,0.0,0.12136160939137075,1.2920865258621128,-0.14942446451924263,0.8121937045706595,1.3945810312638562,1.211695900772324,1.2850334260412744,1.2305677970615012,0.12757005208279204,1.2998303991243143,-0.14942446451924296,False,True,True,True,True,True,True
U56,CAP2,0.75,42,10.0,0.11780748087640758,1.257316250619926,-0.14990838535811535,0.7858631830032584,1.3596254542035238,1.176887107692938,1.249306022054376,1.159648200928695,0.12390828053865444,1.265702051127697,-0.14990838535811535,False,True,True,True,True,True,True
U56,CAP2,0.75,42,25.0,0.11249648136988433,1.2050806945672452,-0.15063405084458703,0.7468197312568444,1.3071001033824536,1.124602712034475,1.195632574593109,1.0608516179389043,0.11843695186106218,1.214430870269534,-0.1506340508445867,False,True,True,True,True,True,True
U56,CAP2,0.75,42,50.0,0.10369840380519224,1.117849197245467,-0.1518429179654145,0.6829321063812261,1.2193561455882946,1.0373122808590776,1.1060029739372987,0.9137272642507739,0.10937466494281467,1.1288078588617414,-0.1518429179654145,False,False,True,True,True,True,False
U56,CAP2,0.75,63,0.0,0.12117177925947864,1.271322272877567,-0.1575211375292641,0.7692413929969715,1.392895644907145,1.1766694250665266,1.2874486942010914,1.2197524771771662,0.12602975883406642,1.2624046861538258,-0.15752113752926433,False,True,True,True,True,True,True
U56,CAP2,0.75,63,10.0,0.11777497833767758,1.2385556056736844,-0.15795666770145855,0.7456157441879869,1.3597953080418754,1.1439709373487394,1.2536444044810138,1.1540916445838694,0.12252930540495388,1.2303223912201882,-0.15795666770145866,False,True,True,True,True,True,True
U56,CAP2,0.75,63,25.0,0.11269820962675103,1.1893408244985064,-0.15861930782536626,0.7104949023660311,1.310065483209786,1.0948688218865632,1.2028667774882902,1.062103890789228,0.11729814109213899,1.1821383391618323,-0.15861930782536637,False,True,True,True,True,True,True
U56,CAP2,0.75,63,50.0,0.1042858553427568,1.1071787442228176,-0.1611432509639703,0.6471624143047348,1.2270093805953162,1.0129201688579577,1.1180878877358296,0.9239916396084981,0.10863132899164452,1.1017020710751346,-0.16114325096397064,False,False,True,True,True,True,False
U56,CAP2,1.0,0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,CAP2,1.0,0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,CAP2,1.0,0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,CAP2,1.0,0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,CAP2,1.0,10,0.0,0.13060319782812058,1.2485083238917714,-0.17219526991017176,0.7584598455942007,1.2802597628385617,1.230651009475788,1.154373127524212,1.0570174335228448,0.14672842057091962,1.3207253734108522,-0.17219526991017164,False,True,True,True,True,True,True
U56,CAP2,1.0,10,10.0,0.1261182840270434,1.2096352867390103,-0.172766014578268,0.7299947523528023,1.2403827912619305,1.1923315299055939,1.11346087096517,0.9842849931150166,0.1420938526198774,1.2832048394447857,-0.17276601457826835,False,True,True,True,True,True,True
U56,CAP2,1.0,10,25.0,0.11942293113725544,1.1512237323710237,-0.17362190598961036,0.6878333149067133,1.180460375685864,1.134753716109028,1.0519983758885645,0.8586215372345629,0.13517574439368585,1.2268181262645066,-0.17362190598961036,False,True,True,True,True,True,True
U56,CAP2,1.0,10,50.0,0.10834886999809723,1.0536517555461191,-0.17504779014401306,0.6189673683338581,1.0803642185621596,1.0385756977517606,0.949373252577993,0.6847398439690421,0.12373498727735632,1.132603927359944,-0.1750477901440134,False,True,True,True,True,True,True
U56,CAP2,1.0,21,0.0,0.13069988226296925,1.235706613047129,-0.17219526991017142,0.7590213269571867,1.317892353727819,1.1759596434194592,1.1950568976846392,1.032244036389766,0.14217561095774034,1.2691365950196194,-0.17219526991017176,False,True,True,True,True,True,True
U56,CAP2,1.0,21,10.0,0.12634586104942858,1.1983982905585278,-0.17276601457826823,0.7313120080812542,1.279941440889871,1.1389071610185122,1.1562291419078985,0.9705896294227623,0.1376529096943262,1.2328017424971147,-0.17276601457826812,False,True,True,True,True,True,True
U56,CAP2,1.0,21,25.0,0.11984499451389619,1.1423452627637143,-0.17362190598961025,0.6902642488043408,1.2229150227398433,1.0832445460968068,1.0978988904538938,0.8840488056106498,0.13090110256795784,1.1782079649596644,-0.17362190598961036,False,True,True,True,True,True,True
U56,CAP2,1.0,21,50.0,0.10909018196492437,1.0487289226948788,-0.17504779014401317,0.6232022802183051,1.127655447962561,0.9902938047456423,1.0004995163505142,0.7537569392119557,0.11973355308724098,1.0870167740199113,-0.1750477901440134,False,True,True,True,True,True,True
U56,CAP2,1.0,42,0.0,0.13444470826756594,1.2514885382784655,-0.17627245309363448,0.7627096912082457,1.3380246530887527,1.1894575527561653,1.2168798003305357,1.1059626451992726,0.14604355660196955,1.2808458814837735,-0.1762724530936347,False,True,True,True,True,True,True
U56,CAP2,1.0,42,10.0,0.13032471823413116,1.2167703659167093,-0.17689094656314253,0.7367517714515186,1.3030749436143931,1.1546507404354156,1.1813488159626802,1.0422925224135828,0.14169663945394073,1.2465830891557135,-0.17689094656314241,False,True,True,True,True,True,True
U56,CAP2,1.0,42,25.0,0.12417162758963896,1.1646129499001496,-0.17781838061107824,0.698305918448472,1.250561419654777,1.1023665467525923,1.1279739326956928,0.9532067936006527,0.1352059390750171,1.1951077249820226,-0.17781838061107824,False,True,True,True,True,True,True
U56,CAP2,1.0,42,50.0,0.11398779552300287,1.0775088645631183,-0.17936328766975806,0.6355135267863515,1.1628431419881857,1.0150659634447696,1.038849981370295,0.8196999947035445,0.12446677795911643,1.1091349264080512,-0.17936328766975806,False,True,True,True,True,True,True
U56,CAP2,1.0,63,0.0,0.13503408484493806,1.2350171635829492,-0.18411355869618196,0.7334282483115043,1.332064710504434,1.16534535201496,1.214279642956348,1.1036158287938234,0.14573648065985756,1.254590050923292,-0.18411355869618184,False,True,True,True,True,True,True
U56,CAP2,1.0,63,10.0,0.13106311598736875,1.202147634819381,-0.18466385991881784,0.709738852231221,1.298999821437994,1.1323512220926022,1.1807118399037335,1.0438753780455545,0.14153417108840927,1.2220886330731493,-0.18466385991881784,False,True,True,True,True,True,True
U56,CAP2,1.0,63,25.0,0.12513161638219827,1.1527769753402484,-0.18549829215695657,0.6745701802813368,1.2493252750098047,1.0828009862768484,1.1302915937358036,0.9598918905602081,0.1352584543326265,1.1732716033682697,-0.18549829215695668,False,True,True,True,True,True,True
U56,CAP2,1.0,63,50.0,0.11531197034541507,1.0703489144273872,-0.18826247773190574,0.6125063886050863,1.16636518915757,1.0000910983138491,1.046113364674266,0.8331589990257681,0.12487250263992711,1.0917672208389406,-0.18826247773190574,False,True,True,True,True,True,True
U56,CAND,0.75,0,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070726,0.7578150116855368,1.2807509256361373,1.2090273914491203,1.180358816360604,1.2430758214498494,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,True,True,True,True,True,True
U56,CAND,0.75,0,10.0,0.12594978357199493,1.1933695908106956,-0.17392304314971851,0.7241696171540267,1.2364672466858724,1.167296002072809,1.1346044674593434,1.1398035382729579,0.13852464950781207,1.2397071765466103,-0.17392304314971785,False,True,True,True,True,True,True
U56,CAND,0.75,0,25.0,0.1185465394594245,1.1291912901285504,-0.1756836938565104,0.6747725805233089,1.169889847070909,1.104616438942883,1.065836403590113,1.0010733757351957,0.13104300062203,1.178665567851114,-0.1756836938565105,False,True,True,True,True,True,True
U56,CAND,0.75,0,50.0,0.1063106078235736,1.0220208374642827,-0.17861367175230702,0.5951986025515456,1.0586218343412692,1.000008065087603,0.9509640652165173,0.8048439043976536,0.11867736655768168,1.0767540132346374,-0.17861367175230713,False,False,True,True,True,True,False
U56,CAND,0.75,10,0.0,0.129907526443944,1.22303729383069,-0.17569357317007284,0.7393982836138941,1.274634608355238,1.1905190685175013,1.1741097569541121,1.243219430652202,0.1420072654188227,1.2623782517926605,-0.17569357317007228,False,True,True,True,True,True,True
U56,CAND,0.75,10,10.0,0.1249972704556992,1.1809222556036154,-0.1767930477018853,0.70702593840949,1.230688060398745,1.14958381052047,1.1287001121664342,1.139612233847662,0.13706388727278407,1.222517774502846,-0.17679304770188498,False,True,True,True,True,True,True
U56,CAND,0.75,10,25.0,0.1176699348553556,1.1176414274310646,-0.17844074794699594,0.6594342167311935,1.1646240733563435,1.0880956495182073,1.0604567522488255,1.0005606834109637,0.12968694415198345,1.1626311148926673,-0.17844074794699583,False,True,True,True,True,True,True
U56,CAND,0.75,10,50.0,0.10555850583356263,1.0119673227211687,-0.18118288606191457,0.5826074864349535,1.0542294150432188,0.9854618187432784,0.9464761960903983,0.8041258109868332,0.11749303987930171,1.062635147381286,-0.18118288606191446,False,False,True,True,True,True,False
U56,CAND,0.75,21,0.0,0.12832600417788376,1.1986406382855255,-0.17569357317007228,0.730396689318075,1.3129803650110234,1.114611613739397,1.2153428055854147,1.2123644334371801,0.13445154716018748,1.1904470587505562,-0.1756935731700724,False,True,True,True,True,True,True
U56,CAND,0.75,21,10.0,0.12366995233805489,1.1589550006818532,-0.17679304770188564,0.6995181877660218,1.272371084864154,1.075389942078669,1.1735056287263923,1.1258212951604616,0.1297014839608428,1.1522004174828484,-0.17679304770188553,False,True,True,True,True,True,True
U56,CAND,0.75,21,25.0,0.11672013700615969,1.0993486536686714,-0.17844074794699583,0.6541114535163813,1.2113382680135718,1.016507080638672,1.1106440556323423,1.0073731824418741,0.1226118240261771,1.0947689288562348,-0.17844074794699638,False,True,True,True,True,True,True
U56,CAND,0.75,21,50.0,0.10522790893208978,0.999865620136868,-0.18780822357970062,0.5602944691473213,1.1093748347128118,0.9182991662217768,1.0056716281075393,0.8353987897579752,0.11088962093816601,0.9989478704066531,-0.1878082235796995,False,False,True,True,True,True,False
U56,CAND,0.75,42,0.0,0.12947067572360393,1.2031009957276715,-0.17777067528027135,0.7283016477238546,1.3311347261480444,1.1078267930741883,1.2348703463479704,1.2831897910166423,0.13424744834693603,1.1839794803448564,-0.17777067528027135,False,True,True,True,True,True,True
U56,CAND,0.75,42,10.0,0.12517720812133848,1.1667158671961784,-0.17889704659305128,0.6997164598591009,1.2943799825961453,1.0714657289644465,1.197194116574565,1.1974006919358247,0.12980733658775456,1.1484191738701488,-0.17889704659305095,False,True,True,True,True,True,True
U56,CAND,0.75,42,25.0,0.11876611241863988,1.1120716541834237,-0.1805849722449523,0.6576743952843487,1.2391528618403478,1.0168776313234478,1.1405958009544566,1.0798290478377734,0.12317815288780376,1.0950227607702865,-0.18058497224495218,False,True,True,True,True,True,True
U56,CAND,0.75,42,50.0,0.1081581226782431,1.0208733882966625,-0.18682868673132924,0.5789160357037724,1.1469099045282247,0.9258246009814353,1.0460995126128063,0.9087998884798134,0.11221164920869509,1.0059290302356094,-0.1868286867313298,False,True,True,True,True,True,True
U56,CAND,0.75,63,0.0,0.13204925471016749,1.2203008472255528,-0.18249026371807087,0.7235961635420196,1.3499381160310873,1.1242745582987868,1.2579149363320046,1.3242180933834553,0.1365264647635558,1.1971315297107874,-0.1824902637180711,False,True,True,True,True,True,True
U56,CAND,0.75,63,10.0,0.12803669213841506,1.186483239285043,-0.18350323239847777,0.697735350298261,1.3155397377785238,1.0906483766660724,1.2226978192386728,1.2418677577061976,0.13238772560835965,1.164213563322867,-0.18350323239847732,False,True,True,True,True,True,True
U56,CAND,0.75,63,25.0,0.12204320025093973,1.1356985504757393,-0.18502136649565948,0.6596167921708805,1.2638629970813886,1.0401651483189631,1.1698021959188716,1.1284105297221014,0.12620649223618408,1.1147854067008982,-0.1850213664956596,False,True,True,True,True,True,True
U56,CAND,0.75,63,50.0,0.11212129077696953,1.050944803700827,-0.18754807441050692,0.5978269365301904,1.1775707929864023,0.95594955716289,1.081505239833324,0.9621198698176368,0.1159757100243719,1.032307666879443,-0.18754807441050692,False,True,True,True,True,True,True
U56,CAND,1.0,0,0.0,0.17030054382337712,1.201728416708261,-0.2299676229676395,0.7405413928522512,1.2537450125288212,1.1677291870716016,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,False,True,True,True,False,True
U56,CAND,1.0,0,10.0,0.1636677374794857,1.1604224628583475,-0.23143958043721102,0.7071726330055648,1.2109434519866835,1.1273737338276295,1.109249813530472,1.0997489520593338,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,False,True,True,True,False,True
U56,CAND,1.0,0,25.0,0.15378538419563648,1.0983626711241536,-0.23364478801083488,0.6582016466316593,1.1465981187349945,1.0667672497930605,1.042735960286498,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,False,True,True,True,False,True
U56,CAND,1.0,0,50.0,0.1374915615644634,0.9947423463816243,-0.23731286202349577,0.5793683510961606,1.0390687184438803,0.9656343767375746,0.9316386920880466,0.7810158480772765,0.15272707929432028,1.0435965710638826,-0.23731286202349577,False,False,True,True,True,False,True
U56,CAND,1.0,10,0.0,0.16888942189655354,1.188744632002085,-0.23492907043060562,0.7188953737695941,1.2477530678764934,1.1492289858632305,1.1473934319489032,1.196838120448112,0.18371619674568707,1.222355743694599,-0.23492907043060574,False,False,True,True,True,False,True
U56,CAND,1.0,10,10.0,0.16232983712821936,1.1480367411754684,-0.23630049018867405,0.6869636072214964,1.2053116370277244,1.1096529505228439,1.1035038275913378,1.0992882259026677,0.1771127471192484,1.1838437625983047,-0.23630049018867416,False,False,True,True,True,False,True
U56,CAND,1.0,10,25.0,0.15255592783112926,1.0868754857997394,-0.2383551498474865,0.6400362145678137,1.1415139256788953,1.050212859876069,1.0375489867849046,0.9676772898777571,0.16727302594502635,1.1259889968491792,-0.2383551498474865,False,False,True,True,True,False,True
U56,CAND,1.0,10,50.0,0.13643918888446493,0.9847532067686509,-0.24177299995375512,0.5643276499466946,1.0349140510617776,0.9510131806741374,0.9273996911633823,0.7803947768808879,0.1510465725437904,1.0294000800468144,-0.241772999953755,False,False,True,True,True,False,True
U56,CAND,1.0,21,0.0,0.16668030442520387,1.1649596783977165,-0.23492907043060574,0.709492035701212,1.2861368011029615,1.074247922217571,1.1886476156695995,1.173584200820578,0.17328405844516803,1.1512978431233791,-0.23492907043060585,False,False,True,True,True,False,True
U56,CAND,1.0,21,10.0,0.16047705932242895,1.1266800338100622,-0.23630049018867394,0.6791228371735335,1.2470459344837728,1.036369759399721,1.1483448646993941,1.0917963708803866,0.16695957340761924,1.1143837694561343,-0.23630049018867405,False,False,True,True,True,False,True
U56,CAND,1.0,21,25.0,0.15123085785174029,1.0691914517989276,-0.2383551498474865,0.6344769892679331,1.1882990297281326,0.9795115566675766,1.0877930606146065,0.9793571775818481,0.15753342614265375,1.05896046606441,-0.2383551498474865,False,False,True,True,True,False,True
U56,CAND,1.0,21,50.0,0.13597571611114834,0.9732572867371129,-0.24177299995375545,0.5624106750429402,1.0901629009809035,0.8846992627475966,0.9866870847982744,0.8150729391375663,0.1419834225237413,0.9665075029476159,-0.24177299995375512,False,False,True,True,True,False,True
U56,CAND,1.0,42,0.0,0.1682352062579604,1.1694995991000816,-0.23751481735086255,0.70831457226283,1.304298392474872,1.0675792319438033,1.2081858106134151,1.2404896345873082,0.1729777309937457,1.1449246489080418,-0.2375148173508631,False,False,True,True,True,False,True
U56,CAND,1.0,42,10.0,0.1625341261922908,1.1345377106279633,-0.2389196151141625,0.6802879123785104,1.269096694465493,1.03256035911216,1.1720785406557865,1.160045386710594,0.1670812169919973,1.1106977055821892,-0.2389196151141627,False,False,True,True,True,False,True
U56,CAND,1.0,42,25.0,0.15403198134482055,1.082035400869806,-0.24102413434017556,0.6390728537061089,1.2162058605964547,0.9799930529024156,1.1178401754059373,1.049274904151173,0.15828914081260304,1.0593088550899925,-0.24102413434017544,False,False,True,True,True,False,True
U56,CAND,1.0,42,50.0,0.1399927071318554,0.994422273239213,-0.2445245314303368,0.5725098676724723,1.1278708003419857,0.8923247355016821,1.0272905391340292,0.8870480613735912,0.14377513969682543,0.9735778931868846,-0.2445245314303368,False,False,True,True,True,False,True
U56,CAND,1.0,63,0.0,0.17175307887226943,1.186837980604712,-0.24224593761204316,0.7090029272124759,1.3230087823424317,1.0842967198581983,1.231119087088602,1.2801411319373737,0.17606957122519407,1.1583569410625307,-0.24224593761204316,False,False,True,True,True,False,True
U56,CAND,1.0,63,10.0,0.16644882403629646,1.1545046924302425,-0.2434989720274292,0.6835709516570224,1.2901580850252425,1.0521303281997583,1.197465177290624,1.2032772422342157,0.17060827877392803,1.1268827524851455,-0.2434989720274291,False,False,True,True,True,False,True
U56,CAND,1.0,63,25.0,0.15853511027374867,1.1059530883424211,-0.24537639203773742,0.6460894993083398,1.2408086062610457,1.0038440271663422,1.1469199277969435,1.0968608990899942,0.16246143121483914,1.0796275508135567,-0.24537639203773742,False,False,True,True,True,False,True
U56,CAND,1.0,63,50.0,0.14545859727865063,1.0249355135879081,-0.24849974437000355,0.5853470700640646,1.1584070779264715,0.9233061006820751,1.0625515829139625,0.9397954423890825,0.1490027560183722,1.000787718021826,-0.24849974437000355,False,False,True,True,True,False,True
B136,CAP2,0.75,0,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,CAP2,0.75,0,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,CAP2,0.75,0,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,CAP2,0.75,0,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,CAP2,0.75,10,0.0,0.12309147358120409,1.1539532147102898,-0.16718124133406587,0.7362756287665045,1.3033415974095484,1.0214249621618645,1.1921829133156545,1.2192722443098991,0.12105770514151115,1.1234135107523662,-0.16718124133406587,False,True,True,True,True,True,True
B136,CAP2,0.75,10,10.0,0.11791685591230183,1.1098133337009966,-0.1714463427807429,0.6877770269098236,1.260986830010148,0.9755968605662718,1.148755949202999,1.1605240773497563,0.11576179570537071,1.0787101088642728,-0.17144634278074256,False,True,True,True,True,True,True
B136,CAP2,0.75,10,25.0,0.11019765037283524,1.0435095585000553,-0.17958633777403898,0.613619341753543,1.1973328106612053,0.9067870686537497,1.0835074916852068,1.0746393547709898,0.10786277330425675,1.0115724805544006,-0.17958633777403854,False,True,True,True,True,True,True
B136,CAP2,0.75,10,50.0,0.09744543050655641,0.9328376576395978,-0.1929817860908828,0.5049462567450044,1.0909965732263067,0.7920140570379675,0.9745540373002693,0.9372079443637306,0.09481645233455427,0.8995435783741825,-0.19298178609088312,False,False,True,False,True,True,False
B136,CAP2,0.75,21,0.0,0.1253084308231327,1.1613945223475446,-0.17127573955568165,0.7316180980926081,1.331046066819484,1.0124934529036576,1.222074441956464,1.2601884495308155,0.12161795519843577,1.1135005964277511,-0.17127573955568176,False,True,True,True,True,True,True
B136,CAP2,0.75,21,10.0,0.12038436050053347,1.1198570928986433,-0.176323943089026,0.6827453968616808,1.2913936931423733,0.9691896814806582,1.1815191649659045,1.2043647954533085,0.11653797715394698,1.0711905580345764,-0.17632394308902566,False,True,True,True,True,True,True
B136,CAP2,0.75,21,25.0,0.11303688162409986,1.0574776401686692,-0.18433140436319018,0.6132263897983551,1.2318119116284596,0.9041887312685302,1.1205951685653177,1.1226566572200156,0.10895927874865441,1.0076666423869793,-0.18433140436319095,False,True,True,True,True,True,True
B136,CAP2,0.75,21,50.0,0.10089340023026261,0.9533860920680605,-0.19775923926046846,0.5101829912349938,1.132297624847462,0.7958076931163756,1.0188786067560325,0.9911778840041765,0.09643740314362348,0.9017087880794747,-0.1977592392604688,False,False,True,False,True,True,False
B136,CAP2,0.75,42,0.0,0.12822759412559592,1.1703739550332661,-0.17310896243295892,0.7407334220217251,1.3100699146541122,1.0497207607666525,1.1993789471417384,1.2306786452333203,0.12800766192061475,1.1478509139232806,-0.17310896243295892,False,True,True,True,True,True,True
B136,CAP2,0.75,42,10.0,0.12374285314622413,1.1331885710168477,-0.17446465759799057,0.709271750794124,1.2741132435772942,1.011332984104111,1.1627799722696543,1.1803141422274908,0.12337560770315115,1.1101959276356193,-0.17446465759799035,False,True,True,True,True,True,True
B136,CAP2,0.75,42,25.0,0.11704770088244687,1.0773486440966493,-0.17832650057168165,0.6563673963612456,1.2201044634546465,0.9537009895779959,1.1078177486643634,1.106483369464735,0.11646163583298663,1.0536532801060292,-0.17832650057168176,False,True,True,True,True,True,True
B136,CAP2,0.75,42,50.0,0.10597382135197986,0.9841671888357101,-0.1889824327034526,0.5607601713873153,1.129939844487244,0.8575663633589425,1.0160921475054807,0.9878298643717,0.10502873737870089,0.9593065794601677,-0.18898243270345272,False,True,True,True,True,True,True
B136,CAP2,0.75,63,0.0,0.1311818240839311,1.1770028344415466,-0.18956555983202183,0.6920129595279552,1.313424473354145,1.0629744288862952,1.204825103974704,1.2523188388550635,0.132270203099925,1.1563431449220487,-0.18956555983202183,False,True,True,True,True,True,True
B136,CAP2,0.75,63,10.0,0.1270036474956362,1.1429257174838658,-0.1910502933427458,0.6647655194529882,1.279581316842104,1.0285649307765885,1.170431001223923,1.2040085985353157,0.12800114992690426,1.1224905707645347,-0.1910502933427456,False,True,True,True,True,True,True
B136,CAP2,0.75,63,25.0,0.1207640451613261,1.091767969378361,-0.19327403776146101,0.624833250032129,1.2287530415690409,0.9769253278782499,1.1187853278163171,1.1331385570954222,0.12162645444342779,1.0716784837143645,-0.19327403776146124,False,True,True,True,True,True,True
B136,CAP2,0.75,63,50.0,0.1104380589541929,1.0064312331407288,-0.1969713400442652,0.5606808530082308,1.1439098652964255,0.8908288768990893,1.0326050008845447,1.0081890054079063,0.11107854233552406,0.986939427782304,-0.19697134004426609,False,True,True,True,True,True,True
B136,CAP2,1.0,0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,CAP2,1.0,0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,CAP2,1.0,0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,CAP2,1.0,0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
