arm,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,panel,book,cost,D,k,TO,gross,cut_days,episodes,p4a_v2,p4a_v1,m_H1,m_H2,m_OOS,m_DD,m_CAGR,p4b
D6%/k0.25,0.02512820062463761,0.490088283411671,-0.08018785750069457,0.42030949003504786,0.5517162001128723,0.0313997379560127,0.5793847221779109,-0.07587093544761503,u56,V1,5,0.06,0.25,8.86617996478777,0.27491160276325666,3631,5,False,False,-0.5383848716238795,-0.27695592283942094,-0.2992614461439571,0.12211587770334825,-0.08119028976228465,False
D6%/k0.50,0.035782364636618214,0.5336811658506535,-0.12010995976127281,0.5045061680447291,0.5616039266480102,0.041674563097101824,0.6174812265519376,-0.12010995976127237,u56,V1,5,0.06,0.5,14.129052027708854,0.4387376471182176,3392,9,False,False,-0.45418819361419815,-0.267068196304283,-0.26116494176993044,0.08219377544277001,-0.07053612575030405,False
D6%/k0.75,0.05854259953941332,0.6763337518459641,-0.12854254464378123,0.685934425832984,0.6691500385754412,0.06512893195012248,0.7275639332743977,-0.12854254464378112,u56,V1,5,0.06,0.75,19.38529478074804,0.6064189638319968,2577,12,False,False,-0.27275993582594327,-0.159522084376852,-0.15108223504747031,0.07376119056026159,-0.04777589084750894,False
D8%/k0.00,0.004432356745455612,0.1577051071150596,-0.08529898992737106,0.2230145862772143,,0.0,,0.0,u56,V1,5,0.08,0.0,1.563670265781663,0.055568490880950894,4098,1,False,False,-0.735679775381713,,,0.11700474527667176,-0.10188613364146665,False
D8%/k0.25,0.02339223679804614,0.4005842178188259,-0.11181488457729494,0.41080413877571176,0.39002417570741355,0.02321234520112525,0.42394568552356726,-0.11181488457729494,u56,V1,5,0.08,0.25,11.052498413735785,0.34301391299330203,3062,3,False,False,-0.5478902228832155,-0.43864794724487965,-0.4547004827983008,0.09048885062674789,-0.08292625358887612,False
D8%/k0.50,0.047078151961694514,0.5912021379861518,-0.12010995976127248,0.5012376787918545,0.6728170699219134,0.058636430755645064,0.7092624309860088,-0.12010995976127281,u56,V1,5,0.08,0.5,17.382520854800138,0.5431676682276131,2083,5,False,False,-0.45745668286707275,-0.15585505303037983,-0.1693837373358592,0.08219377544277034,-0.059240338425227745,False
D8%/k0.75,0.06629232898043358,0.721386303741801,-0.1285425446437809,0.6705932391066234,0.7687445222549601,0.0793479813250435,0.8154512874838977,-0.12854254464378123,u56,V1,5,0.08,0.75,20.616878040323037,0.6488843477635552,1512,5,False,False,-0.2881011225523039,-0.05992760069733305,-0.06319488083797031,0.07376119056026192,-0.04002616140648868,False
D10%/k0.00,0.023788489690138137,0.41223751619926885,-0.11249703380649878,0.5831229116655879,,0.0,,0.0,u56,V1,5,0.1,0.0,8.347058570307977,0.28266866574177146,2675,1,False,False,-0.37557144999333936,,,0.08980670139754404,-0.08253000069678412,False
D10%/k0.25,0.05600848030335537,0.6695127021790681,-0.11486452609947706,0.638528990372384,0.7007131821024035,0.05655605100036931,0.7050248203632348,-0.089149845441859,u56,V1,5,0.1,0.25,17.657832652869352,0.5598849922593047,1249,1,False,False,-0.3201653712865433,-0.12795894084988968,-0.17362134795863327,0.08743920910456576,-0.05031001008356689,False
D10%/k0.50,0.06309293805574234,0.6972990339850419,-0.12010995976127281,0.6871002841174212,0.708300410213387,0.06792421123741632,0.7365466048870419,-0.12010995976127248,u56,V1,5,0.1,0.5,20.33690862921466,0.6437640455626987,821,2,False,False,-0.2715940775415061,-0.12037171273890623,-0.1420995634348261,0.08219377544277001,-0.04322555233117992,False
D10%/k0.75,0.07205505599116968,0.7540851789763765,-0.12854254464378068,0.7265292764663088,0.7813910193768321,0.08282133022540061,0.8253280186739038,-0.12854254464378123,u56,V1,5,0.1,0.75,21.70972109276076,0.6866086165786675,565,2,False,False,-0.23216508519261847,-0.047281103575461114,-0.05331814964796422,0.07376119056026215,-0.03426343439575258,False
D12%/k0.00,0.041643575662118515,0.5720872610368478,-0.12463227312285574,0.7612867576579568,0.2999512948943074,0.02595131503289405,0.4806441836273877,-0.12463227312285585,u56,V1,5,0.12,0.0,13.664533761787956,0.449455709797239,1629,1,False,False,-0.19740760400097046,-0.5287208280579858,-0.39800198469448034,0.07767146208118708,-0.06467491472480374,False
D12%/k0.25,0.05390412099360664,0.6696632710491133,-0.12774963944056494,0.7612867576579568,0.5636120864914218,0.04809552089116509,0.6808669730253046,-0.12774963944056483,u56,V1,5,0.12,0.25,17.666108465173814,0.5689802763666711,1173,1,False,False,-0.19740760400097046,-0.2650600364608714,-0.1977791952965634,0.07455409576347788,-0.05241436939331562,False
D12%/k0.50,0.06887913123239264,0.7395550149557102,-0.13086718948725873,0.7612867576579568,0.7194791853662101,0.07543205518091156,0.7951049852878521,-0.13086718948725884,u56,V1,5,0.12,0.5,21.470201636155288,0.6798216000844994,368,1,False,False,-0.19740760400097046,-0.10919293758608306,-0.08354118303401592,0.0714365457167841,-0.03743935915452962,False
D12%/k0.75,0.07410915629800341,0.7660493606271378,-0.13398492224972935,0.7612867576579568,0.772825189124677,0.08505425437963776,0.8394712532164025,-0.13398492224972947,u56,V1,5,0.12,0.75,22.118527101725917,0.7008062275227139,208,1,False,False,-0.19740760400097046,-0.055846933827616185,-0.03917491510546556,0.06831881295431347,-0.03220933408891885,False
D15%/k0.00,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.15,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D15%/k0.25,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.15,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D15%/k0.50,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.15,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D15%/k0.75,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.15,0.75,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D20%/k0.00,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.2,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D20%/k0.25,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.2,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D20%/k0.50,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.2,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D20%/k0.75,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.2,0.75,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D25%/k0.00,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.25,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D25%/k0.25,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.25,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D25%/k0.50,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.25,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D25%/k0.75,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.25,0.75,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D30%/k0.00,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.3,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D30%/k0.25,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.3,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D30%/k0.50,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.3,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D30%/k0.75,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.3,0.75,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D40%/k0.00,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.4,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D40%/k0.25,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.4,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D40%/k0.50,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.4,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
D40%/k0.75,0.07683800276930208,0.7768446903637839,-0.13711150754462675,0.7612867576579568,0.7945564058577419,0.09009016224539779,0.8568415676010123,-0.13711150754462698,u56,V1,5,0.4,0.75,22.364582711221665,0.7090150552274943,0,0,False,False,-0.19740760400097046,-0.0341157170945513,-0.02180460072085577,0.06519222765941607,-0.029480487617620177,False
control,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.07657544479101164,0.7407821445671212,-0.13827804260512733,u56,V1,10,,,22.364582711221665,0.7090150552274943,0,0,False,False,-0.3157999086442286,-0.148267840055623,-0.13786402375474682,0.0640256925989156,-0.042124750432636915,False
D2%/k0.00,-0.0010960443485414917,-0.27790817548795516,-0.025154282949020224,-0.39303748647171954,,0.0,,0.0,u56,V1,10,0.02,0.0,0.08203124433007686,0.003030959311279026,4427,1,False,False,-1.3517318481306468,,,0.1771494522550226,-0.10741453473546375,False
D2%/k0.25,0.007386180845235124,0.21642052064691014,-0.06172502671867108,0.14235223128156924,0.2839092228186882,0.009973019868229072,0.277979392084491,-0.06172502671867086,u56,V1,10,0.02,0.25,6.804905293048748,0.20453251255623364,4219,10,False,False,-0.816342130377358,-0.544762900133605,-0.600666776237377,0.14057870848537174,-0.09893230954168714,False
D2%/k0.50,0.02187403736914062,0.3900797072260432,-0.12099921500473765,0.3428745637462348,0.4326229473385003,0.029605551408712794,0.4967220239117914,-0.12099921500473776,u56,V1,10,0.02,0.5,12.61617013584384,0.3862552065283195,4050,18,False,False,-0.6158197979126925,-0.3960491756137929,-0.38192414441007666,0.08130452019930517,-0.08444445301778164,False
D2%/k0.75,0.041965596764274915,0.5440450732677444,-0.1295715281346187,0.5293313322685281,0.55971983408413,0.05023504247272026,0.613239299709525,-0.12957152813461936,u56,V1,10,0.02,0.75,17.79386989197754,0.5554520675484843,3855,25,False,False,-0.42936302939039916,-0.26895228886816325,-0.2654068686123431,0.07273220706942413,-0.06435289362264734,False
D3%/k0.00,-0.001576061795882322,-0.2518903852257725,-0.0325818097402919,-0.35623153115043954,,0.0,,0.0,u56,V1,10,0.03,0.0,0.08314368417901487,0.006064723205234756,4408,1,False,False,-1.3149258928093668,,,0.16972192546375092,-0.10789455218280458,False
D3%/k0.25,0.00529378395061042,0.16108313029939064,-0.08099434599863786,0.13194933956444857,0.18660524721665442,0.006634387096096317,0.18751972839245237,-0.08001973961720965,u56,V1,10,0.03,0.25,6.5753544402365485,0.20058185510052115,4252,8,False,False,-0.8267450220944788,-0.6420668757356388,-0.6911264399294157,0.12130938920540496,-0.10102470643631184,False
D3%/k0.50,0.02048659861188007,0.36420366422570316,-0.12099921500473787,0.308889559263399,0.41428019600108273,0.028466730852127586,0.47959363248277076,-0.12099921500473776,u56,V1,10,0.03,0.5,12.497797641353324,0.3890478451296434,4015,14,False,False,-0.6498048023955283,-0.41439192695121047,-0.3990525358390973,0.08130452019930495,-0.08583189177504219,False
D3%/k0.75,0.0406642024426449,0.523550828392841,-0.1295715281346188,0.5053016462607527,0.542070939708234,0.04916419882242784,0.5960543631820363,-0.1295715281346187,u56,V1,10,0.03,0.75,17.837609140569416,0.5581243128961478,3788,22,False,False,-0.4533927153981746,-0.28660118324405925,-0.28259180513983173,0.07273220706942402,-0.06565428794427736,False
D4%/k0.00,-0.0021368074185865726,-0.24742068981435233,-0.04211025363478349,-0.3499087931387891,,0.0,,0.0,u56,V1,10,0.04,0.0,0.1666430595294701,0.013084983832912832,4364,1,False,False,-1.3086031547977164,,,0.16019348156925933,-0.10845529780550883,False
D4%/k0.25,0.010883283387652654,0.2834927569374652,-0.08108982112083774,0.0482750345192408,0.4549993473107051,0.021847001676289057,0.4928078373612077,-0.06172502671867108,u56,V1,10,0.04,0.25,7.042195102741156,0.22128767982021885,4079,7,False,False,-0.9104193271396865,-0.3736727756415881,-0.38583833096066034,0.12121391408320509,-0.0954352069992696,False
D4%/k0.50,0.02096505574800256,0.3657330494823797,-0.12099921500473765,0.29255893674434774,0.43014656548468067,0.030223378476794238,0.4919127649035495,-0.12099921500473776,u56,V1,10,0.04,0.5,12.727953877534201,0.3954318731357725,3935,13,False,False,-0.6661354249145796,-0.39852555746761253,-0.3867334034183185,0.08130452019930517,-0.0853534346389197,False
D4%/k0.75,0.0403101118765381,0.5109368859514946,-0.12957152813461892,0.46332691497646816,0.5543871414942357,0.05074952694514456,0.6003038840961363,-0.1295715281346187,u56,V1,10,0.04,0.75,18.094120343942656,0.5663824771936626,3581,20,False,False,-0.49536744668245913,-0.27428498145805746,-0.2783422842257317,0.0727322070694239,-0.06600837851038416,False
D6%/k0.00,0.003786976951462906,0.14653912803455998,-0.0795037911645523,0.20722310938757155,,0.0,,0.0,u56,V1,10,0.06,0.0,1.498290412499155,0.05396665924771753,4108,1,False,False,-0.7514712522713558,,,0.12279994403949052,-0.10253151343545935,False
D6%/k0.25,0.017074815912567765,0.3598400152441058,-0.08360673494841353,0.3772037701675276,0.34679845689787664,0.015396425987515006,0.397952287438816,-0.07752439004228395,u56,V1,10,0.06,0.25,8.83172041056263,0.2674881272172325,3693,4,False,False,-0.5814905914913997,-0.48187366605441656,-0.48069388088305204,0.11869700025562929,-0.0892436744743545,False
D6%/k0.50,0.027264889178354235,0.43107377914414713,-0.12099921500473765,0.39076781136586086,0.4706648846266796,0.03335002433260281,0.528414320545503,-0.12099921500473787,u56,V1,10,0.06,0.5,13.505976151270527,0.42206613496247003,3601,8,False,False,-0.5679265502930664,-0.3580072383256136,-0.35023184777636507,0.08130452019930517,-0.07905360120856803,False
D6%/k0.75,0.04743432420549154,0.5666449929601746,-0.12957152813461903,0.5708516495639533,0.5639880610656764,0.05373770085784724,0.623864446063529,-0.12957152813461836,u56,V1,10,0.06,0.75,18.95037021467011,0.5943753465093985,2879,11,False,False,-0.387842712094974,-0.26468406188661675,-0.25478172225833906,0.0727322070694238,-0.05888416618143072,False
D8%/k0.00,0.003625493754647824,0.13214008282648151,-0.08625792577306879,0.1868597222336094,,0.0,,0.0,u56,V1,10,0.08,0.0,1.563670265781663,0.055568490880950894,4098,1,False,False,-0.7718346394253179,,,0.11604580943097403,-0.10269299663227444,False
D8%/k0.25,0.023531498779074456,0.4156855485689619,-0.10958150826062163,0.2842215318640245,0.5636931388720512,0.03109748399170753,0.5872845528106284,-0.08714590270033595,u56,V1,10,0.08,0.25,10.03351163857047,0.3097353977036937,3340,3,False,False,-0.6744728297949028,-0.264978984080242,-0.2913616155112396,0.0927222269434212,-0.0827869916078478,False
D8%/k0.50,0.03607273988132231,0.47759742342731104,-0.12099921500473787,0.4153861803576669,0.5335378896278143,0.04548530588400146,0.57251805193411,-0.12099921500473776,u56,V1,10,0.08,0.5,16.857070532529942,0.5246571761009391,2315,5,False,False,-0.5433081813012604,-0.29513423332447886,-0.30612811638775805,0.08130452019930495,-0.07024575050559995,False
D8%/k0.75,0.054423961392834785,0.6071075597458442,-0.1295715281346187,0.5658837729069213,0.6456791483925404,0.06567536216077086,0.6935923895537128,-0.12957152813461859,u56,V1,10,0.08,0.75,20.38545120993021,0.6426624172707646,1668,5,False,False,-0.39281058875200603,-0.18299297455975283,-0.1850537787681552,0.07273220706942413,-0.051894528994087474,False
D10%/k0.00,0.020326435627534112,0.3583816006308018,-0.10252906006357732,0.5069002508366492,,0.0,,0.0,u56,V1,10,0.1,0.0,8.29827112263794,0.2818702978274007,2680,1,False,False,-0.45179411082227805,,,0.09977467514046551,-0.08599205475938815,False
D10%/k0.25,0.045934980286836735,0.5610598033915345,-0.1095815082606213,0.5504137360189948,0.5717186550935885,0.045427799784163225,0.5790992661682367,-0.09869586324040935,u56,V1,10,0.1,0.25,17.608422251389953,0.5586879888374852,1259,1,False,False,-0.4082806256399325,-0.25695346785870465,-0.29954690215363133,0.09272222694342153,-0.060383510100085525,False
D10%/k0.50,0.05157575225809419,0.5850448127459213,-0.12099921500473787,0.5878680063621081,0.5838251988326079,0.054919958752725595,0.6136526212970396,-0.12099921500473776,u56,V1,10,0.1,0.5,20.174821784288866,0.6387375229251777,884,2,False,False,-0.3708263552968192,-0.24484692411968534,-0.26499354702482847,0.08130452019930495,-0.05474273812882807,False
D10%/k0.75,0.05955180207600508,0.637915412221871,-0.1295715281346188,0.6187001030036852,0.6576529787057315,0.0687742089236818,0.7026633765914451,-0.12957152813461859,u56,V1,10,0.1,0.75,21.49483851375579,0.6809461326595612,707,2,False,False,-0.33999425865524213,-0.17101914424656173,-0.17598279173042297,0.07273220706942402,-0.04676668831091718,False
D12%/k0.00,0.018789475981406234,0.3305035140122947,-0.1260523857870478,0.4674512468059238,,0.0,,0.0,u56,V1,10,0.12,0.0,8.718797018287955,0.29415797896229023,2603,1,False,False,-0.4912431148530035,,,0.07625134941699502,-0.08752901440551603,False
D12%/k0.25,0.041469733095450545,0.5227654142404615,-0.12729145204755887,0.5192986378219042,0.5275228467835319,0.03945811982386194,0.5391583320070357,-0.09869586324040869,u56,V1,10,0.12,0.25,17.316843632092503,0.5487553478037345,1342,1,False,False,-0.4393957238370231,-0.3011492761687613,-0.33948783631483237,0.07501228315648395,-0.06484875729147171,False
D12%/k0.50,0.04846986609402881,0.5505742157052551,-0.1320668289542798,0.5662673459987986,0.5374546985226885,0.05071002192538665,0.5694900443511237,-0.13206682895428,u56,V1,10,0.12,0.5,20.399427449893867,0.6444843927574158,812,2,False,False,-0.3924270156601287,-0.29121742442960474,-0.3091561239707443,0.07023690624976303,-0.05784862429289345,False
D12%/k0.75,0.05834606656120345,0.6258390588467478,-0.1351635925517457,0.6075825402744307,0.6445112983330351,0.06730889519387206,0.6904245228337297,-0.13516359255174593,u56,V1,10,0.12,0.75,21.587374841867227,0.683662438389489,639,2,False,False,-0.3511118213844966,-0.1841608246192581,-0.18822164548813836,0.06714014265229712,-0.04797242382571881,False
D15%/k0.00,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.07657544479101164,0.7407821445671212,-0.13827804260512733,u56,V1,10,0.15,0.0,22.364582711221665,0.7090150552274943,0,0,False,False,-0.3157999086442286,-0.148267840055623,-0.13786402375474682,0.0640256925989156,-0.042124750432636915,False
D15%/k0.25,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.07657544479101164,0.7407821445671212,-0.13827804260512733,u56,V1,10,0.15,0.25,22.364582711221665,0.7090150552274943,0,0,False,False,-0.3157999086442286,-0.148267840055623,-0.13786402375474682,0.0640256925989156,-0.042124750432636915,False
D15%/k0.50,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.07657544479101164,0.7407821445671212,-0.13827804260512733,u56,V1,10,0.15,0.5,22.364582711221665,0.7090150552274943,0,0,False,False,-0.3157999086442286,-0.148267840055623,-0.13786402375474682,0.0640256925989156,-0.042124750432636915,False
