ov,r3,n,n_dropped,IS_R2_two,IS_R2_three,OOS_R2_two,OOS_R2_three,dR2,T5_pass
OV_HOLD,R3_CORR_ANCH,77,4,0.203091204504517,0.20469014595399815,0.7316871792139383,0.7333461418796405,0.0016589626657022016,False
OV_HOLD,R3_CORR_OWN,77,4,0.203091204504517,0.20338278641194318,0.7316871792139383,0.7316126092576973,-7.45699562409996e-05,False
OV_HOLD,R3_LEN,77,4,0.203091204504517,0.20618177774406787,0.7316871792139383,-7.221489787731837,-7.953176966945776,False
OV_CAP,R3_CORR_ANCH,77,4,0.16083225053855632,0.16237510346001482,0.7283985938740205,0.7307892498092509,0.002390655935230357,False
OV_CAP,R3_CORR_OWN,77,4,0.16083225053855632,0.1609904124993905,0.7283985938740205,0.72775727748113,-0.0006413163928905563,False
OV_CAP,R3_LEN,77,4,0.16083225053855632,0.16191683764041964,0.7283985938740205,-2.212095668201908,-2.9404942620759287,False
