panel,cad,family,level,bps,TOTAL,SELECTION,TIMING,sel_share,dSharpe_abs,dSharpe_qtl,dMaxDD_abs
U56,M,MA200,-0.02,10,-3.8539091375603407,-2.6238847626898654,-1.2300243748704753,0.6808372146393872,0.0628310676530417,0.05097979743050973,9.026120513620706
U56,M,MA200,0.0,0,-4.241711071692356,-3.108019882714874,-1.1336911889774814,0.7327278615124623,0.07687270865916096,0.07217855934307549,10.450326673982302
U56,M,MA200,0.0,10,-4.357987280478559,-3.2195470546255045,-1.1384402258530546,0.7387692637487367,0.07687270865916096,0.07217855934307549,10.450326673982302
U56,M,MA200,0.02,0,-4.976032770134697,-3.9663655060123926,-1.0096672641223048,0.7970939278812318,0.06834334700295619,0.10451279371165834,11.875105124175144
U56,M,MA200,0.02,10,-5.105340430534566,-4.085863771389064,-1.0194766591455018,0.8003117180887475,0.06834334700295619,0.10451279371165834,11.875105124175144
U56,M,MA200,0.05,0,-6.528598134160646,-5.724086394932515,-0.8045117392281309,0.8767711348293054,-0.02224592739883624,0.09203616108213741,13.693819335781864
U56,M,MA200,0.05,10,-6.661603898575841,-5.855530079048354,-0.8060738195274864,0.878997035578802,-0.02224592739883624,0.09203616108213741,13.693819335781864
U56,M,BREADTH,0.2,0,-0.28423634974317213,0.07631359535389404,-0.36054994509706617,-0.2684864037370619,0.026913154882350243,0.027201061771969348,-1.1102230246251565e-14
U56,M,BREADTH,0.2,10,-0.30567557909517706,0.05860291916692795,-0.364278498262105,-0.19171606492215387,0.026913154882350243,0.027201061771969348,-1.1102230246251565e-14
U56,M,BREADTH,0.3,0,-2.1666921990832977,-1.39911958685901,-0.7675726122242876,0.6457398921041767,-0.06300723394355634,-0.050737180615581856,1.1102230246251565e-14
U56,M,BREADTH,0.3,10,-2.229310106248983,-1.4413960624222844,-0.7879140438266985,0.6465659749991285,-0.06300723394355634,-0.050737180615581856,1.1102230246251565e-14
U56,M,BREADTH,0.4,0,-3.262883357902213,-2.037683078959285,-1.2252002789429284,0.6245038070467099,-0.14751519652816802,0.034601527657531994,-1.1102230246251565e-14
U56,M,BREADTH,0.4,10,-3.3503696198983413,-2.1212140488710673,-1.229155571027274,0.6331283677695927,-0.14751519652816802,0.034601527657531994,-1.1102230246251565e-14
U56,M,BREADTH,0.5,0,-3.4319120901342703,-2.102964723844525,-1.3289473662897455,0.6127676550602578,-0.04865111625586538,0.05215557580743524,3.966196420148904
U56,M,BREADTH,0.5,10,-3.544093134155313,-2.1941786312861034,-1.3499145028692094,0.6191086261645482,-0.04865111625586538,0.05215557580743524,3.966196420148904
U56,M,BREADTH,0.6,0,-3.2984380073668884,-3.9055034384982035,0.6070654311313151,1.1840463364099814,0.0711071609727254,-0.08101376788183301,11.89065543039396
U56,M,BREADTH,0.6,10,-3.4072711625931174,-4.03681713144195,0.6295459688488325,1.1847654439013635,0.0711071609727254,-0.08101376788183301,11.89065543039396
B136,W,MA200,-0.05,0,-4.565374759363627,-2.9671181232596266,-1.5982566361040007,0.6499177569539146,-0.004697018209000037,-0.033928386861371784,11.406869591064694
B136,W,MA200,-0.05,10,-4.750855633684559,-3.156025984465982,-1.5948296492185765,0.664306859187448,-0.004697018209000037,-0.033928386861371784,11.406869591064694
B136,W,MA200,-0.02,0,-5.3956467226332405,-3.9837718853754422,-1.4118748372577983,0.7383307488729062,-0.007690885029012495,-0.04974416415292171,12.695744696185729
B136,W,MA200,-0.02,10,-5.624823450378935,-4.217639447346655,-1.4071840030322802,0.7498261029086201,-0.007690885029012495,-0.04974416415292171,12.695744696185729
B136,W,MA200,0.0,0,-6.1066987782149695,-4.664141844744596,-1.4425569334703736,0.7637746701021918,-0.027483253734681634,-0.04412595763591143,12.754644596067921
B136,W,MA200,0.0,10,-6.3664682999055255,-4.923628097894328,-1.4428402020111974,0.7733688233344995,-0.027483253734681634,-0.04412595763591143,12.754644596067921
B136,W,MA200,0.02,0,-6.926026854711642,-5.574480562475848,-1.3515462922357946,0.8048597961591264,-0.06170937881761751,-0.045038866525276555,13.757152235000902
B136,W,MA200,0.02,10,-7.209786327945467,-5.854806665500534,-1.3549796624449328,0.8120638253601263,-0.06170937881761751,-0.045038866525276555,13.757152235000902
B136,W,MA200,0.05,0,-8.250762368684716,-7.158701213466956,-1.0920611552177606,0.8676411819394273,-0.12424111890781109,-0.06373354970101541,15.900632530773118
B136,W,MA200,0.05,10,-8.54567741989618,-7.455521585064173,-1.0901558348320064,0.8724318996298773,-0.12424111890781109,-0.06373354970101541,15.900632530773118
B136,W,BREADTH,0.2,0,-1.228801315147443,-1.1131010759028115,-0.11570023924463158,0.9058430050339352,0.019070721700586102,-0.0031056056579628066,5.842700029944414
B136,W,BREADTH,0.2,10,-1.274498352533926,-1.1740494139506064,-0.1004489385833196,0.9211855092761717,0.019070721700586102,-0.0031056056579628066,5.842700029944414
B136,W,BREADTH,0.3,0,-2.892714423525433,-1.8198878321109113,-1.0728265914145219,0.6291280664660158,-0.07363738899723793,-0.01612734033525931,5.842700029944414
B136,W,BREADTH,0.3,10,-3.034317607989623,-1.951212614946618,-1.0831049930430048,0.643048245776548,-0.07363738899723793,-0.01612734033525931,5.842700029944414
B136,W,BREADTH,0.4,0,-4.166764049717742,-1.765280076204112,-2.4014839735136295,0.4236573165988827,-0.1118116341646076,0.07518320335696527,5.134905544257862
B136,W,BREADTH,0.4,10,-4.328227884105096,-1.8810891490564696,-2.4471387350486262,0.43460954446611894,-0.1118116341646076,0.07518320335696527,5.134905544257862
B136,W,BREADTH,0.5,0,-4.2766220752631146,-3.2603194186314965,-1.016302656631618,0.762358553375542,-0.07467716880674136,-0.03879045807518122,5.134905544257851
B136,W,BREADTH,0.5,10,-4.479109312863572,-3.444015764701014,-1.0350935481625578,0.7689063883326382,-0.07467716880674136,-0.03879045807518122,5.134905544257851
B136,W,BREADTH,0.6,0,-4.82220383051406,-5.032343903233127,0.2101400727190672,1.0435776006375628,-0.0003509958908396449,-0.18354333107420484,10.765491671061323
B136,W,BREADTH,0.6,10,-5.052852148278508,-5.29682346907252,0.24397132079401196,1.048283882772452,-0.0003509958908396449,-0.18354333107420484,10.765491671061323
B136,M,MA200,-0.05,0,-3.820047585494901,-2.6331128721863717,-1.1869347133085295,0.6892879769834706,0.015362821293487094,-0.0033895043154843485,7.00416313428891
B136,M,MA200,-0.05,10,-3.9070167337774464,-2.7170691442967687,-1.1899475894806777,0.6954331986363946,0.015362821293487094,-0.0033895043154843485,7.00416313428891
B136,M,MA200,-0.02,0,-4.79926106848918,-3.424027045737521,-1.375234022751659,0.7134487990701064,0.011911469925659057,0.003915391454808903,10.304506569436533
B136,M,MA200,-0.02,10,-4.9088704618477585,-3.530072976657883,-1.3787974851898754,0.7191212324900341,0.011911469925659057,0.003915391454808903,10.304506569436533
B136,M,MA200,0.0,0,-5.470993201353047,-4.284001055106756,-1.1869921462462907,0.783039001775266,0.011337455332577573,-0.005945178012436214,12.724247522875897
B136,M,MA200,0.0,10,-5.595146297660447,-4.404619493707873,-1.190526803952574,0.7872215058165002,0.011337455332577573,-0.005945178012436214,12.724247522875897
B136,M,MA200,0.02,0,-6.2665962088321425,-5.246712458054725,-1.0198837507774172,0.8372507631271993,-0.012713132797173898,-0.010606993734057824,14.307520079684311
B136,M,MA200,0.02,10,-6.402933060595006,-5.378872914849553,-1.0240601457454535,0.8400638994576197,-0.012713132797173898,-0.010606993734057824,14.307520079684311
B136,M,MA200,0.05,0,-7.75605730499298,-6.684347214359088,-1.0717100906338928,0.8618228246013633,-0.08963582360062605,-0.0038703742770371807,16.063574124812263
B136,M,MA200,0.05,10,-7.900734505877227,-6.822321307502954,-1.0784131983742729,0.8635046909155017,-0.08963582360062605,-0.0038703742770371807,16.063574124812263
B136,M,BREADTH,0.2,0,-1.3270237428756548,-0.9411004499996656,-0.38592329287598925,0.7091813202680948,-0.027568030717386005,-0.04268966143967079,-2.220446049250313e-14
B136,M,BREADTH,0.2,10,-1.3473281558947114,-0.9672728002207975,-0.3800553556739139,0.7179192359254654,-0.027568030717386005,-0.04268966143967079,-2.220446049250313e-14
B136,M,BREADTH,0.3,0,-2.7826731302254215,-1.1897270360209378,-1.5929460942044837,0.427548253187955,-0.1215276850031628,0.04741224842396097,-3.3306690738754696e-14
B136,M,BREADTH,0.3,10,-2.8463874486399643,-1.2229312926521185,-1.6234561559878458,0.4296432986438472,-0.1215276850031628,0.04741224842396097,-3.3306690738754696e-14
B136,M,BREADTH,0.4,0,-3.16930221765912,-1.9103945499711061,-1.258907667688014,0.6027808074996848,-0.01755529299141667,0.013199359336402372,9.212432631767287
B136,M,BREADTH,0.4,10,-3.2388833809573914,-1.9871004805976922,-1.2517829003596992,0.6135140561962188,-0.01755529299141667,0.013199359336402372,9.212432631767287
B136,M,BREADTH,0.5,0,-3.7369121095077062,-3.0158344459847886,-0.7210776635229177,0.8070391696694437,-0.04940400643309961,-0.027371955296279227,10.456392149838301
B136,M,BREADTH,0.5,10,-3.8410209497045544,-3.1161926147786456,-0.7248283349259088,0.8112927931357257,-0.04940400643309961,-0.027371955296279227,10.456392149838301
B136,M,BREADTH,0.6,0,-3.9988805765076574,-4.485650445150635,0.4867698686429778,1.1217265330459276,0.061694272382311066,-0.12403586196910166,12.966983290527356
B136,M,BREADTH,0.6,10,-4.1163423065549765,-4.607110555837557,0.49076824928258045,1.11922435325679,0.061694272382311066,-0.12403586196910166,12.966983290527356
SMALL439,W,MA200,-0.05,0,-5.941977035899937,-5.192285714980116,-0.7496913209198208,0.8738313331757471,-0.1441659917164646,-0.11578867494953904,20.1716713646789
SMALL439,W,MA200,-0.05,10,-6.135466103401321,-5.382426655477235,-0.7530394479240865,0.8772645084769316,-0.1441659917164646,-0.11578867494953904,20.1716713646789
SMALL439,W,MA200,-0.02,0,-6.067265864854754,-5.816566507985854,-0.25069935686889977,0.9586800113176017,-0.1172597956475806,-0.13610656871254234,21.45099975256247
SMALL439,W,MA200,-0.02,10,-6.2606788310467065,-6.01610316257255,-0.24457566847415624,0.9609346406237442,-0.1172597956475806,-0.13610656871254234,21.45099975256247
SMALL439,W,MA200,0.0,0,-6.453379804944759,-6.201330161844654,-0.25204964310010514,0.9609430018504447,-0.1404416924450974,-0.14658011212597333,21.80719227203749
SMALL439,W,MA200,0.0,10,-6.646489120892296,-6.397408431463059,-0.24908068942923745,0.9625244719582422,-0.1404416924450974,-0.14658011212597333,21.80719227203749
SMALL439,W,MA200,0.02,0,-6.528020048562655,-6.704705062307714,0.1766850137450593,1.0270656358942958,-0.1176231643585024,-0.17424499999757004,22.805860065074402
SMALL439,W,MA200,0.02,10,-6.716033726887893,-6.895913658326447,0.17987993143855352,1.0267836551681384,-0.1176231643585024,-0.17424499999757004,22.805860065074402
SMALL439,W,MA200,0.05,0,-6.78798045141269,-6.865408110739968,0.07742765932727824,1.011406582544174,-0.10333316830722417,-0.13275489679951702,24.53205101321214
SMALL439,W,MA200,0.05,10,-6.960825791416214,-7.038947233305759,0.07812144188954484,1.0112230135088112,-0.10333316830722417,-0.13275489679951702,24.53205101321214
SMALL439,W,ADV,500000.0,0,-4.054206007339478,-4.409099446043729,0.3548934387042513,1.0875371004980443,-0.19457641834047756,-0.21451938403498827,2.9934356776914584
SMALL439,W,ADV,500000.0,10,-4.073021073802097,-4.432676139116687,0.35965506531459024,1.0883017933857284,-0.19457641834047756,-0.21451938403498827,2.9934356776914584
SMALL439,W,ADV,1000000.0,0,-5.396724544008036,-5.719040025504074,0.3223154814960383,1.0597242788413028,-0.2565370570080602,-0.27742964031630074,6.256736186479827
SMALL439,W,ADV,1000000.0,10,-5.411294107625819,-5.738267495047578,0.3269733874217584,1.060424249896337,-0.2565370570080602,-0.27742964031630074,6.256736186479827
SMALL439,W,ADV,2000000.0,0,-7.197346907231705,-7.246872651789027,0.049525744557321616,1.0068811112199636,-0.36164126859950374,-0.3631278790186792,7.933996531549125
SMALL439,W,ADV,2000000.0,10,-7.206747031769201,-7.253156690963936,0.04640965919473494,1.0064397513871584,-0.36164126859950374,-0.3631278790186792,7.933996531549125
SMALL439,W,ADV,5000000.0,0,-9.343474678289354,-9.054244723091909,-0.2892299551974453,0.9690447113995498,-0.5310656892910556,-0.49191134551993987,9.129573443946338
SMALL439,W,ADV,5000000.0,10,-9.33474438961943,-9.041478407035108,-0.2932659825843231,0.9685833944301201,-0.5310656892910556,-0.49191134551993987,9.129573443946338
SMALL439,W,ADV,10000000.0,0,-10.332266404719137,-10.152767759771919,-0.179498644947218,0.9826273696480344,-0.6689321857302488,-0.6343572212510448,13.237123876140133
SMALL439,W,ADV,10000000.0,10,-10.283586344575003,-10.101341786107177,-0.1822445584678256,0.9822781126776879,-0.6689321857302488,-0.6343572212510448,13.237123876140133
SMALL439,W,BREADTH,0.2,0,-3.9036306997721315,-1.9454548707593,-1.9581758290128315,0.49837062478089,-0.19417225342536337,-0.057869083198956894,1.732490415987864
SMALL439,W,BREADTH,0.2,10,-4.0039859285917245,-2.0208641800842697,-1.9831217485074548,0.5047131074196969,-0.19417225342536337,-0.057869083198956894,1.732490415987864
SMALL439,W,BREADTH,0.3,0,-3.260850961826889,-3.165707091294978,-0.09514387053191076,0.9708223799107315,-0.09845247865334317,-0.1089021062287906,9.914018679407711
SMALL439,W,BREADTH,0.3,10,-3.4061426961058405,-3.3311590536011737,-0.07498364250466683,0.9779857600826901,-0.09845247865334317,-0.1089021062287906,9.914018679407711
SMALL439,W,BREADTH,0.4,0,-3.0680162491433016,-3.358970649965176,0.2909544008218745,1.0948347000779801,-0.02420316744529305,-0.07961486449952082,9.444774415248268
SMALL439,W,BREADTH,0.4,10,-3.2776763636067185,-3.5776938662122504,0.30001750260553184,1.0915335955485843,-0.02420316744529305,-0.07961486449952082,9.444774415248268
SMALL439,W,BREADTH,0.5,0,-8.218578753421447,-8.301127993691559,0.08254924027011157,1.0100442233075573,-0.447568103395412,-0.4709710230060775,-2.6495449470060994
SMALL439,W,BREADTH,0.5,10,-8.54191119525618,-8.6628249174733,0.12091372221711971,1.014155347609358,-0.447568103395412,-0.4709710230060775,-2.6495449470060994
SMALL439,W,BREADTH,0.6,0,-7.650266368216085,-7.4228223136384885,-0.22744405457759687,0.9702697862230603,-0.26416488963037843,-0.2375031576296205,16.27446785158587
SMALL439,W,BREADTH,0.6,10,-7.753406580448896,-7.537525729373784,-0.215880851075112,0.9721566451036529,-0.26416488963037843,-0.2375031576296205,16.27446785158587
SMALL439,M,MA200,-0.05,0,-4.598393256625655,-4.381579443338368,-0.21681381328728655,0.9528500932418323,-0.02544724711491242,-0.04733397928490091,14.853743463462498
SMALL439,M,MA200,-0.05,10,-4.684026670552566,-4.467485743598143,-0.21654092695442273,0.9537703471426054,-0.02544724711491242,-0.04733397928490091,14.853743463462498
SMALL439,M,MA200,-0.02,0,-4.9928002983215425,-4.953568604813485,-0.03923169350805722,0.992142346746525,-0.02435991986052599,-0.05681817709972492,17.11957096584942
SMALL439,M,MA200,-0.02,10,-5.080984259068311,-5.044896629326967,-0.03608762974134372,0.9928975119974174,-0.02435991986052599,-0.05681817709972492,17.11957096584942
SMALL439,M,MA200,0.0,0,-5.249275825273947,-5.317515501313808,0.0682396760398607,1.0129998267020575,-0.02465860790245389,-0.060800701354537745,18.09226705282224
SMALL439,M,MA200,0.0,10,-5.3384907238462675,-5.408912455915305,0.07042173206903701,1.0131913186164159,-0.02465860790245389,-0.060800701354537745,18.09226705282224
SMALL439,M,MA200,0.02,0,-5.416697618326727,-5.7600878297414,0.34339021141467363,1.0633947537061799,-0.008320688631386464,-0.07513756180206488,19.657388947684673
SMALL439,M,MA200,0.02,10,-5.503414022535691,-5.847655238255323,0.34424121571963173,1.0625504849008294,-0.008320688631386464,-0.07513756180206488,19.657388947684673
SMALL439,M,MA200,0.05,0,-5.75953412663508,-6.0261337853488195,0.2665996587137398,1.0462884068141631,0.0034339861068152233,-0.041410682615471095,22.013359802772126
SMALL439,M,MA200,0.05,10,-5.838293827117269,-6.10473103077851,0.2664372036612406,1.045636141576793,0.0034339861068152233,-0.041410682615471095,22.013359802772126
SMALL439,M,ADV,500000.0,0,-4.006206868382711,-4.32075499106388,0.3145481226811686,1.078515197296377,-0.1963284459793555,-0.21459802083442525,3.6910726028243634
SMALL439,M,ADV,500000.0,10,-4.025473465674012,-4.340347877101736,0.31487441142772354,1.0782204662663208,-0.1963284459793555,-0.21459802083442525,3.6910726028243634
SMALL439,M,ADV,1000000.0,0,-5.390125468810725,-5.452112115788421,0.0619866469776964,1.0115000378630097,-0.2657372758366023,-0.26826667072178656,7.161491311498425
SMALL439,M,ADV,1000000.0,10,-5.410966981148446,-5.472318457719427,0.061351476570981056,1.0113383572261163,-0.2657372758366023,-0.26826667072178656,7.161491311498425
SMALL439,M,ADV,2000000.0,0,-7.172610627536424,-7.120771728992081,-0.05183889854434298,0.9927726596024427,-0.376671225753482,-0.3704633892227516,5.131917771663552
SMALL439,M,ADV,2000000.0,10,-7.1908800451872645,-7.135890521396004,-0.0549895237912601,0.9923528798358883,-0.376671225753482,-0.3704633892227516,5.131917771663552
SMALL439,M,ADV,5000000.0,0,-8.928229962117108,-8.675270805066425,-0.2529591570506824,0.9716674908549623,-0.5179081103853143,-0.4832186621838791,7.421060651531864
SMALL439,M,ADV,5000000.0,10,-8.93843942390966,-8.681946901285142,-0.2564925226245176,0.9713045521191966,-0.5179081103853143,-0.4832186621838791,7.421060651531864
SMALL439,M,ADV,10000000.0,0,-9.93311824942953,-9.844527530692137,-0.0885907187373931,0.9910812781532646,-0.6707418824314877,-0.6532687899462736,10.414420602025743
SMALL439,M,ADV,10000000.0,10,-9.922075442358258,-9.828386367699892,-0.09368907465836607,0.9905575123669793,-0.6707418824314877,-0.6532687899462736,10.414420602025743
SMALL439,M,BREADTH,0.2,0,-3.416971881730113,-3.050733341067602,-0.36623854066251127,0.8928178067192423,-0.18666285594487664,-0.16456552654561735,-5.710489766287341
SMALL439,M,BREADTH,0.2,10,-3.458112119334622,-3.1012391059451527,-0.3568730133894693,0.8968012021952211,-0.18666285594487664,-0.16456552654561735,-5.710489766287341
SMALL439,M,BREADTH,0.3,0,-1.6943281649312247,-2.2170179770849785,0.5226898121537538,1.308493846099153,-0.009933106294258254,-0.041940137866601,13.90885926965465
SMALL439,M,BREADTH,0.3,10,-1.767749310255473,-2.278150521661315,0.510401211405842,1.288729407753003,-0.009933106294258254,-0.041940137866601,13.90885926965465
SMALL439,M,BREADTH,0.4,0,-3.1452647510537,-3.089627447628418,-0.05563730342528217,0.9823107725966016,-0.05548231540948323,-0.0672956693129958,11.838878082290993
SMALL439,M,BREADTH,0.4,10,-3.2611141137103505,-3.2055409465182816,-0.05557316719206895,0.9829588400606931,-0.05548231540948323,-0.0672956693129958,11.838878082290993
SMALL439,M,BREADTH,0.5,0,-5.63699707645795,-6.166408454759154,0.5294113783012033,1.0939172703339175,-0.19438648360714939,-0.2741167451196902,6.18704559261537
SMALL439,M,BREADTH,0.5,10,-5.80465740976166,-6.332409615884393,0.5277522061227335,1.0909187517656451,-0.19438648360714939,-0.2741167451196902,6.18704559261537
SMALL439,M,BREADTH,0.6,0,-6.416110919548568,-6.825357287084199,0.4092463675356317,1.0637841790248268,-0.12016380495309031,-0.20283950986803995,19.460528555470514
SMALL439,M,BREADTH,0.6,10,-6.449293991523541,-6.904385513446654,0.4550915219231122,1.070564549006643,-0.12016380495309031,-0.20283950986803995,19.460528555470514
