rule,level,statistic,period,D,floor_pooled,floor_min,floor_max,floor_U56,floor_B136,floor_SMALL665,parent_ratio,k_U56,sigma_U56,k_B136,sigma_B136,k_SMALL665,sigma_SMALL665,sigma_ratio
DISJOINT,12.0,PREM_SHARPE,FULL,6,0.12461528523388948,0.1007864826617335,0.15441261553055763,0.11864675750937731,0.1007864826617335,0.15441261553055763,1.532076638181807,12,0.4605843201779533,12,0.3644120719937405,12,0.5393874673728826,1.4801580650768003
DISJOINT,12.0,PREM_SHARPE,FULL,12,0.13728761541344428,0.11700262891378224,0.17416341761677195,0.11700262891378224,0.12069679970977863,0.17416341761677195,1.488542772360361,12,0.45420184612317405,12,0.4364014866246888,12,0.6083801146333516,1.3940835063116244
DISJOINT,12.0,PREM_SHARPE,FULL,24,0.1391614796933092,0.11164762897327246,0.19355949873879136,0.11227731136786377,0.11164762897327246,0.19355949873879136,1.7336642122971364,12,0.43585825869441686,12,0.40368254484969845,12,0.6761336659699303,1.674914297376104
DISJOINT,12.0,PREM_SHARPE,IS,6,0.1979432934005767,0.13549609171635796,0.2962356987947311,0.16209808969064107,0.13549609171635796,0.2962356987947311,2.1863043800175355,12,0.6292615155235746,12,0.489911049829295,12,1.0347977253626994,2.112215525090249
DISJOINT,12.0,PREM_SHARPE,IS,12,0.21147624504642845,0.13904968690720074,0.32002334155747636,0.1753557066746082,0.13904968690720074,0.32002334155747636,2.3015035033559923,12,0.6807273173197811,12,0.5027597270757099,12,1.1178916898064848,2.2235108136219965
DISJOINT,12.0,PREM_SHARPE,IS,24,0.22051474065561227,0.15690074242884555,0.318740534162866,0.18590294537512522,0.15690074242884555,0.318740534162866,2.031478814113418,12,0.7216714852735348,12,0.5673035027698264,12,1.1134106425207522,1.962636643497862
DISJOINT,12.0,PREM_SHARPE,OOS,6,0.15333578612760723,0.11991935047682323,0.2186148204184262,0.11991935047682323,0.1214731874875723,0.2186148204184262,1.8230153811638414,12,0.4655245004161532,12,0.4392086594846246,12,0.7636558315556602,1.7387085046359234
DISJOINT,12.0,PREM_SHARPE,OOS,12,0.18651876819597354,0.1535952039252562,0.22524419459183806,0.1535952039252562,0.18071690607082638,0.22524419459183806,1.4664793485442964,12,0.5962534844402888,12,0.6534152244065953,12,0.7868132745753089,1.3195952646111597
DISJOINT,12.0,PREM_SHARPE,OOS,24,0.17147105913048832,0.13384670534504242,0.22333421260023448,0.13384670534504242,0.1572322594461881,0.22333421260023448,1.668582069498856,12,0.5195902111739786,12,0.5685021635425855,12,0.7801414081242481,1.5014551686059903
DISJOINT,12.0,PREM_CAGR,FULL,6,0.023011564636785928,0.015167807167638258,0.03285899101021678,0.015167807167638258,0.02100789573250274,0.03285899101021678,2.16636397384614,12,0.05888112157085125,12,0.07595791231056052,12,0.11478160563844404,1.9493787240504263
DISJOINT,12.0,PREM_CAGR,FULL,12,0.026023773683834864,0.014103441229078393,0.04291075628346708,0.014103441229078393,0.021057123538959117,0.04291075628346708,3.042573481640348,12,0.054749274459956386,12,0.0761359045023377,12,0.1498939971664032,2.737826183907435
DISJOINT,12.0,PREM_CAGR,FULL,24,0.026040973040334554,0.016342502431831017,0.044311647096889804,0.016342502431831017,0.017468769592282843,0.044311647096889804,2.7114358576188455,12,0.06344126489909789,12,0.06316155057886558,12,0.15478752834144172,2.4506606776248936
DISJOINT,12.0,PREM_CAGR,IS,6,0.028362548560546263,0.020446106199374984,0.03581787963337059,0.020446106199374984,0.028823659848893225,0.03581787963337059,1.751819113336382,12,0.07937137197686227,12,0.10421724551328145,12,0.12511746735024523,1.5763551042902284
DISJOINT,12.0,PREM_CAGR,IS,12,0.03309792587170631,0.02267339710915676,0.051720806145378294,0.02267339710915676,0.024899574360583866,0.051720806145378294,2.2811229343524615,12,0.08801767037603508,12,0.09002899242903807,12,0.18066888214660545,2.0526433087213007
DISJOINT,12.0,PREM_CAGR,IS,24,0.035206726138402006,0.02185365168800785,0.055911956120108276,0.027854570607089887,0.02185365168800785,0.055911956120108276,2.558472008171973,12,0.10813088141832547,12,0.0790158985802181,12,0.19530922589366254,2.4717712435476735
DISJOINT,12.0,PREM_CAGR,OOS,6,0.02865198243553477,0.012629804141515252,0.04909502081808231,0.012629804141515252,0.024231122347006747,0.04909502081808231,3.8872353258988994,12,0.04902864500145101,12,0.08761208118396976,12,0.17149660245502307,3.4978858267436843
DISJOINT,12.0,PREM_CAGR,OOS,12,0.035659533404664406,0.018089537553616128,0.05975434910138877,0.018089537553616128,0.029134713558988317,0.05975434910138877,3.3032546533752476,12,0.07022322001347012,12,0.1053419174335977,12,0.20873130680138524,2.9723972606403795
DISJOINT,12.0,PREM_CAGR,OOS,24,0.03241485923460114,0.01744404988768272,0.05433196173108804,0.01744404988768272,0.025468566085032673,0.05433196173108804,3.1146415013093924,12,0.0677174499103664,12,0.09208628669884204,12,0.18979005785788544,2.8026757964025424
DISJOINT,12.0,SHARPE,FULL,6,0.1568811120134479,0.14319125404567692,0.16623303780627843,0.16121904418838837,0.14319125404567692,0.16623303780627843,1.1609161391466782,12,0.6258490786094975,12,0.5177343250810664,12,0.5806780550147796,1.2088228427031615
DISJOINT,12.0,SHARPE,FULL,12,0.17972497536461404,0.13757970287536578,0.22254813953187128,0.22254813953187128,0.13757970287536578,0.17904708368660502,1.6175942735788496,12,0.8639273900515478,12,0.49744472934296263,12,0.6254395256397071,1.7367304126282423
DISJOINT,12.0,SHARPE,FULL,24,0.18060187067430933,0.1580127940269418,0.20087822132370503,0.18291459667228116,0.1580127940269418,0.20087822132370503,1.2712782060511791,12,0.7100707758681781,12,0.5713243299316028,12,0.7016991110335824,1.2428505818283384
DISJOINT,12.0,SHARPE,IS,6,0.2892783326396214,0.23793999369019456,0.37396547604886177,0.23793999369019456,0.2559295281798078,0.37396547604886177,1.571679776270721,12,0.9236782575224033,12,0.9253602981800897,12,1.3063200200178713,1.4142587090031047
DISJOINT,12.0,SHARPE,IS,12,0.2763834892332803,0.20285270530467375,0.31769776843195713,0.31769776843195713,0.20285270530467375,0.30859999396321,1.566150019812614,12,1.233296330780222,12,0.7334512793517538,12,1.0779881462610281,1.6814972793697303
DISJOINT,12.0,SHARPE,IS,24,0.2703857510599627,0.2340040292824136,0.3010971963557302,0.27605602754174435,0.2340040292824136,0.3010971963557302,1.2867179991689097,12,1.0716439323366382,12,0.8460846227950065,12,1.0517796982931937,1.266591902824691
DISJOINT,12.0,SHARPE,OOS,6,0.14891283632947888,0.12272087000702442,0.19075651726338372,0.12272087000702442,0.1332611217180285,0.19075651726338372,1.554393456080168,12,0.47639994274066,12,0.48183010458320885,12,0.6663424123607714,1.3987038044702522
DISJOINT,12.0,SHARPE,OOS,12,0.21035686573977297,0.19632322473036876,0.23465080659606916,0.20009656589288102,0.19632322473036876,0.23465080659606916,1.19522693720185,12,0.7767708339137007,12,0.7098427409616272,12,0.8196720446187286,1.1547234300210143
DISJOINT,12.0,SHARPE,OOS,24,0.19759213521581898,0.1720106812260659,0.24440114188169915,0.1720106812260659,0.17636458253969195,0.24440114188169915,1.4208486364895778,12,0.6677419959798949,12,0.6376785978860431,12,0.8537314939563485,1.3388115843726582
DISJOINT,12.0,CAGR,FULL,6,0.02741072609886841,0.02385271692218983,0.03200211935641047,0.026377342018004925,0.02385271692218983,0.03200211935641047,1.3416551020500047,12,0.10239630982333385,12,0.0862438867468842,12,0.11178841865289793,1.2961894792727044
DISJOINT,12.0,CAGR,FULL,12,0.037967762808390225,0.03228385825285375,0.04237129457743472,0.03924813559488219,0.03228385825285375,0.04237129457743472,1.3124606806774493,12,0.15236047095338626,12,0.11672822949244,12,0.14800957287657654,1.305258133494212
DISJOINT,12.0,CAGR,FULL,24,0.03595413534645265,0.029823749777602673,0.044197203849308336,0.03384145241244694,0.029823749777602673,0.044197203849308336,1.481946575426943,12,0.1313718358631884,12,0.10783325465931204,12,0.154387760140775,1.431726795491308
DISJOINT,12.0,CAGR,IS,6,0.048033876449012324,0.03707232101254842,0.06411114603108166,0.03707232101254842,0.04291816230340689,0.06411114603108166,1.7293534442955705,12,0.1439140026193631,12,0.15517851241658906,12,0.22395028132422753,1.5561396198294317
DISJOINT,12.0,CAGR,IS,12,0.04812893635098458,0.03453068621066799,0.0575131364861055,0.05234298635618024,0.03453068621066799,0.0575131364861055,1.6655659877485223,12,0.20319441755531956,12,0.1248520493728159,12,0.2009023998675307,1.62748163587262
DISJOINT,12.0,CAGR,IS,24,0.045263292441167245,0.035357671891840754,0.054626919305358464,0.04580528612630251,0.035357671891840754,0.054626919305358464,1.5449806614095636,12,0.17781519709354257,12,0.12784216826204015,12,0.19082039089396233,1.4926248004714275
DISJOINT,12.0,CAGR,OOS,6,0.029805922103583547,0.01834025083256917,0.04110728559999928,0.01834025083256917,0.02997022987818219,0.04110728559999928,2.241369868671574,12,0.07119648390681373,12,0.10836288041415844,12,0.14359419140834045,2.0168719510964226
DISJOINT,12.0,CAGR,OOS,12,0.045195602527712285,0.032491009234687125,0.06018626510563842,0.032491009234687125,0.04290953324281129,0.06018626510563842,1.8523975254478728,12,0.12612944267837423,12,0.1551473124603255,12,0.21024005709908308,1.6668594789179245
DISJOINT,12.0,CAGR,OOS,24,0.04146582383956004,0.02966328827349916,0.058601748505755565,0.02966328827349916,0.03613243473942538,0.058601748505755565,1.9755648114747175,12,0.11515228692712016,12,0.1306434658878306,12,0.20470509227198988,1.777690202553664
DISJOINT,12.0,MAXDD,FULL,6,0.06640134670548437,0.0419565544359011,0.10644163585403284,0.0419565544359011,0.05080584982651914,0.10644163585403284,2.5369489293180276,12,0.16287449827983266,12,0.1836978979296609,12,0.3718173167980017,2.2828455081972803
DISJOINT,12.0,MAXDD,FULL,12,0.07338614032056921,0.0402334782274508,0.11099160894486712,0.06893333378938972,0.0402334782274508,0.11099160894486712,2.758687884686513,12,0.26759781175205444,12,0.14547154317894534,12,0.3877110859285051,2.6652022619405336
DISJOINT,12.0,MAXDD,FULL,24,0.07497796892060639,0.044073675399106726,0.11998443574429134,0.06087579561842113,0.044073675399106726,0.11998443574429134,2.722360562348815,12,0.2363186110500027,12,0.15935648261952934,12,0.4191244393983483,2.630105989469073
DISJOINT,12.0,MAXDD,IS,6,0.055616447768519074,0.040095719334283894,0.07682497730818484,0.040095719334283894,0.049928646663088494,0.07682497730818484,1.9160393823511117,12,0.155650773938492,12,0.18052620849370646,12,0.2683616866333081,1.724126901799767
DISJOINT,12.0,MAXDD,IS,12,0.0702177530808976,0.06282424764733774,0.08083143019385876,0.06699758140149632,0.06282424764733774,0.08083143019385876,1.2866279059576466,12,0.2600832600160724,12,0.22715262654271154,12,0.28235685450043596,1.2430270289978107
DISJOINT,12.0,MAXDD,IS,24,0.07827073550329565,0.053391983133766745,0.11014272764448743,0.053391983133766745,0.07127749573163276,0.11014272764448743,2.0629075973548128,12,0.20726660189323,12,0.2577169003234916,12,0.38474581049981843,1.8562846449232275
DISJOINT,12.0,MAXDD,OOS,6,0.06564636694764119,0.042769465389706836,0.10930630349619275,0.04486333195702396,0.042769465389706836,0.10930630349619275,2.5557089035417095,12,0.17415855000260405,12,0.15464087136602897,12,0.38182404985579316,2.4691017742135606
DISJOINT,12.0,MAXDD,OOS,12,0.0682946976108436,0.030754529156168577,0.1164648334154455,0.05766473026091674,0.030754529156168577,0.1164648334154455,3.786916483879436,12,0.22385332008226388,12,0.1111986587586956,12,0.40682991683105096,3.65858654566944
DISJOINT,12.0,MAXDD,OOS,24,0.06789880316823864,0.0345277460502691,0.1133408299589424,0.05582783349550443,0.0345277460502691,0.1133408299589424,3.2826014705370277,12,0.21672252387936183,12,0.12484141868192702,12,0.3959172831276611,3.1713616146608006
DISJOINT,24.0,PREM_SHARPE,FULL,6,0.08999795442829499,0.06535851063829207,0.11316364209491168,0.06535851063829207,0.09147171055168121,0.11316364209491168,1.7314293271029906,24,0.42259446155558256,24,0.492360644218942,24,0.5642447959608482,1.3351921222153424
DISJOINT,24.0,PREM_SHARPE,FULL,12,0.09658412655013565,0.05437799071693841,0.12361323772237205,0.05437799071693841,0.12361323772237205,0.11176115121109646,2.2732218695948854,24,0.3515967160676959,24,0.6653673905506482,24,0.5572518416168059,1.8924163968088354
DISJOINT,24.0,PREM_SHARPE,FULL,24,0.09287951706281437,0.07103730067696848,0.10900449168590463,0.07103730067696848,0.10900449168590463,0.09859675882557001,1.534468379951348,24,0.4593123303571348,24,0.5867335531995678,24,0.49161291591582834,1.2774173790269414
