panel,cadence,rule,seed,turn_yr,c0_L_H1,c0_L_H2,c0_L_OOS,c0_L_DD,c0_L_CAGR,c0_pass4b,c0_CAGR,c0_Sharpe,c0_MaxDD,c0_OOS_Sharpe,c10_L_H1,c10_L_H2,c10_L_OOS,c10_L_DD,c10_L_CAGR,c10_pass4b,c10_CAGR,c10_Sharpe,c10_MaxDD,c10_OOS_Sharpe
U56,D,UNIF,12,238.287656476775,True,True,True,False,True,False,0.13376751836862155,1.0931887511670229,-0.2217169904295888,1.0386624106384827,False,False,False,False,False,False,-0.10661994663152174,-0.8655500574755802,-0.8772326237890367,-0.8945166196577335
U56,D,UNIF,13,238.8642877367286,True,True,True,False,True,False,0.13671481537014518,1.1196891603792545,-0.21861260067546806,1.1231506000611085,False,False,False,False,False,False,-0.10481380834850762,-0.8539021494215533,-0.8701934669743284,-0.8206855086156764
U56,D,UNIF,14,239.01750572106653,True,True,True,False,True,False,0.12988608610422325,1.0760465356248075,-0.21464691783930456,1.0382026620883769,False,False,False,False,False,False,-0.11033357609542016,-0.9115246724337124,-0.8863514275576415,-0.9704955977763536
U56,D,UNIF,15,237.84846951641106,True,True,True,False,True,False,0.1316694076188023,1.0756230290194726,-0.21819202733708176,1.009619874667134,False,False,False,False,False,False,-0.10788350364793231,-0.8747034553970261,-0.8844402409074781,-0.9100191249646536
U56,D,UNIF,16,239.12160235345914,True,True,True,False,True,False,0.1521532567702435,1.2223026766699092,-0.22589497205082965,1.2785060017335363,False,False,False,False,False,False,-0.0928782800482153,-0.7375849493188673,-0.8356534978052664,-0.6430054552980455
U56,D,UNIF,17,239.91451181202947,True,True,True,True,True,True,0.15209186213207504,1.2332393307958978,-0.1956866664216108,1.2614645578233423,False,False,False,False,False,False,-0.09364579408335416,-0.7534719031715621,-0.8475965756117309,-0.7011880205699687
U56,D,UNIF,18,238.97016013218735,True,True,True,False,True,False,0.13479063259493507,1.0985013647902415,-0.21666929778874677,1.0353538701892357,False,False,False,False,False,False,-0.1064331177678115,-0.8610536222614436,-0.8728745673117476,-0.8729854857177087
U56,D,UNIF,19,239.20454163849857,True,True,True,False,True,False,0.1262072141719892,1.0507514999087624,-0.24085263464476692,0.9905482468574357,False,False,False,False,False,False,-0.11340261296927401,-0.9420249101375008,-0.888192641526981,-0.9889453139121643
U56,D,SWAP,0,26.53130724042534,True,True,True,False,True,False,0.1477387985685814,1.1965554650431243,-0.21291127090578366,1.1932883482161056,True,True,True,False,True,False,0.11770096722651102,0.9778683197794582,-0.21474320990329065,0.9768128228327896
U56,D,SWAP,1,27.37469513107145,True,True,True,False,True,False,0.13626157739073874,1.126055838477993,-0.20977766169566725,1.2145550785812644,False,True,True,False,False,False,0.10559102207231152,0.8976329259762671,-0.21181147576267856,0.98973036284358
U56,D,SWAP,2,27.292336915220396,True,True,True,False,True,False,0.1317336016009274,1.0593906171406087,-0.25078671982849365,0.9536948949013283,True,False,False,False,False,False,0.10127571373536814,0.8395226332482632,-0.25282784632483546,0.7416795743841478
U56,D,SWAP,3,26.88830560304888,True,True,True,False,True,False,0.12463747357116062,1.0107017781529466,-0.23659690607362382,1.0922600102181075,False,False,True,False,False,False,0.09480775520153362,0.7933858496321688,-0.2387649450889615,0.8799988471239378
U56,D,SWAP,4,27.061380566643756,True,True,True,False,True,False,0.12759111257566924,1.0245789394138458,-0.24892804823029346,0.983740816695283,False,False,False,False,False,False,0.09749845301235283,0.8078427361080484,-0.25071400555412826,0.7684610923316867
U56,D,SWAP,5,26.765895359310335,True,True,True,False,True,False,0.136706270286985,1.124717543253584,-0.2252217561851888,1.2256750673542522,False,True,True,False,True,False,0.10669587139879777,0.9023390710229591,-0.22754468504191894,1.0070766772380555
U56,D,SWAP,6,27.205877058801857,True,True,True,False,True,False,0.13437912846655697,1.099809317938637,-0.22878313009833484,1.101569927538543,False,True,True,False,False,False,0.10394241188468012,0.8754776572945795,-0.2309962450917551,0.8858193097946813
U56,D,SWAP,7,27.314381396331754,True,True,True,False,True,False,0.13339164967031736,1.0936311837744042,-0.22761958273900895,1.1072185945646371,False,False,True,False,False,False,0.10286531839382729,0.8683829227722527,-0.22962382477192467,0.8903156527301357
U56,D,SWAP,8,26.87762371077643,True,True,True,False,True,False,0.11583405309937733,0.9679708273914097,-0.25226659869031964,1.0078961767802155,False,False,False,False,False,False,0.08625108223190026,0.7454126237535308,-0.2543875777164316,0.7923460660299412
U56,D,SWAP,9,27.138376647247853,True,True,True,False,True,False,0.1409407457522438,1.1403176721497703,-0.23594915022061014,1.0578294952738772,True,False,False,False,True,False,0.11040578641668208,0.9182087335813363,-0.23746847962241757,0.8414610371339821
U56,D,SWAP,10,26.422695977854275,True,True,True,False,True,False,0.14701387676109712,1.1994371735853055,-0.22205025904366382,1.1780321908552118,True,True,True,False,True,False,0.11711757482325047,0.980072457082534,-0.22412816805727864,0.9634241706745409
U56,D,SWAP,11,27.183010938771407,True,True,True,False,True,False,0.14200062868882068,1.1363124566619205,-0.2029385358156105,1.1017650852366148,True,True,True,False,True,False,0.1113876837677319,0.9163377142704134,-0.20472283877339215,0.889743895207954
U56,D,SWAP,12,27.14748997719049,True,True,True,False,True,False,0.13889569740963315,1.1259089679411387,-0.23386785043739733,1.2339140511511146,False,True,True,False,True,False,0.10840672714331356,0.9037289496406454,-0.23572381444583734,1.0176130407780468
U56,D,SWAP,13,27.186262082017926,True,True,True,False,True,False,0.13611346088239418,1.103783729373707,-0.21793531016909606,1.130578163256042,False,True,True,False,False,False,0.1056513393554972,0.8815286196263167,-0.22010664471695762,0.9149485910641141
U56,D,SWAP,14,27.027143378979552,True,True,True,False,True,False,0.11590928727991301,0.956425020708529,-0.2310078763107246,0.9995517647441726,False,False,False,False,False,False,0.08615966450389578,0.7357239797946512,-0.23349921683684283,0.7806619162956436
U56,D,SWAP,15,26.706823468794372,True,True,True,False,True,False,0.14669028203040257,1.1965925829274557,-0.21948013717306258,1.2242789865390171,True,True,True,False,True,False,0.11648098970478604,0.9747139870167075,-0.22151939827147027,1.0078966692904943
U56,D,SWAP,16,26.9194419843294,True,True,True,False,True,False,0.13473845447210797,1.1046298620677,-0.2400396473818256,1.013948825453663,True,False,False,False,False,False,0.10461097747398451,0.8823073566730768,-0.2426978140913545,0.7974411644060881
U56,D,SWAP,17,26.679733491064088,True,True,True,False,True,False,0.13199577125036965,1.089893240261755,-0.24851445110723724,1.1430008199917308,False,True,True,False,False,False,0.10220350103070497,0.8682759299787349,-0.2503809755183346,0.9235862146081588
U56,D,SWAP,18,27.11373765254511,True,True,True,False,True,False,0.13316556825856085,1.0837237564284579,-0.23624653648067473,1.0753289292204056,True,False,False,False,False,False,0.10286998519595447,0.8622151633550867,-0.23793547019357197,0.8600574097180043
U56,D,SWAP,19,26.842848405564936,True,True,True,False,True,False,0.1350892902671903,1.107803310166159,-0.21244421981614503,1.1441003979180147,False,True,True,False,False,False,0.10503387005419773,0.8857911014403504,-0.21496386102645082,0.9233174079498504
U56,D,HOLD,0,25.409226679620133,True,True,True,False,True,False,0.13269461913148928,1.0778147147677268,-0.24196647864457232,0.9498871081660701,True,False,False,False,False,False,0.10427092507278202,0.8697131171129218,-0.25142046440652266,0.7465006696252325
U56,D,HOLD,1,25.335924599587244,True,True,True,False,True,False,0.13942133267532397,1.1327420205920073,-0.21236311857605983,1.1113221426924504,True,False,True,False,True,False,0.11090582986004649,0.9235151317305297,-0.2137208521207309,0.9050687811103559
U56,D,HOLD,2,25.726213179078723,True,False,True,False,True,False,0.11946422301209125,0.9862177611325781,-0.22188265784945294,0.8823862568015758,True,False,False,False,False,False,0.09101950817491078,0.7742894332368077,-0.23130228525165042,0.6720716177171698
U56,D,HOLD,3,25.764663681756055,True,True,True,False,True,False,0.1292627316132975,1.0645872635960196,-0.20974397788670252,1.0285710676493154,True,False,False,False,False,False,0.10053040291486681,0.8507879511824735,-0.21153093130477396,0.8166128977220534
U56,D,HOLD,4,25.56659305054622,True,True,True,False,True,False,0.12856567432904908,1.0562745808298724,-0.22786036823258204,1.090616679689425,False,True,True,False,False,False,0.1000715924654818,0.8450268662806081,-0.22977888693466075,0.8840168541370954
U56,D,HOLD,5,25.47775517271982,True,True,True,False,True,False,0.1407291277446132,1.1377246362385525,-0.23461182406777192,1.2055162813921325,False,True,True,False,True,False,0.11202284867481271,0.9282209007005608,-0.2364657460241284,0.9956441117614068
U56,D,HOLD,6,25.568873327608653,True,True,True,False,True,False,0.1369692504011506,1.125051924051805,-0.24074826778133018,1.0729030261912729,True,False,False,False,True,False,0.10825371042739329,0.9116350256820015,-0.24258630652218116,0.8652217711044796
U56,D,HOLD,7,25.244249926081615,True,True,True,False,True,False,0.13337971887345912,1.0956229405383369,-0.22240614297767103,1.1150614046633474,False,True,True,False,False,False,0.1051189739496814,0.8859415350591361,-0.22402888138711186,0.9075391763784124
U56,D,HOLD,8,25.47620925523359,True,True,True,False,True,False,0.13269738085135274,1.0832298271240433,-0.22815692936580156,1.1024100273588857,False,True,True,False,False,False,0.1041954739876354,0.8731501835246634,-0.23019075572280812,0.8941704944873947
U56,D,HOLD,9,25.496393054511937,True,True,True,True,True,True,0.14629320728693895,1.1895319801761344,-0.19622871369411599,1.1867080464467854,True,True,True,True,True,True,0.11743281165001185,0.9777650222141264,-0.1981469355427007,0.9758413602441582
U56,D,HOLD,10,25.617739042527983,True,True,True,False,True,False,0.1417390382275605,1.1469644069593965,-0.2410198720241986,1.2009768453877765,False,True,True,False,True,False,0.11285274454819039,0.9359595930101654,-0.24279343274856946,0.9938139007594871
U56,D,HOLD,11,25.635045650960947,True,True,True,False,True,False,0.1193481316231757,0.9870093857213512,-0.22589069267239992,0.9810705590790495,False,False,False,False,False,False,0.09100817858470878,0.7755369267706899,-0.22785531446456164,0.768522840814319
U56,D,HOLD,12,25.20227278291804,True,True,True,False,True,False,0.14600378746734965,1.1959334437404534,-0.20773671488936285,1.1759604598168858,True,True,True,False,True,False,0.11747692274230936,0.9847956744303074,-0.21284855356204202,0.966920541791494
U56,D,HOLD,13,25.535744636223626,True,True,True,False,True,False,0.12373932296916124,1.0173381124818341,-0.23850803796098874,1.0312953807898595,False,False,False,False,False,False,0.09539559600698899,0.8069978224954386,-0.2404030289974768,0.8228625437528001
U56,D,HOLD,14,25.662421608078706,True,True,True,False,True,False,0.1444466061893892,1.1608601853009162,-0.2211770866937579,1.1840883512885247,True,True,True,False,True,False,0.11544598417185403,0.9507998364532715,-0.22272163138369816,0.975714195110844
U56,D,HOLD,15,25.29207274202653,True,True,True,False,True,False,0.11150301348758984,0.9469131750514254,-0.22450235610360336,0.9610038918265986,False,False,False,False,False,False,0.08372710372652392,0.7334733579859911,-0.22644739911192235,0.7496856362990904
U56,D,HOLD,16,25.55522969160019,True,True,True,False,True,False,0.14021477698476148,1.1406526988360028,-0.22467886331753628,1.1337721111868906,True,True,True,False,True,False,0.11143516516038887,0.929132728783027,-0.22637596323763154,0.9262580021285233
U56,D,HOLD,17,25.471469686356905,True,True,True,False,True,False,0.12207420071623476,1.0138982286159097,-0.26144801103246973,1.002256356673139,False,False,False,False,False,False,0.09384264617099025,0.8020083125339996,-0.2633617887993066,0.7951603915781195
U56,D,HOLD,18,25.198239704941642,True,True,True,False,True,False,0.12811297971370195,1.0529458497527817,-0.2227350718385287,1.0333566833464292,True,False,False,False,False,False,0.10003572779349001,0.8447428803037936,-0.2248998692785268,0.8285636030399952
U56,D,HOLD,19,25.46717150226535,True,True,True,False,True,False,0.13087786465392615,1.075399168622312,-0.21204279836810114,1.1344525987129952,False,True,True,False,False,False,0.10242803807085554,0.864040537849369,-0.213873707512359,0.9269419917778134
U56,D,FIXED,0,1.5433379908457399,True,True,True,False,True,False,0.12513447546263157,1.0097961126387647,-0.2467908088845816,1.0677391097871067,True,True,True,False,True,False,0.12340002617005341,0.9973956096186737,-0.2470578505984259,1.0546436872461578
U56,D,FIXED,1,1.658789791854717,True,True,True,False,True,False,0.14154509995297326,1.1142980252623185,-0.2203161578057803,1.0786859168974703,True,True,True,False,True,False,0.13965393610838506,1.1011274701613754,-0.22058911937886738,1.0653422242092905
U56,D,FIXED,2,1.5522320542706989,True,False,True,False,False,False,0.09353161186655257,0.885637505676836,-0.20494717691527742,0.8778155148873039,False,False,False,False,False,False,0.09183608786882602,0.8712029920442426,-0.20529018804325216,0.8634436986875021
U56,D,FIXED,3,1.64483432078914,True,True,True,False,True,False,0.12393595341821917,1.0466385448582152,-0.222804536021609,1.0595029181997164,True,True,True,False,True,False,0.12208960023812221,1.0327455798525265,-0.2231397624237964,1.045577094638358
U56,D,FIXED,4,1.840271497122713,True,True,True,False,True,False,0.10631002359863895,0.923292036878082,-0.22371722278189765,0.9418131602699596,False,True,True,False,False,False,0.10427669429350539,0.9075435007626635,-0.2240353585319954,0.9256368278647698
U56,D,FIXED,5,1.4607094911250742,True,True,True,False,True,False,0.11042532783717895,1.0314240795296117,-0.22091549038671532,1.0433553231215262,True,True,True,False,True,False,0.1088050991226226,1.017792053249734,-0.2212103118360771,1.0292694888427392
U56,D,FIXED,6,1.8303407203602726,True,True,True,True,True,True,0.11261063570629548,1.0646779989805093,-0.17531931180498916,1.0467573630578981,True,True,True,True,True,True,0.11057675966599456,1.0473198911052581,-0.17711069387399736,1.0297984915745892
U56,D,FIXED,7,1.4502600760443953,True,True,True,False,True,False,0.11476268710025339,1.044401731090182,-0.2281635182225995,1.1113098870465825,True,True,True,False,True,False,0.11314774186652476,1.031194847868178,-0.22847640614006082,1.09741457673147
U56,D,FIXED,8,1.57456741366036,True,True,True,False,True,False,0.12123136717500804,1.023204159333278,-0.2391581958202741,1.014849337382748,True,True,True,False,True,False,0.11946803297037589,1.0099486174900576,-0.2394441539996972,1.0009090243415675
U56,D,FIXED,9,1.8118366610462497,True,True,True,False,True,False,0.14092593521997654,1.1412061854545796,-0.22711641231550905,1.1631925944021326,True,True,True,False,True,False,0.13886160058114871,1.1263682419112215,-0.22746095037448233,1.1481040146934711
U56,D,FIXED,10,1.6770212571799015,True,True,True,False,True,False,0.12808960241495515,1.0562413288179604,-0.22585685294496782,1.0344234044093246,True,True,True,False,True,False,0.1262002700006355,1.042399386921724,-0.22617960205071563,1.0202769471289972
U56,D,FIXED,11,1.6210300534301159,True,True,True,False,True,False,0.12369219610264048,1.0592107910099877,-0.21517773539652685,1.0671948693949787,True,True,True,False,True,False,0.12187293257303389,1.0453058463627611,-0.21551925765247837,1.0531603932333506
U56,D,FIXED,12,1.6799860890881584,True,True,True,False,True,False,0.12967555316723822,1.021563260647029,-0.23184615266571196,0.9895284575191806,True,True,True,False,True,False,0.12778002866222038,1.0083656730569754,-0.23214248992359876,0.9761847216013095
U56,D,FIXED,13,1.6991262190654939,True,True,True,False,True,False,0.12249897251436148,1.0964089824901122,-0.22461991107139323,1.1504051493269585,True,True,True,False,True,False,0.12059409895088269,1.0811095968627913,-0.22492241399797264,1.1350343194405448
U56,D,FIXED,14,1.5458202800208218,True,True,True,False,True,False,0.11711706540683164,1.0025518013673138,-0.20852750151439614,0.9986458433386524,True,True,True,False,True,False,0.11539226052700968,0.989385265539305,-0.208838055805863,0.9851932475571892
U56,D,FIXED,15,1.8031198927701435,True,True,True,False,True,False,0.11017268145367076,0.929971905850676,-0.23136379870587076,0.9449462825199523,True,True,True,False,True,False,0.10817340601582193,0.9149688687766956,-0.23167046985044237,0.9292361714593637
U56,D,FIXED,16,1.6390951293498512,True,True,True,True,False,False,0.1004606597722697,1.0731711642065809,-0.18298698094622534,1.0654041721734406,True,True,True,True,False,False,0.09865901130855081,1.0556011978897644,-0.18332347110078262,1.0479515051142811
U56,D,FIXED,17,1.518564245333054,True,True,True,False,True,False,0.1351938554720955,1.1106878162638647,-0.21530429653934446,1.1100069772474719,True,True,True,False,True,False,0.13347212216780902,1.0981180040071863,-0.21561255708068405,1.0974733342858503
U56,D,FIXED,18,1.626831590189897,True,True,True,False,True,False,0.14279775729292,1.0217838264965762,-0.2490758087040863,1.059137197347765,True,True,True,False,True,False,0.14094100529830644,1.0101914258939564,-0.24935484695531218,1.0471271984810635
U56,D,FIXED,19,1.6323478496149086,False,True,True,False,False,False,0.10173546303039527,0.9367705591108709,-0.21360463341612268,0.9679870898967715,False,True,True,False,False,False,0.09993920382369703,0.921924089051516,-0.21392876885897172,0.9527483187114895
U56,W,UNIF,0,50.01305626477951,True,True,True,False,True,False,0.12885614326909445,1.066280602806744,-0.20534561650915906,1.1504403658878868,False,False,False,False,False,False,0.07378144449883961,0.6502656919791353,-0.20912106142788234,0.7365309491833214
U56,W,UNIF,1,49.58741535202928,True,True,True,False,True,False,0.11988690053192697,0.9940895076001639,-0.21419139993372172,1.0143972410176958,False,False,False,False,False,False,0.06569736939771453,0.584384745880185,-0.21813596620094167,0.6098757819900854
U56,W,UNIF,2,49.94225331635562,True,True,True,False,True,False,0.1268216854264208,1.0359518232051488,-0.22620911881284322,1.0015947119218176,False,False,False,False,False,False,0.0719154531436712,0.6271848548123494,-0.2296859290242368,0.6027823054071068
U56,W,UNIF,3,49.772633161024494,True,True,True,False,True,False,0.1416757021369821,1.1476055930673232,-0.22721060100895474,1.1309037415602037,False,False,False,False,False,False,0.08622862530296382,0.7379923022619191,-0.23104825896005454,0.7242588843697895
U56,W,UNIF,4,49.70159276689074,True,True,True,False,True,False,0.13042149759814814,1.068623485961456,-0.23603357102043288,0.9940579258146112,False,False,False,False,False,False,0.07560244046612374,0.6590192517071836,-0.2395824955808048,0.5892599298698176
U56,W,UNIF,5,49.62095959782161,True,True,True,False,True,False,0.14032405616507515,1.1315462019856577,-0.23005798837337532,1.1676737467363267,False,False,False,False,False,False,0.08510237927806696,0.7255557130484597,-0.23375619540871295,0.7696016029463723
U56,W,UNIF,6,49.753153619740495,True,True,True,False,True,False,0.13058417745820794,1.064050684666769,-0.2303555117744709,1.1101091779544092,False,False,False,False,False,False,0.07570006103279914,0.6564618810006927,-0.2332311550831584,0.7089044343890226
U56,W,UNIF,7,49.70302894815686,True,True,True,False,True,False,0.13556668947763373,1.1081844104686362,-0.22028603191564378,1.0631580137177494,False,False,False,False,False,False,0.08049739737170758,0.6975773903676209,-0.22407736914416698,0.6563869004298156
U56,W,UNIF,8,49.54438534196594,True,True,True,False,True,False,0.13713511971030035,1.110111277653239,-0.24205525571350595,1.1632426009421906,False,False,False,False,False,False,0.08216072857360945,0.7046638535397298,-0.2458997710380353,0.7664941290669445
U56,W,UNIF,9,49.519008708432814,True,True,True,False,True,False,0.1364857943621378,1.1130523656020375,-0.24295790180282473,1.0524917769033444,False,False,False,False,False,False,0.0815761439263547,0.7049069073273033,-0.24648613071774828,0.6484968480276831
U56,W,UNIF,10,49.97622768084217,True,True,True,False,True,False,0.12977380513914483,1.0623569119598097,-0.21520613418867707,1.1437313829606486,False,False,False,False,False,False,0.07468781590615547,0.6510812638995612,-0.2371265024041722,0.7334970286498737
U56,W,UNIF,11,50.036911710698476,True,True,True,False,True,False,0.13826709956330907,1.1381691935661078,-0.23427561835856858,1.1943348097409294,False,False,False,False,False,False,0.08270467356172895,0.7204119579116078,-0.270839994490804,0.775409421384373
U56,W,UNIF,12,49.72979870204701,True,True,True,False,True,False,0.12824232567333826,1.0542695094990449,-0.24360740980321782,1.0752821973949027,False,False,False,False,False,False,0.07349601927668936,0.6437393263118809,-0.24659818358533836,0.6719035205097437
U56,W,UNIF,13,49.676659077788166,True,True,True,False,True,False,0.14627254604872464,1.1787613282297826,-0.24824784306099212,1.1649412169306708,False,False,False,False,False,False,0.09071831853192158,0.7710254924873988,-0.2519844224404819,0.7629305910059451
U56,W,UNIF,14,50.11919496552235,True,True,True,False,True,False,0.1381748375701739,1.133933709273963,-0.2148770623636611,1.1323295328766012,False,False,False,False,False,False,0.08252257206202507,0.7167532020386976,-0.2187950161683303,0.7178554604224
U56,W,UNIF,15,49.77739415062463,True,True,True,False,True,False,0.12064985434975184,1.0046108100835716,-0.22638774263204975,0.9721466232850245,False,False,False,False,False,False,0.06622006244388934,0.5909964204710088,-0.229292082872267,0.5650858899507594
U56,W,UNIF,16,49.731826215326954,True,True,True,False,True,False,0.1339619807923751,1.1098387333064823,-0.21830471813753793,1.1011458840227029,False,False,False,False,False,False,0.07894124735134267,0.693493298894446,-0.25351519715930915,0.6895160562382134
U56,W,UNIF,17,50.011936386072584,True,True,True,False,True,False,0.13174536784715074,1.0833977761762994,-0.22898632790029783,1.1273228873560928,False,False,False,False,False,False,0.07652306175381285,0.6687629146640653,-0.23277463278084687,0.7195766204934512
U56,W,UNIF,18,50.06146214931353,True,True,True,False,True,False,0.13508083672773052,1.1105356414586456,-0.2405252176529885,1.0132345316207387,False,False,False,False,False,False,0.07964211652527053,0.6942541311399487,-0.2761245877480508,0.604553913693114
U56,W,UNIF,19,49.79625663999384,True,True,True,False,True,False,0.12282747784614334,1.0236827312365633,-0.2381021181969225,0.9537161711765868,False,False,False,False,False,False,0.06826758718440917,0.6083198685311234,-0.2422000447149194,0.5412600042110879
U56,W,SWAP,0,10.765674906016525,True,True,True,False,True,False,0.14635296281644283,1.140770420575076,-0.279796030233592,1.119430383362199,True,True,True,False,True,False,0.13407913880340683,1.0556230521059815,-0.2804652862944135,1.034128797202275
U56,W,SWAP,1,10.663659268068097,True,False,True,False,True,False,0.11321503894222773,0.9389340444770694,-0.2208385309025288,0.8780655702043172,True,False,False,False,False,False,0.10140665691073569,0.8514317541354088,-0.22886988431874822,0.7906454373711546
U56,W,SWAP,2,11.151824056878137,True,True,True,False,True,False,0.12477543583198902,0.9942911789361338,-0.24559337697899497,0.8835115867659873,True,False,False,False,True,False,0.11230224866769922,0.9057790655485369,-0.24633580648970832,0.7959266806660974
U56,W,SWAP,3,10.976190299287211,True,True,True,False,True,False,0.1489615741779715,1.2102585001648671,-0.22464796808588072,1.2107121380371295,True,True,True,False,True,False,0.13642235342415665,1.1191889665313863,-0.2254831371157493,1.1224211136421287
U56,W,SWAP,4,11.083041622229198,True,True,True,False,True,False,0.14577225198896837,1.1682754589417779,-0.24713528432921283,1.2045112865154528,True,True,True,False,True,False,0.13314668127827423,1.077978543384295,-0.2481162011987058,1.1154963808610472
U56,W,SWAP,5,11.187756558875112,True,True,True,False,True,False,0.12846629212861416,1.0377931045403126,-0.22494535524702075,1.1303234242747306,False,True,True,False,True,False,0.11591173292124579,0.9472012454956962,-0.22588895381195262,1.0413236220190822
U56,W,SWAP,6,11.22701523270926,True,True,True,False,True,False,0.12617156911881455,1.029558280992321,-0.22317624943585723,1.0138422058786776,True,True,True,False,True,False,0.11359603129870921,0.9376839729082312,-0.22400631658909964,0.9223022743730962
U56,W,SWAP,7,10.903245894199317,True,False,True,False,True,False,0.11270712405399763,0.9434040574530101,-0.23512536459011368,0.8947415813815879,True,False,False,False,False,False,0.10064339544687373,0.8531893811634117,-0.23574181666466476,0.8072568156087887
U56,W,SWAP,8,10.833166862090401,True,True,True,False,True,False,0.13579255865881268,1.1093012969080982,-0.23177341958257225,1.0753705906004698,True,True,True,False,True,False,0.1235588897418669,1.020043608628355,-0.23253412186998312,0.9918591032373355
U56,W,SWAP,9,11.137751362740119,True,True,True,False,True,False,0.1315291339542184,1.0731753550206415,-0.22795462667627475,1.0102282680843353,True,True,True,False,True,False,0.11900251341433221,0.9820179139724707,-0.23631853403578706,0.9215471816595315
U56,W,SWAP,10,10.815568236648364,True,True,True,False,True,False,0.13060509572408585,1.046794772502286,-0.2279574866658749,1.0522786428702229,True,True,True,False,True,False,0.11844180780598235,0.9597497721745988,-0.22880049172355843,0.9660959337965335
U56,W,SWAP,11,11.058842492960046,True,False,False,False,True,False,0.12121902066320822,0.9843085070545873,-0.24598448082430424,0.8583818804038995,True,False,False,False,True,False,0.10888890374189364,0.8949963747272947,-0.24678409817644065,0.7707920759846341
U56,W,SWAP,12,11.203294559858211,True,True,True,True,True,True,0.1386530499278229,1.1224432166702665,-0.19656508919640137,1.1484950652271022,True,True,True,True,True,True,0.12596778550319265,1.0305651316979194,-0.19759327250900283,1.0600372472386304
U56,W,SWAP,13,10.901129064044808,True,True,True,False,True,False,0.1359928163232238,1.1176282246901403,-0.23232689576768673,1.1581060299143255,True,True,True,False,True,False,0.12367921152894312,1.0270940168424625,-0.233131773105126,1.0657376032769126
U56,W,SWAP,14,11.053489913515882,True,True,True,False,True,False,0.13711758828523468,1.1254793673991697,-0.25342666480252685,1.142423732472553,True,True,True,False,True,False,0.12462125498182486,1.0337672284226866,-0.2545248603174707,1.0529766101900564
