file,n,med_abs_margin_pp,share_lt_c,share_lt_1pp,share_pass,median_spy_dd
2026-09-04_ensemble-plus-momentum_C.walkforward.csv,12,3.4486386007269387,0.6666666666666666,0.16666666666666666,1.0,0.3371659429539564
2026-09-05_2011-the-opposite-outlier_C.walkforward.csv,4048,2.541640879209403,0.7495059288537549,0.19713438735177866,0.7643280632411067,0.3371723528339828
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.walkforward.csv,176,2.541640879209364,0.7386363636363636,0.20454545454545456,0.7727272727272727,0.3371723528339828
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.walkforward.csv,88,2.541640879209364,0.7727272727272727,0.20454545454545456,0.7727272727272727,0.3371723528339828
2026-09-05_V1u-small-negative-price_cloud.walkforward.csv,4,17.705330911653874,0.0,0.0,0.0,0.3371723528339828
2026-09-05_absorbing-state-audit_B.walkforward.csv,97,2.762309954008804,0.7525773195876289,0.13402061855670103,0.9175257731958762,0.3371595330739301
2026-09-05_back-fill-the-swapped-coefficient-audit_B.site.csv,16,3.52577802483391,0.8125,0.0,0.25,0.3371659429539564
2026-09-05_back-fill-the-swapped-coefficient-audit_B.walkforward.csv,16,3.52577802483391,0.8125,0.0,0.25,0.3371659429539564
2026-09-05_band-width-at-g085_cloud.walkforward.csv,131,3.088993772128934,0.6946564885496184,0.19083969465648856,0.6946564885496184,0.3371723528339828
2026-09-05_cagr-floor-calibration_B.walkforward.csv,32,2.317276580050276,0.78125,0.09375,0.40625,0.3371723528339828
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,968,2.5756248631933847,0.6962809917355371,0.1797520661157025,0.7417355371900827,0.3371723528339828
2026-09-05_crisis-depth-as-the-price-denominator_B.walkforward.csv,36,3.371173039722625,0.6388888888888888,0.16666666666666666,0.6111111111111112,0.3371723528339828
2026-09-05_defensive-class-census_B.walkforward.csv,53,6.104324521665144,0.49056603773584906,0.16981132075471697,0.6037735849056604,0.3371723528339828
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,120,2.023277597177775,0.5833333333333334,0.025,0.375,0.3371723528339828
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.walkforward.csv,18,1.9212775276216356,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.3371723528339828
2026-09-05_does-book-share-price-a-tilt_C.walkforward.csv,26,4.499590632429369,0.5384615384615384,0.038461538461538464,0.5769230769230769,0.3371723528339828
2026-09-05_does-share-price-any-key-or-only-vol_B.walkforward.csv,48,4.4553619845142745,0.5416666666666666,0.10416666666666667,0.6458333333333334,0.3371723528339828
