panel,book,cost,instr,regime,stateful,armed_frac,d_on,d_off,d_cond_on,d_cond_off,d_ann,L_always,L_per_armed,total,CONC,ACT,LEAK,ident,total_ex,unnorm,IS_armed_frac,IS_L_per_armed,IS_total,IS_CONC,IS_ACT,IS_LEAK,IS_total_ex,OOS_armed_frac,OOS_L_per_armed,OOS_total,OOS_CONC,OOS_ACT,OOS_LEAK,OOS_total_ex,flip_LEAK,flip_unnorm,flip_CONC,dominated,absLEAK,absOTH,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
u56,V1u,0.0,g200-dg,spy200,False,0.17053390403243973,-0.6874563334957138,-0.07686247444354911,-0.7291275209130852,-0.05828710949251652,-0.17268814383479417,-0.18098942900594803,-1.0126323256045593,-0.8316428965986112,-0.5064669044897658,-0.041671187417371414,-0.28350480469147404,5.551115123125783e-17,-0.5481380919071372,0.00830128517115386,0.17737917289486796,-1.2082807805805045,-0.9861772402105328,-0.8543059151442873,0.04669266586493426,-0.17856399093117997,-0.8076132492793529,0.16488486842105263,-0.8389394329077098,-0.6918792890611349,-0.19509117359277495,-0.12011889756325866,-0.37666921790510155,-0.3152100711560334,False,True,False,False,0.28350480469147404,0.5481380919071372,0.9415799229743067,0.09702775412906406,-0.1307401357361494
u56,V1u,0.0,g200-dg,breadth20,False,0.08650596981302094,-0.4277438330961711,-0.1576223041796482,-0.37453862967938933,-0.08309304373618397,-0.10830482679592512,-0.18098942900594803,-1.2519925160081034,-1.0710030870021554,-0.24675440409022306,0.053205203416781754,-0.8774538863287136,4.440892098500626e-16,-0.19354920067344183,0.0726846022100229,0.03089187842551071,-2.4520579664302184,-2.229954426060247,-3.1120097059061513,0.2681062749663967,0.6139490048795079,-2.8439034309397546,0.13240131578947367,-1.0209240131317954,-0.8738638692852205,0.2789278126670403,0.011826736223998852,-1.1646184181762598,0.29075454889103924,False,True,False,True,0.8774538863287136,0.2999596075070048,0.9419636215540174,0.09706339850462475,-0.13074013573614907
u56,V1u,0.0,g200-dg,hivol80,False,0.10858301419238567,-0.28165728856216915,-0.16872713223918057,-0.498666192255533,-0.03757755758662523,-0.08764395134882697,-0.18098942900594803,-0.8071607884594252,-0.6261713594534771,-0.10066785955622118,-0.21700890369336384,-0.3084945962038922,5.551115123125783e-17,-0.31767676324958494,0.09334547765712106,0.03338315894369706,-1.6983905846722656,-1.476287044302294,-3.9218023590173656,1.8604672835032088,0.5850480312118633,-2.0613350755141573,0.17064144736842105,-0.6632754960587979,-0.516215352212223,0.48894660691160147,-0.5524086736744971,-0.45275328544932747,-0.06346206676289556,False,True,False,False,0.3084945962038922,0.31767676324958505,0.9425818066680145,0.09728569149233746,-0.1314804923656272
u56,V1u,0.0,band3-dg,spy200,False,0.17053390403243973,-0.7499833648547942,-0.00016143700327821383,-0.7046555535226418,-0.014305877231875232,-0.13203390267727066,-0.12803149768892758,-0.7742384332686981,-0.6462069355797706,-0.6219518671658666,0.04532781133215247,-0.06958287974605629,1.942890293094024e-16,-0.5766240558337143,-0.004002404988343089,0.17737917289486796,-1.2835202089197453,-1.0558504558677126,-1.0558504558677129,0.0,0.0,-1.0558504558677126,0.16488486842105263,-0.32210797907475064,-0.2763026238668065,-0.2305143775093872,0.08556896054473664,-0.13135720690215613,-0.14494541696465035,False,False,False,False,0.06958287974605629,0.6672796784980191,0.9471656370481903,0.09793008456846919,-0.13387112628097209
u56,V1u,0.0,band3-dg,breadth20,False,0.08650596981302094,-0.062189557981342215,-0.13426659136283947,-0.03260456831983198,-0.024582445726345634,-0.025276407221254085,-0.12803149768892758,-0.2921926345186117,-0.16416113682968414,0.06584193970758535,0.029584989661510235,-0.2595880661987801,3.885780586188048e-16,0.09542692936909597,0.10275509046767349,0.03089187842551071,-0.36781299144298607,-0.14014323839095352,-0.36745470093864535,0.0,0.22731146254769202,-0.3674547009386455,0.13240131578947367,-0.27763219312323495,-0.2318268379152908,0.08623059086815128,0.03528147835409943,-0.3533389071375418,0.121512069222251,True,True,True,False,0.2595880661987801,0.09542692936909558,0.9488897281700611,0.09811156639366603,-0.1338711262809722
u56,V1u,0.0,band3-dg,hivol80,False,0.10858301419238567,-0.22963842153991382,-0.11565481401539324,-0.18817276447292805,-0.04670994872338717,-0.06207040765361442,-0.12803149768892758,-0.5716401235983287,-0.44360862590940114,-0.10160692385098624,0.04146565706698577,-0.3834673591254005,1.6653345369377348e-16,-0.06014126678400067,0.06596109003531316,0.03338315894369706,-2.1712055770411043,-1.9435358239890717,-1.9435358239890719,0.0,0.0,-1.9435358239890717,0.17064144736842105,-0.3133970262955188,-0.26759167108757465,0.12962476359231878,0.04816011254527017,-0.44537654722516395,0.1777848761375893,False,True,False,True,0.3834673591254005,0.143072580917972,0.9462122043828181,0.0979143715828863,-0.13659064435929869
u56,V1u,0.0,abs12-dg,spy200,False,0.17053390403243973,-0.41822393653437256,-0.20604840960998771,-0.7807897194908431,-0.08631902259571472,-0.20474982177337017,-0.2422315305565431,-1.2006399720633953,-0.9584084415068522,-0.17599240597782947,-0.3625657829564705,-0.4198502525725517,4.996003610813204e-16,-0.5385581889343005,0.03748170878317292,0.17737917289486796,-1.214698878580944,-0.5144816850706789,-0.17311029546777018,0.0,-0.3413713896029084,-0.17311029546777051,0.16488486842105263,-1.1881587483221292,-1.3238783795863593,-0.14991148632742096,-0.6844446326634619,-0.4895222605954769,-0.8343561189908825,False,True,False,False,0.4198502525725517,0.5385581889343,0.9366647021806866,0.09640437066286789,-0.14542489303350215
u56,V1u,0.0,abs12-dg,breadth20,False,0.08650596981302094,1.1101667045524048,-0.37030080855452974,0.5288442486172731,-0.16203295180706492,-0.10226794956265273,-0.2422315305565431,-1.1822068440328528,-0.9399753134763097,1.352398235108948,-0.5813224559351318,-1.711051092650126,0.0,0.7710757791738162,0.13996358099389036,0.03089187842551071,-2.11007702051772,-1.409859827007455,-0.8972806467563488,0.0,-0.5125791802511063,-0.8972806467563487,0.13240131578947367,-1.0035486112935301,-1.1392682425577603,1.495798631607365,-0.6932541089412756,-1.94181276522385,0.8025445226660897,True,True,True,False,1.711051092650126,1.9337206910440798,0.9411947592277904,0.0970761104874136,-0.1426231765100726
u56,V1u,0.0,abs12-dg,hivol80,False,0.10858301419238567,0.07220334958405959,-0.28053267087187544,-0.018684392735507864,-0.04862454289262523,-0.0453735511431928,-0.2422315305565431,-0.41786969610919683,-0.17563816555265374,0.3144348801406026,-0.09088774231956745,-0.39918530337368885,1.1102230246251565e-16,0.2235471378210351,0.1968579794133503,0.03338315894369706,-1.6653407083260148,-0.9651235148157497,-0.4506270816885757,-0.9521543060346063,0.43765787290743263,-1.4027813877231823,0.17064144736842105,-0.21647076160672243,-0.35219039287095255,0.13393959991128576,0.04816011254527003,-0.5342901053275086,0.1820997124565561,True,True,True,False,0.39918530337368885,0.40532262246017003,0.9476065709669691,0.0980935647812533,-0.13914568822994955
u56,V1u,0.0,vol60-dg,spy200,False,0.17053390403243973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17737917289486796,0.0,0.0,0.0,0.0,0.0,0.0,0.16488486842105263,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.9489017887754472,0.09847074271706058,-0.13860912345891985
