panel,bps,G,pick,is_price,oos_price,oos_yield,oos_rank,n_ranked,oos_cheapest,band3_oos_rank,rho_is_oos,oos_CAGR,oos_Sharpe,oos_MaxDD,ctl_oos_CAGR,ctl_oos_Sharpe,ctl_oos_MaxDD,v2_oos_Sharpe,v2_oos_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,band3_oos_Sharpe,band3_oos_MaxDD,band3_oos_CAGR
U56,10.0,0.4,none,,,,,6,band3,1.0,0.5,,,,0.07325883080694728,1.1358393190782663,-0.12506925413023273,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2854928953615787,-0.0920024877497313,0.07195205052041764
U56,10.0,0.5,band3,1.1219773268818154,0.0377570074320155,26.48514985729681,1.0,6,band3,1.0,0.5,0.09023080856493526,1.2851706225230823,-0.11436010223961457,0.09174844195786602,1.135864516982627,-0.1545548500798236,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2851706225230823,-0.11436010223961457,0.09023080856493526
U56,10.0,0.6,band3,1.1623971143647502,0.03577566137678678,27.95196403130244,1.0,6,band3,1.0,0.5,0.1086116625170277,1.2848011552039564,-0.13645895192794477,0.11028913185493128,1.1358474788025175,-0.18334751452463838,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2848011552039564,-0.13645895192794477,0.1086116625170277
U56,10.0,0.75,none,,,,,2,ddctl8,,,,,,0.1381731378987332,1.1357379992068701,-0.2252589051154077,1.285072363206482,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2843631153390742,-0.15910987238283592,0.12777894337213502
U56,25.0,0.4,none,,,,,6,band3,1.0,,,,,0.07247656292461224,1.1244356643260085,-0.12522914756444925,1.2482435320727505,-0.12092631068492765,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2484017438591237,-0.09229834612866217,0.06976123776121002
U56,25.0,0.5,none,,,,,6,band3,1.0,,,,,0.09077563047417136,1.1247174990992128,-0.15473716001344917,1.2482435320727505,-0.12092631068492765,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2482925948842625,-0.11471983651503004,0.08746133167603376
U56,25.0,0.6,none,,,,,6,band3,1.0,,,,,0.10912416057884289,1.1249151858663056,-0.18354692666083583,1.2482435320727505,-0.12092631068492765,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2480785701113233,-0.1368791930904979,0.10524609950483743
U56,25.0,0.75,none,,,,,2,ddctl8,,,,,,0.13671134762230652,1.1250416500196643,-0.22547617750089244,1.2482435320727505,-0.12092631068492765,0.15450717694493266,0.8820107671822842,-0.33717235283398284,1.2477338123887933,-0.15958967536355295,0.12377276104063695
B136,10.0,0.4,vol60,0.38952238888581914,0.22464437075662833,4.451480340379257,1.0,6,vol60,3.0,1.0,0.06596167589119406,1.1263778047634332,-0.10527794284310732,0.07414185113080674,1.1054832118713664,-0.14169183210310032,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1213481073139029,-0.09151492804449768,0.059462492572790016
B136,10.0,0.5,vol60,0.3996106594584958,0.2317765536556332,4.314500255646093,1.0,6,vol60,2.0,0.6571428571428573,0.0825801809421125,1.1257542092081712,-0.13072253778539733,0.09279451387061721,1.1050757751728948,-0.17479227981668521,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.120810079382864,-0.1137760663403583,0.07441248787540333
B136,10.0,0.6,vol60,0.4098713488385791,0.23911745650470842,4.182045153112061,2.0,6,ddctl8,3.0,0.4285714285714286,0.09923383801829355,1.1250844100133597,-0.15581683942702262,0.11147135028199173,1.1046144512844944,-0.206994668275571,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1202278423463088,-0.13578829467863518,0.08938229505970008
B136,10.0,0.75,vol60,0.42558778533066277,0.2505312980154974,3.991517259205442,2.0,2,ddctl8,,,0.12426040032714636,1.1239831478321518,-0.19280136837889517,0.13950449235670392,1.1038155359718698,-0.2536484248157903,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1195000250557174,-0.16076362728629368,0.10659093356047356
B136,25.0,0.4,vol60,0.41618610172496207,0.23743150429717225,4.211740994355945,1.0,6,vol60,3.0,1.0,0.06464358112834145,1.105085105072936,-0.10537038226499551,0.07330583872363183,1.09377654718135,-0.14185356768275115,1.0740236940215924,-0.12284879701089035,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0763099611536426,-0.09185865766195989,0.056949824323030196
B136,25.0,0.5,vol60,0.4273009122994969,0.24530727944241218,4.076519874473427,1.0,6,vol60,2.0,0.6571428571428573,0.0809278283924173,1.104741845530748,-0.13082954651690903,0.09175633941378325,1.0936539544498436,-0.17497218690646188,1.0740236940215924,-0.12284879701089035,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0760092288146397,-0.11419407369894974,0.07124321160978253
B136,25.0,0.6,vol60,0.43860455802662374,0.25341771955006637,3.9460539767126876,2.0,6,ddctl8,3.0,0.4285714285714286,0.09724175725603512,1.1043085503932946,-0.15593575446374663,0.11022969466705201,1.093431912078513,-0.20718685653378532,1.0740236940215924,-0.12284879701089035,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0756119132693742,-0.13627695267101925,0.08554088240416169
B136,25.0,0.75,vol60,0.4559256046577645,0.2660371233888556,3.7588739017386716,2.0,2,ddctl8,,,0.12174244140530188,1.1034666339569836,-0.19293424537207948,0.137948850316304,1.0928972818476264,-0.25385209286855037,1.0740236940215924,-0.12284879701089035,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0750255435247023,-0.16133041592267017,0.10195473128354293
SMALL439,10.0,0.4,vol60,1.318039951816353,0.5799038220587511,1.7244238819634614,5.0,6,ddctl8,4.0,-0.8999999999999998,0.018502666475675555,0.30526404279670244,-0.13935287798432539,0.056719151447995,0.6385407847553515,-0.20525429735529077,0.5680478293625534,-0.1468466036229472,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5665439685890651,-0.14365271752215325,0.03748592508694548
SMALL439,10.0,0.5,vol60,1.3538526946487517,0.597179111527173,1.6745394818694992,5.0,5,ddctl8,4.0,-1.0,0.02243107415659651,0.30494894056893046,-0.17264089474264377,0.06990874938782499,0.638041425781495,-0.25214413642471345,0.5680478293625534,-0.1468466036229472,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5659617753733013,-0.1769312544039654,0.046244644668350876
SMALL439,10.0,0.6,vol60,1.3907022639092623,0.6151330068913881,1.6256646754391553,2.0,2,ddctl8,,,0.026069123621431878,0.30460563628879783,-0.2052772023422993,0.08265595494803057,0.6375116489498205,-0.2972684151249846,0.5680478293625534,-0.1468466036229472,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5656835932323713,-0.1921234887379808,0.05024521724452491
SMALL439,10.0,0.75,vol60,1.4480150606464557,0.6433990039920722,1.5542454896500302,1.0,1,vol60,,,0.030969540526392114,0.3040356582867142,-0.2529801799246527,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.5680478293625534,-0.1468466036229472,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5656835932323713,-0.1921234887379808,0.05024521724452491
SMALL439,25.0,0.4,vol60,1.6348397367523526,0.6482712130833088,1.542564253692213,5.0,6,ddctl8,3.0,0.19999999999999998,0.014340244334608787,0.24459191588845028,-0.14417923746784034,0.05508847579463927,0.621957933330254,-0.20703600271925982,0.5072384615166254,-0.15247448679159348,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5056380527860539,-0.1491704006758804,0.03312152697239412
SMALL439,25.0,0.5,vol60,1.6811189171907794,0.6681843206221175,1.496593034492254,5.0,5,ddctl8,3.0,-0.5,0.017227793364664068,0.24449993836942643,-0.17841810552994353,0.06787272384850596,0.6216885663162921,-0.2542129557244057,0.5072384615166254,-0.15247448679159348,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5051972469928534,-0.18355290919655265,0.04075825925191601
SMALL439,25.0,0.6,vol60,1.7286850211001061,0.6888647387508214,1.4516637936982917,2.0,2,ddctl8,,,0.01982301547143761,0.24434420488088598,-0.21191560132976206,0.0802101132255939,0.6213419013415548,-0.29957736474599017,0.5072384615166254,-0.15247448679159348,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5049703593794936,-0.1992270185134869,0.04422975611763902
SMALL439,25.0,0.75,vol60,1.8026247260072332,0.7213914013994416,1.3862100353013358,1.0,1,vol60,,,0.02315287251258713,0.243984772626861,-0.26075505974554036,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.5072384615166254,-0.15247448679159348,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5049703593794936,-0.1992270185134869,0.04422975611763902
