panel,book,cost,instr,regime,on_days,off_days,d_on,d_off,L_per_armed,armed_frac,d_cond_on,d_cond_off,L_always,total,CONC,ACT,LEAK,ident,CONC_,ACT_,LEAK_,total_,d_ann_cond,d_ann_always,unnorm,leakfree,V_norm,V_unnorm,V_leakfree,flip_unnorm,flip_leakfree
u56,V1u,10.0,vol60-dg,breadth20,384,4055,0.0,0.0,0.0,0.0865059698130209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,10.0,vol60-dg,hivol80,482,3957,0.0,0.0,0.0,0.1085830141923856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,10.0,stop15,spy200,757,3682,-0.208511861037169,0.0275716097463369,-0.208511861037168,0.1705339040324397,-0.208511861037169,0.0,-0.0126886262039027,-0.1958232348332652,-0.1958232348332663,0.0,0.0,1.054711873393899e-15,-0.19582323483326622,0.0,0.0,-0.19582323483326622,-0.03555834169973798,-0.012688626203902782,-0.0228697154958352,-0.19582323483326622,True,True,True,False,False
u56,V1u,10.0,stop15,breadth20,384,4055,-0.4110507260550441,0.0250354296143064,-0.4110507260550421,0.0865059698130209,-0.4110507260550441,0.0,-0.0126886262039027,-0.3983620998511393,-0.3983620998511414,0.0,0.0,2.1094237467877974e-15,-0.3983620998511413,0.0,0.0,-0.3983620998511413,-0.03555834169973797,-0.012688626203902771,-0.022869715495835198,-0.3983620998511413,True,True,True,False,False
u56,V1u,10.0,stop15,hivol80,482,3957,-0.3851455276641398,0.0326801447093735,-0.385145527664146,0.1085830141923856,-0.3851455276641398,0.0,-0.0126886262039027,-0.3724569014602432,-0.3724569014602371,0.0,0.0,6.161737786669619e-15,-0.3724569014602371,0.0,0.0,-0.3724569014602371,-0.04182026229648913,-0.012688626203902747,-0.029131636092586382,-0.3724569014602371,True,True,True,False,False
u56,V1u,10.0,stop25,spy200,757,3682,0.0,0.0,0.0,0.1705339040324397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,10.0,stop25,breadth20,384,4055,0.0,0.0,0.0,0.0865059698130209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,10.0,stop25,hivol80,482,3957,0.0,0.0,0.0,0.1085830141923856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,10.0,ddctl8,spy200,757,3682,0.6014134847340726,-2.5835622239595697,-1.5742110131084688,0.1705339040324397,-0.7562846925010162,-0.1681613863932215,-2.040415882107557,0.4662048689990883,2.6418293668416286,-1.357698177235089,-0.8179263206074529,1.2212453270876722e-15,2.6418293668416286,-1.357698177235089,-0.8179263206074526,0.4662048689990871,-0.26845634983624933,-2.040415882107556,1.7719595322713069,1.2841311896065397,False,False,False,False,False
u56,V1u,10.0,ddctl8,breadth20,384,4055,1.882687177851889,-2.4119255183651207,-2.950135768323067,0.0865059698130209,-0.6640732662351445,-0.2164853269548128,-2.040415882107557,-0.9097198862155098,3.923103059959445,-2.5467604440870337,-2.286062502087933,1.1102230246251564e-14,3.923103059959445,-2.5467604440870337,-2.2860625020879333,-0.9097198862155218,-0.2552043557188694,-2.0404158821075558,1.7852115263886863,1.3763426158724115,True,False,False,True,True
u56,V1u,10.0,ddctl8,hivol80,482,3957,-4.052225812215922,-1.7953584177880633,-2.855818343296206,0.1085830141923856,-2.738127700695174,-0.0143358326342418,-2.040415882107557,-0.8154024611886488,-2.0118099301083663,1.3140981115207482,-0.1176906426010269,3.70536934468646e-15,-2.0118099301083667,1.3140981115207482,-0.11769064260102664,-0.8154024611886452,-0.3100933637010065,-2.0404158821075558,1.7303225184065494,-0.6977118185876185,True,False,True,True,False
u56,V1u,10.0,gross50,spy200,757,3682,5.397687629358453,-5.085133445705474,-1.8555717699031635,0.1705339040324397,0.1571913811318739,-0.4138136081840106,-3.297457042501285,1.4418852725981215,8.695144671859738,-5.240496248226579,-2.0127631510350423,3.996802888650564e-15,8.695144671859738,-5.240496248226579,-2.0127631510350423,1.441885272598117,-0.3164378981339713,-3.2974570425012857,2.9810191443673144,3.4546484236331594,False,False,False,False,False
u56,V1u,10.0,gross50,breadth20,384,4055,6.644240554282943,-4.238914965353355,-3.949828496897661,0.0865059698130209,-1.0676800622072773,-0.2729334152703094,-3.297457042501285,-0.6523714543963757,9.941697596784229,-7.71192061649022,-2.8821484346903774,4.884981308350689e-15,9.941697596784227,-7.71192061649022,-2.8821484346903783,-0.6523714543963712,-0.3416837447192383,-3.2974570425012852,2.955773297782047,2.229776980294007,True,False,False,True,True
u56,V1u,10.0,gross50,hivol80,482,3957,-5.3933229138074825,-3.0421607700803635,-8.910989212985065,0.1085830141923856,-7.0111445922855165,-0.2314190313816478,-3.297457042501285,-5.61353217048378,-2.0958658713061973,-1.617821678478034,-1.8998446206995443,4.6629367034256575e-15,-2.0958658713061977,-1.617821678478034,-1.8998446206995456,-5.6135321704837775,-0.967582068181752,-3.2974570425012852,2.3298749743195333,-3.7136875497842317,True,False,True,True,False
u56,V1u,25.0,g200-dg,spy200,757,3682,-0.310671082622167,-0.0381741115565041,-0.6236234960109132,0.1705339040324397,-0.390018061792649,-0.0480280591263511,-0.0846440838693469,-0.5389794121415662,-0.2260269987528206,-0.0793469791704819,-0.233605434218263,6.38378239159465e-16,-0.22602699875282067,-0.07934697917048195,-0.23360543421826258,-0.5389794121415652,-0.10634894942109935,-0.08464408386934635,-0.021704865551752994,-0.3053739779233026,True,True,True,False,False
u56,V1u,25.0,g200-dg,breadth20,384,4055,0.2579230003984603,-0.1170844686680733,-0.4914802196936506,0.0865059698130209,0.2373667538000593,-0.0690202805971836,-0.0846440838693469,-0.4068361358243036,0.3425670842678067,-0.0205562465984009,-0.7288469734936972,1.2212453270876722e-14,0.34256708426780663,-0.020556246598400968,-0.728846973493697,-0.40683613582429135,-0.0425159730485147,-0.08464408386934637,0.04212811082083167,0.32201083766940564,True,False,False,True,True
u56,V1u,25.0,g200-dg,hivol80,482,3957,0.0655210058140813,-0.102935611093863,-0.5947825626404563,0.1085830141923856,-0.2297993400798012,-0.0444584061850481,-0.0846440838693469,-0.5101384787711093,0.1501650896834277,-0.2953203458938825,-0.3649832225606544,1.1102230246251563e-16,0.1501650896834277,-0.2953203458938825,-0.3649832225606545,-0.5101384787711093,-0.06458328344057208,-0.08464408386934642,0.02006080042877434,-0.1451552562104548,True,False,True,True,False
u56,V1u,25.0,band3-dg,spy200,757,3682,-0.2302022390389907,0.0279850715786928,-0.3420103632690994,0.1705339040324397,-0.2227389835105089,-0.02452157373092,-0.0160446184725775,-0.3259657447965219,-0.2141576205664138,0.0074632555284818,-0.1192713797585836,6.258882301324321e-15,-0.21415762056641377,0.007463255528481816,-0.11927137975858315,-0.3259657447965151,-0.05832436246783118,-0.016044618472576943,-0.042279743995254235,-0.20669436503793195,True,True,True,False,False
u56,V1u,25.0,band3-dg,breadth20,384,4055,0.8591540686921296,-0.0989240995752273,0.5064838898384787,0.0865059698130209,0.7903682373164714,-0.026883252634166,-0.0160446184725775,0.5225285083110562,0.8751986871647065,-0.0687858313756581,-0.2838843474779778,1.4210854715202004e-14,0.8751986871647065,-0.06878583137565819,-0.2838843474779771,0.5225285083110712,0.0438138800851502,-0.016044618472576946,0.059858498557727145,0.8064128557890483,False,False,False,False,False
u56,V1u,25.0,band3-dg,hivol80,482,3957,0.189670381822373,-0.041102649845376,-0.1322910201392246,0.1085830141923856,0.1914781136288872,-0.0394381406308389,-0.0160446184725775,-0.1162464016666471,0.2057150002949499,0.0018077318065142,-0.323769133768111,2.7755575615628914e-16,0.20571500029494996,0.0018077318065141956,-0.3237691337681113,-0.11624640166664713,-0.01436455771730254,-0.01604461847257696,0.00168006075527442,0.20752273210146416,True,False,False,True,True
u56,V1u,25.0,abs12-dg,spy200,757,3682,0.2580958000204356,-0.0640736211700563,-0.6123015311475478,0.1705339040324397,-0.143151192088642,-0.0964548632991815,-0.0091328120145708,-0.603168719132977,0.267228612035006,-0.4012469921090776,-0.4691503390588987,6.494804694057166e-15,0.26722861203500586,-0.40124699210907755,-0.46915033905889875,-0.6031687191329704,-0.1044181705516306,-0.009132812014570307,-0.0952853585370603,-0.13401838007407169,True,True,True,False,False
u56,V1u,25.0,abs12-dg,breadth20,384,4055,2.061896162504312,-0.205254914657049,-0.4264059658960694,0.0865059698130209,1.282987007143091,-0.1618759313556192,-0.0091328120145708,-0.4172731538814986,2.0710289745188826,-0.7789091553612211,-1.709392973039156,3.996802888650564e-15,2.0710289745188826,-0.7789091553612211,-1.7093929730391568,-0.41727315388149533,-0.03688666161389707,-0.009132812014570474,-0.0277538495993266,1.2921198191576615,True,True,False,False,True
u56,V1u,25.0,abs12-dg,hivol80,482,3957,0.6307310062183463,-0.087074272815244,-0.0539910056006206,0.1085830141923856,0.4026595455559325,-0.0556243532113869,-0.0091328120145708,-0.0448581935860497,0.6398638182329166,-0.2280714606624138,-0.4566505511565524,1.6653345369377348e-16,0.6398638182329167,-0.22807146066241385,-0.4566505511565522,-0.04485819358604931,-0.005862506127393259,-0.009132812014570363,0.0032703058871771037,0.41179235757050286,True,False,False,True,True
u56,V1u,25.0,vol60-dg,spy200,757,3682,0.0,0.0,0.0,0.1705339040324397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,vol60-dg,breadth20,384,4055,0.0,0.0,0.0,0.0865059698130209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,vol60-dg,hivol80,482,3957,0.0,0.0,0.0,0.1085830141923856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,stop15,spy200,757,3682,-0.2082370649201012,0.0247946533298729,-0.208237064920104,0.1705339040324397,-0.2082370649201012,0.0,-0.014945155346683,-0.193291909573421,-0.1932919095734185,0.0,0.0,2.4424906541753444e-15,-0.1932919095734185,0.0,0.0,-0.1932919095734185,-0.03551147964508145,-0.014945155346682708,-0.020566324298398744,-0.1932919095734185,True,True,True,False,False
u56,V1u,25.0,stop15,breadth20,384,4055,-0.4105090055846788,0.0225139120987896,-0.4105090055846843,0.0865059698130209,-0.4105090055846788,0.0,-0.014945155346683,-0.3955638502380012,-0.395563850237996,0.0,0.0,5.162537064506978e-15,-0.395563850237996,0.0,0.0,-0.395563850237996,-0.03551147964508145,-0.014945155346682754,-0.0205663242983987,-0.395563850237996,True,True,True,False,False
u56,V1u,25.0,stop15,hivol80,482,3957,-0.4057387498353993,0.0326571980886373,-0.4057387498354064,0.1085830141923856,-0.4057387498353993,0.0,-0.014945155346683,-0.3907935944887233,-0.3907935944887167,0.0,0.0,6.661338147750939e-15,-0.39079359448871664,0.0,0.0,-0.39079359448871664,-0.044056336431777955,-0.014945155346682708,-0.029111181085095247,-0.39079359448871664,True,True,True,False,False
u56,V1u,25.0,stop25,spy200,757,3682,0.0,0.0,0.0,0.1705339040324397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,stop25,breadth20,384,4055,0.0,0.0,0.0,0.0865059698130209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,stop25,hivol80,482,3957,0.0,0.0,0.0,0.1085830141923856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
u56,V1u,25.0,ddctl8,spy200,757,3682,5.24299282133711,-3.3597755312173287,-1.399389071432537,0.1705339040324397,-0.078121142893575,-0.2716457962802795,-1.892711858569502,0.493322787136965,7.13570467990661,-5.321113964230685,-1.3212679285389557,4.6629367034256575e-15,7.13570467990661,-5.321113964230685,-1.3212679285389555,0.4933227871369692,-0.23864328161172008,-1.8927118585695002,1.65406857695778,1.8145907156759247,False,False,False,False,False
u56,V1u,25.0,ddctl8,breadth20,384,4055,7.039651358054858,-2.738587931364507,-2.531600791289928,0.0865059698130209,-0.6350862028841723,-0.179595956090704,-1.892711858569502,-0.6388889327204259,8.932363216624358,-7.67473756093903,-1.896514588405742,1.1324274851176595e-14,8.932363216624358,-7.67473756093903,-1.8965145884057426,-0.6388889327204144,-0.21899858162994518,-1.8927118585695006,1.6737132769395555,1.2576256556853282,True,False,False,True,True
u56,V1u,25.0,ddctl8,hivol80,482,3957,-2.213715421745792,-1.8536105905758256,-3.1074901199135474,0.1085830141923856,-2.656139530269689,-0.0549787678059985,-1.892711858569502,-1.2147782613440454,-0.3210035631762912,-0.4424241085238973,-0.4513505896438513,5.440092820663267e-15,-0.32100356317629153,-0.4424241085238969,-0.4513505896438511,-1.2147782613440397,-0.33742064379326997,-1.8927118585695006,1.5552912147762306,-0.7634276717001884,True,False,True,True,False
u56,V1u,25.0,gross50,spy200,757,3682,6.555150815504697,-3.2258374322847936,-1.3190341539452657,0.1705339040324397,0.7853320780030207,-0.4326467239502584,-1.5578473210938404,0.2388131671485749,8.112998136598536,-5.7698187375016765,-2.1043662319482848,4.440892098500626e-16,8.112998136598536,-5.7698187375016765,-2.1043662319482848,0.23881316714857492,-0.22494004382441196,-1.55784732109384,1.332907277269428,2.3431793990968597,False,False,False,False,False
u56,V1u,25.0,gross50,breadth20,384,4055,8.018059531384338,-2.4646656272224754,-3.4389160275045847,0.0865059698130209,-0.4925933011523282,-0.2790105861699787,-1.5578473210938404,-1.8810687064107443,9.575906852478177,-8.510652832536666,-2.9463227263522493,5.773159728050814e-15,9.575906852478177,-8.510652832536666,-2.9463227263522507,-1.8810687064107396,-0.2974867660648249,-1.5578473210938397,1.260360555029015,1.065254019941511,True,False,False,True,True
u56,V1u,25.0,gross50,hivol80,482,3957,-4.0992649675985575,-1.2482786312744627,-8.404005656502433,0.1085830141923856,-6.349478125336396,-0.2502608718781975,-1.5578473210938404,-6.846158335408592,-2.541417646504718,-2.2502131577378384,-2.0545275311660327,3.996802888650564e-15,-2.5414176465047182,-2.2502131577378384,-2.054527531166034,-6.846158335408591,-0.9125322654728921,-1.5578473210938393,0.6453150556209472,-4.791630804242557,True,False,True,True,False
u56,TOP20,10.0,g200-dg,spy200,757,3682,-4.740548037600687,-0.5741225414370996,-6.806885878685682,0.1705339040324397,-5.128411084504511,-0.3450856651806456,-1.2846393471581763,-5.5222465315275056,-3.455908690442516,-0.3878630469038242,-1.678474794181159,6.661338147750939e-15,-3.4559086904425165,-0.38786304690382334,-1.6784747941811589,-5.5222465315274984,-1.160804823195551,-1.284639347158171,0.12383452396261996,-3.84377173734634,True,False,True,True,False
u56,TOP20,10.0,g200-dg,breadth20,384,4055,-2.0767162454124826,-1.2096313252273063,-7.064431971428044,0.0865059698130209,-3.283478942997365,-0.3580483262434937,-1.2846393471581763,-5.779792624269867,-0.7920768982543115,-1.2067626975848826,-3.7809530284306434,2.9753977059954195e-14,-0.7920768982543117,-1.2067626975848826,-3.780953028430645,-5.77979262426984,-0.6111155388664913,-1.2846393471581707,0.6735238082916795,-1.9988395958391942,True,False,True,True,False
u56,TOP20,10.0,g200-dg,hivol80,482,3957,-4.370882786249084,-0.908705726323746,-4.385229234544605,0.1085830141923856,-4.092252452812876,-0.0356873411156603,-1.2846393471581763,-3.1005898873864286,-3.086243439090913,0.2786303334362081,-0.292976781731676,4.723998969780042e-14,-3.0862434390909135,0.27863033343620813,-0.2929767817316762,-3.1005898873863815,-0.4761614082114154,-1.284639347158171,0.8084779389467556,-2.8076131056547053,True,False,True,True,False
u56,TOP20,10.0,band3-dg,spy200,757,3682,-3.804711585987493,-0.516888338579714,-6.639782899912213,0.1705339040324397,-4.76346244804874,-0.3857617007226002,-1.0775736727287804,-5.562209227183432,-2.727137913258717,-0.9587508620612466,-1.8763204518634269,4.1744385725905886e-14,-2.7271379132587166,-0.958750862061247,-1.8763204518634269,-5.5622092271833905,-1.1323080998498556,-1.0775736727287764,-0.05473442712107923,-3.6858887753199636,True,True,True,False,False
u56,TOP20,10.0,band3-dg,breadth20,384,4055,-0.5692999665907961,-1.125706127268107,-6.121562597071608,0.0865059698130209,-2.191276483416143,-0.372189856385619,-1.0775736727287804,-5.043988924342828,0.5082737061379806,-1.6219765168253468,-3.93028611365543,3.1530333899354446e-14,0.5082737061379806,-1.6219765168253468,-3.9302861136554323,-5.043988924342798,-0.5295517092307915,-1.0775736727287766,0.548021963497985,-1.113702810687366,True,False,True,True,False
u56,TOP20,10.0,band3-dg,hivol80,482,3957,-3.15981758305436,-0.8239366839046854,-3.816726133610477,0.1085830141923856,-3.380626977127295,-0.0531209990965072,-1.0775736727287804,-2.7391524608816966,-2.0822439103255825,-0.2208093940729352,-0.4360991564831514,2.7422508708241367e-14,-2.0822439103255825,-0.2208093940729352,-0.4360991564831518,-2.7391524608816695,-0.4144316279342722,-1.077573672728777,0.6631420447945049,-2.3030533043985177,True,False,True,True,False
u56,TOP20,10.0,abs12-dg,spy200,757,3682,-3.279038194797299,-1.452391137868193,-6.379680745590869,0.1705339040324397,-4.351325809717934,-0.4170191978424187,-1.7638963917756865,-4.615784353815182,-1.5151418030216193,-1.0722876149206346,-2.028354935872901,2.7089441800853823e-14,-1.5151418030216193,-1.0722876149206346,-2.0283549358729007,-4.615784353815155,-1.087951864026191,-1.7638963917756796,0.6759445277494887,-2.587429417942254,True,False,True,True,False
u56,TOP20,10.0,abs12-dg,breadth20,384,4055,0.6209218978016744,-1.9897336847960752,-5.545955756776107,0.0865059698130209,-1.6667725331998977,-0.3673505198158429,-1.7638963917756865,-3.782059365000421,2.384818289577354,-2.287694431001572,-3.8791832235761534,4.8405723873656825e-14,2.384818289577354,-2.2876944310015723,-3.8791832235761556,-3.7820593650003738,-0.47975828128001874,-1.7638963917756796,1.2841381104956608,0.09712385857578187,True,False,False,True,True
u56,TOP20,10.0,abs12-dg,hivol80,482,3957,-3.129477523037917,-1.5975557030548309,-3.865472469239271,0.1085830141923856,-3.473277563825715,-0.0477730463505966,-1.7638963917756865,-2.1015760774635845,-1.3655811312622377,-0.3438000407877979,-0.3921949054135084,4.0745185003743245e-14,-1.3655811312622377,-0.3438000407877979,-0.3921949054135081,-2.1015760774635437,-0.4197246519876784,-1.7638963917756794,1.3441717397880009,-1.7093811720500356,True,False,True,True,False
u56,TOP20,10.0,vol60-dg,spy200,757,3682,-1.6647290747659416,-2.7644491964522024,-4.947282441287577,0.1705339040324397,-3.089942638623726,-0.3818593782228434,-2.576909630758019,-2.370372810529558,0.9121805559920731,-1.4252135638577843,-1.8573398026638173,2.90878432451791e-14,0.9121805559920731,-1.4252135638577845,-1.857339802663817,-2.3703728105295285,-0.8436793890639038,-2.5769096307580144,1.7332302416941106,-0.5130330078657114,True,False,True,True,False
u56,TOP20,10.0,vol60-dg,breadth20,384,4055,0.2741836504679973,-2.8469021880923644,-7.114319984363866,0.0865059698130209,-3.754402527852448,-0.318177140148057,-2.576909630758019,-4.537410353605847,2.851093281226012,-4.028586178320445,-3.359917456511383,3.064215547965432e-14,2.851093281226012,-4.028586178320445,-3.359917456511385,-4.537410353605818,-0.6154311498075491,-2.576909630758015,1.9614784809504657,-1.1774928970944334,True,False,True,True,False
u56,TOP20,10.0,vol60-dg,hivol80,482,3957,-5.453736080203592,-2.226484978589005,-6.704198378250209,0.1085830141923856,-6.132017254317909,-0.0696970689247779,-2.576909630758019,-4.12728874749219,-2.876826449445577,-0.6782811741143178,-0.5721811239322537,4.1411318818518345e-14,-2.8768264494455784,-0.6782811741143169,-0.5721811239322538,-4.127288747492149,-0.727962067654106,-2.576909630758014,1.8489475631039078,-3.5551076235598953,True,False,True,True,False
u56,TOP20,10.0,stop15,spy200,757,3682,-2.687852595322356,-0.6161124004790725,-4.094326558739792,0.1705339040324397,-3.3568729160797166,-0.1516166234366257,-0.96941434404663,-3.124912214693162,-1.7184382512757312,-0.6690203207573604,-0.7374536426600476,2.2759572004815712e-14,-1.7184382512757312,-0.6690203207573604,-0.7374536426600475,-3.124912214693139,-0.6982214924455961,-0.969414344046625,0.2711928516010289,-2.3874585720330916,True,False,True,True,False
u56,TOP20,10.0,stop15,breadth20,384,4055,-3.0261545394428926,-0.7746453588352399,-5.893894045035123,0.0865059698130209,-1.639336676797876,-0.4028976644643839,-0.96941434404663,-4.924479700988493,-2.056740195396268,1.3868178626450165,-4.25455736823718,6.217248937900878e-14,-2.0567401953962676,1.3868178626450165,-4.254557368237181,-4.9244797009884325,-0.5098570203409464,-0.9694143440466249,0.4595573237056785,-0.6699223327512511,True,False,True,True,False
u56,TOP20,10.0,stop15,hivol80,482,3957,-5.127793923448524,-0.4628844079152845,-4.539017797019363,0.1085830141923856,-4.463657103389318,-0.0091796447636219,-0.96941434404663,-3.569603452972733,-4.158379579401898,0.6641368200592055,-0.0753606936299832,5.716260798038776e-14,-4.1583795794019,0.6641368200592064,-0.07536069362998317,-3.5696034529726766,-0.4928602338732376,-0.969414344046625,0.4765541101733874,-3.4942427593426935,True,False,True,True,False
u56,TOP20,10.0,stop25,spy200,757,3682,-0.1623471627685733,-0.2148567075510011,-1.0077961189657338,0.1705339040324397,-0.5718339459168753,-0.0896315494291027,-0.2059020498802919,-0.8018940690854419,0.0435548871117141,-0.409486783148302,-0.4359621730488194,3.469446951953614e-14,0.043554887111714166,-0.409486783148302,-0.4359621730488193,-0.8018940690854071,-0.17186340663596095,-0.20590204988028746,0.03403864324432651,-0.3659318960365878,True,False,True,True,False
u56,TOP20,10.0,stop25,breadth20,384,4055,-0.3334875419949339,-0.1938199712188758,-1.2073618600791478,0.0865059698130209,0.3611087255244394,-0.148530876663812,-0.2059020498802919,-1.001459810198856,-0.1275854921146464,0.6945962675193733,-1.568470585603536,4.6629367034256575e-14,-0.12758549211464648,0.6945962675193733,-1.5684705856035366,-1.0014598101988097,-0.10444400862139515,-0.20590204988028743,0.10145804125889228,0.5670107754047269,True,False,False,True,True
u56,TOP20,10.0,stop25,hivol80,482,3957,-0.9850428120637064,-0.1109953409158174,-0.5453405807390903,0.1085830141923856,-0.6365413727018246,0.011109118454905,-0.2059020498802919,-0.3394385308587984,-0.779140762183419,0.3485014393618818,0.0912007919627785,3.9787617645004054e-14,-0.779140762183419,0.3485014393618817,0.09120079196277826,-0.339438530858759,-0.05921472401807168,-0.20590204988028737,0.1466873258622157,-0.4306393228215373,True,False,True,True,False
