claim_set,kernel_class,n_claim,n_pair,n,share_of_pair,states_seed,states_count,has_artefact,recoverable,n_recoverable
C_STRICT,LINEAR,3215,299,39,0.13043478260869565,0.1794871794871795,0.2564102564102564,0.23076923076923078,1.0,39
C_STRICT,NONLINEAR,3215,299,90,0.3010033444816054,0.24444444444444444,0.4,0.28888888888888886,0.12222222222222222,11
C_STRICT,UNCLASSIFIED,3215,299,170,0.568561872909699,0.27647058823529413,0.37058823529411766,0.2411764705882353,0.0,0
C_PROX,LINEAR,6695,470,65,0.13829787234042554,0.1076923076923077,0.16923076923076924,0.13846153846153847,1.0,65
C_PROX,NONLINEAR,6695,470,145,0.30851063829787234,0.15172413793103448,0.2689655172413793,0.21379310344827587,0.07586206896551724,11
C_PROX,UNCLASSIFIED,6695,470,260,0.5531914893617021,0.18076923076923077,0.27307692307692305,0.16923076923076924,0.0,0
C_ALL,LINEAR,27046,470,65,0.13829787234042554,0.1076923076923077,0.16923076923076924,0.13846153846153847,1.0,65
C_ALL,NONLINEAR,27046,470,145,0.30851063829787234,0.15172413793103448,0.2689655172413793,0.21379310344827587,0.07586206896551724,11
C_ALL,UNCLASSIFIED,27046,470,260,0.5531914893617021,0.18076923076923077,0.27307692307692305,0.16923076923076924,0.0,0
