panel,family,rung,cell,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isSharpe,isCAGR,isMaxDD,k_full,k_is,tw_CAGR,tw_Sharpe,tw_MaxDD,tw_H1,tw_H2,tw_oCAGR,tw_oSharpe,tw_oMaxDD,dSharpe,dCAGR,dMaxDD,odSharpe,odCAGR,odMaxDD,mean_gross,tw_mean_gross,mean_names,tw_mean_names,turnover_yr,tw_turnover_yr,drag_bpyr,keep4a,keep4b,keep4a_oos,keep4b_oos,tw_keep4a,tw_keep4b,tw_keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR,is_base,is_live
U56,BASE,,BASE,0.0,0.1328582590972338,1.1261618625320244,-0.22511387545250472,1.2000234176656746,1.067636703659859,0.13770880930159124,1.1339773112909113,-0.22511387545250505,1.1173496709609658,0.12698667346488413,-0.1255335011881289,1.0,1.0,0.1328582590972338,1.1261618625320244,-0.22511387545250472,1.2000234176656746,1.067636703659859,0.13770880930159124,1.1339773112909113,-0.22511387545250505,0.0,0.0,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,54.11645683453237,54.11645683453237,0.8283695562876824,0.8283695562876824,0.0,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False
U56,BASE,,BASE,10.0,0.1319202205358836,1.1190446473936857,-0.22525874950578773,1.192816616138612,1.060557566930334,0.1367347568612567,1.1268381888701722,-0.2252587495057875,1.1102511330219245,0.1260920479045733,-0.12567845589607096,1.0,1.0,0.1319202205358836,1.1190446473936857,-0.22525874950578773,1.192816616138612,1.060557566930334,0.1367347568612567,1.1268381888701722,-0.2252587495057875,0.0,0.0,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,54.11645683453237,54.11645683453237,0.8283695562876824,0.8283695562876824,8.283695562876824,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False
U56,BASE,,BASE,25.0,0.130514586797833,1.1083676428986458,-0.22547602176461323,1.1820056670791392,1.049937372719969,0.13527520727732156,1.1161278452221324,-0.22547602176461334,1.0996028058766283,0.12475141166454917,-0.12589585205452114,1.0,1.0,0.130514586797833,1.1083676428986458,-0.22547602176461323,1.1820056670791392,1.049937372719969,0.13527520727732156,1.1161278452221324,-0.22547602176461334,0.0,0.0,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,54.11645683453237,54.11645683453237,0.8283695562876824,0.8283695562876824,20.70923890719206,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False
U56,BASE,,BASE,50.0,0.12817565650241458,1.0905696461785075,-0.22583803869057661,1.1639855948739175,1.0322332364184017,0.13284669661327175,1.098273009462732,-0.22583803869057673,1.0818543664294336,0.1225204858079798,-0.12625808325844856,1.0,1.0,0.12817565650241458,1.0905696461785075,-0.22583803869057661,1.1639855948739175,1.0322332364184017,0.13284669661327175,1.098273009462732,-0.22583803869057673,0.0,0.0,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,54.11645683453237,54.11645683453237,0.8283695562876824,0.8283695562876824,41.41847781438412,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False
U56,MAXVOL,0.45,MAXVOL 0.45,0.0,0.10271026337498568,1.1470200719378567,-0.15174240541979545,1.164675728455069,1.1310721095286802,0.10982037305042769,1.2287197014037152,-0.1517424054197951,1.0495281946847925,0.09412400423452905,-0.09901827485352155,0.9056557765241975,0.9125128631081845,0.12021131391637474,1.1260516025503298,-0.20553772500500955,1.1996210989419953,1.067724307155309,0.1255525116196985,1.1340915605686088,-0.2069718639406155,0.020968469387526945,-0.017501050541389063,0.05379531958521411,0.0946281408351064,-0.015732138569270804,0.055229458520820396,0.6795092083092834,0.6795092083092829,48.98133992805755,54.11645683453237,1.8123038858965845,0.757321357078684,0.0,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,10.0,0.10071395082557899,1.12653526696709,-0.15191664748290645,1.144886555260965,1.1099082075250617,0.10777519679383962,1.2077548005152992,-0.15191664748290645,1.0296269174829926,0.09218639318468114,-0.10000725956743306,0.9056557765241975,0.9125128631081845,0.11936327898501897,1.1188646779357132,-0.2056775236609717,1.1923418625819464,1.060577601157783,0.12466612772294017,1.1268925631568927,-0.20711207477050508,0.007670589031376851,-0.018649328159439982,0.05376087617806524,0.08086223735840647,-0.016890930929100545,0.05519542728759863,0.6795092083092834,0.6795092083092829,48.98133992805755,54.11645683453237,1.8123038858965845,0.757321357078684,18.123038858965845,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,25.0,0.09772601644339352,1.0957844750903676,-0.1521779719753239,1.1151868068058677,1.0781318355833336,0.10471423389885604,1.1762744372850935,-0.15217797197532346,0.9997617135393692,0.089286196293906,-0.10148906588050632,0.9056557765241975,0.9125128631081845,0.11809240355904782,1.1080830776345523,-0.20588718648605553,1.181422246366092,1.0498560093753704,0.12333783165158918,1.116092364198022,-0.20732235557743228,-0.012298602544184689,-0.020366387115654305,0.05370921451073163,0.060182073087071464,-0.018623597752733145,0.055144383602108826,0.6795092083092834,0.6795092083092829,48.98133992805755,54.11645683453237,1.8123038858965845,0.757321357078684,45.30759714741461,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,50.0,0.092763501990482,1.0444770521113593,-0.15261340986600191,1.0656502778592778,1.0250976603761792,0.09963071463285744,1.1237268483268263,-0.15261340986600203,0.949956655554121,0.08446907482737309,-0.10462613237561247,0.9056557765241975,0.9125128631081845,0.1159774126541866,1.0901106760399586,-0.20623653078573345,1.1632210283753268,1.0319827662407555,0.12112741331516252,1.0980876605037373,-0.20767272910291767,-0.045633623928599265,-0.023213910663704596,0.05362312091973154,0.02563918782308905,-0.021496698682305082,0.05505931923691565,0.6795092083092834,0.6795092083092829,48.98133992805755,54.11645683453237,1.8123038858965845,0.757321357078684,90.61519429482922,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,0.0,0.11672328123861897,1.1416242630237972,-0.1687452989926569,1.1712082723995776,1.115446809164317,0.12201698131927086,1.1910017824190708,-0.16874529899265678,1.0819083570243346,0.11031850432771395,-0.11876247059403122,0.9595018696296684,0.9663340981006765,0.1274276703879209,1.1261150680854457,-0.21675169051479104,1.1998508227756908,1.0676749730995272,0.13302954739801454,1.1340219752182186,-0.21816675295258248,0.015509194938351456,-0.01070438914930194,0.04800639152213415,0.05697980720085227,-0.01101256607874368,0.0494214539599257,0.7198725501744939,0.7198725501744936,51.92041366906475,54.11645683453237,1.3884931614943086,0.7978263825185932,0.0,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,0.11517403123775649,1.1278682626521062,-0.16883955825527763,1.1583888463569123,1.1007968021843555,0.1203748062742358,1.1764884869378351,-0.16883955825527786,1.0690722692495969,0.10888115056657788,-0.11952417475861654,0.9595018696296684,0.9663340981006765,0.1265285388116708,1.118969979089966,-0.21689452002002385,1.1926151386082158,1.0605687484817614,0.1320894709528324,1.1268613841678046,-0.2183099401787758,0.008898283562140064,-0.011354507573914319,0.04805496176474622,0.04962710277003057,-0.011714664678596609,0.04947038192349795,0.7198725501744939,0.7198725501744936,51.92041366906475,54.11645683453237,1.3884931614943086,0.7978263825185932,13.884931614943085,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
