support,size,draw,family,statistic,window,pick,pick_OOS_adv,median_OOS_adv,beat_median,rank_of_pick
B136@55,55,0,MOM12_1,DROP,TRAIL3Y,0.2,1.0788871478504047,-0.04505499628537635,True,2
B136@55,55,0,MOM12_1,DROP,TRAIL1Y,0.3,1.0024291599801227,-0.04505499628537635,True,3
B136@55,55,0,MOM12_1,SPREAD,FULL_IS,0.3,1.0024291599801227,-0.04505499628537635,True,3
B136@55,55,0,MOM12_1,SPREAD,TRAIL3Y,0.2,1.0788871478504047,-0.04505499628537635,True,2
B136@55,55,0,MOM12_1,SPREAD,TRAIL1Y,0.3,1.0024291599801227,-0.04505499628537635,True,3
B136@55,55,0,LOWVOL,DROP,FULL_IS,-0.15,-2.3625025251217124,-1.1690479277717492,False,9
B136@55,55,0,LOWVOL,DROP,TRAIL3Y,-0.8,-0.6432046047934126,-1.1690479277717492,True,4
B136@55,55,0,LOWVOL,DROP,TRAIL1Y,-0.8,-0.6432046047934126,-1.1690479277717492,True,4
B136@55,55,0,LOWVOL,SPREAD,FULL_IS,-0.2,-2.349312397446557,-1.1690479277717492,False,8
B136@55,55,0,LOWVOL,SPREAD,TRAIL3Y,-0.4,-0.4688742633691012,-1.1690479277717492,True,3
B136@55,55,0,LOWVOL,SPREAD,TRAIL1Y,-0.15,-2.3625025251217124,-1.1690479277717492,False,9
B136@55,55,1,MA-DIST,DROP,FULL_IS,0.12,-1.7260668568109816,-1.7260668568109816,False,5
B136@55,55,1,MA-DIST,DROP,TRAIL3Y,0.12,-1.7260668568109816,-1.7260668568109816,False,5
B136@55,55,1,MA-DIST,DROP,TRAIL1Y,-0.25,-0.652566037607305,-1.7260668568109816,True,2
B136@55,55,1,MA-DIST,SPREAD,FULL_IS,0.12,-1.7260668568109816,-1.7260668568109816,False,5
B136@55,55,1,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.652566037607305,-1.7260668568109816,True,2
B136@55,55,1,MA-DIST,SPREAD,TRAIL1Y,-0.25,-0.652566037607305,-1.7260668568109816,True,2
B136@55,55,1,MOM12_1,DROP,FULL_IS,0.2,2.109399383748478,0.03224262669636602,True,1
B136@55,55,1,MOM12_1,DROP,TRAIL3Y,-0.4,-0.22256339951722826,0.03224262669636602,False,8
B136@55,55,1,MOM12_1,DROP,TRAIL1Y,0.3,-0.0797381486421278,0.03224262669636602,False,7
B136@55,55,1,MOM12_1,SPREAD,FULL_IS,0.3,-0.0797381486421278,0.03224262669636602,False,7
B136@55,55,1,MOM12_1,SPREAD,TRAIL3Y,-0.4,-0.22256339951722826,0.03224262669636602,False,8
B136@55,55,1,MOM12_1,SPREAD,TRAIL1Y,0.2,2.109399383748478,0.03224262669636602,True,1
B136@55,55,1,LOWVOL,DROP,FULL_IS,-0.15,-2.7949479719105774,-1.629709005805391,False,9
B136@55,55,1,LOWVOL,DROP,TRAIL3Y,-0.8,-0.38057310317700654,-1.629709005805391,True,2
B136@55,55,1,LOWVOL,DROP,TRAIL1Y,-0.8,-0.38057310317700654,-1.629709005805391,True,2
B136@55,55,1,LOWVOL,SPREAD,FULL_IS,-0.15,-2.7949479719105774,-1.629709005805391,False,9
B136@55,55,1,LOWVOL,SPREAD,TRAIL3Y,-0.6,-0.0034181642038388915,-1.629709005805391,True,1
B136@55,55,1,LOWVOL,SPREAD,TRAIL1Y,-0.2,-1.7563127450304528,-1.629709005805391,False,6
B136@55,55,2,MA-DIST,DROP,FULL_IS,0.12,0.9335766769400511,-0.5879986332880671,True,1
B136@55,55,2,MA-DIST,DROP,TRAIL3Y,0.06,0.1753379176945291,-0.5879986332880671,True,2
B136@55,55,2,MA-DIST,DROP,TRAIL1Y,0.06,0.1753379176945291,-0.5879986332880671,True,2
B136@55,55,2,MA-DIST,SPREAD,FULL_IS,0.06,0.1753379176945291,-0.5879986332880671,True,2
B136@55,55,2,MA-DIST,SPREAD,TRAIL3Y,0.3,-3.7126821233508522,-0.5879986332880671,False,9
B136@55,55,2,MA-DIST,SPREAD,TRAIL1Y,0.3,-3.7126821233508522,-0.5879986332880671,False,9
B136@55,55,2,MOM12_1,DROP,FULL_IS,0.3,2.0725331421156845,0.7967018163530515,True,1
B136@55,55,2,MOM12_1,DROP,TRAIL3Y,-0.4,-0.2476361291667839,0.7967018163530515,False,8
B136@55,55,2,MOM12_1,DROP,TRAIL1Y,0.3,2.0725331421156845,0.7967018163530515,True,1
B136@55,55,2,MOM12_1,SPREAD,FULL_IS,0.3,2.0725331421156845,0.7967018163530515,True,1
B136@55,55,2,MOM12_1,SPREAD,TRAIL3Y,-0.4,-0.2476361291667839,0.7967018163530515,False,8
B136@55,55,2,MOM12_1,SPREAD,TRAIL1Y,0.06,0.7967018163530515,0.7967018163530515,False,5
B136@55,55,2,LOWVOL,DROP,FULL_IS,-0.25,-1.374067827471892,-1.0289829487575286,False,8
B136@55,55,2,LOWVOL,DROP,TRAIL3Y,-0.8,-1.064449108155574,-1.0289829487575286,False,6
B136@55,55,2,LOWVOL,DROP,TRAIL1Y,-0.8,-1.064449108155574,-1.0289829487575286,False,6
B136@55,55,2,LOWVOL,SPREAD,FULL_IS,-0.3,-0.7131999017419899,-1.0289829487575286,True,1
B136@55,55,2,LOWVOL,SPREAD,TRAIL3Y,-0.25,-1.374067827471892,-1.0289829487575286,False,8
B136@55,55,2,LOWVOL,SPREAD,TRAIL1Y,-0.25,-1.374067827471892,-1.0289829487575286,False,8
B136@55,55,3,MA-DIST,DROP,FULL_IS,0.12,-1.7492640246325575,-0.7323361287794317,False,7
B136@55,55,3,MA-DIST,DROP,TRAIL3Y,0.2,0.30495871021600784,-0.7323361287794317,True,2
B136@55,55,3,MA-DIST,DROP,TRAIL1Y,0.2,0.30495871021600784,-0.7323361287794317,True,2
B136@55,55,3,MA-DIST,SPREAD,FULL_IS,0.12,-1.7492640246325575,-0.7323361287794317,False,7
B136@55,55,3,MA-DIST,SPREAD,TRAIL3Y,0.2,0.30495871021600784,-0.7323361287794317,True,2
B136@55,55,3,MA-DIST,SPREAD,TRAIL1Y,0.06,0.9304083695504506,-0.7323361287794317,True,1
B136@55,55,3,MOM12_1,DROP,FULL_IS,0.2,0.7428257899018575,-0.12680855459750173,True,2
B136@55,55,3,MOM12_1,DROP,TRAIL3Y,0.3,4.325144932902725,-0.12680855459750173,True,1
B136@55,55,3,MOM12_1,DROP,TRAIL1Y,0.3,4.325144932902725,-0.12680855459750173,True,1
B136@55,55,3,MOM12_1,SPREAD,FULL_IS,0.3,4.325144932902725,-0.12680855459750173,True,1
B136@55,55,3,MOM12_1,SPREAD,TRAIL3Y,0.12,-0.282570361452561,-0.12680855459750173,False,7
B136@55,55,3,MOM12_1,SPREAD,TRAIL1Y,-0.12,-0.12680855459750173,-0.12680855459750173,False,5
B136@55,55,3,LOWVOL,DROP,FULL_IS,-0.2,-2.3372558608057314,-1.4345671703925422,False,6
B136@55,55,3,LOWVOL,DROP,TRAIL3Y,-0.3,-3.332528558779835,-1.4345671703925422,False,9
B136@55,55,3,LOWVOL,DROP,TRAIL1Y,-0.2,-2.3372558608057314,-1.4345671703925422,False,6
B136@55,55,3,LOWVOL,SPREAD,FULL_IS,-0.3,-3.332528558779835,-1.4345671703925422,False,9
B136@55,55,3,LOWVOL,SPREAD,TRAIL3Y,-0.3,-3.332528558779835,-1.4345671703925422,False,9
B136@55,55,3,LOWVOL,SPREAD,TRAIL1Y,-0.2,-2.3372558608057314,-1.4345671703925422,False,6
B136@55,55,4,MA-DIST,DROP,FULL_IS,0.2,-3.29198334375409,-1.550704613845233,False,9
B136@55,55,4,MA-DIST,DROP,TRAIL3Y,-0.25,-0.47146566392632927,-1.550704613845233,True,3
B136@55,55,4,MA-DIST,DROP,TRAIL1Y,0.3,-2.7690497271638748,-1.550704613845233,False,8
B136@55,55,4,MA-DIST,SPREAD,FULL_IS,0.12,0.5878675742434947,-1.550704613845233,True,1
B136@55,55,4,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.47146566392632927,-1.550704613845233,True,3
B136@55,55,4,MA-DIST,SPREAD,TRAIL1Y,-0.25,-0.47146566392632927,-1.550704613845233,True,3
B136@55,55,4,MOM12_1,DROP,FULL_IS,0.3,0.36353442884407006,-0.03139347514582447,True,1
B136@55,55,4,MOM12_1,DROP,TRAIL3Y,-0.25,0.011155505710913616,-0.03139347514582447,True,3
B136@55,55,4,MOM12_1,DROP,TRAIL1Y,-0.25,0.011155505710913616,-0.03139347514582447,True,3
B136@55,55,4,MOM12_1,SPREAD,FULL_IS,0.3,0.36353442884407006,-0.03139347514582447,True,1
B136@55,55,4,MOM12_1,SPREAD,TRAIL3Y,-0.4,-0.00768973449360999,-0.03139347514582447,True,4
B136@55,55,4,MOM12_1,SPREAD,TRAIL1Y,0.12,-0.8288927151465009,-0.03139347514582447,False,8
B136@55,55,4,LOWVOL,DROP,FULL_IS,-0.25,-1.9874326110439489,-1.5339767095750911,False,7
B136@55,55,4,LOWVOL,DROP,TRAIL3Y,-0.4,-1.5136771851576913,-1.5339767095750911,True,3
B136@55,55,4,LOWVOL,DROP,TRAIL1Y,-0.4,-1.5136771851576913,-1.5339767095750911,True,3
B136@55,55,4,LOWVOL,SPREAD,FULL_IS,-0.6,-1.5290493357758672,-1.5339767095750911,True,4
B136@55,55,4,LOWVOL,SPREAD,TRAIL3Y,-0.4,-1.5136771851576913,-1.5339767095750911,True,3
B136@55,55,4,LOWVOL,SPREAD,TRAIL1Y,-0.4,-1.5136771851576913,-1.5339767095750911,True,3
B136@55,55,5,MA-DIST,DROP,FULL_IS,0.12,-0.33477937172623484,-0.6294791425869306,True,3
B136@55,55,5,MA-DIST,DROP,TRAIL3Y,0.3,-9.148300100850971,-0.6294791425869306,False,9
B136@55,55,5,MA-DIST,DROP,TRAIL1Y,0.2,-0.7731723001683788,-0.6294791425869306,False,6
B136@55,55,5,MA-DIST,SPREAD,FULL_IS,0.12,-0.33477937172623484,-0.6294791425869306,True,3
B136@55,55,5,MA-DIST,SPREAD,TRAIL3Y,0.3,-9.148300100850971,-0.6294791425869306,False,9
B136@55,55,5,MA-DIST,SPREAD,TRAIL1Y,0.0,-0.5805213071254034,-0.6294791425869306,True,4
B136@55,55,5,MOM12_1,DROP,FULL_IS,0.3,-1.594353772556345,-0.45018114373369666,False,9
B136@55,55,5,MOM12_1,DROP,TRAIL3Y,0.3,-1.594353772556345,-0.45018114373369666,False,9
B136@55,55,5,MOM12_1,DROP,TRAIL1Y,0.3,-1.594353772556345,-0.45018114373369666,False,9
B136@55,55,5,MOM12_1,SPREAD,FULL_IS,0.2,-0.6985807332779093,-0.45018114373369666,False,7
B136@55,55,5,MOM12_1,SPREAD,TRAIL3Y,0.2,-0.6985807332779093,-0.45018114373369666,False,7
B136@55,55,5,MOM12_1,SPREAD,TRAIL1Y,-0.06,-0.3464883044490996,-0.45018114373369666,True,4
B136@55,55,5,LOWVOL,DROP,FULL_IS,-0.2,-1.617923502887364,-1.0051574981408296,False,6
B136@55,55,5,LOWVOL,DROP,TRAIL3Y,-0.35,-0.8213893683805429,-1.0051574981408296,True,3
B136@55,55,5,LOWVOL,DROP,TRAIL1Y,-0.35,-0.8213893683805429,-1.0051574981408296,True,3
B136@55,55,5,LOWVOL,SPREAD,FULL_IS,-0.35,-0.8213893683805429,-1.0051574981408296,True,3
B136@55,55,5,LOWVOL,SPREAD,TRAIL3Y,-0.35,-0.8213893683805429,-1.0051574981408296,True,3
B136@55,55,5,LOWVOL,SPREAD,TRAIL1Y,-0.25,-3.3072310834034058,-1.0051574981408296,False,9
B136@55,55,6,MA-DIST,DROP,FULL_IS,0.12,-0.05342082227479672,-0.8058698524707752,True,2
B136@55,55,6,MA-DIST,DROP,TRAIL3Y,0.12,-0.05342082227479672,-0.8058698524707752,True,2
B136@55,55,6,MA-DIST,DROP,TRAIL1Y,0.3,-7.648862851546556,-0.8058698524707752,False,9
B136@55,55,6,MA-DIST,SPREAD,FULL_IS,0.12,-0.05342082227479672,-0.8058698524707752,True,2
B136@55,55,6,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.4815810237552176,-0.8058698524707752,True,4
B136@55,55,6,MA-DIST,SPREAD,TRAIL1Y,0.2,1.038623460208199,-0.8058698524707752,True,1
B136@55,55,6,MOM12_1,DROP,FULL_IS,0.3,1.7464459616470807,-0.2439456083292546,True,1
B136@55,55,6,MOM12_1,DROP,TRAIL3Y,-0.4,-0.055564628836091146,-0.2439456083292546,True,3
B136@55,55,6,MOM12_1,DROP,TRAIL1Y,0.3,1.7464459616470807,-0.2439456083292546,True,1
B136@55,55,6,MOM12_1,SPREAD,FULL_IS,0.3,1.7464459616470807,-0.2439456083292546,True,1
B136@55,55,6,MOM12_1,SPREAD,TRAIL3Y,-0.4,-0.055564628836091146,-0.2439456083292546,True,3
B136@55,55,6,MOM12_1,SPREAD,TRAIL1Y,-0.4,-0.055564628836091146,-0.2439456083292546,True,3
B136@55,55,6,LOWVOL,DROP,FULL_IS,-0.15,-1.6596304534974626,-1.5400381502291394,False,6
B136@55,55,6,LOWVOL,DROP,TRAIL3Y,-0.6,-0.9368018931313671,-1.5400381502291394,True,3
B136@55,55,6,LOWVOL,DROP,TRAIL1Y,-0.8,-0.4579614343634075,-1.5400381502291394,True,1
B136@55,55,6,LOWVOL,SPREAD,FULL_IS,-0.5,-1.237161039857626,-1.5400381502291394,True,4
B136@55,55,6,LOWVOL,SPREAD,TRAIL3Y,-0.6,-0.9368018931313671,-1.5400381502291394,True,3
B136@55,55,6,LOWVOL,SPREAD,TRAIL1Y,-0.2,-0.7146707228530058,-1.5400381502291394,True,2
B136@55,55,7,MA-DIST,DROP,FULL_IS,0.3,-13.235009335821468,-0.8926374729386621,False,9
B136@55,55,7,MA-DIST,DROP,TRAIL3Y,-0.25,-0.5320871806292482,-0.8926374729386621,True,3
B136@55,55,7,MA-DIST,DROP,TRAIL1Y,-0.25,-0.5320871806292482,-0.8926374729386621,True,3
B136@55,55,7,MA-DIST,SPREAD,FULL_IS,0.2,-1.5653300439518958,-0.8926374729386621,False,8
B136@55,55,7,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.5320871806292482,-0.8926374729386621,True,3
B136@55,55,7,MA-DIST,SPREAD,TRAIL1Y,-0.25,-0.5320871806292482,-0.8926374729386621,True,3
B136@55,55,7,MOM12_1,DROP,FULL_IS,0.3,-0.3478725619606937,-0.13171760531021093,False,7
B136@55,55,7,MOM12_1,DROP,TRAIL3Y,-0.4,-0.13171760531021093,-0.13171760531021093,False,5
B136@55,55,7,MOM12_1,DROP,TRAIL1Y,0.3,-0.3478725619606937,-0.13171760531021093,False,7
B136@55,55,7,MOM12_1,SPREAD,FULL_IS,0.3,-0.3478725619606937,-0.13171760531021093,False,7
B136@55,55,7,MOM12_1,SPREAD,TRAIL3Y,-0.4,-0.13171760531021093,-0.13171760531021093,False,5
B136@55,55,7,MOM12_1,SPREAD,TRAIL1Y,0.12,0.8038419326441337,-0.13171760531021093,True,1
B136@55,55,7,LOWVOL,DROP,FULL_IS,-0.2,-2.1793234915422843,-1.3674332626852248,False,7
B136@55,55,7,LOWVOL,DROP,TRAIL3Y,-0.35,-1.3674332626852248,-1.3674332626852248,False,5
B136@55,55,7,LOWVOL,DROP,TRAIL1Y,-0.15,-2.672310814953671,-1.3674332626852248,False,9
B136@55,55,7,LOWVOL,SPREAD,FULL_IS,-0.25,-1.8422027150725606,-1.3674332626852248,False,6
B136@55,55,7,LOWVOL,SPREAD,TRAIL3Y,-0.35,-1.3674332626852248,-1.3674332626852248,False,5
B136@55,55,7,LOWVOL,SPREAD,TRAIL1Y,-0.2,-2.1793234915422843,-1.3674332626852248,False,7
B136@55,55,8,MA-DIST,DROP,FULL_IS,0.3,-10.217098552297333,-0.7259240286681568,False,9
B136@55,55,8,MA-DIST,DROP,TRAIL3Y,0.2,-3.6404565800147948,-0.7259240286681568,False,8
B136@55,55,8,MA-DIST,DROP,TRAIL1Y,0.2,-3.6404565800147948,-0.7259240286681568,False,8
B136@55,55,8,MA-DIST,SPREAD,FULL_IS,0.3,-10.217098552297333,-0.7259240286681568,False,9
B136@55,55,8,MA-DIST,SPREAD,TRAIL3Y,0.3,-10.217098552297333,-0.7259240286681568,False,9
B136@55,55,8,MA-DIST,SPREAD,TRAIL1Y,0.3,-10.217098552297333,-0.7259240286681568,False,9
B136@55,55,8,MOM12_1,DROP,FULL_IS,0.3,0.09078369479678106,0.020282190752740625,True,3
B136@55,55,8,MOM12_1,DROP,TRAIL3Y,0.3,0.09078369479678106,0.020282190752740625,True,3
B136@55,55,8,MOM12_1,DROP,TRAIL1Y,0.3,0.09078369479678106,0.020282190752740625,True,3
B136@55,55,8,MOM12_1,SPREAD,FULL_IS,0.3,0.09078369479678106,0.020282190752740625,True,3
B136@55,55,8,MOM12_1,SPREAD,TRAIL3Y,0.3,0.09078369479678106,0.020282190752740625,True,3
B136@55,55,8,MOM12_1,SPREAD,TRAIL1Y,-0.12,0.020282190752740625,0.020282190752740625,False,5
B136@55,55,8,LOWVOL,DROP,FULL_IS,-0.2,-1.6554135709416995,-0.8380928060775616,False,7
B136@55,55,8,LOWVOL,DROP,TRAIL3Y,-0.6,-0.1821479323058206,-0.8380928060775616,True,1
B136@55,55,8,LOWVOL,DROP,TRAIL1Y,-0.6,-0.1821479323058206,-0.8380928060775616,True,1
B136@55,55,8,LOWVOL,SPREAD,FULL_IS,-0.3,-2.135227317948085,-0.8380928060775616,False,8
B136@55,55,8,LOWVOL,SPREAD,TRAIL3Y,-0.6,-0.1821479323058206,-0.8380928060775616,True,1
B136@55,55,8,LOWVOL,SPREAD,TRAIL1Y,-0.6,-0.1821479323058206,-0.8380928060775616,True,1
B136@55,55,9,MA-DIST,DROP,FULL_IS,0.12,-0.5736095153855647,-0.6755898724813081,True,4
B136@55,55,9,MA-DIST,DROP,TRAIL3Y,-0.25,-0.556210522468481,-0.6755898724813081,True,3
B136@55,55,9,MA-DIST,DROP,TRAIL1Y,-0.25,-0.556210522468481,-0.6755898724813081,True,3
B136@55,55,9,MA-DIST,SPREAD,FULL_IS,0.3,-4.0233743885484285,-0.6755898724813081,False,8
B136@55,55,9,MA-DIST,SPREAD,TRAIL3Y,0.3,-4.0233743885484285,-0.6755898724813081,False,8
B136@55,55,9,MA-DIST,SPREAD,TRAIL1Y,0.3,-4.0233743885484285,-0.6755898724813081,False,8
B136@55,55,9,MOM12_1,DROP,FULL_IS,0.12,0.14867374242024667,-0.030043476312124895,True,4
B136@55,55,9,MOM12_1,DROP,TRAIL3Y,-0.25,-0.22925758115319717,-0.030043476312124895,False,8
B136@55,55,9,MOM12_1,DROP,TRAIL1Y,0.3,1.8285267810977501,-0.030043476312124895,True,2
B136@55,55,9,MOM12_1,SPREAD,FULL_IS,0.3,1.8285267810977501,-0.030043476312124895,True,2
B136@55,55,9,MOM12_1,SPREAD,TRAIL3Y,-0.25,-0.22925758115319717,-0.030043476312124895,False,8
B136@55,55,9,MOM12_1,SPREAD,TRAIL1Y,0.06,-0.27271183784363107,-0.030043476312124895,False,9
B136@55,55,9,LOWVOL,DROP,FULL_IS,-0.2,-1.9660500323876118,-1.9660500323876118,False,5
B136@55,55,9,LOWVOL,DROP,TRAIL3Y,-0.8,-0.6940055146226864,-1.9660500323876118,True,2
B136@55,55,9,LOWVOL,DROP,TRAIL1Y,-0.5,-0.6741866068450397,-1.9660500323876118,True,1
B136@55,55,9,LOWVOL,SPREAD,FULL_IS,-0.2,-1.9660500323876118,-1.9660500323876118,False,5
B136@55,55,9,LOWVOL,SPREAD,TRAIL3Y,-0.35,-2.6177866240465253,-1.9660500323876118,False,8
B136@55,55,9,LOWVOL,SPREAD,TRAIL1Y,-0.5,-0.6741866068450397,-1.9660500323876118,True,1
B136@55,55,10,MA-DIST,DROP,FULL_IS,0.12,-1.9224708918517797,-0.5211203965553635,False,7
B136@55,55,10,MA-DIST,DROP,TRAIL3Y,-0.25,-0.5006593918375657,-0.5211203965553635,True,4
B136@55,55,10,MA-DIST,DROP,TRAIL1Y,0.0,-0.03565923355692835,-0.5211203965553635,True,2
B136@55,55,10,MA-DIST,SPREAD,FULL_IS,0.3,-12.645779802857238,-0.5211203965553635,False,9
B136@55,55,10,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.5006593918375657,-0.5211203965553635,True,4
B136@55,55,10,MA-DIST,SPREAD,TRAIL1Y,0.3,-12.645779802857238,-0.5211203965553635,False,9
B136@55,55,10,MOM12_1,DROP,FULL_IS,0.12,0.5967327661454691,-0.13018500018959767,True,3
B136@55,55,10,MOM12_1,DROP,TRAIL3Y,-0.4,-0.34292977657124357,-0.13018500018959767,False,9
B136@55,55,10,MOM12_1,DROP,TRAIL1Y,0.3,0.5909572332827295,-0.13018500018959767,True,4
B136@55,55,10,MOM12_1,SPREAD,FULL_IS,0.3,0.5909572332827295,-0.13018500018959767,True,4
B136@55,55,10,MOM12_1,SPREAD,TRAIL3Y,0.12,0.5967327661454691,-0.13018500018959767,True,3
B136@55,55,10,MOM12_1,SPREAD,TRAIL1Y,0.12,0.5967327661454691,-0.13018500018959767,True,3
B136@55,55,10,LOWVOL,DROP,FULL_IS,-0.25,-1.1119328259192152,-1.0109910130026822,False,6
B136@55,55,10,LOWVOL,DROP,TRAIL3Y,-0.25,-1.1119328259192152,-1.0109910130026822,False,6
B136@55,55,10,LOWVOL,DROP,TRAIL1Y,-0.25,-1.1119328259192152,-1.0109910130026822,False,6
B136@55,55,10,LOWVOL,SPREAD,FULL_IS,-0.6,-0.4236930068574507,-1.0109910130026822,True,1
B136@55,55,10,LOWVOL,SPREAD,TRAIL3Y,-0.25,-1.1119328259192152,-1.0109910130026822,False,6
B136@55,55,10,LOWVOL,SPREAD,TRAIL1Y,-0.25,-1.1119328259192152,-1.0109910130026822,False,6
B136@55,55,11,MA-DIST,DROP,FULL_IS,0.12,-3.1282157809906064,-2.102444647427415,False,6
B136@55,55,11,MA-DIST,DROP,TRAIL3Y,-0.25,-0.6224281092244155,-2.102444647427415,True,2
B136@55,55,11,MA-DIST,DROP,TRAIL1Y,-0.25,-0.6224281092244155,-2.102444647427415,True,2
B136@55,55,11,MA-DIST,SPREAD,FULL_IS,0.12,-3.1282157809906064,-2.102444647427415,False,6
B136@55,55,11,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.6224281092244155,-2.102444647427415,True,2
B136@55,55,11,MA-DIST,SPREAD,TRAIL1Y,-0.25,-0.6224281092244155,-2.102444647427415,True,2
B136@55,55,11,MOM12_1,DROP,FULL_IS,0.2,-1.7602317971042059,-0.40330084661945875,False,9
B136@55,55,11,MOM12_1,DROP,TRAIL3Y,-0.4,-0.09002084058247206,-0.40330084661945875,True,1
B136@55,55,11,MOM12_1,DROP,TRAIL1Y,0.3,-1.5122632099912714,-0.40330084661945875,False,8
B136@55,55,11,MOM12_1,SPREAD,FULL_IS,0.2,-1.7602317971042059,-0.40330084661945875,False,9
B136@55,55,11,MOM12_1,SPREAD,TRAIL3Y,-0.06,-0.22366972733944834,-0.40330084661945875,True,3
B136@55,55,11,MOM12_1,SPREAD,TRAIL1Y,-0.06,-0.22366972733944834,-0.40330084661945875,True,3
B136@55,55,11,LOWVOL,DROP,FULL_IS,-0.25,-1.3583310502464752,-1.3583310502464752,False,5
B136@55,55,11,LOWVOL,DROP,TRAIL3Y,-0.8,-0.7079560646037208,-1.3583310502464752,True,2
B136@55,55,11,LOWVOL,DROP,TRAIL1Y,-0.2,-1.2807872269706033,-1.3583310502464752,True,4
B136@55,55,11,LOWVOL,SPREAD,FULL_IS,-0.2,-1.2807872269706033,-1.3583310502464752,True,4
B136@55,55,11,LOWVOL,SPREAD,TRAIL3Y,-0.4,-1.522477142524603,-1.3583310502464752,False,6
B136@55,55,11,LOWVOL,SPREAD,TRAIL1Y,-0.2,-1.2807872269706033,-1.3583310502464752,True,4
B136@55,55,12,MA-DIST,DROP,FULL_IS,0.12,2.8734952243569367,-0.5920466619790288,True,1
B136@55,55,12,MA-DIST,DROP,TRAIL3Y,0.12,2.8734952243569367,-0.5920466619790288,True,1
B136@55,55,12,MA-DIST,DROP,TRAIL1Y,0.2,1.4986022691390044,-0.5920466619790288,True,2
B136@55,55,12,MA-DIST,SPREAD,FULL_IS,0.12,2.8734952243569367,-0.5920466619790288,True,1
B136@55,55,12,MA-DIST,SPREAD,TRAIL3Y,-0.25,-0.5920466619790288,-0.5920466619790288,False,5
B136@55,55,12,MA-DIST,SPREAD,TRAIL1Y,-0.12,-1.4376737624815839,-0.5920466619790288,False,7
B136@55,55,12,MOM12_1,DROP,FULL_IS,0.3,0.3617990893487244,-0.4095262007459466,True,1
B136@55,55,12,MOM12_1,DROP,TRAIL3Y,-0.4,-0.10414265722449301,-0.4095262007459466,True,3
B136@55,55,12,MOM12_1,DROP,TRAIL1Y,0.3,0.3617990893487244,-0.4095262007459466,True,1
