selector,key,g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,OOS_fail,base_OOS_Sharpe,spy_OOS_Sharpe,base_OOS_CAGR,spy_OOS_CAGR,base_OOS_MaxDD,spy_OOS_MaxDD
IS-BAND-MIDPOINT,B136/R620/W,0.65,0.14516591165653137,1.0399755698403153,-0.19432719349775052,False,-,1.2782424661570655,0.876714419369064,0.09474682024310699,0.15331699963496637,-0.12054943679771168,-0.33717235283398306
IS-SHARPE,U56/R620/M,1.0,0.22297617016989002,1.115236620626113,-0.30591861179128976,False,DD,1.2782424661570655,0.876714419369064,0.09474682024310699,0.15331699963496637,-0.12054943679771168,-0.33717235283398306
