m,n,a_const,b_scale,mae_const,mae_scale,reldisp_const,reldisp_scale,corr_dDD_DD0
2.0,236,0.0,0.0,0.0004938588949710138,0.0004938588949710138,,,-0.05279984360630146
5.0,463,0.0,0.0,0.0023757275443354042,0.0023757275443354042,,,-0.11563842481032499
10.0,561,4.644393544039893e-05,0.0002258023516657744,0.00451040001647951,0.004501210629646672,97.1149402760596,86.44387093316485,-0.0919964331759639
15.0,216,0.0034529237151439546,0.01705666112894106,0.0050470998062284445,0.005377158897881323,1.461688766564027,1.6949979082394184,-0.2438619222870347
20.0,793,0.0011784413620158918,0.00492698286875226,0.006636337911714918,0.00685368053628493,5.63145365193438,6.88296599429082,-0.2661349126921875
30.0,228,0.015021684480528957,0.07753108561414562,0.019457219671000614,0.02029806326990613,1.2952754863291782,1.422213624199145,0.5830270279780254
40.0,303,0.004971316224547495,0.02043671568913613,0.007521807668910696,0.007864106903854515,1.5130414822073313,1.4444546257417874,-0.10081029703421081
50.0,292,0.014726485692571706,0.06060660655196352,0.016608038761213056,0.015533870208571023,1.1277666041933168,1.260189101879822,0.31560622159264007
999.0,268,0.03470336131084725,0.1505476726633243,0.017079030024422154,0.01628216921141793,0.49214339416406183,0.6285856372761797,-0.19465361851432864
